,HC,HR,FTAG,HTHG,AST,AR,Div,HTR,Referee,AwayTeam,HST,HY,HomeTeam,HF,AS,HS,HTAG,FTHG,AC,AF,AY,Date,FTR,idGame
71,11,0,1,0,2,0,E0,D,G Poll,Tottenham,4,1,Everton,9,8,10,0,0,2,13,2,02/10/2004,A,Everton_Tottenham_2004
72,8,0,2,0,5,0,E0,A,M Messias,Portsmouth,9,1,Norwich,13,13,17,1,2,2,7,4,02/10/2004,D,Norwich_Portsmouth_2004
73,6,0,0,0,11,0,E0,D,U Rennie,Man City,11,0,Southampton,13,21,16,0,0,14,11,0,02/10/2004,D,Southampton_Man City_2004
74,6,0,1,0,7,0,E0,D,M Clattenburg,Bolton,7,0,West Brom,18,16,13,0,2,5,15,0,02/10/2004,H,West Brom_Bolton_2004
75,6,0,2,1,3,0,E0,D,H Webb,Newcastle,6,3,Birmingham,17,6,10,1,2,5,14,2,03/10/2004,D,Birmingham_Newcastle_2004
76,11,0,0,0,3,0,E0,D,P Dowd,Liverpool,5,0,Chelsea,14,5,13,0,1,2,20,1,03/10/2004,H,Chelsea_Liverpool_2004
77,10,0,1,0,9,0,E0,A,R Styles,Middlesbrough,10,1,Man United,8,13,22,1,1,2,13,3,03/10/2004,D,Man United_Middlesbrough_2004
78,10,0,0,0,5,1,E0,D,M Riley,Fulham,10,1,Crystal Palace,10,8,20,0,2,3,10,1,04/10/2004,H,Crystal Palace_Fulham_2004
79,6,0,1,2,2,0,E0,H,G Poll,Aston Villa,15,2,Arsenal,11,5,18,1,3,3,22,4,16/10/2004,H,Arsenal_Aston Villa_2004
80,3,0,0,0,7,0,E0,D,M Halsey,Man United,6,1,Birmingham,16,12,14,0,0,3,11,0,16/10/2004,D,Birmingham_Man United_2004
81,2,1,4,0,10,0,E0,D,M Riley,Middlesbrough,5,2,Blackburn,12,16,12,0,0,10,14,1,16/10/2004,A,Blackburn_Middlesbrough_2004
82,7,0,0,1,2,0,E0,H,N Barry,Crystal Palace,7,1,Bolton,19,7,21,0,1,3,14,1,16/10/2004,H,Bolton_Crystal Palace_2004
83,5,0,0,0,4,0,E0,D,B Knight,Southampton,5,0,Everton,5,8,14,0,1,6,14,0,16/10/2004,H,Everton_Southampton_2004
84,3,0,4,2,3,1,E0,H,S Bennett,Liverpool,3,1,Fulham,12,10,5,0,2,6,14,3,16/10/2004,A,Fulham_Liverpool_2004
85,0,0,0,1,3,0,E0,H,H Webb,Chelsea,1,1,Man City,6,9,4,0,1,12,7,2,16/10/2004,H,Man City_Chelsea_2004
86,2,0,0,0,5,0,E0,D,P Crossley,Norwich,2,2,West Brom,13,12,9,0,0,3,21,2,16/10/2004,D,West Brom_Norwich_2004
87,8,0,1,0,8,0,E0,A,P Walton,Newcastle,6,1,Charlton,15,15,11,1,1,9,7,1,17/10/2004,D,Charlton_Newcastle_2004
88,3,0,0,0,7,0,E0,D,U Rennie,Tottenham,6,0,Portsmouth,12,16,11,0,1,5,11,0,18/10/2004,H,Portsmouth_Tottenham_2004
89,8,0,0,1,1,0,E0,H,P Dowd,Fulham,5,0,Aston Villa,21,7,11,0,2,4,14,1,23/10/2004,H,Aston Villa_Fulham_2004
90,12,0,0,2,4,0,E0,H,G Poll,Blackburn,13,1,Chelsea,11,7,17,0,4,3,11,2,23/10/2004,H,Chelsea_Blackburn_2004
91,7,0,0,2,6,0,E0,H,M Messias,West Brom,4,1,Crystal Palace,11,11,11,0,3,10,15,3,23/10/2004,H,Crystal Palace_West Brom_2004
92,12,0,0,0,1,0,E0,D,A D'Urso,Charlton,7,0,Liverpool,9,3,17,0,2,0,11,1,23/10/2004,H,Liverpool_Charlton_2004
93,11,0,3,0,9,0,E0,A,M Clattenburg,Everton,10,0,Norwich,8,13,22,2,2,4,11,2,23/10/2004,A,Norwich_Everton_2004
94,2,0,2,1,4,0,E0,D,C Foy,Bolton,5,0,Tottenham,14,6,8,1,1,3,17,0,23/10/2004,A,Tottenham_Bolton_2004
95,3,0,0,0,6,0,E0,D,M Riley,Arsenal,5,2,Man United,20,12,11,0,2,3,23,3,24/10/2004,H,Man United_Arsenal_2004
96,9,0,1,0,1,0,E0,A,M Atkinson,Portsmouth,11,0,Middlesbrough,5,3,26,1,1,0,5,2,24/10/2004,D,Middlesbrough_Portsmouth_2004
97,7,0,3,0,6,0,E0,D,S Dunn,Man City,11,2,Newcastle,13,11,16,0,4,5,14,3,24/10/2004,H,Newcastle_Man City_2004
98,4,0,0,0,2,0,E0,D,M Dean,Birmingham,1,0,Southampton,11,8,6,0,0,4,11,1,24/10/2004,D,Southampton_Birmingham_2004
99,7,0,2,0,4,0,E0,D,M Messias,Southampton,9,1,Arsenal,8,7,14,0,2,7,21,4,30/10/2004,D,Arsenal_Southampton_2004
100,11,0,1,0,1,0,E0,A,D Gallagher,Crystal Palace,11,1,Birmingham,8,4,16,1,0,3,14,1,30/10/2004,A,Birmingham_Crystal Palace_2004
101,6,0,2,2,9,0,E0,H,R Styles,Liverpool,7,2,Blackburn,14,13,8,1,2,6,11,1,30/10/2004,D,Blackburn_Liverpool_2004
102,3,0,2,0,7,0,E0,A,M Halsey,Middlesbrough,7,3,Charlton,14,11,8,1,1,4,8,0,30/10/2004,A,Charlton_Middlesbrough_2004
103,8,0,1,1,5,0,E0,D,S Dunn,Aston Villa,8,1,Everton,10,9,20,1,1,3,19,1,30/10/2004,D,Everton_Aston Villa_2004
104,5,0,0,1,1,0,E0,H,A Wiley,Tottenham,4,0,Fulham,11,5,8,0,2,4,9,1,30/10/2004,H,Fulham_Tottenham_2004
105,3,0,0,0,9,0,E0,D,N Barry,Man United,7,0,Portsmouth,19,20,11,0,2,9,9,2,30/10/2004,H,Portsmouth_Man United_2004
106,2,0,4,0,9,0,E0,A,B Knight,Chelsea,9,1,West Brom,12,19,12,1,1,6,8,0,30/10/2004,A,West Brom_Chelsea_2004
107,4,0,1,0,4,0,E0,D,G Poll,Newcastle,11,1,Bolton,14,5,17,0,2,5,11,1,31/10/2004,H,Bolton_Newcastle_2004
108,9,0,1,1,5,0,E0,H,S Bennett,Norwich,11,1,Man City,10,10,19,0,1,4,13,0,01/11/2004,D,Man City_Norwich_2004
109,6,0,0,3,2,0,E0,H,M Halsey,Portsmouth,9,1,Aston Villa,8,7,10,0,3,4,13,1,06/11/2004,H,Aston Villa_Portsmouth_2004
110,16,0,0,0,1,0,E0,D,M Riley,Everton,3,1,Chelsea,10,3,12,0,1,3,15,3,06/11/2004,H,Chelsea_Everton_2004
111,1,0,1,0,13,0,E0,D,M Dean,Arsenal,1,0,Crystal Palace,10,19,3,0,1,8,8,1,06/11/2004,D,Crystal Palace_Arsenal_2004
112,4,0,1,0,1,0,E0,D,U Rennie,Birmingham,8,3,Liverpool,19,6,17,0,0,5,17,1,06/11/2004,A,Liverpool_Birmingham_2004
113,7,0,1,0,9,1,E0,D,S Dunn,Blackburn,5,1,Norwich,18,15,12,0,1,4,12,0,06/11/2004,D,Norwich_Blackburn_2004
114,5,0,2,1,5,0,E0,A,S Bennett,West Brom,6,2,Southampton,13,10,11,2,2,1,14,0,06/11/2004,D,Southampton_West Brom_2004
115,5,0,3,0,3,1,E0,A,N Barry,Charlton,11,0,Tottenham,6,3,19,2,2,1,13,2,06/11/2004,A,Tottenham_Charlton_2004
116,16,1,0,0,1,0,E0,D,G Poll,Man City,10,2,Man United,10,3,15,0,0,1,10,2,07/11/2004,D,Man United_Man City_2004
117,3,0,1,0,4,1,E0,D,P Walton,Bolton,5,1,Middlesbrough,13,7,14,0,1,3,12,3,07/11/2004,D,Middlesbrough_Bolton_2004
118,19,0,4,0,7,0,E0,A,H Webb,Fulham,20,1,Newcastle,12,11,26,1,1,0,16,1,07/11/2004,A,Newcastle_Fulham_2004
119,5,1,1,0,8,0,E0,D,R Styles,Everton,4,0,Birmingham,13,9,15,0,0,3,12,1,13/11/2004,A,Birmingham_Everton_2004
120,9,0,2,1,5,0,E0,D,A D'Urso,Aston Villa,7,1,Bolton,10,10,15,1,1,5,17,1,13/11/2004,A,Bolton_Aston Villa_2004
121,1,0,0,2,4,0,E0,H,A Marriner,Norwich,11,0,Charlton,14,8,16,0,4,5,11,3,13/11/2004,H,Charlton_Norwich_2004
122,1,0,4,0,11,0,E0,A,U Rennie,Chelsea,2,0,Fulham,13,16,7,1,1,5,13,2,13/11/2004,A,Fulham_Chelsea_2004
123,7,0,2,2,4,0,E0,H,P Dowd,Crystal Palace,5,1,Liverpool,13,4,18,1,3,1,17,3,13/11/2004,H,Liverpool_Crystal Palace_2004
124,3,1,1,1,2,0,E0,H,M Clattenburg,Blackburn,7,1,Man City,19,11,8,0,1,5,13,3,13/11/2004,D,Man City_Blackburn_2004
125,4,0,1,1,6,0,E0,D,G Poll,Portsmouth,5,1,Southampton,14,13,11,1,2,8,15,3,13/11/2004,H,Southampton_Portsmouth_2004
126,3,0,5,1,6,0,E0,D,S Bennett,Arsenal,7,3,Tottenham,20,10,10,1,4,4,9,0,13/11/2004,A,Tottenham_Arsenal_2004
127,2,0,3,0,7,0,E0,A,M Dean,Man United,7,2,Newcastle,11,12,13,1,1,7,16,0,14/11/2004,A,Newcastle_Man United_2004
128,7,0,2,1,7,0,E0,D,S Dunn,Middlesbrough,6,0,West Brom,14,11,16,1,1,10,14,0,14/11/2004,A,West Brom_Middlesbrough_2004
129,12,0,1,0,2,0,E0,D,H Webb,West Brom,4,0,Arsenal,9,4,11,0,1,3,12,1,20/11/2004,D,Arsenal_West Brom_2004
130,9,0,2,1,5,0,E0,H,D Gallagher,Bolton,11,1,Chelsea,18,10,17,0,2,2,11,0,20/11/2004,D,Chelsea_Bolton_2004
131,3,0,2,0,9,0,E0,D,M Halsey,Newcastle,5,1,Crystal Palace,13,17,7,0,0,5,10,3,20/11/2004,A,Crystal Palace_Newcastle_2004
132,12,0,0,0,4,0,E0,D,G Poll,Fulham,7,0,Everton,11,6,13,0,1,7,24,1,20/11/2004,H,Everton_Fulham_2004
133,6,0,0,1,2,0,E0,H,R Styles,Charlton,11,0,Man United,8,5,20,0,2,3,13,0,20/11/2004,H,Man United_Charlton_2004
134,3,0,0,1,10,0,E0,H,S Bennett,Liverpool,6,3,Middlesbrough,14,17,14,0,2,5,10,2,20/11/2004,H,Middlesbrough_Liverpool_2004
135,4,0,1,1,7,0,E0,D,M Riley,Southampton,8,1,Norwich,19,14,9,1,2,6,14,1,20/11/2004,H,Norwich_Southampton_2004
136,8,0,3,1,13,0,E0,D,M Messias,Man City,7,3,Portsmouth,8,18,9,1,1,11,14,0,20/11/2004,A,Portsmouth_Man City_2004
137,6,0,3,1,5,0,E0,A,N Barry,Birmingham,10,1,Blackburn,12,8,15,3,3,9,9,1,21/11/2004,D,Blackburn_Birmingham_2004
138,5,0,0,0,6,0,E0,D,C Foy,Tottenham,5,0,Aston Villa,17,11,9,0,1,5,11,0,22/11/2004,H,Aston Villa_Tottenham_2004
139,6,0,1,1,3,0,E0,H,G Poll,Norwich,10,2,Birmingham,14,7,16,0,1,1,12,1,27/11/2004,D,Birmingham_Norwich_2004
140,7,0,1,0,4,0,E0,A,S Dunn,Portsmouth,10,0,Bolton,13,8,19,1,0,6,14,1,27/11/2004,A,Bolton_Portsmouth_2004
141,7,0,4,0,12,0,E0,A,M Clattenburg,Chelsea,4,0,Charlton,13,16,8,1,0,10,11,1,27/11/2004,A,Charlton_Chelsea_2004
142,6,1,2,0,4,0,E0,A,R Styles,Blackburn,6,2,Fulham,9,17,12,1,0,6,13,1,27/11/2004,A,Fulham_Blackburn_2004
143,8,0,0,2,3,1,E0,H,M Riley,Aston Villa,6,1,Man City,14,7,11,0,2,8,19,1,27/11/2004,H,Man City_Aston Villa_2004
144,4,0,2,0,8,0,E0,D,P Walton,Crystal Palace,8,0,Southampton,7,11,15,0,2,8,11,3,27/11/2004,D,Southampton_Crystal Palace_2004
145,1,0,3,0,9,0,E0,D,S Bennett,Man United,2,0,West Brom,13,18,3,0,0,8,11,0,27/11/2004,A,West Brom_Man United_2004
146,6,0,1,1,2,0,E0,H,A Wiley,Arsenal,7,0,Liverpool,6,3,11,0,2,0,16,2,28/11/2004,H,Liverpool_Arsenal_2004
147,8,0,1,1,3,0,E0,H,N Barry,Everton,9,1,Newcastle,14,7,19,0,1,4,19,3,28/11/2004,D,Newcastle_Everton_2004
148,5,0,0,0,3,1,E0,D,P Dowd,Middlesbrough,9,1,Tottenham,11,8,14,0,2,7,13,2,28/11/2004,H,Tottenham_Middlesbrough_2004
149,4,0,0,1,1,0,E0,H,D Gallagher,Birmingham,4,0,Arsenal,7,2,7,0,3,2,15,1,04/12/2004,H,Arsenal_Birmingham_2004
150,3,0,1,1,7,0,E0,D,M Halsey,Liverpool,2,1,Aston Villa,10,12,3,1,1,9,10,0,04/12/2004,D,Aston Villa_Liverpool_2004
151,7,0,1,0,8,0,E0,D,M Dean,Tottenham,7,3,Blackburn,11,10,12,0,0,5,11,1,04/12/2004,A,Blackburn_Tottenham_2004
152,3,0,0,0,5,0,E0,D,R Styles,Newcastle,9,1,Chelsea,12,9,14,0,4,2,15,2,04/12/2004,H,Chelsea_Newcastle_2004
153,4,0,2,1,6,0,E0,D,H Webb,Bolton,3,0,Everton,14,10,12,1,3,4,18,3,04/12/2004,H,Everton_Bolton_2004
154,16,0,0,0,0,0,E0,D,B Knight,Southampton,14,0,Man United,5,4,34,0,3,2,10,1,04/12/2004,H,Man United_Southampton_2004
155,5,0,1,0,9,0,E0,A,A Wiley,Fulham,4,1,Norwich,22,15,10,1,0,4,22,3,04/12/2004,A,Norwich_Fulham_2004
156,8,0,2,1,4,0,E0,A,P Walton,West Brom,10,0,Portsmouth,14,10,14,2,3,3,14,2,04/12/2004,H,Portsmouth_West Brom_2004
157,5,0,1,0,7,0,E0,D,M Messias,Charlton,3,2,Crystal Palace,16,11,5,0,0,3,14,3,05/12/2004,A,Crystal Palace_Charlton_2004
158,6,0,2,1,6,0,E0,D,G Poll,Man City,7,0,Middlesbrough,14,9,11,1,3,4,18,3,06/12/2004,H,Middlesbrough_Man City_2004
159,2,0,0,0,8,1,E0,D,A Wiley,Blackburn,1,3,Crystal Palace,19,16,8,0,0,1,20,3,11/12/2004,D,Crystal Palace_Blackburn_2004
160,2,0,0,0,5,0,E0,D,S Bennett,Liverpool,2,2,Everton,12,16,6,0,1,7,14,3,11/12/2004,H,Everton_Liverpool_2004
161,6,0,1,0,2,0,E0,D,D Gallagher,Tottenham,3,1,Man City,8,5,8,0,0,2,9,2,11/12/2004,A,Man City_Tottenham_2004
162,6,0,1,1,3,0,E0,D,M Riley,Portsmouth,2,1,Newcastle,12,6,15,1,1,2,15,2,11/12/2004,D,Newcastle_Portsmouth_2004
163,4,0,2,1,3,0,E0,A,B Knight,Bolton,4,1,Norwich,10,4,9,2,3,4,26,3,11/12/2004,H,Norwich_Bolton_2004
164,4,0,2,1,7,0,E0,H,N Barry,Middlesbrough,5,1,Southampton,11,15,16,0,2,6,12,1,11/12/2004,D,Southampton_Middlesbrough_2004
165,6,0,1,0,2,0,E0,A,C Foy,Charlton,4,0,West Brom,16,8,7,1,0,6,13,0,11/12/2004,A,West Brom_Charlton_2004
166,4,0,2,2,5,0,E0,H,G Poll,Chelsea,5,1,Arsenal,11,10,10,1,2,6,17,3,12/12/2004,D,Arsenal_Chelsea_2004
167,6,0,2,0,5,0,E0,A,S Dunn,Birmingham,3,2,Aston Villa,9,9,9,2,1,0,28,4,12/12/2004,A,Aston Villa_Birmingham_2004
168,6,0,1,0,6,0,E0,A,P Dowd,Man United,3,2,Fulham,15,14,7,1,1,7,11,1,13/12/2004,D,Fulham_Man United_2004
169,6,0,1,0,4,0,E0,D,M Clattenburg,Portsmouth,7,0,Liverpool,6,7,12,0,1,4,9,0,14/12/2004,D,Liverpool_Portsmouth_2004
170,2,0,0,3,9,0,E0,H,M Riley,West Brom,5,0,Birmingham,14,11,7,0,4,2,20,4,18/12/2004,H,Birmingham_West Brom_2004
171,7,0,0,0,2,0,E0,D,M Halsey,Everton,9,1,Blackburn,25,5,13,0,0,3,21,2,18/12/2004,D,Blackburn_Everton_2004
172,8,0,1,0,2,0,E0,D,U Rennie,Man City,6,0,Bolton,17,6,14,0,0,1,12,0,18/12/2004,A,Bolton_Man City_2004
173,7,0,0,3,0,0,E0,H,M Dean,Norwich,8,0,Chelsea,12,1,12,0,4,3,11,0,18/12/2004,H,Chelsea_Norwich_2004
