year,team,home_away_total,type_rating,points,game_id,date,round_as_home,round_as_away,round_as_total,round_by_week_total,rating_initial,sum_points,rating_dynamic
2011,Arsenal,total,ft_total,1,Newcastle_Arsenal_2011,2011-08-13,1,1,1,1,549.8,1,561
2011,Arsenal,total,ft_total,0,Arsenal_Liverpool_2011,2011-08-20,1,1,2,2,549.8,1,547
2011,Arsenal,total,ft_total,0,Man United_Arsenal_2011,2011-08-28,1,2,3,3,549.8,1,532
2011,Arsenal,total,ft_total,3,Arsenal_Swansea_2011,2011-09-10,2,2,4,5,549.8,4,597
2011,Arsenal,total,ft_total,0,Blackburn_Arsenal_2011,2011-09-17,2,3,5,6,549.8,4,582
2011,Arsenal,total,ft_total,3,Arsenal_Bolton_2011,2011-09-24,3,3,6,7,549.8,7,647
2011,Arsenal,total,ft_total,0,Tottenham_Arsenal_2011,2011-10-02,3,4,7,8,549.8,7,632
2011,Arsenal,total,ft_total,3,Arsenal_Sunderland_2011,2011-10-16,4,4,8,10,549.8,10,697
2011,Arsenal,total,ft_total,3,Arsenal_Stoke_2011,2011-10-23,5,4,9,11,549.8,13,761
2011,Arsenal,total,ft_total,3,Chelsea_Arsenal_2011,2011-10-29,5,5,10,12,549.8,16,826
2011,Arsenal,total,ft_total,3,Arsenal_West Brom_2011,2011-11-05,6,5,11,13,549.8,19,890
2011,Arsenal,total,ft_total,3,Norwich_Arsenal_2011,2011-11-19,6,6,12,15,549.8,22,955
2011,Arsenal,total,ft_total,1,Arsenal_Fulham_2011,2011-11-26,7,6,13,16,549.8,23,966
2011,Arsenal,total,ft_total,3,Wigan_Arsenal_2011,2011-12-03,7,7,14,17,549.8,26,1031
2011,Arsenal,total,ft_total,3,Arsenal_Everton_2011,2011-12-10,8,7,15,18,549.8,29,1095
2011,Arsenal,total,ft_total,0,Man City_Arsenal_2011,2011-12-18,8,8,16,19,549.8,29,1081
2011,Arsenal,total,ft_total,3,Aston Villa_Arsenal_2011,2011-12-21,8,9,17,20,549.8,32,1145
2011,Arsenal,total,ft_total,1,Arsenal_Wolves_2011,2011-12-27,9,9,18,21,549.8,33,1157
2011,Arsenal,total,ft_total,3,Arsenal_QPR_2011,2011-12-31,10,9,19,21,549.8,36,1222
2011,Arsenal,total,ft_total,0,Fulham_Arsenal_2011,2012-01-02,10,10,20,21,549.8,36,1207
2011,Arsenal,total,ft_total,0,Swansea_Arsenal_2011,2012-01-15,10,11,21,23,549.8,36,1193
2011,Arsenal,total,ft_total,0,Arsenal_Man United_2011,2012-01-22,11,11,22,24,549.8,36,1178
2011,Arsenal,total,ft_total,1,Bolton_Arsenal_2011,2012-02-01,11,12,23,26,549.8,37,1190
2011,Arsenal,total,ft_total,3,Arsenal_Blackburn_2011,2012-02-04,12,12,24,26,549.8,40,1255
2011,Arsenal,total,ft_total,3,Sunderland_Arsenal_2011,2012-02-11,12,13,25,27,549.8,43,1319
2011,Arsenal,total,ft_total,3,Arsenal_Tottenham_2011,2012-02-26,13,13,26,29,549.8,46,1384
2011,Arsenal,total,ft_total,3,Liverpool_Arsenal_2011,2012-03-03,13,14,27,30,549.8,49,1448
2011,Arsenal,total,ft_total,3,Arsenal_Newcastle_2011,2012-03-12,14,14,28,31,549.8,52,1513
2011,Arsenal,total,ft_total,3,Everton_Arsenal_2011,2012-03-21,14,15,29,33,549.8,55,1577
2011,Arsenal,total,ft_total,3,Arsenal_Aston Villa_2011,2012-03-24,15,15,30,33,549.8,58,1642
2011,Arsenal,total,ft_total,0,QPR_Arsenal_2011,2012-03-31,15,16,31,34,549.8,58,1627
2011,Arsenal,total,ft_total,3,Arsenal_Man City_2011,2012-04-08,16,16,32,35,549.8,61,1692
2011,Arsenal,total,ft_total,3,Wolves_Arsenal_2011,2012-04-11,16,17,33,36,549.8,64,1756
2011,Arsenal,total,ft_total,0,Arsenal_Wigan_2011,2012-04-16,17,17,34,36,549.8,64,1742
2011,Arsenal,total,ft_total,1,Arsenal_Chelsea_2011,2012-04-21,18,17,35,37,549.8,65,1753
2011,Arsenal,total,ft_total,1,Stoke_Arsenal_2011,2012-04-28,18,18,36,38,549.8,66,1765
2011,Arsenal,total,ft_total,1,Arsenal_Norwich_2011,2012-05-05,19,18,37,39,549.8,67,1777
2011,Arsenal,total,ft_total,3,West Brom_Arsenal_2011,2012-05-13,19,19,38,40,549.8,70,1842
2011,Arsenal,home,ft_home,0,Arsenal_Liverpool_2011,2011-08-20,1,1,2,2,657.1,0,622
2011,Arsenal,home,ft_home,3,Arsenal_Swansea_2011,2011-09-10,2,2,4,5,657.1,3,745
2011,Arsenal,home,ft_home,3,Arsenal_Bolton_2011,2011-09-24,3,3,6,7,657.1,6,869
2011,Arsenal,home,ft_home,3,Arsenal_Sunderland_2011,2011-10-16,4,4,8,10,657.1,9,992
2011,Arsenal,home,ft_home,3,Arsenal_Stoke_2011,2011-10-23,5,4,9,11,657.1,12,1115
2011,Arsenal,home,ft_home,3,Arsenal_West Brom_2011,2011-11-05,6,5,11,13,657.1,15,1239
2011,Arsenal,home,ft_home,1,Arsenal_Fulham_2011,2011-11-26,7,6,13,16,657.1,16,1257
2011,Arsenal,home,ft_home,3,Arsenal_Everton_2011,2011-12-10,8,7,15,18,657.1,19,1380
2011,Arsenal,home,ft_home,1,Arsenal_Wolves_2011,2011-12-27,9,9,18,21,657.1,20,1398
2011,Arsenal,home,ft_home,3,Arsenal_QPR_2011,2011-12-31,10,9,19,21,657.1,23,1521
2011,Arsenal,home,ft_home,0,Arsenal_Man United_2011,2012-01-22,11,11,22,24,657.1,23,1487
2011,Arsenal,home,ft_home,3,Arsenal_Blackburn_2011,2012-02-04,12,12,24,26,657.1,26,1610
2011,Arsenal,home,ft_home,3,Arsenal_Tottenham_2011,2012-02-26,13,13,26,29,657.1,29,1733
2011,Arsenal,home,ft_home,3,Arsenal_Newcastle_2011,2012-03-12,14,14,28,31,657.1,32,1857
2011,Arsenal,home,ft_home,3,Arsenal_Aston Villa_2011,2012-03-24,15,15,30,33,657.1,35,1980
2011,Arsenal,home,ft_home,3,Arsenal_Man City_2011,2012-04-08,16,16,32,35,657.1,38,2103
2011,Arsenal,home,ft_home,0,Arsenal_Wigan_2011,2012-04-16,17,17,34,36,657.1,38,2069
2011,Arsenal,home,ft_home,1,Arsenal_Chelsea_2011,2012-04-21,18,17,35,37,657.1,39,2087
2011,Arsenal,home,ft_home,1,Arsenal_Norwich_2011,2012-05-05,19,18,37,39,657.1,40,2105
2011,Arsenal,away,ft_away,1,Newcastle_Arsenal_2011,2011-08-13,1,1,1,1,441.9,1,471
2011,Arsenal,away,ft_away,0,Man United_Arsenal_2011,2011-08-28,1,2,3,3,441.9,1,448
2011,Arsenal,away,ft_away,0,Blackburn_Arsenal_2011,2011-09-17,2,3,5,6,441.9,1,424
2011,Arsenal,away,ft_away,0,Tottenham_Arsenal_2011,2011-10-02,3,4,7,8,441.9,1,401
2011,Arsenal,away,ft_away,3,Chelsea_Arsenal_2011,2011-10-29,5,5,10,12,441.9,4,536
2011,Arsenal,away,ft_away,3,Norwich_Arsenal_2011,2011-11-19,6,6,12,15,441.9,7,670
2011,Arsenal,away,ft_away,3,Wigan_Arsenal_2011,2011-12-03,7,7,14,17,441.9,10,805
2011,Arsenal,away,ft_away,0,Man City_Arsenal_2011,2011-12-18,8,8,16,19,441.9,10,782
2011,Arsenal,away,ft_away,3,Aston Villa_Arsenal_2011,2011-12-21,8,9,17,20,441.9,13,916
2011,Arsenal,away,ft_away,0,Fulham_Arsenal_2011,2012-01-02,10,10,20,21,441.9,13,893
2011,Arsenal,away,ft_away,0,Swansea_Arsenal_2011,2012-01-15,10,11,21,23,441.9,13,870
2011,Arsenal,away,ft_away,1,Bolton_Arsenal_2011,2012-02-01,11,12,23,26,441.9,14,899
2011,Arsenal,away,ft_away,3,Sunderland_Arsenal_2011,2012-02-11,12,13,25,27,441.9,17,1034
2011,Arsenal,away,ft_away,3,Liverpool_Arsenal_2011,2012-03-03,13,14,27,30,441.9,20,1168
2011,Arsenal,away,ft_away,3,Everton_Arsenal_2011,2012-03-21,14,15,29,33,441.9,23,1303
2011,Arsenal,away,ft_away,0,QPR_Arsenal_2011,2012-03-31,15,16,31,34,441.9,23,1280
2011,Arsenal,away,ft_away,3,Wolves_Arsenal_2011,2012-04-11,16,17,33,36,441.9,26,1414
2011,Arsenal,away,ft_away,1,Stoke_Arsenal_2011,2012-04-28,18,18,36,38,441.9,27,1444
2011,Arsenal,away,ft_away,3,West Brom_Arsenal_2011,2012-05-13,19,19,38,40,441.9,30,1578
2011,Arsenal,total,ft_total_g>15,0,Newcastle_Arsenal_2011,2011-08-13,1,1,1,1,796.9,0,775
2011,Arsenal,total,ft_total_g>15,1,Arsenal_Liverpool_2011,2011-08-20,1,1,2,2,796.9,1,781
2011,Arsenal,total,ft_total_g>15,1,Man United_Arsenal_2011,2011-08-28,1,2,3,3,796.9,2,786
2011,Arsenal,total,ft_total_g>15,0,Arsenal_Swansea_2011,2011-09-10,2,2,4,5,796.9,2,765
2011,Arsenal,total,ft_total_g>15,1,Blackburn_Arsenal_2011,2011-09-17,2,3,5,6,796.9,3,770
2011,Arsenal,total,ft_total_g>15,1,Arsenal_Bolton_2011,2011-09-24,3,3,6,7,796.9,4,776
2011,Arsenal,total,ft_total_g>15,1,Tottenham_Arsenal_2011,2011-10-02,3,4,7,8,796.9,5,781
2011,Arsenal,total,ft_total_g>15,1,Arsenal_Sunderland_2011,2011-10-16,4,4,8,10,796.9,6,787
2011,Arsenal,total,ft_total_g>15,1,Arsenal_Stoke_2011,2011-10-23,5,4,9,11,796.9,7,792
2011,Arsenal,total,ft_total_g>15,1,Chelsea_Arsenal_2011,2011-10-29,5,5,10,12,796.9,8,797
