year,team,home_away_total,type_rating,points,game_id,date,round_as_home,round_as_away,round_as_total,round_by_week_total,rating_initial,sum_points,rating_dynamic
2015,Arsenal,total,ft_total,3,Arsenal_Aston Villa_2015,2016-05-15,19,19,38,41,586.1,71,1868
2015,Arsenal,home,ft_home,0,Arsenal_West Ham_2015,2015-08-09,1,1,1,1,636.3,0,602
2015,Arsenal,home,ft_home,1,Arsenal_Liverpool_2015,2015-08-24,2,1,3,3,636.3,1,621
2015,Arsenal,home,ft_home,3,Arsenal_Stoke_2015,2015-09-12,3,2,5,6,636.3,4,746
2015,Arsenal,home,ft_home,3,Arsenal_Man United_2015,2015-10-04,4,4,8,9,636.3,7,870
2015,Arsenal,home,ft_home,3,Arsenal_Everton_2015,2015-10-24,5,5,10,12,636.3,10,995
2015,Arsenal,home,ft_home,1,Arsenal_Tottenham_2015,2015-11-08,6,6,12,14,636.3,11,1014
2015,Arsenal,home,ft_home,3,Arsenal_Sunderland_2015,2015-12-05,7,8,15,18,636.3,14,1138
2015,Arsenal,home,ft_home,3,Arsenal_Man City_2015,2015-12-21,8,9,17,20,636.3,17,1263
2015,Arsenal,home,ft_home,3,Arsenal_Bournemouth_2015,2015-12-28,9,10,19,21,636.3,20,1387
2015,Arsenal,home,ft_home,3,Arsenal_Newcastle_2015,2016-01-02,10,10,20,22,636.3,23,1511
2015,Arsenal,home,ft_home,0,Arsenal_Chelsea_2015,2016-01-24,11,12,23,25,636.3,23,1478
2015,Arsenal,home,ft_home,1,Arsenal_Southampton_2015,2016-02-02,12,12,24,27,636.3,24,1497
2015,Arsenal,home,ft_home,3,Arsenal_Leicester_2015,2016-02-14,13,13,26,28,636.3,27,1621
2015,Arsenal,home,ft_home,0,Arsenal_Swansea_2015,2016-03-02,14,14,28,31,636.3,27,1588
2015,Arsenal,home,ft_home,3,Arsenal_Watford_2015,2016-04-02,15,16,31,35,636.3,30,1712
2015,Arsenal,home,ft_home,1,Arsenal_Crystal Palace_2015,2016-04-17,16,17,33,37,636.3,31,1732
2015,Arsenal,home,ft_home,3,Arsenal_West Brom_2015,2016-04-21,17,17,34,38,636.3,34,1856
2015,Arsenal,home,ft_home,3,Arsenal_Norwich_2015,2016-04-30,18,18,36,39,636.3,37,1980
2015,Arsenal,home,ft_home,3,Arsenal_Aston Villa_2015,2016-05-15,19,19,38,41,636.3,40,2105
2015,Arsenal,away,ft_away,3,Crystal Palace_Arsenal_2015,2015-08-16,1,1,2,2,536.3,3,665
2015,Arsenal,away,ft_away,3,Newcastle_Arsenal_2015,2015-08-29,2,2,4,4,536.3,6,795
2015,Arsenal,away,ft_away,0,Chelsea_Arsenal_2015,2015-09-19,3,3,6,7,536.3,6,767
2015,Arsenal,away,ft_away,3,Leicester_Arsenal_2015,2015-09-26,3,4,7,8,536.3,9,897
2015,Arsenal,away,ft_away,3,Watford_Arsenal_2015,2015-10-17,4,5,9,11,536.3,12,1026
2015,Arsenal,away,ft_away,3,Swansea_Arsenal_2015,2015-10-31,5,6,11,13,536.3,15,1156
2015,Arsenal,away,ft_away,0,West Brom_Arsenal_2015,2015-11-21,6,7,13,16,536.3,15,1128
2015,Arsenal,away,ft_away,1,Norwich_Arsenal_2015,2015-11-29,6,8,14,17,536.3,16,1152
2015,Arsenal,away,ft_away,3,Aston Villa_Arsenal_2015,2015-12-13,7,9,16,19,536.3,19,1282
2015,Arsenal,away,ft_away,0,Southampton_Arsenal_2015,2015-12-26,8,10,18,21,536.3,19,1254
2015,Arsenal,away,ft_away,1,Liverpool_Arsenal_2015,2016-01-13,10,11,21,24,536.3,20,1278
2015,Arsenal,away,ft_away,1,Stoke_Arsenal_2015,2016-01-17,10,12,22,24,536.3,21,1302
2015,Arsenal,away,ft_away,3,Bournemouth_Arsenal_2015,2016-02-07,12,13,25,27,536.3,24,1432
2015,Arsenal,away,ft_away,0,Man United_Arsenal_2015,2016-02-28,13,14,27,30,536.3,24,1404
2015,Arsenal,away,ft_away,1,Tottenham_Arsenal_2015,2016-03-05,14,15,29,31,536.3,25,1428
2015,Arsenal,away,ft_away,3,Everton_Arsenal_2015,2016-03-19,14,16,30,33,536.3,28,1558
2015,Arsenal,away,ft_away,1,West Ham_Arsenal_2015,2016-04-09,15,17,32,36,536.3,29,1582
2015,Arsenal,away,ft_away,1,Sunderland_Arsenal_2015,2016-04-24,17,18,35,38,536.3,30,1607
2015,Arsenal,away,ft_away,1,Man City_Arsenal_2015,2016-05-08,18,19,37,40,536.3,31,1631
2015,Arsenal,total,ft_total_g>15,1,Arsenal_West Ham_2015,2015-08-09,1,1,1,1,786.6,1,792
2015,Arsenal,total,ft_total_g>15,1,Crystal Palace_Arsenal_2015,2015-08-16,1,1,2,2,786.6,2,797
2015,Arsenal,total,ft_total_g>15,0,Arsenal_Liverpool_2015,2015-08-24,2,1,3,3,786.6,2,777
2015,Arsenal,total,ft_total_g>15,0,Newcastle_Arsenal_2015,2015-08-29,2,2,4,4,786.6,2,756
2015,Arsenal,total,ft_total_g>15,1,Arsenal_Stoke_2015,2015-09-12,3,2,5,6,786.6,3,762
2015,Arsenal,total,ft_total_g>15,1,Chelsea_Arsenal_2015,2015-09-19,3,3,6,7,786.6,4,767
2015,Arsenal,total,ft_total_g>15,1,Leicester_Arsenal_2015,2015-09-26,3,4,7,8,786.6,5,773
2015,Arsenal,total,ft_total_g>15,1,Arsenal_Man United_2015,2015-10-04,4,4,8,9,786.6,6,778
2015,Arsenal,total,ft_total_g>15,1,Watford_Arsenal_2015,2015-10-17,4,5,9,11,786.6,7,784
2015,Arsenal,total,ft_total_g>15,1,Arsenal_Everton_2015,2015-10-24,5,5,10,12,786.6,8,790
2015,Arsenal,total,ft_total_g>15,1,Swansea_Arsenal_2015,2015-10-31,5,6,11,13,786.6,9,795
2015,Arsenal,total,ft_total_g>15,1,Arsenal_Tottenham_2015,2015-11-08,6,6,12,14,786.6,10,801
2015,Arsenal,total,ft_total_g>15,1,West Brom_Arsenal_2015,2015-11-21,6,7,13,16,786.6,11,806
2015,Arsenal,total,ft_total_g>15,1,Norwich_Arsenal_2015,2015-11-29,6,8,14,17,786.6,12,812
2015,Arsenal,total,ft_total_g>15,1,Arsenal_Sunderland_2015,2015-12-05,7,8,15,18,786.6,13,818
2015,Arsenal,total,ft_total_g>15,1,Aston Villa_Arsenal_2015,2015-12-13,7,9,16,19,786.6,14,823
2015,Arsenal,total,ft_total_g>15,1,Arsenal_Man City_2015,2015-12-21,8,9,17,20,786.6,15,829
2015,Arsenal,total,ft_total_g>15,1,Southampton_Arsenal_2015,2015-12-26,8,10,18,21,786.6,16,835
2015,Arsenal,total,ft_total_g>15,1,Arsenal_Bournemouth_2015,2015-12-28,9,10,19,21,786.6,17,840
2015,Arsenal,total,ft_total_g>15,0,Arsenal_Newcastle_2015,2016-01-02,10,10,20,22,786.6,17,819
2015,Arsenal,total,ft_total_g>15,1,Liverpool_Arsenal_2015,2016-01-13,10,11,21,24,786.6,18,825
2015,Arsenal,total,ft_total_g>15,0,Stoke_Arsenal_2015,2016-01-17,10,12,22,24,786.6,18,804
2015,Arsenal,total,ft_total_g>15,0,Arsenal_Chelsea_2015,2016-01-24,11,12,23,25,786.6,18,784
2015,Arsenal,total,ft_total_g>15,0,Arsenal_Southampton_2015,2016-02-02,12,12,24,27,786.6,18,763
2015,Arsenal,total,ft_total_g>15,1,Bournemouth_Arsenal_2015,2016-02-07,12,13,25,27,786.6,19,769
2015,Arsenal,total,ft_total_g>15,1,Arsenal_Leicester_2015,2016-02-14,13,13,26,28,786.6,20,774
2015,Arsenal,total,ft_total_g>15,1,Man United_Arsenal_2015,2016-02-28,13,14,27,30,786.6,21,780
2015,Arsenal,total,ft_total_g>15,1,Arsenal_Swansea_2015,2016-03-02,14,14,28,31,786.6,22,785
2015,Arsenal,total,ft_total_g>15,1,Tottenham_Arsenal_2015,2016-03-05,14,15,29,31,786.6,23,791
2015,Arsenal,total,ft_total_g>15,1,Everton_Arsenal_2015,2016-03-19,14,16,30,33,786.6,24,797
2015,Arsenal,total,ft_total_g>15,1,Arsenal_Watford_2015,2016-04-02,15,16,31,35,786.6,25,802
2015,Arsenal,total,ft_total_g>15,1,West Ham_Arsenal_2015,2016-04-09,15,17,32,36,786.6,26,808
2015,Arsenal,total,ft_total_g>15,1,Arsenal_Crystal Palace_2015,2016-04-17,16,17,33,37,786.6,27,814
2015,Arsenal,total,ft_total_g>15,1,Arsenal_West Brom_2015,2016-04-21,17,17,34,38,786.6,28,819
2015,Arsenal,total,ft_total_g>15,0,Sunderland_Arsenal_2015,2016-04-24,17,18,35,38,786.6,28,798
2015,Arsenal,total,ft_total_g>15,0,Arsenal_Norwich_2015,2016-04-30,18,18,36,39,786.6,28,778
2015,Arsenal,total,ft_total_g>15,1,Man City_Arsenal_2015,2016-05-08,18,19,37,40,786.6,29,783
2015,Arsenal,total,ft_total_g>15,1,Arsenal_Aston Villa_2015,2016-05-15,19,19,38,41,786.6,30,789
2015,Arsenal,total,ft_total_g>25,0,Arsenal_West Ham_2015,2015-08-09,1,1,1,1,557.5,0,542
2015,Arsenal,total,ft_total_g>25,1,Crystal Palace_Arsenal_2015,2015-08-16,1,1,2,2,557.5,1,554
2015,Arsenal,total,ft_total_g>25,0,Arsenal_Liverpool_2015,2015-08-24,2,1,3,3,557.5,1,539
2015,Arsenal,total,ft_total_g>25,0,Newcastle_Arsenal_2015,2015-08-29,2,2,4,4,557.5,1,525
2015,Arsenal,total,ft_total_g>25,0,Arsenal_Stoke_2015,2015-09-12,3,2,5,6,557.5,1,510
2015,Arsenal,total,ft_total_g>25,0,Chelsea_Arsenal_2015,2015-09-19,3,3,6,7,557.5,1,495
2015,Arsenal,total,ft_total_g>25,1,Leicester_Arsenal_2015,2015-09-26,3,4,7,8,557.5,2,507
2015,Arsenal,total,ft_total_g>25,1,Arsenal_Man United_2015,2015-10-04,4,4,8,9,557.5,3,519
2015,Arsenal,total,ft_total_g>25,1,Watford_Arsenal_2015,2015-10-17,4,5,9,11,557.5,4,530
2015,Arsenal,total,ft_total_g>25,1,Arsenal_Everton_2015,2015-10-24,5,5,10,12,557.5,5,542
2015,Arsenal,total,ft_total_g>25,1,Swansea_Arsenal_2015,2015-10-31,5,6,11,13,557.5,6,554
2015,Arsenal,total,ft_total_g>25,0,Arsenal_Tottenham_2015,2015-11-08,6,6,12,14,557.5,6,539
2015,Arsenal,total,ft_total_g>25,1,West Brom_Arsenal_2015,2015-11-21,6,7,13,16,557.5,7,550
2015,Arsenal,total,ft_total_g>25,0,Norwich_Arsenal_2015,2015-11-29,6,8,14,17,557.5,7,536
2015,Arsenal,total,ft_total_g>25,1,Arsenal_Sunderland_2015,2015-12-05,7,8,15,18,557.5,8,547
2015,Arsenal,total,ft_total_g>25,0,Aston Villa_Arsenal_2015,2015-12-13,7,9,16,19,557.5,8,533
2015,Arsenal,total,ft_total_g>25,1,Arsenal_Man City_2015,2015-12-21,8,9,17,20,557.5,9,544
2015,Arsenal,total,ft_total_g>25,1,Southampton_Arsenal_2015,2015-12-26,8,10,18,21,557.5,10,556
2015,Arsenal,total,ft_total_g>25,0,Arsenal_Bournemouth_2015,2015-12-28,9,10,19,21,557.5,10,541
2015,Arsenal,total,ft_total_g>25,0,Arsenal_Newcastle_2015,2016-01-02,10,10,20,22,557.5,10,527
2015,Arsenal,total,ft_total_g>25,1,Liverpool_Arsenal_2015,2016-01-13,10,11,21,24,557.5,11,538
2015,Arsenal,total,ft_total_g>25,0,Stoke_Arsenal_2015,2016-01-17,10,12,22,24,557.5,11,524
2015,Arsenal,total,ft_total_g>25,0,Arsenal_Chelsea_2015,2016-01-24,11,12,23,25,557.5,11,509
2015,Arsenal,total,ft_total_g>25,0,Arsenal_Southampton_2015,2016-02-02,12,12,24,27,557.5,11,494
2015,Arsenal,total,ft_total_g>25,0,Bournemouth_Arsenal_2015,2016-02-07,12,13,25,27,557.5,11,480
2015,Arsenal,total,ft_total_g>25,1,Arsenal_Leicester_2015,2016-02-14,13,13,26,28,557.5,12,491
2015,Arsenal,total,ft_total_g>25,1,Man United_Arsenal_2015,2016-02-28,13,14,27,30,557.5,13,503
2015,Arsenal,total,ft_total_g>25,1,Arsenal_Swansea_2015,2016-03-02,14,14,28,31,557.5,14,515
2015,Arsenal,total,ft_total_g>25,1,Tottenham_Arsenal_2015,2016-03-05,14,15,29,31,557.5,15,526
2015,Arsenal,total,ft_total_g>25,0,Everton_Arsenal_2015,2016-03-19,14,16,30,33,557.5,15,512
2015,Arsenal,total,ft_total_g>25,1,Arsenal_Watford_2015,2016-04-02,15,16,31,35,557.5,16,523
2015,Arsenal,total,ft_total_g>25,1,West Ham_Arsenal_2015,2016-04-09,15,17,32,36,557.5,17,535
2015,Arsenal,total,ft_total_g>25,0,Arsenal_Crystal Palace_2015,2016-04-17,16,17,33,37,557.5,17,520
2015,Arsenal,total,ft_total_g>25,0,Arsenal_West Brom_2015,2016-04-21,17,17,34,38,557.5,17,506
2015,Arsenal,total,ft_total_g>25,0,Sunderland_Arsenal_2015,2016-04-24,17,18,35,38,557.5,17,491
2015,Arsenal,total,ft_total_g>25,0,Arsenal_Norwich_2015,2016-04-30,18,18,36,39,557.5,17,476
2015,Arsenal,total,ft_total_g>25,1,Man City_Arsenal_2015,2016-05-08,18,19,37,40,557.5,18,488
2015,Arsenal,total,ft_total_g>25,1,Arsenal_Aston Villa_2015,2016-05-15,19,19,38,41,557.5,19,500
2015,Arsenal,total,ft_total_g>35,0,Arsenal_West Ham_2015,2015-08-09,1,1,1,1,291.9,0,284
2015,Arsenal,total,ft_total_g>35,0,Crystal Palace_Arsenal_2015,2015-08-16,1,1,2,2,291.9,0,276
2015,Arsenal,total,ft_total_g>35,0,Arsenal_Liverpool_2015,2015-08-24,2,1,3,3,291.9,0,268
2015,Arsenal,total,ft_total_g>35,0,Newcastle_Arsenal_2015,2015-08-29,2,2,4,4,291.9,0,261
2015,Arsenal,total,ft_total_g>35,0,Arsenal_Stoke_2015,2015-09-12,3,2,5,6,291.9,0,253
2015,Arsenal,total,ft_total_g>35,0,Chelsea_Arsenal_2015,2015-09-19,3,3,6,7,291.9,0,245
2015,Arsenal,total,ft_total_g>35,1,Leicester_Arsenal_2015,2015-09-26,3,4,7,8,291.9,1,264
2015,Arsenal,total,ft_total_g>35,0,Arsenal_Man United_2015,2015-10-04,4,4,8,9,291.9,1,256
2015,Arsenal,total,ft_total_g>35,0,Watford_Arsenal_2015,2015-10-17,4,5,9,11,291.9,1,249
2015,Arsenal,total,ft_total_g>35,0,Arsenal_Everton_2015,2015-10-24,5,5,10,12,291.9,1,241
2015,Arsenal,total,ft_total_g>35,0,Swansea_Arsenal_2015,2015-10-31,5,6,11,13,291.9,1,233
2015,Arsenal,total,ft_total_g>35,0,Arsenal_Tottenham_2015,2015-11-08,6,6,12,14,291.9,1,226
2015,Arsenal,total,ft_total_g>35,0,West Brom_Arsenal_2015,2015-11-21,6,7,13,16,291.9,1,218
2015,Arsenal,total,ft_total_g>35,0,Norwich_Arsenal_2015,2015-11-29,6,8,14,17,291.9,1,210
2015,Arsenal,total,ft_total_g>35,1,Arsenal_Sunderland_2015,2015-12-05,7,8,15,18,291.9,2,229
2015,Arsenal,total,ft_total_g>35,0,Aston Villa_Arsenal_2015,2015-12-13,7,9,16,19,291.9,2,221
2015,Arsenal,total,ft_total_g>35,0,Arsenal_Man City_2015,2015-12-21,8,9,17,20,291.9,2,213
2015,Arsenal,total,ft_total_g>35,1,Southampton_Arsenal_2015,2015-12-26,8,10,18,21,291.9,3,232
2015,Arsenal,total,ft_total_g>35,0,Arsenal_Bournemouth_2015,2015-12-28,9,10,19,21,291.9,3,224
2015,Arsenal,total,ft_total_g>35,0,Arsenal_Newcastle_2015,2016-01-02,10,10,20,22,291.9,3,217
2015,Arsenal,total,ft_total_g>35,1,Liverpool_Arsenal_2015,2016-01-13,10,11,21,24,291.9,4,235
2015,Arsenal,total,ft_total_g>35,0,Stoke_Arsenal_2015,2016-01-17,10,12,22,24,291.9,4,228
2015,Arsenal,total,ft_total_g>35,0,Arsenal_Chelsea_2015,2016-01-24,11,12,23,25,291.9,4,220
2015,Arsenal,total,ft_total_g>35,0,Arsenal_Southampton_2015,2016-02-02,12,12,24,27,291.9,4,212
2015,Arsenal,total,ft_total_g>35,0,Bournemouth_Arsenal_2015,2016-02-07,12,13,25,27,291.9,4,205
2015,Arsenal,total,ft_total_g>35,0,Arsenal_Leicester_2015,2016-02-14,13,13,26,28,291.9,4,197
2015,Arsenal,total,ft_total_g>35,1,Man United_Arsenal_2015,2016-02-28,13,14,27,30,291.9,5,216
2015,Arsenal,total,ft_total_g>35,0,Arsenal_Swansea_2015,2016-03-02,14,14,28,31,291.9,5,208
2015,Arsenal,total,ft_total_g>35,1,Tottenham_Arsenal_2015,2016-03-05,14,15,29,31,291.9,6,227
2015,Arsenal,total,ft_total_g>35,0,Everton_Arsenal_2015,2016-03-19,14,16,30,33,291.9,6,219
2015,Arsenal,total,ft_total_g>35,1,Arsenal_Watford_2015,2016-04-02,15,16,31,35,291.9,7,237
2015,Arsenal,total,ft_total_g>35,1,West Ham_Arsenal_2015,2016-04-09,15,17,32,36,291.9,8,256
2015,Arsenal,total,ft_total_g>35,0,Arsenal_Crystal Palace_2015,2016-04-17,16,17,33,37,291.9,8,248
2015,Arsenal,total,ft_total_g>35,0,Arsenal_West Brom_2015,2016-04-21,17,17,34,38,291.9,8,241
2015,Arsenal,total,ft_total_g>35,0,Sunderland_Arsenal_2015,2016-04-24,17,18,35,38,291.9,8,233
2015,Arsenal,total,ft_total_g>35,0,Arsenal_Norwich_2015,2016-04-30,18,18,36,39,291.9,8,225
2015,Arsenal,total,ft_total_g>35,1,Man City_Arsenal_2015,2016-05-08,18,19,37,40,291.9,9,244
2015,Arsenal,total,ft_total_g>35,1,Arsenal_Aston Villa_2015,2016-05-15,19,19,38,41,291.9,10,263
2015,Arsenal,home,ft_home_g>15,1,Arsenal_West Ham_2015,2015-08-09,1,1,1,1,783.7,1,795
2015,Arsenal,home,ft_home_g>15,0,Arsenal_Liverpool_2015,2015-08-24,2,1,3,3,783.7,1,753
2015,Arsenal,home,ft_home_g>15,1,Arsenal_Stoke_2015,2015-09-12,3,2,5,6,783.7,2,765
2015,Arsenal,home,ft_home_g>15,1,Arsenal_Man United_2015,2015-10-04,4,4,8,9,783.7,3,776
2015,Arsenal,home,ft_home_g>15,1,Arsenal_Everton_2015,2015-10-24,5,5,10,12,783.7,4,787
2015,Arsenal,home,ft_home_g>15,1,Arsenal_Tottenham_2015,2015-11-08,6,6,12,14,783.7,5,799
2015,Arsenal,home,ft_home_g>15,1,Arsenal_Sunderland_2015,2015-12-05,7,8,15,18,783.7,6,810
2015,Arsenal,home,ft_home_g>15,1,Arsenal_Man City_2015,2015-12-21,8,9,17,20,783.7,7,822
2015,Arsenal,home,ft_home_g>15,1,Arsenal_Bournemouth_2015,2015-12-28,9,10,19,21,783.7,8,833
2015,Arsenal,home,ft_home_g>15,0,Arsenal_Newcastle_2015,2016-01-02,10,10,20,22,783.7,8,792
2015,Arsenal,home,ft_home_g>15,0,Arsenal_Chelsea_2015,2016-01-24,11,12,23,25,783.7,8,751
2015,Arsenal,home,ft_home_g>15,0,Arsenal_Southampton_2015,2016-02-02,12,12,24,27,783.7,8,709
2015,Arsenal,home,ft_home_g>15,1,Arsenal_Leicester_2015,2016-02-14,13,13,26,28,783.7,9,721
2015,Arsenal,home,ft_home_g>15,1,Arsenal_Swansea_2015,2016-03-02,14,14,28,31,783.7,10,732
2015,Arsenal,home,ft_home_g>15,1,Arsenal_Watford_2015,2016-04-02,15,16,31,35,783.7,11,743
2015,Arsenal,home,ft_home_g>15,1,Arsenal_Crystal Palace_2015,2016-04-17,16,17,33,37,783.7,12,755
2015,Arsenal,home,ft_home_g>15,1,Arsenal_West Brom_2015,2016-04-21,17,17,34,38,783.7,13,766
2015,Arsenal,home,ft_home_g>15,0,Arsenal_Norwich_2015,2016-04-30,18,18,36,39,783.7,13,725
2015,Arsenal,home,ft_home_g>15,1,Arsenal_Aston Villa_2015,2016-05-15,19,19,38,41,783.7,14,736
2015,Arsenal,home,ft_home_g>25,0,Arsenal_West Ham_2015,2015-08-09,1,1,1,1,557.4,0,528
2015,Arsenal,home,ft_home_g>25,0,Arsenal_Liverpool_2015,2015-08-24,2,1,3,3,557.4,0,498
2015,Arsenal,home,ft_home_g>25,0,Arsenal_Stoke_2015,2015-09-12,3,2,5,6,557.4,0,469
2015,Arsenal,home,ft_home_g>25,1,Arsenal_Man United_2015,2015-10-04,4,4,8,9,557.4,1,492
2015,Arsenal,home,ft_home_g>25,1,Arsenal_Everton_2015,2015-10-24,5,5,10,12,557.4,2,515
2015,Arsenal,home,ft_home_g>25,0,Arsenal_Tottenham_2015,2015-11-08,6,6,12,14,557.4,2,486
2015,Arsenal,home,ft_home_g>25,1,Arsenal_Sunderland_2015,2015-12-05,7,8,15,18,557.4,3,509
2015,Arsenal,home,ft_home_g>25,1,Arsenal_Man City_2015,2015-12-21,8,9,17,20,557.4,4,533
2015,Arsenal,home,ft_home_g>25,0,Arsenal_Bournemouth_2015,2015-12-28,9,10,19,21,557.4,4,503
2015,Arsenal,home,ft_home_g>25,0,Arsenal_Newcastle_2015,2016-01-02,10,10,20,22,557.4,4,474
2015,Arsenal,home,ft_home_g>25,0,Arsenal_Chelsea_2015,2016-01-24,11,12,23,25,557.4,4,445
2015,Arsenal,home,ft_home_g>25,0,Arsenal_Southampton_2015,2016-02-02,12,12,24,27,557.4,4,415
2015,Arsenal,home,ft_home_g>25,1,Arsenal_Leicester_2015,2016-02-14,13,13,26,28,557.4,5,439
2015,Arsenal,home,ft_home_g>25,1,Arsenal_Swansea_2015,2016-03-02,14,14,28,31,557.4,6,462
2015,Arsenal,home,ft_home_g>25,1,Arsenal_Watford_2015,2016-04-02,15,16,31,35,557.4,7,485
2015,Arsenal,home,ft_home_g>25,0,Arsenal_Crystal Palace_2015,2016-04-17,16,17,33,37,557.4,7,456
2015,Arsenal,home,ft_home_g>25,0,Arsenal_West Brom_2015,2016-04-21,17,17,34,38,557.4,7,427
2015,Arsenal,home,ft_home_g>25,0,Arsenal_Norwich_2015,2016-04-30,18,18,36,39,557.4,7,397
2015,Arsenal,home,ft_home_g>25,1,Arsenal_Aston Villa_2015,2016-05-15,19,19,38,41,557.4,8,421
2015,Arsenal,home,ft_home_g>35,0,Arsenal_West Ham_2015,2015-08-09,1,1,1,1,336.1,0,318
2015,Arsenal,home,ft_home_g>35,0,Arsenal_Liverpool_2015,2015-08-24,2,1,3,3,336.1,0,300
2015,Arsenal,home,ft_home_g>35,0,Arsenal_Stoke_2015,2015-09-12,3,2,5,6,336.1,0,283
2015,Arsenal,home,ft_home_g>35,0,Arsenal_Man United_2015,2015-10-04,4,4,8,9,336.1,0,265
2015,Arsenal,home,ft_home_g>35,0,Arsenal_Everton_2015,2015-10-24,5,5,10,12,336.1,0,247
2015,Arsenal,home,ft_home_g>35,0,Arsenal_Tottenham_2015,2015-11-08,6,6,12,14,336.1,0,229
2015,Arsenal,home,ft_home_g>35,1,Arsenal_Sunderland_2015,2015-12-05,7,8,15,18,336.1,1,264
2015,Arsenal,home,ft_home_g>35,0,Arsenal_Man City_2015,2015-12-21,8,9,17,20,336.1,1,247
2015,Arsenal,home,ft_home_g>35,0,Arsenal_Bournemouth_2015,2015-12-28,9,10,19,21,336.1,1,229
