,WHD,IWH,LBA,B365AH,SBH,SBA,BWD,LBAH,WHA,B365A,LBH,GBA,B365D,B365H,B365<2.5,LBAHA,WHH,BWA,LBAHH,BWH,B365>2.5,IWA,GBAHA,GBH,SBD,B365AHH,B365AHA,GB>2.5,GBAH,GB<2.5,IWD,LBD,GBD,GBAHH,HomeTeam,AwayTeam,idGame
197,3.2,2.3,2.6,0.0,2.38,2.75,3.2,0.0,2.75,2.6,2.38,2.8,3.2,2.37,1.6,1.98,2.25,2.7,1.86,2.4,2.3,2.8,1.95,2.45,3.2,1.85,2.049,2.0,0.0,1.65,2.9,3.2,3.2,1.85,Malaga,Ath Madrid,Malaga_Ath Madrid_2004
198,5.5,1.22,11.0,-1.5,1.2,12.0,6.0,-1.5,9.0,11.0,1.2,12.0,6.0,1.22,2.2,2.02,1.2,10.0,1.82,1.2,1.65,9.5,2.0,1.22,6.0,1.85,2.049,1.6,-1.5,2.15,4.8,5.0,5.75,1.8,Real Madrid,Mallorca,Real Madrid_Mallorca_2004
199,3.0,2.5,2.75,0.0,2.5,2.6,3.15,0.0,2.7,2.62,2.38,2.6,3.1,2.4,1.53,2.1,2.37,2.6,1.74,2.5,2.4,2.5,2.05,2.6,3.2,1.75,2.149,2.05,0.0,1.65,3.0,3.0,3.2,1.75,Villarreal,Valencia,Villarreal_Valencia_2004
200,3.45,1.6,5.0,-0.75,1.533,6.0,3.45,-0.75,5.25,5.0,1.615,5.25,3.39,1.61,1.6,1.94,1.67,4.85,1.9,1.65,2.3,4.8,,1.67,3.6,1.925,1.975,,,,3.3,3.25,3.45,,Ath Madrid,Albacete,Ath Madrid_Albacete_2004
201,3.25,2.7,2.2,0.25,3.0,2.3,3.25,0.25,2.3,2.29,2.8,2.3,3.25,3.0,1.65,1.98,3.0,2.25,1.86,2.85,2.2,2.3,,3.0,3.2,1.8,2.1,,,,3.0,3.2,3.25,,Sevilla,Barcelona,Sevilla_Barcelona_2004
202,3.3,2.0,3.5,-0.25,2.05,3.25,3.3,-0.25,3.35,3.1,1.909,3.35,3.2,2.1,1.65,2.14,2.1,3.35,1.7,2.0,2.2,3.3,,2.1,3.25,1.774,2.125,,,,3.0,3.2,3.3,,Espanol,Betis,Espanol_Betis_2004
203,3.25,2.1,3.2,-0.25,2.0,3.4,3.25,-0.25,3.7,3.5,2.0,3.7,3.0,2.0,1.66,2.14,2.0,3.25,1.7,2.05,2.15,3.2,,2.0,3.2,1.75,2.149,,,,2.9,3.2,3.25,,Mallorca,Getafe,Mallorca_Getafe_2004
204,3.6,4.8,1.571,1.0,6.0,1.533,3.55,1.0,1.57,1.5,5.5,1.57,3.5,6.0,1.9,1.78,6.2,1.55,2.06,5.75,1.9,1.6,,6.2,3.6,2.024,1.875,,,,3.3,3.25,3.6,,Numancia,Real Madrid,Numancia_Real Madrid_2004
205,3.2,2.4,2.8,-0.25,2.3,2.8,3.2,0.0,2.85,2.6,2.2,2.85,3.2,2.37,1.65,2.1,2.4,2.8,1.74,2.3,2.2,2.7,,2.4,3.25,2.125,1.774,,,,2.9,3.2,3.2,,Osasuna,La Coruna,Osasuna_La Coruna_2004
206,3.25,2.0,3.0,-0.25,2.1,3.2,3.3,-0.25,3.25,3.2,2.1,3.25,3.1,2.1,1.66,2.0,2.15,3.35,1.84,2.0,2.15,3.3,,2.15,3.2,1.875,2.024,,,,3.0,3.2,3.25,,Santander,Levante,Santander_Levante_2004
207,3.25,2.4,2.5,0.0,2.4,2.7,3.15,0.0,2.7,2.5,2.5,2.7,3.2,2.5,1.66,2.14,2.5,2.65,1.7,2.45,2.15,2.7,,2.5,3.2,1.8,2.1,,,,2.9,3.2,3.25,,Sociedad,Villarreal,Sociedad_Villarreal_2004
208,3.45,1.5,5.0,-0.75,1.615,5.0,3.5,-0.75,5.25,5.0,1.615,5.25,3.2,1.66,1.65,2.14,1.67,5.25,1.7,1.6,2.2,5.4,,1.67,3.5,1.825,2.075,,,,3.5,3.25,3.45,,Valencia,Ath Bilbao,Valencia_Ath Bilbao_2004
209,3.35,1.75,4.333,-0.5,1.8,4.2,3.35,-0.5,4.25,4.33,1.727,4.25,3.25,1.72,1.65,2.04,1.83,4.0,1.8,1.8,2.2,4.2,,1.83,3.25,1.8,2.1,,,,3.1,3.2,3.35,,Zaragoza,Malaga,Zaragoza_Malaga_2004
210,3.75,1.35,7.0,-1.25,1.4,8.0,4.0,-1.25,8.0,9.0,1.4,8.0,4.0,1.4,2.0,1.94,1.36,7.25,1.9,1.4,1.8,7.0,1.9,1.4,4.2,1.95,1.95,1.6,-1.25,2.15,4.0,3.75,4.2,1.9,Real Madrid,Espanol,Real Madrid_Espanol_2004
211,3.2,2.7,2.25,0.25,2.88,2.3,3.25,0.25,2.25,2.38,2.75,2.4,3.2,2.63,1.6,1.98,2.75,2.2,1.86,2.95,2.3,2.4,1.95,2.85,3.2,1.875,2.024,2.0,0.25,1.71,2.9,3.2,3.2,1.85,Sociedad,Valencia,Sociedad_Valencia_2004
212,3.2,2.3,2.8,-0.25,2.38,2.8,3.2,-0.25,2.8,2.7,2.2,2.95,3.2,2.3,1.65,1.92,2.2,2.8,1.92,2.3,2.2,2.8,1.8,2.35,3.1,1.95,1.95,2.05,-0.25,1.65,2.9,3.2,3.2,2.0,Albacete,Zaragoza,Albacete_Zaragoza_2004
213,4.0,1.4,8.0,-1.5,1.4,8.0,4.25,-1.5,8.0,8.0,1.36,8.0,4.2,1.4,2.05,1.78,1.33,8.0,2.06,1.35,1.75,6.5,2.05,1.4,4.2,2.149,1.75,1.71,-1.25,2.0,3.7,3.75,4.2,1.7,Barcelona,Ath Madrid,Barcelona_Ath Madrid_2004
214,3.2,1.7,4.5,-0.5,1.75,4.33,3.35,-0.5,4.33,4.33,1.67,4.33,3.25,1.72,1.7,2.02,1.72,4.0,1.82,1.8,2.1,4.4,1.9,1.8,3.4,1.85,2.049,2.0,-0.5,1.71,3.1,3.25,3.4,1.8,Betis,Osasuna,Betis_Osasuna_2004
215,3.3,1.65,4.33,-0.75,1.75,4.33,3.35,-0.5,4.5,4.5,1.73,4.33,3.4,1.66,1.6,2.12,1.66,4.0,1.72,1.8,2.3,4.6,1.9,1.8,3.4,2.049,1.85,2.05,-0.5,1.65,3.2,3.2,3.4,1.8,Getafe,Numancia,Getafe_Numancia_2004
216,3.2,1.75,3.5,-0.5,1.95,3.6,3.3,,3.1,3.5,1.91,3.6,3.25,1.9,1.8,,2.05,3.35,,2.0,2.0,4.0,2.05,2.05,3.25,2.0,1.899,1.95,-0.25,1.75,3.2,3.2,3.2,1.7,La Coruna,Ath Bilbao,La Coruna_Ath Bilbao_2004
217,2.9,2.3,2.6,0.0,2.5,2.6,3.15,0.0,2.62,2.63,2.38,2.6,3.2,2.38,1.65,1.96,2.5,2.6,1.88,2.5,2.2,2.7,1.95,2.6,3.2,1.85,2.049,2.05,0.0,1.65,3.0,3.2,3.2,1.85,Levante,Sevilla,Levante_Sevilla_2004
218,3.2,1.9,3.5,-0.25,2.05,3.3,3.3,-0.25,3.5,3.0,1.91,3.4,3.25,2.1,1.66,2.04,1.9,3.35,1.8,2.0,2.15,3.5,2.0,2.1,3.2,1.875,2.024,2.05,-0.25,1.65,3.1,3.2,3.25,1.8,Malaga,Mallorca,Malaga_Mallorca_2004
219,3.6,1.5,7.0,-1.0,1.5,6.5,3.6,-1.0,6.5,6.0,1.4,6.75,3.5,1.5,1.8,2.12,1.44,6.4,1.72,1.5,2.0,5.4,1.75,1.5,3.6,1.75,2.149,1.85,-1.25,1.85,3.5,3.75,3.75,2.0,Villarreal,Santander,Villarreal_Santander_2004
220,3.2,1.65,4.5,-0.75,1.73,4.75,3.4,-0.75,4.5,4.5,1.67,4.5,3.4,1.8,1.8,1.78,1.7,4.55,2.06,1.7,2.0,4.6,1.9,1.8,3.4,2.149,1.75,1.9,-0.5,1.79,3.2,3.25,3.3,1.8,Valencia,La Coruna,Valencia_La Coruna_2004
221,3.25,4.0,1.73,0.75,4.75,1.73,3.45,0.75,1.8,1.72,4.33,1.8,3.4,5.0,1.8,1.9,3.8,1.65,1.94,4.85,2.0,1.8,1.9,4.5,3.4,1.95,1.95,1.85,0.75,1.85,3.0,3.2,3.3,1.9,Zaragoza,Barcelona,Zaragoza_Barcelona_2004
222,3.2,1.9,3.5,-0.5,2.0,3.4,3.3,-0.5,3.75,3.25,1.91,3.65,3.25,2.0,1.7,1.76,1.83,3.35,2.08,2.0,2.1,3.6,1.73,2.0,3.25,2.1,1.8,1.9,-0.5,1.79,3.0,3.2,3.3,2.0,Ath Bilbao,Betis,Ath Bilbao_Betis_2004
223,3.4,1.55,6.0,-1.0,1.57,6.0,3.5,-1.0,6.0,5.5,1.5,6.33,3.4,1.57,1.67,1.9,1.5,6.0,1.94,1.55,2.15,5.0,1.9,1.57,3.4,1.95,1.95,1.95,-1.0,1.75,3.4,3.4,3.5,1.9,Ath Madrid,Levante,Ath Madrid_Levante_2004
224,3.3,1.55,5.0,-0.75,1.62,5.0,3.6,-0.75,5.0,5.0,1.62,5.1,3.4,1.61,1.8,1.94,1.61,6.4,1.9,1.5,2.0,5.0,1.9,1.7,3.5,1.95,1.95,1.95,-0.75,1.75,3.4,3.25,3.4,1.9,Espanol,Getafe,Espanol_Getafe_2004
225,3.1,1.9,3.5,-0.5,1.85,4.0,3.3,-0.5,3.6,3.75,1.91,4.33,3.1,1.9,1.67,2.0,1.9,3.65,1.84,1.9,2.15,3.6,1.81,1.9,3.25,1.899,2.0,2.0,-0.5,1.71,3.0,3.2,3.1,1.9,Mallorca,Albacete,Mallorca_Albacete_2004
226,3.2,2.3,2.8,-0.25,2.38,2.8,3.25,-0.25,2.75,2.8,2.2,2.9,3.2,2.25,1.65,1.88,2.25,2.95,1.96,2.2,2.2,2.8,1.8,2.38,3.1,2.024,1.875,2.15,-0.25,1.6,2.9,3.2,3.2,2.0,Numancia,Malaga,Numancia_Malaga_2004
227,3.2,4.0,1.8,0.5,4.33,1.8,3.3,0.5,1.72,1.72,4.0,1.83,3.4,5.0,1.8,1.74,4.33,1.75,2.1,4.5,2.0,1.8,1.83,4.5,3.4,2.149,1.75,1.75,0.5,1.95,3.0,3.2,3.25,1.89,Osasuna,Real Madrid,Osasuna_Real Madrid_2004
228,3.1,2.2,3.0,-0.25,2.25,3.0,3.25,-0.25,3.0,2.7,2.1,3.0,3.2,2.3,1.75,1.76,2.15,2.95,2.08,2.2,2.05,3.0,1.77,2.3,3.1,2.149,1.75,1.9,-0.25,1.79,2.9,3.2,3.25,2.05,Santander,Sociedad,Santander_Sociedad_2004
229,3.1,2.2,2.8,-0.25,2.2,3.1,3.25,-0.25,3.1,2.87,2.2,3.1,3.2,2.2,1.75,1.82,2.1,2.95,2.02,2.2,2.05,3.0,1.8,2.25,3.1,2.049,1.85,1.9,-0.25,1.79,2.9,3.2,3.2,2.0,Sevilla,Villarreal,Sevilla_Villarreal_2004
230,5.0,1.3,11.0,-1.5,1.22,10.0,5.5,-1.5,9.5,10.0,1.2,11.0,5.0,1.22,2.1,1.94,1.22,12.0,1.9,1.2,1.7,8.0,1.9,1.25,5.5,1.899,2.0,1.65,-1.5,2.05,4.2,5.0,5.35,1.9,Barcelona,Mallorca,Barcelona_Mallorca_2004
231,3.75,1.35,7.0,-1.25,1.4,7.5,4.25,-1.0,8.0,7.5,1.4,7.5,4.0,1.44,2.05,2.04,1.36,8.0,1.8,1.35,1.75,7.0,1.58,1.41,4.0,2.174,1.725,1.65,-1.5,2.05,4.0,3.75,4.25,1.9,Real Madrid,Ath Bilbao,Real Madrid_Ath Bilbao_2004
232,3.1,2.3,2.6,0.0,2.5,2.62,3.25,0.0,2.6,2.7,2.38,2.7,3.2,2.3,1.67,2.14,2.4,2.55,1.7,2.5,2.15,2.7,2.15,2.5,3.1,1.725,2.174,1.95,0.0,1.75,3.0,3.2,3.25,1.7,Sociedad,Sevilla,Sociedad_Sevilla_2004
233,3.3,1.65,4.5,-0.75,1.73,4.5,3.4,-0.75,5.0,4.33,1.67,5.0,3.25,1.72,1.55,1.94,1.61,4.55,1.9,1.7,2.37,4.6,1.9,1.7,3.3,1.975,1.925,2.05,-0.75,1.65,3.2,3.25,3.45,1.9,Albacete,Numancia,Albacete_Numancia_2004
234,3.2,2.3,3.75,-0.25,2.1,3.3,3.3,-0.25,3.2,3.0,1.83,3.45,3.25,2.1,1.95,1.94,2.0,3.5,1.9,1.95,1.85,2.8,1.95,2.1,3.1,1.875,2.024,1.9,-0.25,1.79,2.9,3.2,3.2,1.85,Betis,La Coruna,Betis_La Coruna_2004
235,3.2,2.0,3.2,-0.25,2.1,3.2,3.25,-0.25,3.2,3.0,2.0,3.2,3.2,2.1,1.7,1.88,2.0,3.15,1.96,2.1,2.1,3.3,1.85,2.2,3.2,1.975,1.925,1.95,-0.25,1.75,3.0,3.2,3.2,1.95,Getafe,Osasuna,Getafe_Osasuna_2004
236,3.2,1.9,3.2,-0.25,2.1,3.2,3.25,-0.25,3.0,3.0,2.0,3.25,3.2,2.1,1.7,1.94,2.1,3.15,1.9,2.1,2.1,3.6,1.9,2.15,3.2,1.925,1.975,1.95,-0.25,1.75,3.0,3.2,3.25,1.9,Levante,Zaragoza,Levante_Zaragoza_2004
237,3.1,2.3,2.75,0.0,2.4,2.75,3.2,0.0,2.75,2.7,2.38,2.75,3.2,2.3,1.55,2.08,2.3,2.75,1.76,2.35,2.37,2.7,2.05,2.45,3.1,1.8,2.1,2.05,0.0,1.65,3.0,3.0,3.25,1.77,Malaga,Espanol,Malaga_Espanol_2004
238,3.1,3.0,2.1,0.25,3.1,2.2,3.3,0.25,2.15,2.25,3.2,2.15,3.2,2.8,1.65,1.8,3.0,2.0,2.04,3.35,2.2,2.2,1.8,3.25,3.1,2.075,1.825,2.0,0.25,1.71,2.9,3.0,3.25,2.0,Santander,Valencia,Santander_Valencia_2004
239,3.1,1.9,4.33,-0.5,1.91,3.75,3.3,-0.5,4.0,4.0,1.73,3.95,3.3,1.9,1.6,1.92,1.8,3.5,1.92,1.95,2.3,3.6,1.8,1.91,3.2,1.899,2.0,2.05,-0.5,1.65,3.0,3.2,3.3,1.91,Villarreal,Ath Madrid,Villarreal_Ath Madrid_2004
240,3.5,1.6,5.0,-0.75,1.57,5.5,3.55,-0.75,5.5,5.5,1.62,5.8,3.4,1.57,1.8,2.08,1.53,5.75,1.76,1.55,2.0,4.8,1.72,1.6,3.5,1.8,2.1,1.9,-1.0,1.79,3.3,3.25,3.5,2.0,Espanol,Albacete,Espanol_Albacete_2004
241,3.2,2.5,2.2,0.25,3.0,2.3,3.25,0.25,2.15,2.3,2.75,2.45,3.25,3.0,1.75,2.08,2.9,2.15,1.76,3.05,2.05,2.5,1.8,2.75,3.2,1.8,2.1,1.95,0.0,1.75,3.0,3.25,3.25,2.0,La Coruna,Real Madrid,La Coruna_Real Madrid_2004
242,3.2,2.0,3.5,-0.5,1.91,3.75,3.3,-0.5,3.75,3.75,1.91,3.85,3.25,1.83,1.75,1.92,1.83,3.5,1.92,1.95,2.05,3.3,1.76,1.95,3.25,1.95,1.95,1.9,-0.5,1.79,3.0,3.2,3.25,1.95,Mallorca,Levante,Mallorca_Levante_2004
243,3.4,5.6,1.5,1.0,6.5,1.5,4.0,1.0,1.5,1.5,6.0,1.5,3.75,7.0,1.85,1.76,6.0,1.4,2.08,7.25,1.95,1.5,1.8,7.0,3.8,2.049,1.85,1.75,1.0,1.95,3.4,3.4,3.75,2.0,Numancia,Barcelona,Numancia_Barcelona_2004
244,3.3,1.8,4.33,-0.5,1.75,4.33,3.35,-0.5,4.33,4.33,1.73,5.0,3.25,1.72,1.75,2.14,1.7,4.0,1.7,1.8,2.05,3.8,1.99,1.73,3.4,1.725,2.174,1.95,-0.5,1.75,3.1,3.2,3.3,1.73,Ath Madrid,Sociedad,Ath Madrid_Sociedad_2004
245,3.25,1.9,3.5,-0.5,1.83,4.0,3.35,-0.5,4.2,3.75,1.91,4.3,3.25,1.83,1.6,2.0,1.72,4.0,1.84,1.8,2.3,3.6,1.85,1.85,3.25,1.85,2.049,2.0,-0.5,1.71,3.0,3.2,3.25,1.85,Osasuna,Malaga,Osasuna_Malaga_2004
246,3.6,1.45,6.0,-1.0,1.44,7.0,3.7,-1.0,6.5,6.0,1.5,7.0,3.5,1.5,1.75,1.92,1.44,7.0,1.92,1.45,2.05,5.8,1.9,1.5,3.75,1.975,1.925,1.9,-1.0,1.79,3.6,3.4,3.75,1.9,Sevilla,Santander,Sevilla_Santander_2004
247,3.1,1.9,3.4,-0.5,2.0,3.6,3.3,-0.5,3.5,3.6,2.0,3.75,3.3,2.0,1.7,1.84,1.95,3.65,2.0,1.9,2.1,3.6,1.74,2.0,3.3,2.075,1.825,2.0,-0.5,1.71,3.0,3.0,3.25,2.0,Valencia,Betis,Valencia_Betis_2004
248,3.1,2.4,2.75,0.0,2.4,2.7,3.2,0.0,2.62,2.62,2.25,2.75,3.2,2.37,1.7,2.02,2.37,2.4,1.82,2.7,2.1,2.6,1.95,2.5,3.2,1.85,2.049,1.85,0.0,1.85,3.0,3.2,3.15,1.85,Zaragoza,Villarreal,Zaragoza_Villarreal_2004
249,3.75,1.4,8.0,-1.25,1.33,9.0,4.0,-1.25,8.0,7.5,1.36,8.5,4.33,1.4,2.0,1.82,1.36,7.25,2.02,1.4,1.8,6.5,1.58,1.4,4.5,2.025,1.875,1.65,-1.5,2.05,3.7,3.75,4.0,2.02,Barcelona,Espanol,Barcelona_Espanol_2004
250,3.1,2.1,3.0,-0.25,2.1,3.2,3.25,-0.25,2.8,2.8,2.1,3.2,3.25,2.2,1.65,2.02,2.25,3.05,1.82,2.15,2.2,3.2,1.6,2.2,3.2,1.825,2.075,2.0,-0.5,1.7,2.9,3.2,3.2,2.2,Albacete,Osasuna,Albacete_Osasuna_2004
251,3.1,2.6,2.6,0.0,2.7,2.4,3.15,0.0,2.5,2.37,2.38,2.55,3.2,2.62,1.61,1.84,2.5,2.4,2.0,2.7,2.25,2.5,2.55,2.65,3.2,2.025,1.875,2.0,0.5,1.7,2.9,3.2,3.25,1.46,Getafe,La Coruna,Getafe_La Coruna_2004
252,3.2,1.55,4.33,-0.75,1.67,4.8,3.35,-0.75,4.5,4.5,1.73,5.0,3.4,1.66,1.65,1.98,1.7,4.75,1.86,1.7,2.2,5.0,2.04,1.7,3.4,1.875,2.025,2.0,-0.5,1.7,3.4,3.2,3.45,1.7,Levante,Numancia,Levante_Numancia_2004
253,3.2,2.2,2.75,-0.25,2.3,2.8,3.2,-0.25,2.75,2.8,2.25,2.85,3.25,2.2,1.55,1.94,2.25,2.8,1.9,2.3,2.37,3.0,1.53,2.35,3.25,1.95,1.95,2.05,-0.5,1.65,2.9,3.2,3.3,2.35,Malaga,Ath Bilbao,Malaga_Ath Bilbao_2004
254,3.6,1.55,5.0,-1.0,1.5,6.0,4.0,-1.0,6.5,6.0,1.57,6.5,3.5,1.5,2.0,1.72,1.44,5.8,2.12,1.47,1.8,5.0,1.46,1.52,3.75,2.05,1.85,1.65,-1.5,2.05,3.4,3.5,3.75,2.25,Real Madrid,Betis,Real Madrid_Betis_2004
255,3.1,2.3,2.5,0.0,2.4,2.7,3.2,0.0,2.62,2.62,2.5,2.75,3.2,2.37,1.7,2.06,2.37,2.75,1.78,2.35,2.1,2.8,1.48,2.5,3.2,1.8,2.1,2.05,-0.5,1.65,2.9,3.2,3.2,2.5,Santander,Ath Madrid,Santander_Ath Madrid_2004
256,3.1,2.3,2.8,-0.25,2.2,3.0,3.25,-0.25,3.1,2.75,2.2,3.1,3.25,2.25,1.7,1.7,2.1,2.95,2.14,2.2,2.1,2.7,1.57,2.25,3.2,2.2,1.7,2.0,-0.5,1.7,3.0,3.2,3.2,2.25,Sevilla,Valencia,Sevilla_Valencia_2004
257,3.2,1.9,3.0,-0.25,2.0,3.4,3.25,-0.25,3.3,3.25,1.91,3.5,3.25,2.0,1.75,1.8,1.95,3.4,2.04,2.0,2.05,3.6,1.67,2.05,3.25,2.05,1.85,2.0,-0.5,1.7,3.0,3.2,3.3,2.1,Sociedad,Zaragoza,Sociedad_Zaragoza_2004
258,3.6,1.5,6.5,-1.0,1.5,6.5,3.75,-1.0,6.5,6.0,1.44,6.75,3.5,1.5,1.75,2.0,1.44,6.75,1.84,1.45,2.05,5.4,1.46,1.5,3.6,1.85,2.05,1.85,-1.5,1.85,3.5,3.6,3.75,2.25,Villarreal,Mallorca,Villarreal_Mallorca_2004
259,3.3,2.0,3.75,-0.5,2.1,3.2,3.25,-0.5,3.1,3.0,1.83,3.3,3.25,2.1,1.6,1.72,2.0,3.25,2.12,2.05,2.3,3.3,2.05,2.1,3.2,2.125,1.775,1.71,-0.25,2.0,3.0,3.2,3.3,1.7,Ath Madrid,Sevilla,Ath Madrid_Sevilla_2004
260,3.25,4.2,1.67,0.75,4.5,1.73,3.4,0.75,1.72,1.72,4.5,1.75,3.3,4.33,1.8,2.12,4.2,1.7,1.72,4.55,2.0,1.75,2.3,4.65,3.4,1.75,2.15,1.85,1.0,1.85,3.1,3.25,3.4,1.55,Osasuna,Barcelona,Osasuna_Barcelona_2004
261,3.1,2.3,2.5,-0.25,2.5,2.7,3.15,-0.25,2.62,2.87,2.5,2.7,3.2,2.4,1.7,1.8,2.37,2.6,2.04,2.5,2.1,2.7,2.15,2.5,3.2,2.075,1.825,1.85,0.0,1.85,3.0,3.2,3.2,1.65,Valencia,Real Madrid,Valencia_Real Madrid_2004
262,3.5,1.55,6.0,-0.75,1.53,6.0,3.55,-0.75,5.5,6.0,1.5,6.4,3.5,1.5,1.8,2.08,1.53,5.75,1.76,1.55,2.0,5.0,1.7,1.55,3.6,1.8,2.1,1.9,-1.0,1.79,3.4,3.4,3.55,2.05,Ath Bilbao,Albacete,Ath Bilbao_Albacete_2004
263,3.75,1.45,7.0,-1.0,1.44,7.0,4.0,-1.0,7.0,6.0,1.4,7.25,3.5,1.5,1.75,1.88,1.4,7.25,1.96,1.4,2.05,5.8,1.65,1.45,3.75,2.0,1.9,1.79,-1.25,1.9,3.6,3.75,3.95,2.15,Betis,Getafe,Betis_Getafe_2004
264,3.3,1.7,4.5,-0.75,1.67,4.8,3.4,-0.75,5.0,5.0,1.67,5.25,3.4,1.61,1.7,1.9,1.61,4.55,1.94,1.7,2.1,4.4,1.65,1.67,3.4,2.0,1.9,1.85,-1.0,1.85,3.1,3.25,3.4,2.15,Espanol,Levante,Espanol_Levante_2004
265,3.3,1.55,4.33,-0.75,1.67,5.5,3.5,-0.75,4.5,5.0,1.73,5.25,3.4,1.61,1.7,1.92,1.66,5.25,1.92,1.6,2.1,5.0,1.7,1.67,3.4,1.875,2.025,1.75,-1.0,1.95,3.4,3.2,3.4,2.05,La Coruna,Malaga,La Coruna_Malaga_2004
266,3.25,2.2,2.8,-0.25,2.25,2.88,3.25,-0.25,2.75,3.0,2.2,3.0,3.25,2.1,1.75,1.86,2.2,2.95,1.98,2.2,2.05,2.9,2.2,2.25,3.25,2.0,1.9,1.85,0.0,1.85,3.0,3.2,3.25,1.6,Mallorca,Sociedad,Mallorca_Sociedad_2004
267,3.2,2.8,2.2,0.25,3.0,2.2,3.25,0.25,2.25,2.25,2.8,2.25,3.25,2.75,1.6,1.96,2.75,2.1,1.88,3.15,2.3,2.3,1.6,3.05,3.2,1.9,2.0,1.71,0.0,2.0,2.9,3.2,3.2,2.2,Numancia,Villarreal,Numancia_Villarreal_2004
268,3.3,1.8,4.33,-0.5,1.75,4.5,3.35,-0.5,4.5,4.33,1.73,4.75,3.3,1.72,1.75,1.96,1.66,4.3,1.88,1.75,2.05,4.0,2.45,1.76,3.25,1.875,2.025,1.75,-0.25,1.95,3.0,3.2,3.3,1.5,Zaragoza,Santander,Zaragoza_Santander_2004
269,3.75,1.45,6.5,-1.0,1.4,7.5,4.0,-1.0,7.0,7.5,1.44,7.25,3.75,1.4,1.8,2.04,1.4,7.25,1.8,1.4,2.0,5.8,2.0,1.45,4.0,1.875,2.025,1.85,-1.0,1.85,3.6,3.6,4.0,1.73,Barcelona,Ath Bilbao,Barcelona_Ath Bilbao_2004
270,3.1,2.1,2.8,-0.25,2.2,3.0,3.25,-0.25,3.0,2.87,2.2,3.1,3.2,2.2,1.65,1.8,2.15,3.15,2.04,2.1,2.2,3.2,1.82,2.25,3.2,2.075,1.825,2.0,-0.25,1.7,2.9,3.2,3.2,1.9,Malaga,Betis,Malaga_Betis_2004
271,3.1,2.8,2.38,0.25,2.9,2.25,3.25,0.25,2.3,2.2,2.75,2.3,3.2,2.87,1.65,2.0,2.75,2.2,1.84,2.95,2.2,2.3,1.9,3.0,3.2,1.825,2.075,2.05,0.25,1.65,2.9,3.0,3.2,1.82,Albacete,La Coruna,Albacete_La Coruna_2004
272,3.2,2.5,2.75,0.0,2.38,2.75,3.2,0.0,2.75,2.62,2.25,2.75,3.2,2.37,1.65,2.0,2.25,2.75,1.84,2.35,2.2,2.5,2.0,2.45,3.2,1.875,2.025,2.0,0.0,1.7,3.0,3.2,3.25,1.73,Ath Madrid,Valencia,Ath Madrid_Valencia_2004
273,3.2,4.4,1.67,0.75,4.6,1.7,3.45,0.75,1.7,1.72,4.5,1.73,3.25,4.33,1.8,2.14,4.5,1.65,1.7,4.85,2.0,1.7,1.73,5.0,3.4,1.75,2.15,1.9,0.5,1.8,3.1,3.25,3.35,2.01,Getafe,Real Madrid,Getafe_Real Madrid_2004
274,3.2,1.9,3.5,-0.25,2.0,3.4,3.25,-0.25,3.3,3.5,1.91,3.6,3.25,1.9,1.61,2.0,1.95,3.25,1.84,2.05,2.25,3.6,1.95,2.05,3.25,1.85,2.05,2.0,-0.25,1.7,3.0,3.2,3.2,1.77,Levante,Osasuna,Levante_Osasuna_2004
275,3.2,1.9,3.5,-0.5,1.95,3.6,3.35,-0.5,3.5,3.5,1.91,3.8,3.25,1.9,1.7,1.84,1.9,4.3,2.0,1.75,2.1,3.6,1.95,1.95,3.25,2.0,1.9,1.95,-0.25,1.75,3.0,3.2,3.3,1.77,Santander,Mallorca,Santander_Mallorca_2004
276,3.2,1.7,4.33,-0.75,1.7,4.6,3.5,-0.75,4.5,4.33,1.73,5.0,3.25,1.72,1.66,1.9,1.7,5.25,1.94,1.6,2.15,4.4,1.88,1.73,3.4,1.975,1.925,1.9,-0.75,1.8,3.1,3.2,3.35,1.83,Sevilla,Zaragoza,Sevilla_Zaragoza_2004
277,3.3,1.6,4.5,-0.75,1.62,5.0,3.5,-0.75,5.5,5.0,1.67,5.5,3.4,1.61,1.75,1.98,1.57,5.4,1.86,1.55,2.05,4.8,1.95,1.65,3.5,1.85,2.05,1.95,-0.25,1.75,3.3,3.25,3.45,1.77,Sociedad,Numancia,Sociedad_Numancia_2004
278,3.3,1.85,4.33,-0.5,1.85,4.0,3.35,-0.5,3.75,3.75,1.73,4.35,3.25,1.83,1.75,1.94,1.8,4.3,1.9,1.75,2.05,3.8,1.86,1.85,3.25,1.9,2.0,1.95,-0.5,1.75,3.0,3.2,3.25,1.85,Villarreal,Espanol,Villarreal_Espanol_2004
279,3.5,1.5,6.5,-0.75,1.53,6.0,3.75,-1.0,5.5,5.5,1.44,6.5,3.4,1.57,1.75,1.76,1.53,7.0,2.08,1.45,2.05,5.4,2.32,1.5,3.5,1.8,2.1,1.95,-0.5,1.75,3.5,3.6,3.6,1.5,Ath Bilbao,Getafe,Ath Bilbao_Getafe_2004
280,3.6,1.4,6.5,-1.0,1.44,7.0,3.5,-1.0,6.5,6.0,1.44,6.75,3.5,1.5,1.95,2.02,1.44,6.75,1.82,1.5,1.85,6.5,2.0,1.5,3.75,1.85,2.05,1.85,-1.0,1.85,3.7,3.6,3.75,1.8,Betis,Albacete,Betis_Albacete_2004
