,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
318,1,Valencia,10,0,0,0,0,0,0,2,13,D,16,2014-04-06,Valladolid,SP1,7,5,9,11,D,4,Valladolid_Valencia_2013
319,2,Ath Bilbao,17,1,0,2,0,1,2,1,16,A,13,2014-04-07,Levante,SP1,5,2,2,11,A,5,Levante_Ath Bilbao_2013
320,0,Valladolid,15,0,0,0,0,0,0,1,12,D,7,2014-04-11,Osasuna,SP1,1,1,4,15,D,6,Osasuna_Valladolid_2013
321,3,Sociedad,14,2,0,2,1,1,2,5,20,D,19,2014-04-12,Celta,SP1,5,7,8,15,A,7,Celta_Sociedad_2013
322,0,Barcelona,10,1,0,0,1,0,0,3,5,H,29,2014-04-12,Granada,SP1,9,4,1,5,H,13,Granada_Barcelona_2013
323,0,Almeria,7,4,0,0,1,0,0,0,7,H,5,2014-04-12,Real Madrid,SP1,1,13,9,29,H,7,Real Madrid_Almeria_2013
324,2,Levante,15,1,0,0,0,0,0,2,16,H,7,2014-04-12,Villarreal,SP1,2,3,2,12,D,2,Villarreal_Levante_2013
325,4,Sevilla,17,0,0,2,0,1,1,4,16,A,7,2014-04-13,Betis,SP1,5,4,8,17,A,1,Betis_Sevilla_2013
326,1,Vallecano,22,2,0,2,1,0,1,3,15,D,11,2014-04-13,Espanol,SP1,5,2,2,6,D,5,Espanol_Vallecano_2013
327,3,Ath Madrid,15,0,0,2,0,1,1,3,15,A,12,2014-04-13,Getafe,SP1,8,2,3,9,A,4,Getafe_Ath Madrid_2013
328,3,Elche,15,2,0,1,1,1,1,2,15,H,11,2014-04-13,Valencia,SP1,5,4,6,8,D,2,Valencia_Elche_2013
329,0,Malaga,11,3,0,0,1,0,0,4,18,H,10,2014-04-14,Ath Bilbao,SP1,1,6,6,12,H,2,Ath Bilbao_Malaga_2013
330,2,Elche,7,2,1,0,0,0,0,4,12,H,8,2014-04-18,Ath Madrid,SP1,3,4,7,14,D,6,Ath Madrid_Elche_2013
331,4,Getafe,24,0,1,0,0,0,0,2,18,D,9,2014-04-19,Levante,SP1,4,2,3,11,D,4,Levante_Getafe_2013
332,3,Valencia,16,1,0,1,1,0,0,2,13,D,13,2014-04-19,Osasuna,SP1,1,3,4,9,H,9,Osasuna_Valencia_2013
333,1,Espanol,10,2,0,1,1,0,1,1,19,H,8,2014-04-19,Sociedad,SP1,3,8,12,19,D,2,Sociedad_Espanol_2013
334,5,Celta,14,2,0,4,1,0,1,0,11,A,14,2014-04-20,Almeria,SP1,8,3,6,11,D,1,Almeria_Celta_2013
335,2,Ath Bilbao,16,2,0,1,0,0,0,3,17,H,11,2014-04-20,Barcelona,SP1,4,8,9,17,D,4,Barcelona_Ath Bilbao_2013
336,2,Granada,14,4,0,0,1,0,0,0,13,H,12,2014-04-20,Sevilla,SP1,2,5,7,10,H,1,Sevilla_Granada_2013
337,4,Betis,17,3,0,1,2,0,0,2,15,H,12,2014-04-20,Vallecano,SP1,3,8,5,16,H,2,Vallecano_Betis_2013
338,3,Villarreal,14,2,0,0,1,1,0,3,14,H,4,2014-04-21,Malaga,SP1,1,4,6,14,H,5,Malaga_Villarreal_2013
339,2,Levante,14,1,0,1,0,0,0,4,17,D,10,2014-04-25,Elche,SP1,6,3,7,22,D,2,Elche_Levante_2013
340,2,Sociedad,11,0,0,1,0,0,0,0,16,A,9,2014-04-26,Betis,SP1,3,2,8,14,D,8,Betis_Sociedad_2013
341,6,Malaga,14,1,1,0,1,1,0,3,22,H,12,2014-04-26,Getafe,SP1,2,3,4,8,H,7,Getafe_Malaga_2013
342,2,Vallecano,14,0,0,3,0,1,0,4,9,A,16,2014-04-26,Granada,SP1,7,1,7,12,D,5,Granada_Vallecano_2013
343,0,Osasuna,10,4,0,0,1,0,0,0,8,H,6,2014-04-26,Real Madrid,SP1,0,10,7,20,H,7,Real Madrid_Osasuna_2013
344,2,Sevilla,10,3,1,1,1,0,0,3,16,H,9,2014-04-27,Ath Bilbao,SP1,3,4,6,12,H,2,Ath Bilbao_Sevilla_2013
345,4,Almeria,15,1,0,2,1,2,0,3,14,A,10,2014-04-27,Espanol,SP1,2,3,7,9,H,3,Espanol_Almeria_2013
346,3,Ath Madrid,18,0,1,1,0,0,1,1,12,A,9,2014-04-27,Valencia,SP1,4,2,7,11,A,3,Valencia_Ath Madrid_2013
347,3,Barcelona,11,2,0,3,1,0,0,3,6,A,20,2014-04-27,Villarreal,SP1,7,3,2,5,H,9,Villarreal_Barcelona_2013
348,1,Valladolid,13,4,0,1,2,0,0,4,17,H,10,2014-04-28,Celta,SP1,4,7,3,13,H,0,Celta_Valladolid_2013
349,4,Ath Bilbao,17,0,0,3,0,0,2,1,9,A,12,2014-05-02,Vallecano,SP1,4,3,6,11,A,7,Vallecano_Ath Bilbao_2013
350,3,Getafe,13,2,0,2,1,0,1,3,6,D,8,2014-05-03,Barcelona,SP1,5,8,11,21,D,3,Barcelona_Getafe_2013
351,1,Elche,18,0,2,1,0,0,1,4,13,A,10,2014-05-03,Malaga,SP1,3,2,8,7,A,2,Malaga_Elche_2013
352,0,Celta,11,0,0,2,0,0,2,1,12,A,14,2014-05-03,Osasuna,SP1,4,11,12,23,A,6,Osasuna_Celta_2013
353,3,Espanol,14,1,1,0,1,0,0,1,20,H,9,2014-05-03,Valladolid,SP1,3,4,4,10,H,8,Valladolid_Espanol_2013
354,4,Betis,15,3,0,2,0,1,0,6,10,H,15,2014-05-04,Almeria,SP1,3,6,3,12,D,8,Almeria_Betis_2013
355,2,Ath Madrid,20,2,0,0,1,0,0,3,20,H,23,2014-05-04,Levante,SP1,7,2,3,7,H,7,Levante_Ath Madrid_2013
356,1,Valencia,11,2,0,2,0,0,1,3,10,D,8,2014-05-04,Real Madrid,SP1,5,11,10,32,A,1,Real Madrid_Valencia_2013
357,1,Villarreal,12,0,0,0,0,0,0,0,7,D,13,2014-05-04,Sevilla,SP1,4,3,6,11,D,6,Sevilla_Villarreal_2013
358,1,Granada,12,1,1,1,0,1,0,3,11,D,15,2014-05-05,Sociedad,SP1,3,6,8,21,D,5,Sociedad_Granada_2013
