,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
0,3,Sevilla,19,0,1,0,0,0,0,3,11,D,10,2015-08-21,Malaga,SP1,2,5,7,25,D,2,Malaga_Sevilla_2015
1,2,Las Palmas,11,1,0,0,1,0,0,0,16,H,8,2015-08-22,Ath Madrid,SP1,1,3,4,14,H,4,Ath Madrid_Las Palmas_2015
2,2,Getafe,19,1,1,0,1,0,0,3,14,H,14,2015-08-22,Espanol,SP1,3,2,5,4,H,6,Espanol_Getafe_2015
3,3,Sociedad,16,0,0,0,0,0,0,2,10,D,9,2015-08-22,La Coruna,SP1,2,5,5,15,D,4,La Coruna_Sociedad_2015
4,3,Valencia,19,0,0,0,0,0,0,1,11,D,10,2015-08-22,Vallecano,SP1,4,3,3,8,D,3,Vallecano_Valencia_2015
5,3,Barcelona,16,0,0,1,0,0,0,3,11,A,10,2015-08-23,Ath Bilbao,SP1,4,2,2,8,D,4,Ath Bilbao_Barcelona_2015
6,3,Villarreal,11,1,1,1,0,0,1,1,26,D,8,2015-08-23,Betis,SP1,4,6,7,22,A,5,Betis_Villarreal_2015
7,1,Celta,12,1,0,2,0,1,1,3,17,A,15,2015-08-23,Levante,SP1,6,2,4,11,A,6,Levante_Celta_2015
8,4,Real Madrid,20,0,0,0,0,0,0,0,4,D,27,2015-08-23,Sp Gijon,SP1,8,0,2,6,D,5,Sp Gijon_Real Madrid_2015
9,1,Eibar,5,1,0,3,0,1,2,6,23,A,10,2015-08-24,Granada,SP1,4,6,6,12,A,5,Granada_Eibar_2015
10,1,Espanol,10,3,0,1,0,0,1,6,20,H,4,2015-08-28,Villarreal,SP1,2,4,2,14,A,3,Villarreal_Espanol_2015
11,0,Malaga,4,1,0,0,0,0,0,3,21,H,4,2015-08-29,Barcelona,SP1,1,13,15,22,D,2,Barcelona_Malaga_2015
12,2,Vallecano,7,3,1,0,1,0,0,2,11,H,3,2015-08-29,Celta,SP1,0,7,5,11,H,4,Celta_Vallecano_2015
13,3,Betis,12,5,0,0,2,0,0,3,14,H,7,2015-08-29,Real Madrid,SP1,1,11,11,21,H,4,Real Madrid_Betis_2015
14,4,Sp Gijon,10,0,0,0,0,0,0,5,15,D,7,2015-08-29,Sociedad,SP1,2,1,6,12,D,4,Sociedad_Sp Gijon_2015
15,2,Ath Bilbao,14,2,0,0,1,0,0,2,13,H,9,2015-08-30,Eibar,SP1,1,8,11,9,H,4,Eibar_Ath Bilbao_2015
16,5,Granada,16,1,0,2,0,0,2,3,15,A,9,2015-08-30,Getafe,SP1,4,4,6,16,A,6,Getafe_Granada_2015
17,2,Levante,14,0,0,0,0,0,0,4,21,D,3,2015-08-30,Las Palmas,SP1,2,2,3,16,D,0,Las Palmas_Levante_2015
18,3,Ath Madrid,17,0,0,3,0,0,1,4,13,A,17,2015-08-30,Sevilla,SP1,7,7,11,25,A,1,Sevilla_Ath Madrid_2015
19,2,La Coruna,13,1,0,1,1,1,1,1,15,D,12,2015-08-30,Valencia,SP1,3,5,5,12,D,7,Valencia_La Coruna_2015
20,3,Sevilla,12,1,0,1,0,0,1,3,8,D,8,2015-09-11,Levante,SP1,3,4,5,14,A,4,Levante_Sevilla_2015
21,3,Barcelona,17,1,0,2,0,0,0,1,5,A,13,2015-09-12,Ath Madrid,SP1,5,3,1,11,D,10,Ath Madrid_Barcelona_2015
22,4,Sociedad,12,1,0,0,1,1,0,3,9,H,15,2015-09-12,Betis,SP1,3,2,2,9,H,4,Betis_Sociedad_2015
23,2,Real Madrid,19,0,0,6,0,0,4,2,10,A,15,2015-09-12,Espanol,SP1,8,3,5,14,A,6,Espanol_Real Madrid_2015
