,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
0,3,Valladolid,18,1,0,0,0,0,0,5,17,H,11,2008-08-30,Espanol,SP1,1,2,1,10,D,9,Espanol_Valladolid_2008
1,4,Mallorca,17,3,0,0,2,0,0,0,14,H,16,2008-08-30,Valencia,SP1,2,6,5,17,H,6,Valencia_Mallorca_2008
2,2,Almeria,35,1,0,3,0,0,2,4,20,A,11,2008-08-31,Ath Bilbao,SP1,5,4,2,10,A,6,Ath Bilbao_Almeria_2008
3,1,Malaga,16,4,0,0,3,0,0,2,13,H,7,2008-08-31,Ath Madrid,SP1,2,9,11,25,H,7,Ath Madrid_Malaga_2008
4,3,Recreativo,17,0,0,1,0,0,1,1,18,A,13,2008-08-31,Betis,SP1,6,2,2,8,A,2,Betis_Recreativo_2008
5,4,Real Madrid,18,2,0,1,1,0,0,3,17,H,18,2008-08-31,La Coruna,SP1,4,3,6,11,H,5,La Coruna_Real Madrid_2008
6,0,Barcelona,16,1,0,0,1,0,0,2,8,H,25,2008-08-31,Numancia,SP1,5,2,2,5,H,7,Numancia_Barcelona_2008
7,2,Villarreal,18,1,1,1,0,1,0,1,10,D,12,2008-08-31,Osasuna,SP1,3,1,10,10,D,2,Osasuna_Villarreal_2008
8,2,Sevilla,20,1,0,1,0,0,0,0,11,D,13,2008-08-31,Santander,SP1,4,2,4,7,D,6,Santander_Sevilla_2008
9,4,Getafe,16,1,0,2,1,0,1,2,15,A,16,2008-08-31,Sp Gijon,SP1,9,2,2,13,D,7,Sp Gijon_Getafe_2008
10,1,Santander,9,1,0,1,0,0,0,7,20,D,2,2008-09-13,Barcelona,SP1,1,7,9,18,D,1,Barcelona_Santander_2008
11,2,Ath Madrid,19,2,0,1,2,1,0,2,15,H,19,2008-09-13,Valladolid,SP1,8,4,9,9,H,5,Valladolid_Ath Madrid_2008
12,2,Valencia,17,2,0,2,2,0,1,2,20,D,11,2008-09-14,Almeria,SP1,3,3,2,12,H,3,Almeria_Valencia_2008
13,2,Betis,17,0,0,0,0,0,0,5,19,D,16,2008-09-14,Getafe,SP1,4,7,7,26,D,6,Getafe_Betis_2008
14,2,Ath Bilbao,21,0,0,0,0,0,0,1,20,D,11,2008-09-14,Malaga,SP1,4,2,6,11,D,4,Malaga_Ath Bilbao_2008
15,3,Osasuna,19,1,0,1,1,1,0,1,14,D,14,2008-09-14,Mallorca,SP1,7,3,3,11,H,4,Mallorca_Osasuna_2008
16,0,Numancia,17,4,0,3,4,0,2,1,14,H,12,2008-09-14,Real Madrid,SP1,4,10,6,19,H,3,Real Madrid_Numancia_2008
17,3,Espanol,20,0,0,1,0,0,0,3,16,A,4,2008-09-14,Recreativo,SP1,1,3,7,8,D,4,Recreativo_Espanol_2008
18,3,Sp Gijon,14,4,0,3,3,0,3,3,16,H,13,2008-09-14,Sevilla,SP1,8,13,9,26,D,3,Sevilla_Sp Gijon_2008
19,3,La Coruna,15,1,0,0,1,0,0,2,16,H,6,2008-09-14,Villarreal,SP1,2,8,10,19,H,3,Villarreal_La Coruna_2008
20,0,Recreativo,12,4,0,0,1,0,0,1,18,H,9,2008-09-20,Ath Madrid,SP1,1,7,6,14,H,7,Ath Madrid_Recreativo_2008
21,3,Getafe,20,1,0,1,0,0,0,3,14,D,17,2008-09-20,Espanol,SP1,7,2,2,8,D,4,Espanol_Getafe_2008
22,1,Malaga,20,1,1,0,0,1,0,4,17,H,3,2008-09-21,Almeria,SP1,0,3,3,11,D,1,Almeria_Malaga_2008
23,3,Valladolid,17,2,0,0,0,0,0,2,17,H,12,2008-09-21,Ath Bilbao,SP1,2,6,4,20,D,2,Ath Bilbao_Valladolid_2008
24,2,Sevilla,18,0,0,0,0,0,0,2,16,D,11,2008-09-21,Betis,SP1,1,3,5,14,D,8,Betis_Sevilla_2008
