,Time,HY,AwayTeam,HF,AR,FTHG,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
303,15:15:00,0,Eibar,10,0,5,0,2,0,0,1,10,H,0,2021-04-18,Ath Madrid,SP1,0,7,8,10,H,3,Ath Madrid_Eibar_2020
304,17:30:00,3,Valencia,12,0,2,2,2,0,1,1,10,D,9,2021-04-18,Betis,SP1,3,5,6,9,H,3,Betis_Valencia_2020
305,17:30:00,0,Celta,6,0,0,0,0,0,0,1,13,D,11,2021-04-18,Cadiz,SP1,4,2,4,5,D,7,Cadiz_Celta_2020
306,20:00:00,3,Real Madrid,17,0,0,0,0,0,0,1,8,D,10,2021-04-18,Getafe,SP1,2,6,6,19,D,6,Getafe_Real Madrid_2020
307,20:00:00,2,Villarreal,9,0,1,5,1,0,2,1,7,A,14,2021-04-18,Levante,SP1,7,3,4,12,A,5,Levante_Villarreal_2020
308,18:00:00,4,Sevilla,15,0,0,1,0,0,0,1,13,A,10,2021-04-21,Levante,SP1,3,1,2,6,D,3,Levante_Sevilla_2020
309,18:00:00,1,Valencia,17,0,3,1,2,0,1,2,11,H,10,2021-04-21,Osasuna,SP1,5,9,5,18,H,6,Osasuna_Valencia_2020
310,19:00:00,3,Ath Bilbao,10,0,0,0,0,1,0,2,16,D,16,2021-04-21,Betis,SP1,4,2,5,6,D,4,Betis_Ath Bilbao_2020
311,20:00:00,2,Villarreal,8,0,2,1,1,0,0,1,11,H,10,2021-04-21,Alaves,SP1,5,4,3,9,H,8,Alaves_Villarreal_2020
312,20:00:00,5,Valladolid,23,0,1,1,1,0,0,3,11,D,12,2021-04-21,Elche,SP1,4,3,4,9,H,6,Elche_Valladolid_2020
313,21:00:00,4,Real Madrid,13,0,0,3,0,0,3,3,21,A,14,2021-04-21,Cadiz,SP1,4,3,7,14,A,3,Cadiz_Real Madrid_2020
314,18:00:00,2,Huesca,9,0,2,0,1,0,0,0,11,H,5,2021-04-22,Ath Madrid,SP1,2,12,8,18,H,1,Ath Madrid_Huesca_2020
315,20:00:00,1,Eibar,13,0,4,1,2,0,0,1,10,H,16,2021-04-22,Granada,SP1,3,4,4,8,H,7,Granada_Eibar_2020
316,20:00:00,4,Celta,17,0,2,1,2,0,1,5,17,H,10,2021-04-22,Sociedad,SP1,3,3,2,7,H,4,Sociedad_Celta_2020
317,21:00:00,2,Getafe,8,0,5,2,3,0,1,0,15,H,5,2021-04-22,Barcelona,SP1,1,6,3,9,H,1,Barcelona_Getafe_2020
318,13:00:00,3,Levante,10,0,1,0,1,0,0,4,14,H,6,2021-04-24,Elche,SP1,1,3,4,8,H,2,Elche_Levante_2020
