,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
0,2,Ath Bilbao,15,0,0,1,0,1,0,4,18,A,14,2010-08-28,Hercules,SP1,5,3,10,9,D,1,Hercules_Ath Bilbao_2010
1,4,Sevilla,20,1,0,4,1,0,2,4,22,A,14,2010-08-28,Levante,SP1,8,4,4,7,A,2,Levante_Sevilla_2010
2,2,Valencia,16,1,0,3,1,0,1,5,15,A,21,2010-08-28,Malaga,SP1,8,5,7,19,D,10,Malaga_Valencia_2010
3,3,Getafe,17,3,0,1,1,0,0,4,9,H,13,2010-08-29,Espanol,SP1,1,8,8,17,H,4,Espanol_Getafe_2010
4,0,Zaragoza,16,0,0,0,0,0,0,1,19,D,8,2010-08-29,La Coruna,SP1,3,2,4,8,D,6,La Coruna_Zaragoza_2010
5,2,Real Madrid,16,0,0,0,0,0,0,2,15,D,16,2010-08-29,Mallorca,SP1,5,2,1,7,D,4,Mallorca_Real Madrid_2010
6,4,Almeria,22,0,1,0,0,0,0,1,18,D,3,2010-08-29,Osasuna,SP1,0,2,9,13,D,3,Osasuna_Almeria_2010
7,4,Barcelona,21,0,0,3,0,0,2,1,14,A,9,2010-08-29,Santander,SP1,5,7,6,11,A,5,Santander_Barcelona_2010
8,3,Villarreal,15,1,0,0,0,0,0,3,21,H,23,2010-08-29,Sociedad,SP1,5,3,7,10,D,4,Sociedad_Villarreal_2010
9,3,Sp Gijon,13,4,0,0,2,0,0,3,22,H,18,2010-08-30,Ath Madrid,SP1,8,7,2,16,H,3,Ath Madrid_Sp Gijon_2010
10,4,Ath Madrid,22,1,0,2,0,0,1,5,13,A,11,2010-09-11,Ath Bilbao,SP1,5,3,6,18,A,1,Ath Bilbao_Ath Madrid_2010
11,2,Hercules,7,0,0,2,0,0,1,2,8,A,9,2010-09-11,Barcelona,SP1,7,9,14,17,A,2,Barcelona_Hercules_2010
12,2,Osasuna,20,1,0,0,0,0,0,2,27,H,4,2010-09-11,Real Madrid,SP1,1,7,9,25,D,3,Real Madrid_Osasuna_2010
13,4,Santander,19,1,0,0,1,0,0,2,15,H,15,2010-09-11,Valencia,SP1,7,5,6,14,H,8,Valencia_Santander_2010
14,3,Levante,19,4,0,1,2,0,1,4,14,H,7,2010-09-12,Getafe,SP1,2,10,13,21,H,7,Getafe_Levante_2010
15,3,La Coruna,9,0,0,0,0,0,0,3,12,D,12,2010-09-12,Sevilla,SP1,2,10,8,26,D,5,Sevilla_La Coruna_2010
16,2,Mallorca,19,2,1,0,0,0,0,2,11,H,9,2010-09-12,Sp Gijon,SP1,1,6,2,12,D,2,Sp Gijon_Mallorca_2010
17,6,Espanol,16,4,1,0,2,0,0,6,19,H,15,2010-09-12,Villarreal,SP1,5,5,3,11,H,8,Villarreal_Espanol_2010
18,2,Malaga,11,3,0,5,1,0,5,2,13,A,12,2010-09-12,Zaragoza,SP1,8,10,10,32,A,1,Zaragoza_Malaga_2010
19,4,Sociedad,17,2,0,2,1,0,2,2,13,D,15,2010-09-13,Almeria,SP1,6,7,6,18,A,4,Almeria_Sociedad_2010
20,3,Almeria,23,1,0,0,0,0,0,3,12,H,4,2010-09-18,Espanol,SP1,1,4,7,13,D,2,Espanol_Almeria_2010
21,0,Osasuna,8,2,0,0,1,0,0,2,20,H,12,2010-09-18,Mallorca,SP1,4,5,6,13,H,5,Mallorca_Osasuna_2010
22,1,Real Madrid,13,1,0,2,0,0,0,2,15,A,22,2010-09-18,Sociedad,SP1,10,1,8,10,D,3,Sociedad_Real Madrid_2010
23,3,Ath Bilbao,15,2,0,2,2,0,1,3,13,D,17,2010-09-18,Sp Gijon,SP1,7,5,5,10,H,6,Sp Gijon_Ath Bilbao_2010
24,4,Barcelona,21,1,0,2,1,1,2,5,15,A,16,2010-09-19,Ath Madrid,SP1,8,4,6,7,A,6,Ath Madrid_Barcelona_2010
