,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
0,2,La Coruna,18,3,0,2,2,0,1,2,12,H,9,2009-08-29,Real Madrid,SP1,3,11,10,28,H,3,Real Madrid_La Coruna_2009
1,1,Tenerife,16,1,0,0,0,0,0,4,17,H,16,2009-08-29,Zaragoza,SP1,2,8,7,17,D,8,Zaragoza_Tenerife_2009
2,2,Valladolid,9,0,1,0,0,0,0,2,11,D,7,2009-08-30,Almeria,SP1,1,5,12,20,D,2,Almeria_Valladolid_2009
3,2,Espanol,11,1,0,0,0,0,0,6,18,H,8,2009-08-30,Ath Bilbao,SP1,1,4,6,14,D,3,Ath Bilbao_Espanol_2009
4,4,Ath Madrid,16,3,0,0,1,0,0,4,8,H,16,2009-08-30,Malaga,SP1,3,4,4,8,H,5,Malaga_Ath Madrid_2009
5,3,Xerez,14,2,2,0,0,0,0,1,13,H,7,2009-08-30,Mallorca,SP1,3,3,6,10,D,6,Mallorca_Xerez_2009
6,2,Villarreal,18,1,0,1,1,0,1,2,14,D,11,2009-08-30,Osasuna,SP1,7,2,4,7,D,14,Osasuna_Villarreal_2009
7,2,Getafe,14,1,0,4,1,0,3,3,10,A,9,2009-08-30,Santander,SP1,6,3,4,4,A,5,Santander_Getafe_2009
8,1,Sevilla,20,2,1,0,0,0,0,2,14,H,3,2009-08-30,Valencia,SP1,1,6,7,8,D,0,Valencia_Sevilla_2009
9,0,Sp Gijon,10,3,0,0,2,0,0,2,12,H,9,2009-08-31,Barcelona,SP1,5,9,9,20,H,7,Barcelona_Sp Gijon_2009
10,1,Santander,13,1,1,1,1,0,1,2,20,D,8,2009-09-12,Ath Madrid,SP1,3,10,7,23,D,2,Ath Madrid_Santander_2009
11,2,Real Madrid,17,0,0,3,0,0,1,2,17,A,17,2009-09-12,Espanol,SP1,6,3,4,12,A,6,Espanol_Real Madrid_2009
12,3,Barcelona,15,0,0,2,0,0,0,0,19,A,14,2009-09-12,Getafe,SP1,9,3,2,19,D,5,Getafe_Barcelona_2009
13,3,Zaragoza,24,4,0,1,2,0,1,3,20,H,10,2009-09-12,Sevilla,SP1,2,8,5,19,H,2,Sevilla_Zaragoza_2009
14,2,Malaga,16,1,0,0,0,0,0,5,10,H,11,2009-09-13,La Coruna,SP1,2,4,4,15,D,4,La Coruna_Malaga_2009
15,3,Almeria,20,1,0,0,1,0,0,4,20,H,7,2009-09-13,Sp Gijon,SP1,0,4,2,16,H,3,Sp Gijon_Almeria_2009
16,1,Osasuna,17,2,2,1,0,0,0,3,16,H,7,2009-09-13,Tenerife,SP1,3,5,5,16,D,6,Tenerife_Osasuna_2009
17,1,Valencia,10,2,0,4,1,0,3,2,15,A,15,2009-09-13,Valladolid,SP1,6,9,2,14,A,3,Valladolid_Valencia_2009
18,1,Mallorca,15,1,0,1,0,0,0,2,24,D,8,2009-09-13,Villarreal,SP1,4,5,5,15,D,3,Villarreal_Mallorca_2009
19,4,Ath Bilbao,14,0,0,1,0,1,1,3,17,A,15,2009-09-13,Xerez,SP1,5,4,7,17,A,3,Xerez_Ath Bilbao_2009
20,1,Ath Madrid,8,5,0,2,4,0,1,3,17,H,14,2009-09-19,Barcelona,SP1,4,6,7,8,H,8,Barcelona_Ath Madrid_2009
21,1,Espanol,11,2,0,3,1,0,2,3,16,A,11,2009-09-19,La Coruna,SP1,6,4,4,9,A,5,La Coruna_Espanol_2009
22,3,Santander,17,1,0,2,0,0,1,5,25,A,7,2009-09-19,Malaga,SP1,3,6,6,20,A,0,Malaga_Santander_2009
23,1,Tenerife,19,4,2,0,1,0,0,2,15,H,10,2009-09-19,Mallorca,SP1,2,9,3,16,H,5,Mallorca_Tenerife_2009
24,4,Sevilla,13,0,0,2,0,1,1,4,18,A,10,2009-09-19,Osasuna,SP1,4,3,9,11,A,9,Osasuna_Sevilla_2009
25,4,Getafe,19,1,0,0,0,0,0,3,13,H,23,2009-09-20,Almeria,SP1,11,3,4,11,D,12,Almeria_Getafe_2009
26,2,Villarreal,21,3,0,2,2,0,0,5,19,H,11,2009-09-20,Ath Bilbao,SP1,6,9,8,20,H,3,Ath Bilbao_Villarreal_2009
27,0,Xerez,13,5,0,0,1,0,0,1,11,H,11,2009-09-20,Real Madrid,SP1,3,13,7,23,H,7,Real Madrid_Xerez_2009
28,4,Sp Gijon,21,2,1,2,1,0,1,2,11,D,6,2009-09-20,Valencia,SP1,5,10,8,25,D,1,Valencia_Sp Gijon_2009
29,0,Valladolid,14,1,0,2,1,0,1,2,18,A,9,2009-09-20,Zaragoza,SP1,4,5,11,18,D,2,Zaragoza_Valladolid_2009
30,4,Barcelona,10,1,0,4,0,0,3,1,10,A,20,2009-09-22,Santander,SP1,6,2,2,4,A,3,Santander_Barcelona_2009
31,1,Mallorca,24,2,0,0,2,0,0,1,21,H,8,2009-09-22,Sevilla,SP1,4,6,4,10,H,5,Sevilla_Mallorca_2009
32,3,Almeria,24,2,0,2,1,0,1,2,13,D,12,2009-09-23,Ath Madrid,SP1,7,9,7,24,D,7,Ath Madrid_Almeria_2009
33,2,Malaga,14,2,0,1,0,0,1,4,13,H,15,2009-09-23,Espanol,SP1,9,5,11,12,A,7,Espanol_Malaga_2009
34,2,Valencia,4,3,0,1,2,0,1,4,16,H,8,2009-09-23,Getafe,SP1,2,6,4,16,H,10,Getafe_Valencia_2009
35,3,Ath Bilbao,24,1,0,0,0,0,0,6,21,H,5,2009-09-23,Tenerife,SP1,3,8,8,21,D,2,Tenerife_Ath Bilbao_2009
36,3,Osasuna,23,1,0,2,0,2,1,3,15,A,10,2009-09-23,Valladolid,SP1,3,1,4,10,A,3,Valladolid_Osasuna_2009
37,2,Real Madrid,23,0,0,2,0,1,1,3,20,A,17,2009-09-23,Villarreal,SP1,6,4,4,10,A,5,Villarreal_Real Madrid_2009
38,1,La Coruna,10,0,0,3,0,0,1,1,16,A,13,2009-09-23,Xerez,SP1,3,3,5,10,A,8,Xerez_La Coruna_2009
39,2,Zaragoza,12,1,0,1,1,0,0,2,19,D,13,2009-09-24,Sp Gijon,SP1,5,5,5,13,H,8,Sp Gijon_Zaragoza_2009
40,2,Sevilla,21,0,0,4,0,1,3,2,13,A,16,2009-09-26,Ath Bilbao,SP1,8,3,4,13,A,3,Ath Bilbao_Sevilla_2009
41,3,Barcelona,16,0,0,2,0,1,1,3,17,A,11,2009-09-26,Malaga,SP1,6,0,3,3,A,1,Malaga_Barcelona_2009
42,1,Tenerife,15,3,0,0,0,0,0,5,22,H,20,2009-09-26,Real Madrid,SP1,7,7,5,18,D,8,Real Madrid_Tenerife_2009
43,2,Ath Madrid,15,2,0,2,2,0,1,1,10,D,15,2009-09-26,Valencia,SP1,3,7,13,15,H,5,Valencia_Ath Madrid_2009
44,3,Santander,14,2,0,2,1,0,0,2,19,D,13,2009-09-27,Almeria,SP1,6,4,7,13,H,4,Almeria_Santander_2009
45,1,Xerez,12,0,0,0,0,0,0,1,10,D,4,2009-09-27,Espanol,SP1,1,3,10,16,D,2,Espanol_Xerez_2009
46,1,Villarreal,23,1,0,0,1,0,0,3,17,H,13,2009-09-27,La Coruna,SP1,7,7,3,12,H,9,La Coruna_Villarreal_2009
47,0,Valladolid,17,3,0,0,1,0,0,0,19,H,6,2009-09-27,Mallorca,SP1,0,8,9,13,H,5,Mallorca_Valladolid_2009
48,1,Sp Gijon,14,1,0,0,0,0,0,3,18,H,9,2009-09-27,Osasuna,SP1,0,2,5,12,D,1,Osasuna_Sp Gijon_2009
49,2,Getafe,15,3,0,0,2,0,0,2,8,H,12,2009-09-27,Zaragoza,SP1,4,10,5,19,H,3,Zaragoza_Getafe_2009
50,6,Zaragoza,17,2,0,1,1,0,0,3,14,H,14,2009-10-03,Ath Madrid,SP1,4,6,6,16,H,12,Ath Madrid_Zaragoza_2009
51,3,Almeria,18,1,0,0,1,0,0,3,14,H,0,2009-10-03,Barcelona,SP1,0,7,10,17,H,3,Barcelona_Almeria_2009
52,2,La Coruna,20,0,0,1,0,0,0,1,13,A,11,2009-10-03,Tenerife,SP1,5,4,6,17,D,9,Tenerife_La Coruna_2009
53,2,Osasuna,16,2,0,1,0,0,0,2,19,H,13,2009-10-04,Getafe,SP1,2,7,5,14,D,5,Getafe_Osasuna_2009
54,1,Valencia,21,0,0,1,0,0,0,3,20,A,7,2009-10-04,Santander,SP1,2,6,6,18,D,1,Santander_Valencia_2009
55,4,Real Madrid,20,2,0,1,1,0,0,3,9,H,17,2009-10-04,Sevilla,SP1,3,10,14,24,H,6,Sevilla_Real Madrid_2009
56,2,Mallorca,9,4,0,1,0,0,1,1,14,H,8,2009-10-04,Sp Gijon,SP1,2,8,3,19,A,4,Sp Gijon_Mallorca_2009
57,3,Ath Bilbao,15,2,1,2,0,2,1,4,9,D,9,2009-10-04,Valladolid,SP1,3,4,14,19,A,5,Valladolid_Ath Bilbao_2009
58,3,Espanol,13,0,1,0,0,0,0,3,23,D,5,2009-10-04,Villarreal,SP1,0,6,14,15,D,1,Villarreal_Espanol_2009
59,3,Malaga,14,1,1,1,0,0,0,2,22,D,18,2009-10-04,Xerez,SP1,4,3,4,6,D,8,Xerez_Malaga_2009
60,0,Sevilla,10,1,0,0,1,0,0,1,19,H,10,2009-10-17,La Coruna,SP1,1,2,3,9,H,5,La Coruna_Sevilla_2009
