,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
0,2,Malaga,13,0,0,1,0,0,0,0,9,A,16,2012-08-18,Celta,SP1,6,3,8,17,D,9,Celta_Malaga_2012
1,3,Espanol,14,2,0,1,1,0,1,2,14,H,13,2012-08-18,Mallorca,SP1,5,9,7,17,D,4,Mallorca_Espanol_2012
2,4,Getafe,15,2,0,1,2,0,0,4,17,H,10,2012-08-18,Sevilla,SP1,3,5,8,16,H,8,Sevilla_Getafe_2012
3,2,Betis,12,3,0,5,0,0,3,2,17,A,13,2012-08-19,Ath Bilbao,SP1,9,8,11,17,A,4,Ath Bilbao_Betis_2012
4,2,Sociedad,9,5,0,1,4,0,1,3,12,H,5,2012-08-19,Barcelona,SP1,2,10,9,18,H,1,Barcelona_Sociedad_2012
5,2,Ath Madrid,17,1,0,1,1,0,1,1,7,D,11,2012-08-19,Levante,SP1,3,1,3,6,D,6,Levante_Ath Madrid_2012
6,1,Valencia,10,1,0,1,1,0,1,4,16,D,5,2012-08-19,Real Madrid,SP1,1,9,12,24,D,5,Real Madrid_Valencia_2012
7,3,Osasuna,14,2,0,0,0,0,0,4,13,H,11,2012-08-20,La Coruna,SP1,1,3,5,10,D,7,La Coruna_Osasuna_2012
8,2,Granada,13,1,0,0,0,0,0,0,9,H,14,2012-08-20,Vallecano,SP1,3,3,3,16,D,5,Vallecano_Granada_2012
9,2,Valladolid,17,0,0,1,0,0,1,5,14,A,7,2012-08-20,Zaragoza,SP1,2,3,4,11,A,4,Zaragoza_Valladolid_2012
10,5,Vallecano,14,1,0,2,1,0,1,5,17,A,19,2012-08-25,Betis,SP1,5,4,6,14,D,8,Betis_Vallecano_2012
11,4,Zaragoza,16,1,0,2,1,1,0,4,21,A,10,2012-08-25,Espanol,SP1,5,1,5,9,H,3,Espanol_Zaragoza_2012
12,2,Mallorca,7,1,0,1,0,1,0,4,12,D,9,2012-08-25,Malaga,SP1,4,6,14,18,D,4,Malaga_Mallorca_2012
