year,team,home_away_total,type_rating,points,game_id,date,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total,Rating_Initial
2018,Celtic,home,ft_home,3,Celtic_Livingston_2018,2018-08-04,1,1,1,1,725.5
2018,Celtic,home,ft_home_g<15,0,Celtic_Livingston_2018,2018-08-04,1,1,1,1,278.5
2018,Celtic,home,ft_home_g<25,0,Celtic_Livingston_2018,2018-08-04,1,1,1,1,499.5
2018,Celtic,home,ft_home_g<35,0,Celtic_Livingston_2018,2018-08-04,1,1,1,1,610.0
2018,Celtic,home,ft_home_g>15,1,Celtic_Livingston_2018,2018-08-04,1,1,1,1,720.5
2018,Celtic,home,ft_home_g>25,1,Celtic_Livingston_2018,2018-08-04,1,1,1,1,499.5
2018,Celtic,home,ft_home_g>35,1,Celtic_Livingston_2018,2018-08-04,1,1,1,1,389.0
2018,Celtic,total,ft_total,3,Celtic_Livingston_2018,2018-08-04,1,1,1,1,733.7
2018,Celtic,total,ft_total_g<15,0,Celtic_Livingston_2018,2018-08-04,1,1,1,1,233.9
2018,Celtic,total,ft_total_g<15,0,Celtic_Livingston_2018,2018-08-04,1,1,1,1,233.9
2018,Celtic,total,ft_total_g<25,0,Celtic_Livingston_2018,2018-08-04,1,1,1,1,420.7
2018,Celtic,total,ft_total_g<25,0,Celtic_Livingston_2018,2018-08-04,1,1,1,1,420.7
2018,Celtic,total,ft_total_g<35,0,Celtic_Livingston_2018,2018-08-04,1,1,1,1,607.3
2018,Celtic,total,ft_total_g<35,0,Celtic_Livingston_2018,2018-08-04,1,1,1,1,607.3
2018,Celtic,total,ft_total_g>15,1,Celtic_Livingston_2018,2018-08-04,1,1,1,1,765.1
2018,Celtic,total,ft_total_g>15,1,Celtic_Livingston_2018,2018-08-04,1,1,1,1,765.1
2018,Celtic,total,ft_total_g>25,1,Celtic_Livingston_2018,2018-08-04,1,1,1,1,578.7
2018,Celtic,total,ft_total_g>25,1,Celtic_Livingston_2018,2018-08-04,1,1,1,1,578.7
2018,Celtic,total,ft_total_g>35,1,Celtic_Livingston_2018,2018-08-04,1,1,1,1,391.7
2018,Celtic,total,ft_total_g>35,1,Celtic_Livingston_2018,2018-08-04,1,1,1,1,391.7
2018,Celtic,home,ht_home,3,Celtic_Livingston_2018,2018-08-04,1,1,1,1,652.2
2018,Celtic,home,ht_home_g<15,0,Celtic_Livingston_2018,2018-08-04,1,1,1,1,678.2
2018,Celtic,home,ht_home_g<25,1,Celtic_Livingston_2018,2018-08-04,1,1,1,1,810.4
2018,Celtic,home,ht_home_g<35,1,Celtic_Livingston_2018,2018-08-04,1,1,1,1,962.9
2018,Celtic,home,ht_home_g>15,1,Celtic_Livingston_2018,2018-08-04,1,1,1,1,320.8
2018,Celtic,home,ht_home_g>25,0,Celtic_Livingston_2018,2018-08-04,1,1,1,1,188.6
2018,Celtic,home,ht_home_g>35,0,Celtic_Livingston_2018,2018-08-04,1,1,1,1,51.4
2018,Celtic,total,ht_total,3,Celtic_Livingston_2018,2018-08-04,1,1,1,1,594.4
2018,Celtic,total,ht_total_g<15,0,Celtic_Livingston_2018,2018-08-04,1,1,1,1,639.1
2018,Celtic,total,ht_total_g<15,0,Celtic_Livingston_2018,2018-08-04,1,1,1,1,639.1
2018,Celtic,total,ht_total_g<25,1,Celtic_Livingston_2018,2018-08-04,1,1,1,1,825.9
2018,Celtic,total,ht_total_g<25,1,Celtic_Livingston_2018,2018-08-04,1,1,1,1,825.9
