year,team,home_away_total,type_rating,points,game_id,date,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total,Rating_Initial
2019,Celtic,home,ft_home,3,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,783.4
2019,Celtic,home,ft_home_g<15,0,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,299.4
2019,Celtic,home,ft_home_g<25,0,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,478.6
2019,Celtic,home,ft_home_g<35,0,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,647.0
2019,Celtic,home,ft_home_g>15,1,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,699.6
2019,Celtic,home,ft_home_g>25,1,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,520.4
2019,Celtic,home,ft_home_g>35,1,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,352.0
2019,Celtic,total,ft_total,3,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,720.5
2019,Celtic,total,ft_total_g<15,0,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,278.7
2019,Celtic,total,ft_total_g<15,0,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,278.7
2019,Celtic,total,ft_total_g<25,0,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,465.5
2019,Celtic,total,ft_total_g<25,0,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,465.5
2019,Celtic,total,ft_total_g<35,0,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,662.7
2019,Celtic,total,ft_total_g<35,0,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,662.7
2019,Celtic,total,ft_total_g>15,1,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,720.3
2019,Celtic,total,ft_total_g>15,1,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,720.3
2019,Celtic,total,ft_total_g>25,1,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,533.8
2019,Celtic,total,ft_total_g>25,1,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,533.8
2019,Celtic,total,ft_total_g>35,1,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,336.3
2019,Celtic,total,ft_total_g>35,1,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,336.3
2019,Celtic,home,ht_home,3,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,625.7
2019,Celtic,home,ht_home_g<15,0,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,646.5
2019,Celtic,home,ht_home_g<25,0,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,826.2
2019,Celtic,home,ht_home_g<35,1,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,957.6
2019,Celtic,home,ht_home_g>15,1,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,352.5
2019,Celtic,home,ht_home_g>25,1,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,172.8
2019,Celtic,home,ht_home_g>35,0,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,51.6
2019,Celtic,total,ht_total,3,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,557.7
2019,Celtic,total,ht_total_g<15,0,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,665.4
2019,Celtic,total,ht_total_g<15,0,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,665.4
2019,Celtic,total,ht_total_g<25,0,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,841.7
2019,Celtic,total,ht_total_g<25,0,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,841.7
2019,Celtic,total,ht_total_g<35,1,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,944.4
2019,Celtic,total,ht_total_g<35,1,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,944.4
2019,Celtic,total,ht_total_g>15,1,Celtic_St Johnstone_2019,2019-08-03,1,1,1,1,333.6
