year,team,home_away_total,type_rating,points,game_id,date,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total,Rating_Initial
2011,Aberdeen,home,ft_home,1,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,365.6
2011,Aberdeen,home,ft_home_g<15,1,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,388.4
2011,Aberdeen,home,ft_home_g<25,1,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,578.6
2011,Aberdeen,home,ft_home_g<35,1,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,789.0
2011,Aberdeen,home,ft_home_g>15,0,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,611.0
2011,Aberdeen,home,ft_home_g>25,0,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,420.8
2011,Aberdeen,home,ft_home_g>35,0,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,210.4
2011,Aberdeen,total,ft_total,1,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,307.5
2011,Aberdeen,total,ft_total_g<15,1,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,326.2
2011,Aberdeen,total,ft_total_g<15,1,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,326.2
2011,Aberdeen,total,ft_total_g<25,1,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,572.9
2011,Aberdeen,total,ft_total_g<25,1,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,572.9
2011,Aberdeen,total,ft_total_g<35,1,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,778.3
2011,Aberdeen,total,ft_total_g<35,1,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,778.3
2011,Aberdeen,total,ft_total_g>15,0,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,672.8
2011,Aberdeen,total,ft_total_g>15,0,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,672.8
2011,Aberdeen,total,ft_total_g>25,0,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,426.1
2011,Aberdeen,total,ft_total_g>25,0,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,426.1
2011,Aberdeen,total,ft_total_g>35,0,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,220.7
2011,Aberdeen,total,ft_total_g>35,0,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,220.7
2011,Aberdeen,home,ht_home,1,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,313.6
2011,Aberdeen,home,ht_home_g<15,1,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,710.6
2011,Aberdeen,home,ht_home_g<25,1,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,892.6
2011,Aberdeen,home,ht_home_g<35,1,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,970.0
2011,Aberdeen,home,ht_home_g>15,0,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,288.8
2011,Aberdeen,home,ht_home_g>25,0,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,106.8
2011,Aberdeen,home,ht_home_g>35,0,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,66.4
2011,Aberdeen,total,ht_total,1,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,241.6
2011,Aberdeen,total,ht_total_g<15,1,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,720.6
2011,Aberdeen,total,ht_total_g<15,1,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,720.6
2011,Aberdeen,total,ht_total_g<25,1,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,905.0
2011,Aberdeen,total,ht_total_g<25,1,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,905.0
2011,Aberdeen,total,ht_total_g<35,1,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,960.2
2011,Aberdeen,total,ht_total_g<35,1,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,960.2
2011,Aberdeen,total,ht_total_g>15,0,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,278.4
2011,Aberdeen,total,ht_total_g>15,0,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,278.4
2011,Aberdeen,total,ht_total_g>25,0,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,94.0
2011,Aberdeen,total,ht_total_g>25,0,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,94.0
2011,Aberdeen,total,ht_total_g>35,0,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,44.2
2011,Aberdeen,total,ht_total_g>35,0,Aberdeen_St Johnstone_2011,2011-07-23,1,1,1,1,44.2
2011,Hearts,away,ft_away,1,Rangers_Hearts_2011,2011-07-23,1,1,1,1,331.1
2011,Hearts,away,ft_away_g<15,0,Rangers_Hearts_2011,2011-07-23,1,1,1,1,257.3
2011,Hearts,away,ft_away_g<25,1,Rangers_Hearts_2011,2011-07-23,1,1,1,1,583.6
2011,Hearts,away,ft_away_g<35,1,Rangers_Hearts_2011,2011-07-23,1,1,1,1,810.1
2011,Hearts,away,ft_away_g>15,1,Rangers_Hearts_2011,2011-07-23,1,1,1,1,741.7
2011,Hearts,away,ft_away_g>25,0,Rangers_Hearts_2011,2011-07-23,1,1,1,1,415.4
2011,Hearts,away,ft_away_g>35,0,Rangers_Hearts_2011,2011-07-23,1,1,1,1,188.9
2011,Hearts,total,ft_total,1,Rangers_Hearts_2011,2011-07-23,1,1,1,1,410.2
2011,Hearts,total,ft_total_g<15,0,Rangers_Hearts_2011,2011-07-23,1,1,1,1,276.1
2011,Hearts,total,ft_total_g<15,0,Rangers_Hearts_2011,2011-07-23,1,1,1,1,276.1
