Date,idGame,team,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total
2007-08-25,Real Madrid_Ath Madrid_2007,Ath Madrid,1,1,1,1
2007-08-25,Sevilla_Getafe_2007,Getafe,1,1,1,1
2007-08-25,Sevilla_Getafe_2007,Sevilla,1,1,1,1
2007-08-25,Real Madrid_Ath Madrid_2007,Real Madrid,1,1,1,1
2007-08-26,Santander_Barcelona_2007,Santander,1,1,1,1
2007-08-26,Espanol_Valladolid_2007,Valladolid,1,1,1,1
2007-08-26,Mallorca_Levante_2007,Mallorca,1,1,1,1
2007-08-26,Espanol_Valladolid_2007,Espanol,1,1,1,1
2007-08-26,Mallorca_Levante_2007,Levante,1,1,1,1
2007-08-26,Ath Bilbao_Osasuna_2007,Ath Bilbao,1,1,1,1
2007-08-26,Ath Bilbao_Osasuna_2007,Osasuna,1,1,1,1
2007-08-26,Murcia_Zaragoza_2007,Zaragoza,1,1,1,1
2007-08-26,Valencia_Villarreal_2007,Villarreal,1,1,1,1
2007-08-26,Santander_Barcelona_2007,Barcelona,1,1,1,1
2007-08-26,Recreativo_Betis_2007,Recreativo,1,1,1,1
2007-08-26,Recreativo_Betis_2007,Betis,1,1,1,1
2007-08-26,La Coruna_Almeria_2007,Almeria,1,1,1,1
2007-08-26,La Coruna_Almeria_2007,La Coruna,1,1,1,1
2007-08-26,Murcia_Zaragoza_2007,Murcia,1,1,1,1
2007-08-26,Valencia_Villarreal_2007,Valencia,1,1,1,1
2007-09-01,Levante_Murcia_2007,Murcia,1,1,2,2
2007-09-01,Zaragoza_Santander_2007,Santander,1,1,2,2
2007-09-01,Levante_Murcia_2007,Levante,1,1,2,2
2007-09-01,Zaragoza_Santander_2007,Zaragoza,1,1,2,2
2007-09-02,Ath Madrid_Mallorca_2007,Ath Madrid,1,1,2,2
2007-09-02,Valladolid_La Coruna_2007,Valladolid,1,1,2,2
2007-09-02,Valladolid_La Coruna_2007,La Coruna,1,1,2,2
2007-09-02,Villarreal_Real Madrid_2007,Real Madrid,1,1,2,2
2007-09-02,Barcelona_Ath Bilbao_2007,Ath Bilbao,1,1,2,2
2007-09-02,Villarreal_Real Madrid_2007,Villarreal,1,1,2,2
2007-09-02,Getafe_Recreativo_2007,Getafe,1,1,2,2
2007-09-02,Barcelona_Ath Bilbao_2007,Barcelona,1,1,2,2
2007-09-02,Betis_Espanol_2007,Betis,1,1,2,2
2007-09-02,Almeria_Valencia_2007,Valencia,1,1,2,2
2007-09-02,Ath Madrid_Mallorca_2007,Mallorca,1,1,2,2
2007-09-02,Betis_Espanol_2007,Espanol,1,1,2,2
2007-09-02,Almeria_Valencia_2007,Almeria,1,1,2,2
2007-09-02,Getafe_Recreativo_2007,Recreativo,1,1,2,2
2007-09-15,Ath Bilbao_Zaragoza_2007,Ath Bilbao,2,1,3,4
2007-09-15,Valencia_Valladolid_2007,Valencia,2,1,3,4
2007-09-15,Real Madrid_Almeria_2007,Almeria,1,2,3,4
2007-09-15,Ath Bilbao_Zaragoza_2007,Zaragoza,1,2,3,4
2007-09-15,Real Madrid_Almeria_2007,Real Madrid,2,1,3,4
2007-09-15,Valencia_Valladolid_2007,Valladolid,1,2,3,4
2007-09-16,Espanol_Getafe_2007,Getafe,1,2,3,4
2007-09-16,La Coruna_Betis_2007,La Coruna,2,1,3,4
2007-09-16,Santander_Levante_2007,Levante,1,2,3,4
2007-09-16,Sevilla_Recreativo_2007,Sevilla,2,1,2,4
2007-09-16,Mallorca_Villarreal_2007,Villarreal,1,2,3,4
2007-09-16,Osasuna_Barcelona_2007,Osasuna,1,1,2,4
2007-09-16,Osasuna_Barcelona_2007,Barcelona,1,2,3,4
2007-09-16,Espanol_Getafe_2007,Espanol,2,1,3,4
2007-09-16,La Coruna_Betis_2007,Betis,1,2,3,4
2007-09-16,Sevilla_Recreativo_2007,Recreativo,1,2,3,4
2007-09-16,Santander_Levante_2007,Santander,2,1,3,4
2007-09-16,Murcia_Ath Madrid_2007,Ath Madrid,1,2,3,4
2007-09-16,Murcia_Ath Madrid_2007,Murcia,2,1,3,4
2007-09-16,Mallorca_Villarreal_2007,Mallorca,2,1,3,4
2007-09-22,Barcelona_Sevilla_2007,Barcelona,2,2,4,5
2007-09-22,Recreativo_Espanol_2007,Espanol,2,2,4,5
2007-09-22,Recreativo_Espanol_2007,Recreativo,2,2,4,5
2007-09-22,Barcelona_Sevilla_2007,Sevilla,2,1,3,5
2007-09-23,Almeria_Mallorca_2007,Mallorca,2,2,4,5
2007-09-23,Zaragoza_Osasuna_2007,Zaragoza,2,2,4,5
2007-09-23,Valladolid_Real Madrid_2007,Valladolid,2,2,4,5
2007-09-23,Betis_Valencia_2007,Betis,2,2,4,5
2007-09-23,Ath Madrid_Santander_2007,Ath Madrid,2,2,4,5
2007-09-23,Villarreal_Murcia_2007,Villarreal,2,2,4,5
2007-09-23,Getafe_La Coruna_2007,La Coruna,2,2,4,5
2007-09-23,Getafe_La Coruna_2007,Getafe,2,2,4,5
2007-09-23,Zaragoza_Osasuna_2007,Osasuna,1,2,3,5
2007-09-23,Levante_Ath Bilbao_2007,Levante,2,2,4,5
2007-09-23,Levante_Ath Bilbao_2007,Ath Bilbao,2,2,4,5
2007-09-23,Betis_Valencia_2007,Valencia,2,2,4,5
2007-09-23,Villarreal_Murcia_2007,Murcia,2,2,4,5
2007-09-23,Ath Madrid_Santander_2007,Santander,2,2,4,5
2007-09-23,Valladolid_Real Madrid_2007,Real Madrid,2,2,4,5
2007-09-23,Almeria_Mallorca_2007,Almeria,2,2,4,5
2007-09-25,Sevilla_Espanol_2007,Sevilla,3,1,4,6
2007-09-25,Sevilla_Espanol_2007,Espanol,2,3,5,6
2007-09-26,Valencia_Getafe_2007,Getafe,2,3,5,6
2007-09-26,Barcelona_Zaragoza_2007,Zaragoza,2,3,5,6
2007-09-26,Santander_Villarreal_2007,Villarreal,2,3,5,6
2007-09-26,Ath Bilbao_Ath Madrid_2007,Ath Bilbao,3,2,5,6
2007-09-26,Mallorca_Valladolid_2007,Valladolid,2,3,5,6
2007-09-26,Santander_Villarreal_2007,Santander,3,2,5,6
