Date,idGame,team,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total
2020-09-12,Granada_Ath Bilbao_2020,Ath Bilbao,1,1,1,1
2020-09-12,Eibar_Celta_2020,Eibar,1,1,1,1
2020-09-12,Cadiz_Osasuna_2020,Cadiz,1,1,1,1
2020-09-12,Cadiz_Osasuna_2020,Osasuna,1,1,1,1
2020-09-12,Eibar_Celta_2020,Celta,1,1,1,1
2020-09-12,Granada_Ath Bilbao_2020,Granada,1,1,1,1
2020-09-13,Villarreal_Huesca_2020,Villarreal,1,1,1,1
2020-09-13,Valencia_Levante_2020,Levante,1,1,1,1
2020-09-13,Alaves_Betis_2020,Alaves,1,1,1,1
2020-09-13,Valladolid_Sociedad_2020,Sociedad,1,1,1,1
2020-09-13,Valladolid_Sociedad_2020,Valladolid,1,1,1,1
2020-09-13,Alaves_Betis_2020,Betis,1,1,1,1
2020-09-13,Valencia_Levante_2020,Valencia,1,1,1,1
2020-09-13,Villarreal_Huesca_2020,Huesca,1,1,1,1
2020-09-19,Getafe_Osasuna_2020,Osasuna,1,2,2,2
2020-09-19,Celta_Valencia_2020,Valencia,1,1,2,2
2020-09-19,Villarreal_Eibar_2020,Eibar,1,1,2,2
2020-09-19,Getafe_Osasuna_2020,Getafe,1,1,1,2
2020-09-19,Celta_Valencia_2020,Celta,1,1,2,2
2020-09-19,Villarreal_Eibar_2020,Villarreal,2,1,2,2
2020-09-20,Huesca_Cadiz_2020,Huesca,1,1,2,2
2020-09-20,Sociedad_Real Madrid_2020,Sociedad,1,1,2,2
2020-09-20,Sociedad_Real Madrid_2020,Real Madrid,1,1,1,2
2020-09-20,Betis_Valladolid_2020,Valladolid,1,1,2,2
2020-09-20,Granada_Alaves_2020,Alaves,1,1,2,2
2020-09-20,Betis_Valladolid_2020,Betis,1,1,2,2
2020-09-20,Granada_Alaves_2020,Granada,2,1,2,2
2020-09-20,Huesca_Cadiz_2020,Cadiz,1,1,2,2
2020-09-26,Alaves_Getafe_2020,Getafe,1,1,2,3
2020-09-26,Valencia_Huesca_2020,Huesca,1,2,3,3
2020-09-26,Elche_Sociedad_2020,Sociedad,1,2,3,3
2020-09-26,Valencia_Huesca_2020,Valencia,2,1,3,3
2020-09-26,Elche_Sociedad_2020,Elche,1,1,1,3
2020-09-26,Betis_Real Madrid_2020,Real Madrid,1,2,2,3
2020-09-26,Betis_Real Madrid_2020,Betis,2,1,3,3
2020-09-26,Alaves_Getafe_2020,Alaves,2,1,3,3
2020-09-27,Barcelona_Villarreal_2020,Barcelona,1,1,1,3
2020-09-27,Cadiz_Sevilla_2020,Cadiz,2,1,3,3
2020-09-27,Barcelona_Villarreal_2020,Villarreal,2,1,3,3
2020-09-27,Valladolid_Celta_2020,Celta,1,2,3,3
2020-09-27,Valladolid_Celta_2020,Valladolid,2,1,3,3
2020-09-27,Eibar_Ath Bilbao_2020,Ath Bilbao,1,2,2,3
2020-09-27,Osasuna_Levante_2020,Levante,1,2,2,3
2020-09-27,Ath Madrid_Granada_2020,Ath Madrid,1,1,1,3
2020-09-27,Eibar_Ath Bilbao_2020,Eibar,2,1,3,3
2020-09-27,Cadiz_Sevilla_2020,Sevilla,1,1,1,3
2020-09-27,Ath Madrid_Granada_2020,Granada,2,1,3,3
2020-09-27,Osasuna_Levante_2020,Osasuna,1,2,3,3
2020-09-29,Getafe_Betis_2020,Getafe,2,1,3,4
2020-09-29,Sociedad_Valencia_2020,Sociedad,2,2,4,4
2020-09-29,Getafe_Betis_2020,Betis,2,2,4,4
2020-09-29,Sociedad_Valencia_2020,Valencia,2,2,4,4
2020-09-30,Villarreal_Alaves_2020,Alaves,2,2,4,4
2020-09-30,Huesca_Ath Madrid_2020,Ath Madrid,1,1,2,4
2020-09-30,Eibar_Elche_2020,Eibar,3,1,4,4
2020-09-30,Villarreal_Alaves_2020,Villarreal,3,1,4,4
2020-09-30,Huesca_Ath Madrid_2020,Huesca,2,2,4,4
2020-09-30,Eibar_Elche_2020,Elche,1,1,2,4
2020-09-30,Real Madrid_Valladolid_2020,Real Madrid,1,2,3,4
2020-09-30,Real Madrid_Valladolid_2020,Valladolid,2,2,4,4
2020-10-01,Celta_Barcelona_2020,Barcelona,1,1,2,4
2020-10-01,Ath Bilbao_Cadiz_2020,Cadiz,2,2,4,4
2020-10-01,Ath Bilbao_Cadiz_2020,Ath Bilbao,1,2,3,4
2020-10-01,Celta_Barcelona_2020,Celta,2,2,4,4
2020-10-01,Sevilla_Levante_2020,Levante,1,3,3,4
2020-10-01,Sevilla_Levante_2020,Sevilla,1,1,2,4
2020-10-03,Valladolid_Eibar_2020,Valladolid,3,2,5,4
2020-10-03,Valladolid_Eibar_2020,Eibar,3,2,5,4
