,HTHG,Div,AwayTeam,FTR,HTAG,Date,HTR,HomeTeam,FTHG,FTAG,idGame
0,2,N1,Roda,H,0,2013-08-02,H,Ajax,3,0,Ajax_Roda_2013
1,1,N1,PSV Eindhoven,A,3,2013-08-03,A,Den Haag,2,3,Den Haag_PSV Eindhoven_2013
2,1,N1,AZ Alkmaar,H,0,2013-08-03,H,Heerenveen,4,2,Heerenveen_AZ Alkmaar_2013
3,1,N1,Groningen,A,2,2013-08-03,A,Nijmegen,1,4,Nijmegen_Groningen_2013
4,0,N1,Waalwijk,D,0,2013-08-03,D,Twente,0,0,Twente_Waalwijk_2013
5,0,N1,NAC Breda,D,0,2013-08-04,D,Cambuur,0,0,Cambuur_NAC Breda_2013
6,1,N1,Go Ahead Eagles,D,0,2013-08-04,H,Utrecht,1,1,Utrecht_Go Ahead Eagles_2013
7,2,N1,Heracles,H,0,2013-08-04,H,Vitesse,3,1,Vitesse_Heracles_2013
8,0,N1,Feyenoord,H,0,2013-08-04,D,Zwolle,2,1,Zwolle_Feyenoord_2013
9,1,N1,Cambuur,H,0,2013-08-09,H,Roda,2,0,Roda_Cambuur_2013
10,1,N1,Den Haag,H,1,2013-08-10,D,Go Ahead Eagles,2,1,Go Ahead Eagles_Den Haag_2013
11,1,N1,Zwolle,A,2,2013-08-10,A,Heracles,1,3,Heracles_Zwolle_2013
12,0,N1,Heerenveen,A,1,2013-08-10,A,NAC Breda,0,2,NAC Breda_Heerenveen_2013
13,1,N1,Nijmegen,H,0,2013-08-10,H,PSV Eindhoven,5,0,PSV Eindhoven_Nijmegen_2013
14,1,N1,Ajax,H,1,2013-08-11,D,AZ Alkmaar,3,2,AZ Alkmaar_Ajax_2013
15,1,N1,Twente,A,1,2013-08-11,D,Feyenoord,1,4,Feyenoord_Twente_2013
16,1,N1,Utrecht,H,0,2013-08-11,H,Groningen,2,0,Groningen_Utrecht_2013
17,2,N1,Vitesse,H,1,2013-08-11,H,Waalwijk,4,2,Waalwijk_Vitesse_2013
18,3,N1,Groningen,H,0,2013-08-17,H,Cambuur,4,1,Cambuur_Groningen_2013
19,0,N1,Zwolle,A,3,2013-08-17,A,Nijmegen,1,5,Nijmegen_Zwolle_2013
20,0,N1,Go Ahead Eagles,H,0,2013-08-17,D,PSV Eindhoven,3,0,PSV Eindhoven_Go Ahead Eagles_2013
21,0,N1,Vitesse,D,0,2013-08-17,D,Roda,1,1,Roda_Vitesse_2013
22,0,N1,AZ Alkmaar,A,1,2013-08-17,A,Waalwijk,1,2,Waalwijk_AZ Alkmaar_2013
23,2,N1,Feyenoord,H,1,2013-08-18,H,Ajax,2,1,Ajax_Feyenoord_2013
24,1,N1,Heracles,A,1,2013-08-18,D,Heerenveen,2,4,Heerenveen_Heracles_2013
25,0,N1,Den Haag,A,0,2013-08-18,D,NAC Breda,1,2,NAC Breda_Den Haag_2013
26,4,N1,Utrecht,H,0,2013-08-18,H,Twente,6,0,Twente_Utrecht_2013
27,3,N1,Ajax,D,2,2013-08-23,H,Heerenveen,3,3,Heerenveen_Ajax_2013
28,0,N1,Roda,A,2,2013-08-24,A,Den Haag,0,4,Den Haag_Roda_2013
29,1,N1,PSV Eindhoven,D,0,2013-08-24,H,Heracles,1,1,Heracles_PSV Eindhoven_2013
30,2,N1,Waalwijk,D,0,2013-08-24,H,Nijmegen,2,2,Nijmegen_Waalwijk_2013
31,0,N1,Cambuur,H,0,2013-08-24,D,Zwolle,2,0,Zwolle_Cambuur_2013
32,2,N1,NAC Breda,H,0,2013-08-25,H,Feyenoord,3,1,Feyenoord_NAC Breda_2013
33,1,N1,Groningen,D,1,2013-08-25,D,Go Ahead Eagles,3,3,Go Ahead Eagles_Groningen_2013
34,0,N1,AZ Alkmaar,H,0,2013-08-25,D,Utrecht,2,0,Utrecht_AZ Alkmaar_2013
35,1,N1,Twente,H,0,2013-08-25,H,Vitesse,1,0,Vitesse_Twente_2013
36,1,N1,Nijmegen,D,1,2013-08-30,D,NAC Breda,1,1,NAC Breda_Nijmegen_2013
37,1,N1,Den Haag,H,0,2013-08-31,H,Heracles,1,0,Heracles_Den Haag_2013
38,0,N1,Cambuur,D,0,2013-08-31,D,PSV Eindhoven,0,0,PSV Eindhoven_Cambuur_2013
39,0,N1,Heerenveen,D,0,2013-08-31,D,Twente,1,1,Twente_Heerenveen_2013
40,0,N1,Go Ahead Eagles,A,2,2013-08-31,A,Waalwijk,1,4,Waalwijk_Go Ahead Eagles_2013
41,1,N1,Vitesse,D,0,2013-09-01,H,AZ Alkmaar,1,1,AZ Alkmaar_Vitesse_2013
42,2,N1,Roda,H,0,2013-09-01,H,Feyenoord,4,0,Feyenoord_Roda_2013
43,0,N1,Ajax,D,1,2013-09-01,A,Groningen,1,1,Groningen_Ajax_2013
44,0,N1,Utrecht,D,0,2013-09-01,D,Zwolle,1,1,Zwolle_Utrecht_2013
45,0,N1,Zwolle,H,0,2013-09-14,D,Ajax,2,1,Ajax_Zwolle_2013
46,1,N1,Heracles,H,0,2013-09-14,H,Cambuur,2,0,Cambuur_Heracles_2013
47,1,N1,PSV Eindhoven,D,0,2013-09-14,H,Twente,2,2,Twente_PSV Eindhoven_2013
48,1,N1,Go Ahead Eagles,H,0,2013-09-15,H,AZ Alkmaar,3,0,AZ Alkmaar_Go Ahead Eagles_2013
49,0,N1,Groningen,H,1,2013-09-15,A,Heerenveen,4,2,Heerenveen_Groningen_2013
50,1,N1,Feyenoord,D,1,2013-09-15,D,Nijmegen,3,3,Nijmegen_Feyenoord_2013
51,1,N1,NAC Breda,A,1,2013-09-15,D,Roda,1,5,Roda_NAC Breda_2013
52,2,N1,Waalwijk,H,0,2013-09-15,H,Utrecht,2,1,Utrecht_Waalwijk_2013
53,0,N1,Cambuur,D,0,2013-09-20,D,Go Ahead Eagles,0,0,Go Ahead Eagles_Cambuur_2013
54,0,N1,Nijmegen,D,0,2013-09-21,D,Den Haag,1,1,Den Haag_Nijmegen_2013
55,0,N1,Waalwijk,H,0,2013-09-21,D,Groningen,4,1,Groningen_Waalwijk_2013
56,0,N1,Twente,A,1,2013-09-21,A,Heracles,0,3,Heracles_Twente_2013
57,1,N1,Heerenveen,D,1,2013-09-21,D,Roda,3,3,Roda_Heerenveen_2013
58,1,N1,Utrecht,H,0,2013-09-22,H,Feyenoord,1,0,Feyenoord_Utrecht_2013
59,0,N1,AZ Alkmaar,H,0,2013-09-22,D,NAC Breda,3,0,NAC Breda_AZ Alkmaar_2013
60,0,N1,Ajax,H,0,2013-09-22,D,PSV Eindhoven,4,0,PSV Eindhoven_Ajax_2013
61,1,N1,Zwolle,H,0,2013-09-22,H,Vitesse,3,0,Vitesse_Zwolle_2013
62,0,N1,Go Ahead Eagles,H,0,2013-09-28,D,Ajax,6,0,Ajax_Go Ahead Eagles_2013
63,1,N1,PSV Eindhoven,H,1,2013-09-28,D,AZ Alkmaar,2,1,AZ Alkmaar_PSV Eindhoven_2013
64,2,N1,Roda,D,1,2013-09-28,H,Utrecht,3,3,Utrecht_Roda_2013
65,1,N1,Heracles,A,2,2013-09-28,A,Waalwijk,1,4,Waalwijk_Heracles_2013
66,0,N1,NAC Breda,D,0,2013-09-28,D,Zwolle,0,0,Zwolle_NAC Breda_2013
67,2,N1,Den Haag,H,0,2013-09-29,H,Feyenoord,4,2,Feyenoord_Den Haag_2013
68,1,N1,Cambuur,H,0,2013-09-29,H,Heerenveen,2,1,Heerenveen_Cambuur_2013
69,1,N1,Vitesse,A,2,2013-09-29,A,Nijmegen,2,3,Nijmegen_Vitesse_2013
70,3,N1,Groningen,H,0,2013-09-29,H,Twente,5,0,Twente_Groningen_2013
71,1,N1,Vitesse,H,0,2013-10-02,H,Den Haag,2,1,Den Haag_Vitesse_2013
72,0,N1,Twente,A,0,2013-10-04,D,Cambuur,0,1,Cambuur_Twente_2013
73,3,N1,Nijmegen,H,0,2013-10-05,H,Go Ahead Eagles,4,3,Go Ahead Eagles_Nijmegen_2013
74,0,N1,Heracles,H,0,2013-10-05,D,NAC Breda,2,1,NAC Breda_Heracles_2013
75,0,N1,Zwolle,D,0,2013-10-05,D,Roda,0,0,Roda_Zwolle_2013
76,1,N1,Utrecht,H,0,2013-10-06,H,Ajax,3,0,Ajax_Utrecht_2013
77,0,N1,AZ Alkmaar,H,0,2013-10-06,D,Groningen,2,1,Groningen_AZ Alkmaar_2013
78,1,N1,Waalwijk,H,1,2013-10-06,D,PSV Eindhoven,2,1,PSV Eindhoven_Waalwijk_2013
79,0,N1,Feyenoord,A,2,2013-10-06,A,Vitesse,1,2,Vitesse_Feyenoord_2013
80,0,N1,Feyenoord,D,1,2013-10-19,A,Go Ahead Eagles,2,2,Go Ahead Eagles_Feyenoord_2013
81,1,N1,Vitesse,A,0,2013-10-19,H,Heerenveen,2,3,Heerenveen_Vitesse_2013
82,1,N1,Ajax,D,0,2013-10-19,H,Twente,1,1,Twente_Ajax_2013
83,1,N1,NAC Breda,H,1,2013-10-19,D,Utrecht,4,2,Utrecht_NAC Breda_2013
84,0,N1,Roda,A,0,2013-10-19,D,Waalwijk,1,2,Waalwijk_Roda_2013
85,2,N1,Cambuur,H,1,2013-10-20,H,AZ Alkmaar,3,1,AZ Alkmaar_Cambuur_2013
86,0,N1,PSV Eindhoven,H,0,2013-10-20,D,Groningen,1,0,Groningen_PSV Eindhoven_2013
87,0,N1,Nijmegen,D,1,2013-10-20,A,Heracles,1,1,Heracles_Nijmegen_2013
88,3,N1,Den Haag,H,0,2013-10-20,H,Zwolle,6,1,Zwolle_Den Haag_2013
89,1,N1,Heerenveen,H,0,2013-10-25,H,Nijmegen,2,1,Nijmegen_Heerenveen_2013
90,0,N1,Waalwijk,D,0,2013-10-26,D,Ajax,0,0,Ajax_Waalwijk_2013
91,0,N1,Utrecht,H,1,2013-10-26,A,Cambuur,3,1,Cambuur_Utrecht_2013
92,0,N1,Twente,H,0,2013-10-26,D,Den Haag,3,2,Den Haag_Twente_2013
93,4,N1,Go Ahead Eagles,H,0,2013-10-26,H,NAC Breda,5,0,NAC Breda_Go Ahead Eagles_2013
94,1,N1,Heracles,A,1,2013-10-27,D,Feyenoord,1,2,Feyenoord_Heracles_2013
95,0,N1,PSV Eindhoven,H,1,2013-10-27,A,Roda,2,1,Roda_PSV Eindhoven_2013
96,1,N1,Groningen,D,0,2013-10-27,H,Vitesse,2,2,Vitesse_Groningen_2013
97,0,N1,AZ Alkmaar,A,1,2013-10-27,A,Zwolle,0,2,Zwolle_AZ Alkmaar_2013
98,3,N1,NAC Breda,H,0,2013-11-01,H,Waalwijk,3,0,Waalwijk_NAC Breda_2013
99,0,N1,Vitesse,A,0,2013-11-02,D,Ajax,0,1,Ajax_Vitesse_2013
100,1,N1,Den Haag,H,0,2013-11-02,H,AZ Alkmaar,2,0,AZ Alkmaar_Den Haag_2013
