,HTHG,Div,AwayTeam,FTR,HTAG,Date,HTR,HomeTeam,FTHG,FTAG,idGame
0,2,N1,Vitesse,A,1,2004-08-13,H,Roda JC,2,3,Roda JC_Vitesse_2004
1,1,N1,Heerenveen,D,0,2004-08-14,H,AZ Alkmaar,1,1,AZ Alkmaar_Heerenveen_2004
2,1,N1,Utrecht,H,2,2004-08-14,A,NAC Breda,3,2,NAC Breda_Utrecht_2004
3,2,N1,Willem II,H,0,2004-08-14,H,Nijmegen,2,0,Nijmegen_Willem II_2004
4,2,N1,PSV Eindhoven,A,1,2004-08-14,H,Roosendaal,2,5,Roosendaal_PSV Eindhoven_2004
5,0,N1,Den Haag,H,0,2004-08-15,D,Den Bosch,1,0,Den Bosch_Den Haag_2004
6,2,N1,Graafschap,H,1,2004-08-15,H,Feyenoord,6,1,Feyenoord_Graafschap_2004
7,0,N1,Waalwijk,D,0,2004-08-15,D,Groningen,0,0,Groningen_Waalwijk_2004
8,0,N1,Ajax,A,2,2004-08-15,A,Twente,2,3,Twente_Ajax_2004
9,1,N1,Groningen,H,0,2004-08-20,H,Vitesse,1,0,Vitesse_Groningen_2004
10,1,N1,Nijmegen,A,0,2004-08-21,H,Den Haag,1,2,Den Haag_Nijmegen_2004
11,1,N1,Roda JC,A,2,2004-08-21,A,Heerenveen,3,4,Heerenveen_Roda JC_2004
12,1,N1,AZ Alkmaar,H,0,2004-08-21,H,PSV Eindhoven,5,1,PSV Eindhoven_AZ Alkmaar_2004
13,0,N1,Twente,H,0,2004-08-21,D,Waalwijk,1,0,Waalwijk_Twente_2004
14,2,N1,NAC Breda,H,1,2004-08-22,H,Ajax,6,2,Ajax_NAC Breda_2004
15,1,N1,Den Bosch,D,1,2004-08-22,D,Graafschap,1,1,Graafschap_Den Bosch_2004
16,1,N1,Roosendaal,H,1,2004-08-22,D,Utrecht,5,1,Utrecht_Roosendaal_2004
17,0,N1,Feyenoord,A,0,2004-08-22,D,Willem II,0,4,Willem II_Feyenoord_2004
18,0,N1,Willem II,A,2,2004-08-27,A,Den Bosch,1,2,Den Bosch_Willem II_2004
19,1,N1,PSV Eindhoven,D,1,2004-08-28,D,NAC Breda,2,2,NAC Breda_PSV Eindhoven_2004
20,0,N1,AZ Alkmaar,A,1,2004-08-28,A,Nijmegen,1,2,Nijmegen_AZ Alkmaar_2004
21,0,N1,Graafschap,H,1,2004-08-28,A,Roda JC,2,1,Roda JC_Graafschap_2004
22,3,N1,Heerenveen,H,1,2004-08-28,H,Twente,4,1,Twente_Heerenveen_2004
23,0,N1,Utrecht,D,1,2004-08-29,A,Ajax,1,1,Ajax_Utrecht_2004
24,1,N1,Groningen,D,1,2004-08-29,D,Roosendaal,2,2,Roosendaal_Groningen_2004
25,0,N1,Feyenoord,D,1,2004-08-29,A,Vitesse,1,1,Vitesse_Feyenoord_2004
26,1,N1,Den Haag,A,1,2004-08-29,D,Waalwijk,1,3,Waalwijk_Den Haag_2004
27,3,N1,Den Bosch,H,0,2004-09-10,H,AZ Alkmaar,5,0,AZ Alkmaar_Den Bosch_2004
28,0,N1,Graafschap,H,0,2004-09-11,D,Heerenveen,2,0,Heerenveen_Graafschap_2004
29,0,N1,Waalwijk,H,0,2004-09-11,D,PSV Eindhoven,1,0,PSV Eindhoven_Waalwijk_2004
30,0,N1,Vitesse,H,1,2004-09-11,A,Roosendaal,4,1,Roosendaal_Vitesse_2004
31,2,N1,Roda JC,H,0,2004-09-11,H,Willem II,3,1,Willem II_Roda JC_2004
