,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
24,0,Feyenoord,8,3,0,5,0,0,3,0,8,A,13,2018-08-26,Heerenveen,N1,6,5,5,13,A,4,Heerenveen_Feyenoord_2018
25,1,VVV Venlo,12,1,0,1,1,0,0,1,10,D,11,2018-08-26,Utrecht,N1,2,4,3,21,H,0,Utrecht_VVV Venlo_2018
26,2,Heracles,11,5,0,0,3,0,0,1,14,H,6,2018-08-26,Willem II,N1,3,7,4,13,H,4,Willem II_Heracles_2018
27,1,Graafschap,9,1,0,1,0,0,0,3,12,D,13,2018-08-31,FC Emmen,N1,6,11,13,26,D,1,FC Emmen_Graafschap_2018
28,1,Den Haag,12,2,0,4,0,0,2,3,14,A,16,2018-09-01,Excelsior,N1,7,4,4,13,A,6,Excelsior_Den Haag_2018
29,2,Utrecht,13,1,0,1,0,0,0,0,14,D,14,2018-09-01,For Sittard,N1,5,2,6,9,D,6,For Sittard_Utrecht_2018
30,0,Willem II,8,6,0,1,4,0,0,4,11,H,6,2018-09-01,PSV Eindhoven,N1,2,10,2,16,H,3,PSV Eindhoven_Willem II_2018
31,1,Heerenveen,9,1,0,1,0,0,1,1,15,D,8,2018-09-01,VVV Venlo,N1,4,4,4,19,A,2,VVV Venlo_Heerenveen_2018
32,1,NAC Breda,6,4,0,2,1,0,1,1,12,H,7,2018-09-02,Feyenoord,N1,4,8,14,20,D,2,Feyenoord_NAC Breda_2018
33,3,Zwolle,9,0,0,1,0,0,0,4,19,A,9,2018-09-02,Groningen,N1,6,2,6,14,D,4,Groningen_Zwolle_2018
34,4,AZ Alkmaar,16,3,0,2,1,0,1,2,12,H,17,2018-09-02,Heracles,N1,8,14,5,23,D,2,Heracles_AZ Alkmaar_2018
35,3,Ajax,14,0,0,4,0,0,3,0,15,A,16,2018-09-02,Vitesse,N1,8,7,7,21,A,5,Vitesse_Ajax_2018
36,2,Groningen,6,3,0,0,1,0,0,0,16,H,7,2018-09-15,Ajax,N1,2,5,4,17,H,2,Ajax_Groningen_2018
37,2,PSV Eindhoven,14,0,0,7,0,0,2,0,9,A,27,2018-09-15,Den Haag,N1,10,2,3,5,A,5,Den Haag_PSV Eindhoven_2018
38,2,VVV Venlo,12,1,0,2,0,0,2,2,18,A,12,2018-09-15,Graafschap,N1,6,2,6,14,A,3,Graafschap_VVV Venlo_2018
39,3,Excelsior,9,2,0,2,0,0,1,3,9,D,16,2018-09-15,Willem II,N1,4,6,13,21,A,9,Willem II_Excelsior_2018
40,1,Feyenoord,8,1,0,1,1,0,1,1,10,D,9,2018-09-16,AZ Alkmaar,N1,3,3,4,11,D,10,AZ Alkmaar_Feyenoord_2018
41,1,Heracles,15,3,0,5,1,0,1,2,14,A,10,2018-09-16,Heerenveen,N1,7,6,4,11,D,3,Heerenveen_Heracles_2018
42,2,For Sittard,15,2,0,3,1,0,1,2,9,A,12,2018-09-16,NAC Breda,N1,4,4,6,14,D,2,NAC Breda_For Sittard_2018
43,1,FC Emmen,10,1,0,2,1,1,0,4,17,A,10,2018-09-16,Utrecht,N1,2,4,4,15,H,4,Utrecht_FC Emmen_2018
44,1,Vitesse,14,0,0,2,0,0,2,3,14,A,9,2018-09-16,Zwolle,N1,4,6,6,12,A,6,Zwolle_Vitesse_2018
45,2,Graafschap,14,4,1,0,1,0,0,1,15,H,13,2018-09-21,Heracles,N1,4,10,11,27,H,3,Heracles_Graafschap_2018
46,0,Heerenveen,4,3,0,3,2,0,0,1,11,D,10,2018-09-22,Excelsior,N1,5,8,6,12,H,7,Excelsior_Heerenveen_2018
47,2,Willem II,10,4,0,4,2,0,2,4,14,D,12,2018-09-22,For Sittard,N1,6,7,2,10,D,10,For Sittard_Willem II_2018
48,1,Den Haag,12,1,0,1,1,1,0,2,14,D,11,2018-09-22,Vitesse,N1,3,4,3,15,H,6,Vitesse_Den Haag_2018
49,0,NAC Breda,9,3,1,0,2,0,0,4,16,H,6,2018-09-22,VVV Venlo,N1,1,5,3,14,H,2,VVV Venlo_NAC Breda_2018
50,2,Zwolle,14,0,0,1,0,0,1,3,18,A,12,2018-09-23,FC Emmen,N1,4,3,7,9,A,7,FC Emmen_Zwolle_2018
51,1,Utrecht,20,1,0,0,0,0,0,0,11,H,12,2018-09-23,Feyenoord,N1,1,9,4,23,D,2,Feyenoord_Utrecht_2018
52,4,AZ Alkmaar,8,1,0,3,1,2,1,3,11,A,21,2018-09-23,Groningen,N1,11,3,3,8,D,7,Groningen_AZ Alkmaar_2018
53,3,Ajax,18,3,0,0,3,0,0,2,12,H,15,2018-09-23,PSV Eindhoven,N1,4,8,1,14,H,6,PSV Eindhoven_Ajax_2018
54,2,VVV Venlo,12,1,0,0,1,1,0,1,10,H,14,2018-09-29,Excelsior,N1,4,2,3,9,H,9,Excelsior_VVV Venlo_2018
55,2,Ajax,12,0,0,2,0,0,0,2,12,A,17,2018-09-29,For Sittard,N1,4,5,3,15,D,8,For Sittard_Ajax_2018
56,1,Den Haag,17,1,0,1,1,0,1,3,14,D,8,2018-09-29,Heerenveen,N1,2,1,2,11,D,3,Heerenveen_Den Haag_2018
57,3,PSV Eindhoven,8,0,0,2,0,0,0,4,11,A,12,2018-09-29,NAC Breda,N1,4,2,4,10,D,9,NAC Breda_PSV Eindhoven_2018
58,1,Zwolle,11,2,0,2,1,0,1,3,18,D,9,2018-09-30,AZ Alkmaar,N1,3,3,9,15,D,0,AZ Alkmaar_Zwolle_2018
59,0,Vitesse,14,2,2,1,0,1,1,2,8,H,11,2018-09-30,Feyenoord,N1,5,7,9,19,A,1,Feyenoord_Vitesse_2018
60,1,Willem II,12,2,2,1,1,0,0,5,19,H,10,2018-09-30,Graafschap,N1,4,7,10,24,H,3,Graafschap_Willem II_2018
61,1,Utrecht,13,1,1,1,0,0,1,3,9,D,7,2018-09-30,Groningen,N1,2,6,4,15,A,3,Groningen_Utrecht_2018
62,2,FC Emmen,12,2,0,1,2,0,0,2,10,H,16,2018-09-30,Heracles,N1,8,6,2,15,H,7,Heracles_FC Emmen_2018
63,0,NAC Breda,6,2,0,1,1,0,0,2,9,H,9,2018-10-05,Utrecht,N1,3,5,11,18,H,2,Utrecht_NAC Breda_2018
64,1,Groningen,11,1,0,0,1,0,0,2,18,H,8,2018-10-06,Den Haag,N1,3,3,6,9,H,5,Den Haag_Groningen_2018
65,0,Heerenveen,12,0,0,5,0,1,4,0,8,A,24,2018-10-06,Graafschap,N1,14,1,1,8,A,6,Graafschap_Heerenveen_2018
66,0,VVV Venlo,7,4,0,0,1,0,0,2,15,H,3,2018-10-06,PSV Eindhoven,N1,0,8,6,24,H,1,PSV Eindhoven_VVV Venlo_2018
67,1,Excelsior,11,2,0,0,1,0,0,3,12,H,5,2018-10-06,Zwolle,N1,2,4,5,22,H,5,Zwolle_Excelsior_2018
68,2,AZ Alkmaar,11,5,0,0,1,0,0,3,14,H,5,2018-10-07,Ajax,N1,3,11,6,22,H,4,Ajax_AZ Alkmaar_2018
69,4,For Sittard,17,3,0,3,1,0,0,1,16,D,12,2018-10-07,FC Emmen,N1,6,4,3,12,H,3,FC Emmen_For Sittard_2018
70,1,Heracles,11,4,0,0,2,0,0,3,16,H,4,2018-10-07,Vitesse,N1,2,6,5,19,H,5,Vitesse_Heracles_2018
71,4,Feyenoord,12,1,0,1,0,0,0,2,9,D,9,2018-10-07,Willem II,N1,7,4,2,12,D,8,Willem II_Feyenoord_2018
72,0,Vitesse,11,2,0,0,1,1,0,0,12,H,24,2018-10-20,Excelsior,N1,7,1,9,6,H,13,Excelsior_Vitesse_2018
73,2,Ajax,9,0,0,4,0,0,2,1,12,A,17,2018-10-20,Heerenveen,N1,10,4,5,13,A,10,Heerenveen_Ajax_2018
74,3,FC Emmen,7,6,0,0,4,0,0,3,9,H,8,2018-10-20,PSV Eindhoven,N1,4,15,10,29,H,1,PSV Eindhoven_FC Emmen_2018
75,1,AZ Alkmaar,7,2,0,1,1,0,1,2,12,H,13,2018-10-20,Utrecht,N1,8,6,7,15,D,4,Utrecht_AZ Alkmaar_2018
76,1,Zwolle,9,3,0,0,2,0,0,0,9,H,17,2018-10-21,Feyenoord,N1,5,11,7,17,H,3,Feyenoord_Zwolle_2018
77,2,Graafschap,12,3,0,1,1,0,0,2,10,H,11,2018-10-21,For Sittard,N1,3,11,4,22,H,2,For Sittard_Graafschap_2018
78,0,Groningen,6,4,0,1,1,0,1,2,12,H,11,2018-10-21,Heracles,N1,4,8,3,13,D,1,Heracles_Groningen_2018
79,0,Willem II,15,2,0,2,1,0,2,0,17,D,8,2018-10-21,NAC Breda,N1,3,3,1,6,A,6,NAC Breda_Willem II_2018
80,2,Den Haag,13,2,0,0,1,0,0,3,20,H,12,2018-10-21,VVV Venlo,N1,2,7,4,22,H,3,VVV Venlo_Den Haag_2018
81,1,VVV Venlo,13,1,1,1,0,0,1,2,11,D,5,2018-10-26,FC Emmen,N1,2,8,9,28,A,0,FC Emmen_VVV Venlo_2018
82,0,NAC Breda,7,1,0,1,1,0,1,2,14,D,7,2018-10-27,Den Haag,N1,3,4,5,17,D,1,Den Haag_NAC Breda_2018
83,1,Excelsior,19,4,1,1,1,0,1,2,11,H,14,2018-10-27,Graafschap,N1,4,6,3,13,D,3,Graafschap_Excelsior_2018
84,3,PSV Eindhoven,14,1,0,2,1,0,1,0,9,A,19,2018-10-27,Groningen,N1,5,3,2,14,D,6,Groningen_PSV Eindhoven_2018
85,2,Heracles,10,1,0,1,0,0,1,3,14,D,8,2018-10-27,Zwolle,N1,3,6,6,24,A,6,Zwolle_Heracles_2018
86,1,Feyenoord,8,3,1,0,2,0,0,2,10,H,8,2018-10-28,Ajax,N1,2,10,13,28,H,6,Ajax_Feyenoord_2018
87,2,Heerenveen,12,2,0,3,1,0,1,3,12,A,11,2018-10-28,AZ Alkmaar,N1,6,7,6,15,D,1,AZ Alkmaar_Heerenveen_2018
88,3,For Sittard,13,2,0,1,1,0,1,2,12,H,10,2018-10-28,Vitesse,N1,2,6,2,12,D,7,Vitesse_For Sittard_2018
89,2,Utrecht,21,0,0,1,0,0,0,2,10,A,19,2018-10-28,Willem II,N1,8,0,9,8,D,6,Willem II_Utrecht_2018
90,1,Groningen,8,2,0,4,1,0,2,0,10,A,15,2018-11-02,Excelsior,N1,8,4,3,10,A,5,Excelsior_Groningen_2018
91,0,Willem II,7,2,0,0,2,0,0,1,10,H,3,2018-11-03,Ajax,N1,0,10,5,21,H,1,Ajax_Willem II_2018
92,1,Graafschap,9,1,0,0,0,0,0,0,9,H,3,2018-11-03,AZ Alkmaar,N1,0,6,7,18,D,1,AZ Alkmaar_Graafschap_2018
93,1,Heracles,10,2,0,1,1,0,0,2,8,H,21,2018-11-03,NAC Breda,N1,5,2,6,9,H,4,NAC Breda_Heracles_2018
94,2,Vitesse,17,1,1,0,0,0,0,2,10,H,7,2018-11-03,PSV Eindhoven,N1,1,6,7,14,D,2,PSV Eindhoven_Vitesse_2018
95,1,Zwolle,11,3,0,0,1,0,0,2,12,H,10,2018-11-04,For Sittard,N1,4,6,12,17,H,3,For Sittard_Zwolle_2018
96,2,FC Emmen,11,1,0,1,1,0,0,1,13,D,17,2018-11-04,Heerenveen,N1,6,6,3,17,H,2,Heerenveen_FC Emmen_2018
97,3,Den Haag,15,3,0,0,1,0,0,2,9,H,11,2018-11-04,Utrecht,N1,5,5,5,14,H,6,Utrecht_Den Haag_2018
98,2,Willem II,14,2,0,3,0,0,2,1,12,A,5,2018-11-09,Zwolle,N1,3,7,7,20,A,1,Zwolle_Willem II_2018
99,1,NAC Breda,9,2,0,0,0,0,0,2,16,H,7,2018-11-10,FC Emmen,N1,3,8,9,19,D,1,FC Emmen_NAC Breda_2018
100,1,PSV Eindhoven,9,1,0,4,1,0,2,0,7,A,22,2018-11-10,Graafschap,N1,7,2,5,10,A,5,Graafschap_PSV Eindhoven_2018
101,1,Utrecht,7,2,0,1,0,0,0,3,14,H,13,2018-11-10,Vitesse,N1,7,5,5,17,D,7,Vitesse_Utrecht_2018
102,2,For Sittard,22,3,0,2,2,0,1,1,9,H,17,2018-11-10,VVV Venlo,N1,5,6,2,11,H,7,VVV Venlo_For Sittard_2018
103,3,AZ Alkmaar,13,0,0,1,0,0,0,1,10,A,8,2018-11-11,Den Haag,N1,2,0,7,6,D,3,Den Haag_AZ Alkmaar_2018
104,3,Ajax,5,1,0,7,0,0,2,0,4,A,29,2018-11-11,Excelsior,N1,12,3,2,13,A,15,Excelsior_Ajax_2018
105,1,Heerenveen,10,2,0,0,2,0,0,2,12,H,4,2018-11-11,Groningen,N1,2,5,3,11,H,1,Groningen_Heerenveen_2018
106,2,Feyenoord,8,0,0,2,0,0,0,1,12,A,16,2018-11-11,Heracles,N1,7,3,5,15,D,6,Heracles_Feyenoord_2018
107,0,Heracles,10,3,0,0,2,0,0,0,8,H,14,2018-11-24,For Sittard,N1,3,9,3,15,H,4,For Sittard_Heracles_2018
108,4,Ajax,7,0,0,3,0,0,1,1,6,A,16,2018-11-24,NAC Breda,N1,5,3,2,5,A,7,NAC Breda_Ajax_2018
109,0,Heerenveen,8,3,1,0,1,0,0,2,9,H,4,2018-11-24,PSV Eindhoven,N1,0,11,6,28,H,2,PSV Eindhoven_Heerenveen_2018
110,1,Den Haag,13,2,0,3,2,0,2,2,8,A,14,2018-11-24,Zwolle,N1,8,4,7,13,D,6,Zwolle_Den Haag_2018
111,1,Excelsior,14,1,0,2,0,0,0,1,8,A,9,2018-11-25,FC Emmen,N1,3,3,10,17,D,6,FC Emmen_Excelsior_2018
112,1,Groningen,12,1,0,0,1,0,0,2,10,H,10,2018-11-25,Feyenoord,N1,3,7,12,14,H,2,Feyenoord_Groningen_2018
113,0,Graafschap,14,5,0,0,3,0,0,2,16,H,5,2018-11-25,Utrecht,N1,2,6,4,22,H,1,Utrecht_Graafschap_2018
114,4,AZ Alkmaar,10,2,0,2,1,1,2,0,13,D,17,2018-11-25,VVV Venlo,N1,7,3,8,9,A,9,VVV Venlo_AZ Alkmaar_2018
115,2,Vitesse,8,1,0,3,0,0,3,2,8,A,11,2018-11-25,Willem II,N1,7,4,0,8,A,5,Willem II_Vitesse_2018
116,1,Utrecht,10,3,1,3,3,0,0,5,14,D,22,2018-11-30,Excelsior,N1,9,4,2,11,H,6,Excelsior_Utrecht_2018
117,2,Willem II,8,0,0,2,0,0,2,2,14,A,8,2018-12-01,AZ Alkmaar,N1,4,7,7,16,A,1,AZ Alkmaar_Willem II_2018
118,4,Zwolle,15,0,0,2,0,1,1,3,8,A,26,2018-12-01,Graafschap,N1,9,0,3,4,A,7,Graafschap_Zwolle_2018
119,1,For Sittard,10,3,0,1,1,0,0,3,14,H,15,2018-12-01,Heerenveen,N1,5,9,7,18,H,1,Heerenveen_For Sittard_2018
120,1,FC Emmen,12,1,0,1,1,0,0,5,15,D,7,2018-12-01,Vitesse,N1,4,8,10,24,H,1,Vitesse_FC Emmen_2018
121,0,Den Haag,11,5,0,1,3,0,1,0,10,H,8,2018-12-02,Ajax,N1,3,12,19,31,H,3,Ajax_Den Haag_2018
122,2,PSV Eindhoven,17,2,0,1,2,0,0,2,12,H,12,2018-12-02,Feyenoord,N1,5,5,6,14,H,4,Feyenoord_PSV Eindhoven_2018
123,1,NAC Breda,7,5,0,2,1,0,1,0,13,H,6,2018-12-02,Groningen,N1,3,9,5,19,D,1,Groningen_NAC Breda_2018
124,0,VVV Venlo,4,4,0,1,1,0,0,0,10,H,9,2018-12-02,Heracles,N1,4,8,14,22,H,1,Heracles_VVV Venlo_2018
125,0,VVV Venlo,5,4,0,1,2,0,0,0,8,H,3,2018-12-06,Feyenoord,N1,1,9,13,27,H,0,Feyenoord_VVV Venlo_2018
126,4,AZ Alkmaar,13,0,0,3,0,0,1,2,11,A,8,2018-12-07,For Sittard,N1,6,4,5,15,A,7,For Sittard_AZ Alkmaar_2018
127,1,Excelsior,10,6,0,0,2,0,0,3,11,H,2,2018-12-07,PSV Eindhoven,N1,0,8,8,23,H,1,PSV Eindhoven_Excelsior_2018
128,1,Graafschap,10,0,0,0,0,0,0,2,13,D,9,2018-12-08,Den Haag,N1,5,3,4,16,D,3,Den Haag_Graafschap_2018
129,2,Heerenveen,9,1,0,5,1,1,2,2,13,A,20,2018-12-08,Willem II,N1,11,1,0,5,A,14,Willem II_Heerenveen_2018
130,2,Ajax,14,1,0,4,1,0,2,3,7,A,14,2018-12-08,Zwolle,N1,6,7,4,16,A,7,Zwolle_Ajax_2018
131,3,Feyenoord,12,1,0,4,0,0,0,0,8,A,32,2018-12-09,FC Emmen,N1,12,6,4,12,D,10,FC Emmen_Feyenoord_2018
132,1,Vitesse,9,2,1,1,1,0,0,2,13,H,15,2018-12-09,NAC Breda,N1,4,4,4,11,H,9,NAC Breda_Vitesse_2018
133,1,Heracles,11,3,0,1,3,0,0,2,12,H,14,2018-12-09,Utrecht,N1,3,5,4,12,H,4,Utrecht_Heracles_2018
134,2,Groningen,10,0,0,0,0,0,0,1,19,D,10,2018-12-09,VVV Venlo,N1,4,6,4,12,D,6,VVV Venlo_Groningen_2018
135,2,Den Haag,7,0,0,3,0,0,1,3,18,A,7,2018-12-14,Willem II,N1,4,3,2,8,A,1,Willem II_Den Haag_2018
136,1,Excelsior,9,2,0,1,1,0,1,1,6,H,7,2018-12-15,AZ Alkmaar,N1,3,12,23,29,D,3,AZ Alkmaar_Excelsior_2018
137,4,PSV Eindhoven,14,0,0,4,0,2,2,1,14,A,16,2018-12-15,Heracles,N1,8,1,2,12,A,3,Heracles_PSV Eindhoven_2018
138,3,VVV Venlo,10,2,0,1,1,0,0,2,19,H,11,2018-12-15,Vitesse,N1,1,4,13,17,H,2,Vitesse_VVV Venlo_2018
139,2,NAC Breda,7,0,0,0,0,0,0,2,15,D,13,2018-12-15,Zwolle,N1,3,5,4,16,D,7,Zwolle_NAC Breda_2018
140,0,Graafschap,3,8,0,0,3,0,0,1,11,H,3,2018-12-16,Ajax,N1,2,17,14,35,H,2,Ajax_Graafschap_2018
141,1,For Sittard,9,0,0,2,0,0,0,0,12,A,11,2018-12-16,Feyenoord,N1,4,8,9,26,D,4,Feyenoord_For Sittard_2018
142,1,FC Emmen,7,1,0,2,0,0,0,1,6,A,13,2018-12-16,Groningen,N1,3,5,5,11,D,6,Groningen_FC Emmen_2018
143,0,Utrecht,14,2,0,3,0,0,3,2,8,A,9,2018-12-16,Heerenveen,N1,3,6,5,10,A,7,Heerenveen_Utrecht_2018
144,2,Zwolle,13,2,1,0,1,0,0,1,12,H,8,2018-12-21,VVV Venlo,N1,1,6,5,19,H,6,VVV Venlo_Zwolle_2018
145,1,Heracles,12,0,0,3,0,0,2,1,9,A,22,2018-12-22,Excelsior,N1,6,4,2,13,A,5,Excelsior_Heracles_2018
146,1,Groningen,7,0,0,0,0,1,0,2,15,D,15,2018-12-22,For Sittard,N1,5,4,6,13,D,7,For Sittard_Groningen_2018
147,2,Heerenveen,11,4,2,2,1,0,2,2,7,H,8,2018-12-22,NAC Breda,N1,4,12,8,32,A,1,NAC Breda_Heerenveen_2018
148,4,AZ Alkmaar,8,3,0,1,1,0,1,5,14,H,11,2018-12-22,PSV Eindhoven,N1,4,8,4,14,D,8,PSV Eindhoven_AZ Alkmaar_2018
149,1,Feyenoord,6,2,1,2,1,0,1,3,10,D,14,2018-12-23,Den Haag,N1,6,5,9,13,D,9,Den Haag_Feyenoord_2018
150,0,Willem II,13,0,0,2,0,0,1,0,8,A,10,2018-12-23,FC Emmen,N1,3,2,6,11,A,3,FC Emmen_Willem II_2018
151,2,Vitesse,15,2,0,2,1,0,1,4,10,D,21,2018-12-23,Graafschap,N1,7,5,6,14,D,4,Graafschap_Vitesse_2018
152,2,Ajax,12,1,0,3,0,0,1,2,8,A,17,2018-12-23,Utrecht,N1,7,2,5,8,A,9,Utrecht_Ajax_2018
153,2,Excelsior,11,3,0,2,2,0,0,1,9,H,9,2019-01-18,Vitesse,N1,2,9,7,16,H,3,Vitesse_Excelsior_2018
154,0,Utrecht,21,3,0,0,2,0,0,3,8,H,14,2019-01-19,AZ Alkmaar,N1,4,3,4,10,H,5,AZ Alkmaar_Utrecht_2018
155,0,VVV Venlo,10,2,0,4,1,1,1,1,12,A,16,2019-01-19,Den Haag,N1,8,8,11,20,D,7,Den Haag_VVV Venlo_2018
156,2,Heracles,17,3,0,0,1,0,0,1,19,H,7,2019-01-19,Groningen,N1,2,6,5,18,H,1,Groningen_Heracles_2018
157,1,Feyenoord,11,3,0,1,1,0,1,2,8,H,13,2019-01-19,Zwolle,N1,6,7,9,15,D,4,Zwolle_Feyenoord_2018
158,0,Heerenveen,7,4,0,4,3,0,1,1,12,D,12,2019-01-20,Ajax,N1,9,9,11,27,H,4,Ajax_Heerenveen_2018
159,1,PSV Eindhoven,18,2,0,2,0,0,1,3,9,D,14,2019-01-20,FC Emmen,N1,4,2,2,6,A,7,FC Emmen_PSV Eindhoven_2018
160,1,For Sittard,10,5,0,1,3,0,0,5,21,H,7,2019-01-20,Graafschap,N1,3,9,8,18,H,2,Graafschap_For Sittard_2018
161,1,NAC Breda,7,2,1,0,1,0,0,0,14,H,4,2019-01-20,Willem II,N1,0,4,8,11,H,3,Willem II_NAC Breda_2018
162,0,Den Haag,12,1,0,1,0,0,1,0,8,D,8,2019-01-25,NAC Breda,N1,2,4,8,20,A,4,NAC Breda_Den Haag_2018
163,1,Graafschap,8,2,0,0,0,0,0,2,13,H,13,2019-01-26,Excelsior,N1,3,2,0,7,D,10,Excelsior_Graafschap_2018
164,3,Zwolle,11,0,0,2,0,0,1,4,17,A,9,2019-01-26,Heracles,N1,4,4,8,15,A,5,Heracles_Zwolle_2018
165,1,Groningen,6,2,0,1,2,0,1,4,12,H,5,2019-01-26,PSV Eindhoven,N1,1,6,8,12,H,5,PSV Eindhoven_Groningen_2018
166,2,FC Emmen,14,2,0,3,1,0,1,2,15,A,11,2019-01-26,VVV Venlo,N1,5,7,6,16,D,0,VVV Venlo_FC Emmen_2018
167,0,Ajax,11,6,0,2,3,0,2,0,14,H,15,2019-01-27,Feyenoord,N1,7,9,4,20,H,5,Feyenoord_Ajax_2018
168,4,Vitesse,11,2,0,1,0,0,1,2,16,H,11,2019-01-27,For Sittard,N1,5,6,5,16,A,10,For Sittard_Vitesse_2018
169,3,AZ Alkmaar,18,0,0,2,0,0,0,2,7,A,21,2019-01-27,Heerenveen,N1,8,0,3,5,D,8,Heerenveen_AZ Alkmaar_2018
170,0,Willem II,8,0,0,1,0,0,0,2,11,A,7,2019-01-27,Utrecht,N1,2,5,8,18,D,2,Utrecht_Willem II_2018
171,0,NAC Breda,9,3,0,0,1,0,0,0,15,H,10,2019-02-01,Graafschap,N1,2,11,8,23,H,4,Graafschap_NAC Breda_2018
172,0,VVV Venlo,7,6,0,0,1,0,0,1,13,H,4,2019-02-02,Ajax,N1,1,11,4,23,H,0,Ajax_VVV Venlo_2018
173,0,FC Emmen,9,5,0,0,3,0,0,1,12,H,3,2019-02-02,AZ Alkmaar,N1,0,9,9,20,H,6,AZ Alkmaar_FC Emmen_2018
174,3,Heerenveen,9,2,0,2,1,0,1,0,8,D,14,2019-02-02,Vitesse,N1,6,3,4,13,D,4,Vitesse_Heerenveen_2018
175,1,Groningen,7,1,0,2,0,0,2,3,15,A,12,2019-02-02,Willem II,N1,5,4,11,13,A,5,Willem II_Groningen_2018
176,3,Heracles,14,2,0,0,0,0,0,2,12,H,11,2019-02-03,Den Haag,N1,3,7,6,14,D,7,Den Haag_Heracles_2018
177,2,Feyenoord,7,2,0,1,0,0,0,1,14,H,13,2019-02-03,Excelsior,N1,5,5,3,10,D,8,Excelsior_Feyenoord_2018
