,HTHG,Div,AwayTeam,FTR,HTAG,Date,HTR,HomeTeam,FTHG,FTAG,idGame
0,0,N1,Twente,D,0,2010-08-06,D,Roda,0,0,Roda_Twente_2010
1,1,N1,Excelsior,H,0,2010-08-07,H,Graafschap,3,0,Graafschap_Excelsior_2010
2,0,N1,PSV Eindhoven,A,0,2010-08-07,D,Heerenveen,1,3,Heerenveen_PSV Eindhoven_2010
3,1,N1,Willem II,H,0,2010-08-07,H,Heracles,3,0,Heracles_Willem II_2010
4,0,N1,VVV Venlo,H,0,2010-08-07,D,Nijmegen,1,0,Nijmegen_VVV Venlo_2010
5,0,N1,Utrecht,H,1,2010-08-08,A,Feyenoord,3,1,Feyenoord_Utrecht_2010
6,0,N1,Ajax,D,0,2010-08-08,D,Groningen,2,2,Groningen_Ajax_2010
7,0,N1,AZ Alkmaar,D,0,2010-08-08,D,NAC Breda,1,1,NAC Breda_AZ Alkmaar_2010
8,1,N1,Den Haag,H,1,2010-08-08,D,Vitesse,3,1,Vitesse_Den Haag_2010
9,2,N1,Vitesse,H,2,2010-08-14,D,Ajax,4,2,Ajax_Vitesse_2010
10,0,N1,Groningen,D,0,2010-08-14,D,AZ Alkmaar,1,1,AZ Alkmaar_Groningen_2010
11,2,N1,Graafschap,H,0,2010-08-14,H,PSV Eindhoven,6,0,PSV Eindhoven_Graafschap_2010
12,0,N1,Heerenveen,D,0,2010-08-14,D,Twente,0,0,Twente_Heerenveen_2010
13,1,N1,Heracles,H,0,2010-08-14,H,VVV Venlo,1,0,VVV Venlo_Heracles_2010
14,1,N1,Roda,A,2,2010-08-15,A,Den Haag,1,3,Den Haag_Roda_2010
15,1,N1,Feyenoord,H,1,2010-08-15,D,Excelsior,3,2,Excelsior_Feyenoord_2010
16,1,N1,NAC Breda,H,1,2010-08-15,D,Utrecht,3,1,Utrecht_NAC Breda_2010
17,2,N1,Nijmegen,A,1,2010-08-15,H,Willem II,3,5,Willem II_Nijmegen_2010
18,0,N1,Nijmegen,H,1,2010-08-20,A,Excelsior,4,2,Excelsior_Nijmegen_2010
19,1,N1,Roda,H,0,2010-08-21,H,Ajax,3,0,Ajax_Roda_2010
20,2,N1,Graafschap,H,0,2010-08-21,H,Groningen,2,1,Groningen_Graafschap_2010
21,1,N1,NAC Breda,H,1,2010-08-21,D,Heerenveen,3,1,Heerenveen_NAC Breda_2010
22,0,N1,Twente,A,0,2010-08-21,D,Vitesse,0,3,Vitesse_Twente_2010
23,1,N1,Feyenoord,D,0,2010-08-22,H,Heracles,1,1,Heracles_Feyenoord_2010
24,1,N1,AZ Alkmaar,H,0,2010-08-22,H,PSV Eindhoven,3,1,PSV Eindhoven_AZ Alkmaar_2010
25,3,N1,Willem II,H,0,2010-08-22,H,Utrecht,3,0,Utrecht_Willem II_2010
26,1,N1,Den Haag,A,1,2010-08-22,D,VVV Venlo,2,3,VVV Venlo_Den Haag_2010
27,0,N1,Groningen,A,1,2010-08-27,A,Willem II,0,3,Willem II_Groningen_2010
28,2,N1,VVV Venlo,H,0,2010-08-28,H,NAC Breda,2,0,NAC Breda_VVV Venlo_2010
29,0,N1,Heerenveen,D,0,2010-08-28,D,Nijmegen,2,2,Nijmegen_Heerenveen_2010
30,3,N1,Heracles,H,0,2010-08-28,H,Roda,4,2,Roda_Heracles_2010
31,0,N1,Excelsior,D,1,2010-08-29,A,AZ Alkmaar,1,1,AZ Alkmaar_Excelsior_2010
32,0,N1,PSV Eindhoven,D,1,2010-08-29,A,Den Haag,2,2,Den Haag_PSV Eindhoven_2010
33,2,N1,Vitesse,H,0,2010-08-29,H,Feyenoord,4,0,Feyenoord_Vitesse_2010
34,0,N1,Ajax,A,2,2010-08-29,A,Graafschap,0,5,Graafschap_Ajax_2010
35,0,N1,Utrecht,H,0,2010-08-29,D,Twente,4,0,Twente_Utrecht_2010
36,1,N1,Willem II,H,0,2010-09-11,H,Ajax,2,0,Ajax_Willem II_2010
37,1,N1,Roda,A,1,2010-09-11,D,AZ Alkmaar,1,2,AZ Alkmaar_Roda_2010
38,0,N1,Heracles,H,1,2010-09-11,A,Excelsior,2,1,Excelsior_Heracles_2010
39,0,N1,Vitesse,H,0,2010-09-11,D,Heerenveen,2,1,Heerenveen_Vitesse_2010
40,0,N1,Nijmegen,H,1,2010-09-11,A,PSV Eindhoven,3,1,PSV Eindhoven_Nijmegen_2010
41,1,N1,Twente,A,1,2010-09-11,D,VVV Venlo,1,2,VVV Venlo_Twente_2010
42,1,N1,Graafschap,D,0,2010-09-12,H,Den Haag,2,2,Den Haag_Graafschap_2010
43,0,N1,Utrecht,H,0,2010-09-12,D,Groningen,1,0,Groningen_Utrecht_2010
44,0,N1,Feyenoord,H,0,2010-09-12,D,NAC Breda,2,0,NAC Breda_Feyenoord_2010
45,1,N1,Heerenveen,H,1,2010-09-17,D,Graafschap,3,2,Graafschap_Heerenveen_2010
46,0,N1,Excelsior,H,0,2010-09-18,D,Groningen,2,0,Groningen_Excelsior_2010
47,0,N1,NAC Breda,D,0,2010-09-18,D,Vitesse,0,0,Vitesse_NAC Breda_2010
48,1,N1,Den Haag,A,1,2010-09-18,D,Willem II,2,4,Willem II_Den Haag_2010
49,0,N1,Ajax,A,1,2010-09-19,A,Feyenoord,1,2,Feyenoord_Ajax_2010
50,0,N1,Twente,D,0,2010-09-19,D,Heracles,0,0,Heracles_Twente_2010
51,0,N1,AZ Alkmaar,A,1,2010-09-19,A,Nijmegen,0,1,Nijmegen_AZ Alkmaar_2010
52,0,N1,PSV Eindhoven,D,0,2010-09-19,D,Roda,0,0,Roda_PSV Eindhoven_2010
53,1,N1,VVV Venlo,H,1,2010-09-19,D,Utrecht,3,2,Utrecht_VVV Venlo_2010
54,1,N1,Utrecht,H,0,2010-09-25,H,AZ Alkmaar,1,0,AZ Alkmaar_Utrecht_2010
55,2,N1,Heracles,H,1,2010-09-25,H,Den Haag,3,2,Den Haag_Heracles_2010
56,2,N1,Roda,D,0,2010-09-25,H,Heerenveen,2,2,Heerenveen_Roda_2010
57,0,N1,Groningen,D,0,2010-09-25,D,PSV Eindhoven,1,1,PSV Eindhoven_Groningen_2010
58,1,N1,Ajax,D,1,2010-09-25,D,Twente,2,2,Twente_Ajax_2010
59,0,N1,Vitesse,A,0,2010-09-26,D,Excelsior,0,2,Excelsior_Vitesse_2010
60,0,N1,Willem II,H,1,2010-09-26,A,NAC Breda,2,1,NAC Breda_Willem II_2010
61,1,N1,Feyenoord,H,0,2010-09-26,H,Nijmegen,3,0,Nijmegen_Feyenoord_2010
62,1,N1,Graafschap,H,0,2010-09-26,H,VVV Venlo,1,0,VVV Venlo_Graafschap_2010
63,0,N1,Willem II,D,0,2010-10-01,D,Vitesse,0,0,Vitesse_Willem II_2010
64,1,N1,Roda,A,0,2010-10-02,H,Excelsior,1,2,Excelsior_Roda_2010
65,1,N1,Nijmegen,H,0,2010-10-02,H,NAC Breda,2,0,NAC Breda_Nijmegen_2010
66,0,N1,Utrecht,A,2,2010-10-03,A,Ajax,1,2,Ajax_Utrecht_2010
67,1,N1,Heracles,H,1,2010-10-03,D,AZ Alkmaar,2,1,AZ Alkmaar_Heracles_2010
68,1,N1,Feyenoord,D,1,2010-10-03,D,Graafschap,1,1,Graafschap_Feyenoord_2010
69,0,N1,Den Haag,D,0,2010-10-03,D,Heerenveen,0,0,Heerenveen_Den Haag_2010
70,0,N1,VVV Venlo,H,0,2010-10-03,D,PSV Eindhoven,3,0,PSV Eindhoven_VVV Venlo_2010
71,1,N1,Groningen,H,1,2010-10-03,D,Twente,4,2,Twente_Groningen_2010
72,2,N1,NAC Breda,H,0,2010-10-16,H,Ajax,3,0,Ajax_NAC Breda_2010
73,0,N1,Excelsior,H,1,2010-10-16,A,Den Haag,2,1,Den Haag_Excelsior_2010
74,0,N1,Twente,A,0,2010-10-16,D,Feyenoord,0,1,Feyenoord_Twente_2010
75,2,N1,Graafschap,D,0,2010-10-16,H,Utrecht,2,2,Utrecht_Graafschap_2010
76,0,N1,AZ Alkmaar,A,0,2010-10-16,D,VVV Venlo,0,1,VVV Venlo_AZ Alkmaar_2010
77,0,N1,Heerenveen,H,0,2010-10-17,D,Groningen,1,0,Groningen_Heerenveen_2010
78,1,N1,Nijmegen,H,0,2010-10-17,H,Heracles,3,2,Heracles_Nijmegen_2010
79,3,N1,Vitesse,H,0,2010-10-17,H,Roda,4,1,Roda_Vitesse_2010
80,2,N1,PSV Eindhoven,A,3,2010-10-17,A,Willem II,2,4,Willem II_PSV Eindhoven_2010
81,1,N1,Roda,A,0,2010-10-22,H,NAC Breda,1,2,NAC Breda_Roda_2010
82,1,N1,Heracles,D,0,2010-10-23,H,Graafschap,1,1,Graafschap_Heracles_2010
83,0,N1,VVV Venlo,H,0,2010-10-23,D,Heerenveen,2,0,Heerenveen_VVV Venlo_2010
84,2,N1,Groningen,H,0,2010-10-23,H,Nijmegen,3,2,Nijmegen_Groningen_2010
85,2,N1,Willem II,H,0,2010-10-24,H,AZ Alkmaar,3,0,AZ Alkmaar_Willem II_2010
86,2,N1,Ajax,D,0,2010-10-24,H,Excelsior,2,2,Excelsior_Ajax_2010
87,2,N1,Feyenoord,H,0,2010-10-24,H,PSV Eindhoven,10,0,PSV Eindhoven_Feyenoord_2010
88,1,N1,Den Haag,H,1,2010-10-24,D,Twente,3,2,Twente_Den Haag_2010
89,0,N1,Utrecht,A,2,2010-10-24,A,Vitesse,1,4,Vitesse_Utrecht_2010
90,3,N1,NAC Breda,H,0,2010-10-26,H,Heracles ,4,1,Heracles _NAC Breda_2010
91,0,N1,Nijmegen,D,0,2010-10-26,D,Roda ,1,1,Roda _Nijmegen_2010
92,1,N1,Heerenveen,H,1,2010-10-27,D,Ajax ,3,1,Ajax _Heerenveen_2010
93,0,N1,VVV Venlo,H,0,2010-10-27,D,Feyenoord ,3,0,Feyenoord _VVV Venlo_2010
94,0,N1,AZ Alkmaar,H,0,2010-10-27,D,Graafschap ,2,1,Graafschap _AZ Alkmaar_2010
95,0,N1,Den Haag,H,1,2010-10-27,A,Groningen ,3,1,Groningen _Den Haag_2010
96,1,N1,Excelsior,H,0,2010-10-27,H,Utrecht ,2,0,Utrecht _Excelsior_2010
97,0,N1,PSV Eindhoven,A,1,2010-10-27,A,Vitesse ,0,2,Vitesse _PSV Eindhoven_2010
98,1,N1,Twente,A,2,2010-10-27,A,Willem II ,1,3,Willem II _Twente_2010
99,0,N1,Heerenveen,A,0,2010-10-30,D,Excelsior,0,2,Excelsior_Heerenveen_2010
100,1,N1,Ajax,A,1,2010-10-30,D,Heracles,1,4,Heracles_Ajax_2010
101,0,N1,Graafschap,H,0,2010-10-30,D,NAC Breda,2,0,NAC Breda_Graafschap_2010
