,HTHG,Div,AwayTeam,FTR,HTAG,Date,HTR,HomeTeam,FTHG,FTAG,idGame
0,0,N1,Groningen,A,1,2008-08-29,A,Vitesse,0,4,Vitesse_Groningen_2008
1,0,N1,Graafschap,H,0,2008-08-30,D,Nijmegen,2,0,Nijmegen_Graafschap_2008
2,0,N1,Twente,D,0,2008-08-30,D,Roda JC,1,1,Roda JC_Twente_2008
3,0,N1,PSV Eindhoven,A,3,2008-08-30,A,Utrecht,1,5,Utrecht_PSV Eindhoven_2008
4,0,N1,Ajax,H,1,2008-08-30,A,Willem II,2,1,Willem II_Ajax_2008
5,1,N1,NAC Breda,A,1,2008-08-31,D,AZ Alkmaar,1,2,AZ Alkmaar_NAC Breda_2008
6,1,N1,Feyenoord,H,1,2008-08-31,D,Heracles,3,1,Heracles_Feyenoord_2008
7,1,N1,Den Haag,A,3,2008-08-31,A,Sparta,2,5,Sparta_Den Haag_2008
8,0,N1,Heerenveen,A,1,2008-08-31,A,Volendam,2,3,Volendam_Heerenveen_2008
9,2,N1,Heracles,D,1,2008-09-12,H,Heerenveen,2,2,Heerenveen_Heracles_2008
10,0,N1,AZ Alkmaar,H,0,2008-09-13,D,Den Haag,3,0,Den Haag_AZ Alkmaar_2008
11,2,N1,Volendam,H,0,2008-09-13,H,Feyenoord,5,0,Feyenoord_Volendam_2008
12,0,N1,Sparta,H,0,2008-09-13,D,PSV Eindhoven,1,0,PSV Eindhoven_Sparta_2008
13,1,N1,Nijmegen,D,0,2008-09-13,H,Twente,1,1,Twente_Nijmegen_2008
14,0,N1,Roda JC,H,0,2008-09-14,D,Ajax,1,0,Ajax_Roda JC_2008
15,1,N1,Vitesse,H,0,2008-09-14,H,Graafschap,1,0,Graafschap_Vitesse_2008
16,1,N1,Utrecht,H,0,2008-09-14,H,Groningen,2,0,Groningen_Utrecht_2008
17,0,N1,Willem II,A,0,2008-09-14,D,NAC Breda,1,3,NAC Breda_Willem II_2008
18,1,N1,Willem II,H,0,2008-09-19,H,Utrecht,1,0,Utrecht_Willem II_2008
19,0,N1,PSV Eindhoven,H,0,2008-09-20,D,AZ Alkmaar,1,0,AZ Alkmaar_PSV Eindhoven_2008
20,0,N1,Groningen,D,0,2008-09-20,D,Heracles,1,1,Heracles_Groningen_2008
21,0,N1,Sparta,D,0,2008-09-20,D,Vitesse,1,1,Vitesse_Sparta_2008
22,0,N1,Ajax,D,1,2008-09-21,A,Feyenoord,2,2,Feyenoord_Ajax_2008
23,1,N1,Den Haag,H,0,2008-09-21,H,Graafschap,2,0,Graafschap_Den Haag_2008
24,0,N1,Nijmegen,H,0,2008-09-21,D,Heerenveen,2,1,Heerenveen_Nijmegen_2008
25,0,N1,NAC Breda,A,0,2008-09-21,D,Roda JC,0,3,Roda JC_NAC Breda_2008
26,0,N1,Twente,A,0,2008-09-21,D,Volendam,1,2,Volendam_Twente_2008
27,4,N1,Heerenveen,H,1,2008-09-27,H,NAC Breda,4,2,NAC Breda_Heerenveen_2008
28,0,N1,Volendam,H,0,2008-09-27,D,PSV Eindhoven,1,0,PSV Eindhoven_Volendam_2008
29,1,N1,Graafschap,H,0,2008-09-27,H,Twente,3,0,Twente_Graafschap_2008
30,1,N1,AZ Alkmaar,A,5,2008-09-27,A,Willem II,2,5,Willem II_AZ Alkmaar_2008
31,0,N1,Vitesse,H,0,2008-09-28,D,Ajax,3,0,Ajax_Vitesse_2008
32,0,N1,Utrecht,D,0,2008-09-28,D,Den Haag,0,0,Den Haag_Utrecht_2008
33,1,N1,Feyenoord,H,0,2008-09-28,H,Groningen,3,1,Groningen_Feyenoord_2008
34,0,N1,Heracles,D,0,2008-09-28,D,Nijmegen,1,1,Nijmegen_Heracles_2008
35,1,N1,Roda JC,D,0,2008-09-28,H,Sparta,2,2,Sparta_Roda JC_2008
36,4,N1,Sparta,H,0,2008-10-03,H,AZ Alkmaar,6,0,AZ Alkmaar_Sparta_2008
37,0,N1,Roda JC,H,0,2008-10-04,D,Heracles,2,0,Heracles_Roda JC_2008
38,1,N1,Graafschap,H,0,2008-10-04,H,PSV Eindhoven,3,0,PSV Eindhoven_Graafschap_2008
39,0,N1,Willem II,D,1,2008-10-04,A,Vitesse,2,2,Vitesse_Willem II_2008
40,0,N1,Nijmegen,A,0,2008-10-05,D,Feyenoord,0,2,Feyenoord_Nijmegen_2008
41,2,N1,Den Haag,H,0,2008-10-05,H,Groningen,3,0,Groningen_Den Haag_2008
42,2,N1,Ajax,H,0,2008-10-05,H,Heerenveen,5,2,Heerenveen_Ajax_2008
43,1,N1,Twente,H,0,2008-10-05,H,Utrecht,3,0,Utrecht_Twente_2008
44,0,N1,NAC Breda,A,2,2008-10-05,A,Volendam,2,4,Volendam_NAC Breda_2008
45,0,N1,Volendam,H,0,2008-10-17,D,Den Haag,2,0,Den Haag_Volendam_2008
46,1,N1,Groningen,H,0,2008-10-18,H,Ajax,1,0,Ajax_Groningen_2008
47,1,N1,PSV Eindhoven,H,0,2008-10-18,H,NAC Breda,2,1,NAC Breda_PSV Eindhoven_2008
48,0,N1,Heerenveen,D,1,2008-10-18,A,Roda JC,2,2,Roda JC_Heerenveen_2008
49,0,N1,Heracles,H,0,2008-10-18,D,Twente,2,0,Twente_Heracles_2008
50,0,N1,AZ Alkmaar,A,1,2008-10-19,A,Graafschap,0,2,Graafschap_AZ Alkmaar_2008
51,0,N1,Vitesse,H,1,2008-10-19,A,Nijmegen,3,1,Nijmegen_Vitesse_2008
52,1,N1,Utrecht,H,0,2008-10-19,H,Sparta,1,0,Sparta_Utrecht_2008
53,1,N1,Feyenoord,H,0,2008-10-19,H,Willem II,1,0,Willem II_Feyenoord_2008
54,2,N1,Den Haag,H,0,2008-10-24,H,Heracles,3,1,Heracles_Den Haag_2008
55,1,N1,Volendam,H,0,2008-10-25,H,AZ Alkmaar,3,0,AZ Alkmaar_Volendam_2008
