,Time,HY,AwayTeam,HF,AR,FTHG,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
17,19:00:00,1,Den Haag,4,0,3,1,1,0,1,0,9,H,4,2019-08-11,PSV Eindhoven,N1,2,14,12,25,D,1,PSV Eindhoven_Den Haag_2019
18,19:00:00,1,Zwolle,9,0,3,0,0,0,0,3,16,H,8,2019-08-16,Vitesse,N1,2,6,2,12,D,3,Vitesse_Zwolle_2019
19,17:30:00,1,Sparta Rotterdam,12,0,1,2,0,0,2,2,20,A,10,2019-08-17,Den Haag,N1,3,3,13,16,A,2,Den Haag_Sparta Rotterdam_2019
20,17:30:00,2,Ajax,4,0,1,4,0,0,1,2,7,A,20,2019-08-17,VVV Venlo,N1,9,4,3,7,A,13,VVV Venlo_Ajax_2019
21,19:45:00,1,Heerenveen,14,0,2,0,2,0,0,0,12,H,19,2019-08-17,FC Emmen,N1,4,7,4,12,H,8,FC Emmen_Heerenveen_2019
22,11:15:00,2,Willem II,12,0,2,3,1,0,3,2,11,A,9,2019-08-18,For Sittard,N1,5,7,4,16,A,5,For Sittard_Willem II_2019
23,13:30:00,1,Waalwijk,8,0,3,3,0,0,1,3,14,D,14,2019-08-18,Twente,N1,9,7,9,15,A,2,Twente_Waalwijk_2019
24,15:45:00,0,Groningen,7,0,0,0,0,0,0,1,12,D,12,2019-08-18,AZ Alkmaar,N1,2,0,6,6,D,5,AZ Alkmaar_Groningen_2019
25,15:45:00,0,Utrecht,8,0,1,1,0,0,1,3,21,D,16,2019-08-18,Feyenoord,N1,7,6,7,14,A,6,Feyenoord_Utrecht_2019
26,19:00:00,2,PSV Eindhoven,8,0,0,2,0,0,1,7,16,A,10,2019-08-18,Heracles,N1,5,3,6,21,A,2,Heracles_PSV Eindhoven_2019
27,17:30:00,2,FC Emmen,14,0,2,1,1,0,0,3,15,H,11,2019-08-24,Willem II,N1,2,6,3,17,H,4,Willem II_FC Emmen_2019
28,18:45:00,2,Vitesse,8,0,1,1,0,0,0,2,7,D,16,2019-08-24,Heracles,N1,6,4,5,16,D,5,Heracles_Vitesse_2019
29,19:45:00,2,Twente,11,0,0,0,0,0,0,2,11,D,11,2019-08-24,Heerenveen,N1,1,3,5,17,D,8,Heerenveen_Twente_2019
30,11:15:00,1,Den Haag,11,1,0,3,0,0,1,2,5,A,7,2019-08-25,Waalwijk,N1,5,3,10,13,A,3,Waalwijk_Den Haag_2019
31,13:30:00,0,VVV Venlo,11,0,1,2,0,0,2,3,10,A,10,2019-08-25,Utrecht,N1,3,5,13,20,A,2,Utrecht_VVV Venlo_2019
32,15:45:00,2,Sparta Rotterdam,8,0,2,2,1,0,1,2,9,D,22,2019-08-25,Zwolle,N1,7,8,4,17,D,2,Zwolle_Sparta Rotterdam_2019
33,19:00:00,5,Zwolle,12,0,1,3,1,0,3,1,8,A,18,2019-08-30,FC Emmen,N1,9,8,15,30,A,2,FC Emmen_Zwolle_2019
34,17:30:00,1,For Sittard,12,0,1,1,1,0,1,1,8,D,8,2019-08-31,Heerenveen,N1,3,11,14,27,D,1,Heerenveen_For Sittard_2019
35,18:45:00,2,Heracles,11,0,1,2,0,0,1,1,8,A,10,2019-08-31,Groningen,N1,4,2,5,12,A,5,Groningen_Heracles_2019
36,19:45:00,3,VVV Venlo,14,1,1,0,1,0,0,4,13,H,9,2019-08-31,Den Haag,N1,2,4,1,12,H,6,Den Haag_VVV Venlo_2019
37,11:15:00,1,Utrecht,12,1,3,1,1,0,0,1,9,H,13,2019-09-01,Twente,N1,3,4,1,10,H,7,Twente_Utrecht_2019
38,13:30:00,2,Ajax,16,0,1,4,0,0,2,0,4,A,15,2019-09-01,Sparta Rotterdam,N1,6,3,4,12,A,8,Sparta Rotterdam_Ajax_2019
39,15:45:00,4,AZ Alkmaar,25,0,2,1,1,0,1,3,13,H,13,2019-09-01,Vitesse,N1,3,4,5,10,D,11,Vitesse_AZ Alkmaar_2019
40,15:45:00,1,Feyenoord,6,0,0,1,0,0,0,2,15,A,8,2019-09-01,Willem II,N1,3,2,6,10,D,5,Willem II_Feyenoord_2019
41,19:00:00,2,PSV Eindhoven,12,0,1,3,1,0,0,2,8,A,16,2019-09-01,Waalwijk,N1,7,2,5,8,H,6,Waalwijk_PSV Eindhoven_2019
42,17:30:00,1,Heerenveen,7,0,4,1,2,0,1,1,8,H,10,2019-09-14,Ajax,N1,4,12,11,29,H,2,Ajax_Heerenveen_2019
43,17:30:00,0,Sparta Rotterdam,11,0,5,1,4,0,1,1,5,H,11,2019-09-14,AZ Alkmaar,N1,4,7,9,14,H,3,AZ Alkmaar_Sparta Rotterdam_2019
44,18:45:00,1,Groningen,15,0,2,1,1,0,1,0,12,H,17,2019-09-14,VVV Venlo,N1,6,4,5,5,D,13,VVV Venlo_Groningen_2019
45,19:45:00,0,Vitesse,6,0,5,0,2,0,0,1,11,H,14,2019-09-14,PSV Eindhoven,N1,2,12,8,19,H,3,PSV Eindhoven_Vitesse_2019
46,19:45:00,3,FC Emmen,13,0,3,1,1,0,0,4,16,H,8,2019-09-14,Utrecht,N1,3,7,10,23,H,4,Utrecht_FC Emmen_2019
47,11:15:00,1,Waalwijk,7,0,6,2,1,0,2,2,12,H,11,2019-09-15,Zwolle,N1,5,6,4,14,A,5,Zwolle_Waalwijk_2019
48,13:30:00,1,Den Haag,12,0,3,2,3,0,0,3,10,H,7,2019-09-15,Feyenoord,N1,3,9,1,15,H,4,Feyenoord_Den Haag_2019
49,13:30:00,0,Willem II,16,0,4,1,2,0,1,3,14,H,7,2019-09-15,Heracles,N1,4,6,2,12,H,4,Heracles_Willem II_2019
50,15:45:00,1,Twente,9,1,2,3,0,1,2,1,14,A,9,2019-09-15,For Sittard,N1,5,10,12,25,A,2,For Sittard_Twente_2019
51,19:00:00,2,Heracles,13,0,2,3,1,0,2,1,13,A,7,2019-09-20,Twente,N1,5,2,5,9,A,4,Twente_Heracles_2019
52,17:30:00,1,Waalwijk,14,0,4,0,2,0,0,2,9,H,15,2019-09-21,Sparta Rotterdam,N1,4,8,4,19,H,8,Sparta Rotterdam_Waalwijk_2019
53,18:45:00,1,Zwolle,15,0,2,0,1,0,0,0,6,H,5,2019-09-21,Groningen,N1,1,7,7,18,H,3,Groningen_Zwolle_2019
54,18:45:00,1,VVV Venlo,17,0,1,0,1,0,0,1,14,H,8,2019-09-21,Willem II,N1,1,6,8,20,H,2,Willem II_VVV Venlo_2019
55,19:45:00,4,For Sittard,14,0,4,2,0,0,1,1,10,H,12,2019-09-21,Vitesse,N1,4,9,9,20,A,6,Vitesse_For Sittard_2019
56,11:15:00,3,Utrecht,7,0,1,1,1,0,1,2,7,D,9,2019-09-22,Heerenveen,N1,4,4,4,22,D,2,Heerenveen_Utrecht_2019
57,13:30:00,2,Feyenoord,20,0,3,3,2,1,2,1,11,D,20,2019-09-22,FC Emmen,N1,7,5,4,10,D,7,FC Emmen_Feyenoord_2019
58,15:45:00,0,AZ Alkmaar,14,0,0,1,0,0,0,0,13,A,11,2019-09-22,Den Haag,N1,3,1,1,8,D,2,Den Haag_AZ Alkmaar_2019
59,15:45:00,1,Ajax,8,0,1,1,0,0,0,2,7,D,20,2019-09-22,PSV Eindhoven,N1,6,3,4,16,D,10,PSV Eindhoven_Ajax_2019
60,17:30:00,0,Groningen,10,0,3,1,2,0,0,2,9,H,6,2019-09-25,PSV Eindhoven,N1,1,4,4,10,H,3,PSV Eindhoven_Groningen_2019
61,19:45:00,1,For Sittard,8,0,5,0,0,0,0,1,6,H,4,2019-09-25,Ajax,N1,0,13,5,25,D,2,Ajax_For Sittard_2019
62,19:00:00,2,AZ Alkmaar,15,0,0,3,0,0,1,1,11,A,11,2019-09-26,Feyenoord,N1,6,5,3,12,A,2,Feyenoord_AZ Alkmaar_2019
63,19:00:00,4,Den Haag,18,0,3,0,1,0,0,4,10,H,19,2019-09-27,FC Emmen,N1,5,5,5,16,H,4,FC Emmen_Den Haag_2019
64,17:30:00,2,Heerenveen,13,0,0,3,0,0,2,1,16,A,10,2019-09-28,VVV Venlo,N1,4,2,10,9,A,4,VVV Venlo_Heerenveen_2019
65,18:45:00,1,Groningen,7,1,2,0,0,0,0,4,11,H,6,2019-09-28,Ajax,N1,2,9,8,32,D,2,Ajax_Groningen_2019
66,19:45:00,3,Sparta Rotterdam,11,1,0,0,0,0,0,5,21,D,14,2019-09-28,For Sittard,N1,2,2,10,13,D,3,For Sittard_Sparta Rotterdam_2019
67,11:15:00,2,Vitesse,13,1,1,2,0,0,1,0,6,A,11,2019-09-29,Waalwijk,N1,3,5,2,10,A,5,Waalwijk_Vitesse_2019
68,13:30:00,1,Willem II,11,0,2,0,0,1,0,4,11,H,9,2019-09-29,Utrecht,N1,3,6,3,11,D,3,Utrecht_Willem II_2019
69,13:30:00,1,PSV Eindhoven,10,0,0,4,0,0,1,3,11,A,25,2019-09-29,Zwolle,N1,15,4,5,14,A,6,Zwolle_PSV Eindhoven_2019
70,15:45:00,2,Heracles,16,0,2,0,0,0,0,3,11,H,9,2019-09-29,AZ Alkmaar,N1,3,9,8,16,D,4,AZ Alkmaar_Heracles_2019
71,15:45:00,1,Twente,12,0,5,1,2,0,1,2,6,H,6,2019-09-29,Feyenoord,N1,1,11,7,18,H,2,Feyenoord_Twente_2019
72,19:00:00,3,Waalwijk,16,0,3,0,2,0,0,3,18,H,8,2019-10-04,Groningen,N1,3,5,4,11,H,4,Groningen_Waalwijk_2019
73,17:30:00,0,FC Emmen,10,0,2,0,1,0,0,3,13,H,8,2019-10-05,Heracles,N1,0,4,5,15,H,0,Heracles_FC Emmen_2019
74,18:45:00,1,Twente,9,1,2,1,0,0,0,3,10,H,15,2019-10-05,Sparta Rotterdam,N1,5,9,5,14,D,3,Sparta Rotterdam_Twente_2019
75,18:45:00,1,Utrecht,11,0,2,1,1,0,1,1,6,H,16,2019-10-05,Vitesse,N1,6,4,3,13,D,4,Vitesse_Utrecht_2019
76,19:45:00,0,Zwolle,9,0,1,0,1,0,0,1,11,H,9,2019-10-05,Heerenveen,N1,2,5,10,18,H,10,Heerenveen_Zwolle_2019
77,11:15:00,3,Ajax,9,0,0,2,0,0,1,2,15,A,17,2019-10-06,Den Haag,N1,7,1,5,9,A,6,Den Haag_Ajax_2019
78,13:30:00,3,Feyenoord,9,0,4,2,3,0,1,2,10,H,20,2019-10-06,For Sittard,N1,6,8,2,11,H,12,For Sittard_Feyenoord_2019
79,15:45:00,0,VVV Venlo,8,0,4,1,0,0,0,1,10,H,10,2019-10-06,PSV Eindhoven,N1,3,6,5,20,D,5,PSV Eindhoven_VVV Venlo_2019
80,15:45:00,0,AZ Alkmaar,10,1,1,1,1,0,1,6,10,D,18,2019-10-06,Willem II,N1,7,4,5,16,D,8,Willem II_AZ Alkmaar_2019
81,17:30:00,2,Heerenveen,7,0,2,4,1,0,3,1,9,A,12,2019-10-19,AZ Alkmaar,N1,8,8,9,17,A,4,AZ Alkmaar_Heerenveen_2019
82,17:30:00,1,Ajax,8,0,1,2,0,0,0,0,10,A,19,2019-10-19,Waalwijk,N1,7,5,4,14,D,6,Waalwijk_Ajax_2019
83,18:45:00,2,Willem II,13,0,0,1,0,0,1,5,11,A,11,2019-10-19,Twente,N1,4,3,9,11,A,4,Twente_Willem II_2019
84,19:45:00,0,PSV Eindhoven,10,2,3,0,0,0,0,1,11,H,6,2019-10-19,Utrecht,N1,1,4,6,17,D,2,Utrecht_PSV Eindhoven_2019
85,19:45:00,2,Vitesse,9,0,0,4,0,0,3,0,12,A,15,2019-10-19,VVV Venlo,N1,7,4,6,15,A,3,VVV Venlo_Vitesse_2019
86,11:15:00,4,Den Haag,16,0,3,1,1,0,1,2,15,H,14,2019-10-20,Zwolle,N1,1,4,1,13,D,8,Zwolle_Den Haag_2019
87,13:30:00,2,For Sittard,12,0,2,1,0,0,1,4,12,H,17,2019-10-20,FC Emmen,N1,8,3,2,14,A,7,FC Emmen_For Sittard_2019
88,13:30:00,0,Sparta Rotterdam,9,1,2,0,0,0,0,3,11,H,10,2019-10-20,Groningen,N1,4,4,4,15,D,5,Groningen_Sparta Rotterdam_2019
89,15:45:00,3,Heracles,11,0,1,1,1,0,0,3,10,D,7,2019-10-20,Feyenoord,N1,2,6,7,17,H,6,Feyenoord_Heracles_2019
90,19:00:00,0,FC Emmen,17,0,4,1,3,0,0,3,13,H,10,2019-10-25,Twente,N1,3,8,3,17,H,2,Twente_FC Emmen_2019
91,17:30:00,0,Waalwijk,5,0,2,1,2,0,1,1,13,H,10,2019-10-26,Willem II,N1,1,5,4,19,H,3,Willem II_Waalwijk_2019
92,18:45:00,0,VVV Venlo,10,0,4,1,2,0,0,3,12,H,17,2019-10-26,For Sittard,N1,6,5,1,10,H,13,For Sittard_VVV Venlo_2019
93,18:45:00,3,Den Haag,12,0,0,2,0,0,2,1,7,A,7,2019-10-26,Vitesse,N1,4,6,2,27,A,4,Vitesse_Den Haag_2019
94,19:45:00,0,Zwolle,17,0,4,0,1,0,0,1,12,H,17,2019-10-26,Heracles,N1,6,12,7,22,H,7,Heracles_Zwolle_2019
95,11:15:00,0,Groningen,12,0,1,1,1,0,0,0,12,D,8,2019-10-27,Heerenveen,N1,3,4,6,14,H,1,Heerenveen_Groningen_2019
96,13:30:00,0,AZ Alkmaar,9,0,0,4,0,1,2,1,11,A,16,2019-10-27,PSV Eindhoven,N1,6,0,1,6,A,3,PSV Eindhoven_AZ Alkmaar_2019
97,13:30:00,2,Utrecht,11,0,1,2,1,0,2,1,8,A,10,2019-10-27,Sparta Rotterdam,N1,3,1,7,15,A,4,Sparta Rotterdam_Utrecht_2019
98,15:45:00,0,Feyenoord,9,0,4,0,4,0,0,0,15,H,4,2019-10-27,Ajax,N1,0,12,6,19,H,4,Ajax_Feyenoord_2019
99,19:00:00,3,Ajax,10,0,2,4,1,0,3,1,13,A,20,2019-11-01,Zwolle,N1,7,5,2,11,A,4,Zwolle_Ajax_2019
100,17:30:00,5,Heracles,18,0,2,0,1,0,0,3,14,H,12,2019-11-02,Waalwijk,N1,5,8,7,21,H,2,Waalwijk_Heracles_2019
101,18:45:00,0,PSV Eindhoven,7,0,2,2,1,0,0,0,6,D,24,2019-11-02,Sparta Rotterdam,N1,7,7,6,10,H,6,Sparta Rotterdam_PSV Eindhoven_2019
102,19:45:00,0,Twente,8,1,3,0,1,0,0,1,6,H,3,2019-11-02,AZ Alkmaar,N1,2,11,13,33,H,0,AZ Alkmaar_Twente_2019
103,11:15:00,1,Vitesse,8,0,2,1,2,0,1,2,11,H,13,2019-11-03,FC Emmen,N1,3,7,8,21,H,6,FC Emmen_Vitesse_2019
104,13:30:00,2,Willem II,7,0,2,0,1,0,0,2,14,H,5,2019-11-03,Groningen,N1,0,10,5,16,H,2,Groningen_Willem II_2019
105,13:30:00,0,For Sittard,8,0,6,0,3,0,0,2,15,H,2,2019-11-03,Utrecht,N1,1,8,8,15,H,1,Utrecht_For Sittard_2019
106,13:30:00,3,Feyenoord,14,0,0,3,0,1,2,1,9,A,12,2019-11-03,VVV Venlo,N1,6,0,2,10,A,5,VVV Venlo_Feyenoord_2019
107,15:45:00,3,Heerenveen,13,0,1,1,0,0,0,0,7,D,17,2019-11-03,Den Haag,N1,4,2,4,7,D,8,Den Haag_Heerenveen_2019
108,19:00:00,1,Groningen,11,0,1,2,0,0,2,2,12,A,13,2019-11-08,Vitesse,N1,6,8,9,31,A,2,Vitesse_Groningen_2019
109,17:30:00,0,Sparta Rotterdam,6,0,2,1,0,0,1,1,14,H,13,2019-11-09,Heerenveen,N1,3,4,6,17,A,6,Heerenveen_Sparta Rotterdam_2019
110,18:45:00,1,Den Haag,14,0,1,0,1,0,0,6,14,H,13,2019-11-09,For Sittard,N1,6,8,8,15,H,3,For Sittard_Den Haag_2019
111,19:45:00,2,VVV Venlo,10,0,6,1,2,0,0,2,10,H,9,2019-11-09,Heracles,N1,3,12,9,24,H,1,Heracles_VVV Venlo_2019
112,11:15:00,0,Utrecht,8,0,4,0,3,0,0,0,9,H,4,2019-11-10,Ajax,N1,0,15,9,22,H,2,Ajax_Utrecht_2019
113,13:30:00,0,Zwolle,17,0,2,1,2,0,0,3,5,H,12,2019-11-10,Twente,N1,4,6,7,10,H,6,Twente_Zwolle_2019
114,13:30:00,1,PSV Eindhoven,15,0,2,1,1,0,0,5,13,H,14,2019-11-10,Willem II,N1,6,5,3,13,H,4,Willem II_PSV Eindhoven_2019
115,15:45:00,3,Waalwijk,12,1,3,2,2,0,2,3,14,H,10,2019-11-10,Feyenoord,N1,4,9,5,24,D,4,Feyenoord_Waalwijk_2019
116,19:00:00,0,FC Emmen,10,0,3,0,2,0,0,2,9,H,8,2019-11-10,AZ Alkmaar,N1,2,11,8,20,H,0,AZ Alkmaar_FC Emmen_2019
117,17:30:00,1,AZ Alkmaar,8,0,0,3,0,0,2,2,17,A,9,2019-11-23,Utrecht,N1,7,1,4,17,A,1,Utrecht_AZ Alkmaar_2019
118,18:45:00,0,Heracles,13,0,4,1,1,0,0,0,9,H,10,2019-11-23,Ajax,N1,7,10,7,25,H,2,Ajax_Heracles_2019
119,18:45:00,2,For Sittard,15,1,3,1,1,1,0,1,7,H,15,2019-11-23,Zwolle,N1,6,7,12,16,H,5,Zwolle_For Sittard_2019
120,19:45:00,1,Willem II,10,0,3,3,0,0,2,2,14,D,20,2019-11-23,Den Haag,N1,10,9,3,20,A,6,Den Haag_Willem II_2019
121,11:15:00,2,Feyenoord,11,0,1,1,0,0,1,1,15,D,12,2019-11-24,Groningen,N1,6,1,8,16,A,5,Groningen_Feyenoord_2019
122,13:30:00,1,Heerenveen,6,0,2,1,2,0,0,2,12,H,14,2019-11-24,PSV Eindhoven,N1,5,9,7,18,H,4,PSV Eindhoven_Heerenveen_2019
123,13:30:00,2,FC Emmen,7,0,1,1,0,1,1,0,11,D,9,2019-11-24,Waalwijk,N1,3,4,10,19,A,0,Waalwijk_FC Emmen_2019
124,15:45:00,2,Vitesse,13,0,2,0,1,0,0,0,7,H,13,2019-11-24,Sparta Rotterdam,N1,6,5,2,15,H,5,Sparta Rotterdam_Vitesse_2019
125,15:45:00,2,Twente,10,0,2,1,2,0,1,1,16,H,15,2019-11-24,VVV Venlo,N1,5,7,2,12,H,5,VVV Venlo_Twente_2019
126,19:00:00,2,Vitesse,13,0,3,2,1,0,2,2,11,H,19,2019-11-29,Heerenveen,N1,9,8,8,17,A,5,Heerenveen_Vitesse_2019
127,17:30:00,0,Sparta Rotterdam,4,0,4,0,3,0,0,2,16,H,10,2019-11-30,Willem II,N1,3,7,6,12,H,4,Willem II_Sparta Rotterdam_2019
128,18:45:00,1,Groningen,10,0,1,0,0,0,0,1,10,H,11,2019-11-30,For Sittard,N1,2,4,0,10,D,6,For Sittard_Groningen_2019
129,19:45:00,2,Den Haag,11,0,4,0,2,0,0,0,8,H,7,2019-11-30,Heracles,N1,2,4,3,12,H,1,Heracles_Den Haag_2019
130,11:15:00,3,Ajax,12,0,2,5,2,0,1,3,14,A,18,2019-12-01,Twente,N1,10,3,1,9,H,4,Twente_Ajax_2019
131,13:30:00,3,Waalwijk,8,0,0,1,0,0,0,1,15,A,11,2019-12-01,Utrecht,N1,3,4,4,13,D,9,Utrecht_Waalwijk_2019
132,15:45:00,2,VVV Venlo,11,0,1,0,1,0,0,0,7,H,4,2019-12-01,AZ Alkmaar,N1,1,8,10,25,H,0,AZ Alkmaar_VVV Venlo_2019
133,15:45:00,0,Zwolle,6,0,1,0,1,0,0,0,8,H,20,2019-12-01,Feyenoord,N1,8,7,7,20,H,5,Feyenoord_Zwolle_2019
134,19:00:00,3,PSV Eindhoven,18,0,1,1,0,1,1,4,11,D,13,2019-12-01,FC Emmen,N1,4,2,1,12,A,7,FC Emmen_PSV Eindhoven_2019
135,19:15:00,1,Willem II,9,0,0,2,0,0,1,1,6,A,9,2019-12-06,Ajax,N1,4,6,12,29,A,3,Ajax_Willem II_2019
136,17:30:00,2,Twente,19,0,0,0,0,0,0,2,13,D,8,2019-12-07,Den Haag,N1,2,3,8,9,D,7,Den Haag_Twente_2019
137,18:45:00,0,For Sittard,11,0,5,0,3,0,0,4,14,H,4,2019-12-07,PSV Eindhoven,N1,0,10,13,28,H,0,PSV Eindhoven_For Sittard_2019
138,18:45:00,3,FC Emmen,17,1,2,0,1,0,0,1,13,H,12,2019-12-07,VVV Venlo,N1,3,6,5,19,H,3,VVV Venlo_FC Emmen_2019
139,19:45:00,0,AZ Alkmaar,13,0,0,3,0,0,2,0,12,A,14,2019-12-07,Zwolle,N1,8,7,6,15,A,4,Zwolle_AZ Alkmaar_2019
140,11:15:00,3,Feyenoord,7,0,0,0,0,0,0,3,11,D,21,2019-12-08,Vitesse,N1,4,3,4,15,D,3,Vitesse_Feyenoord_2019
141,13:30:00,2,Utrecht,6,0,0,1,0,0,0,1,13,A,10,2019-12-08,Groningen,N1,4,3,5,19,D,1,Groningen_Utrecht_2019
142,13:30:00,1,Heerenveen,6,0,1,3,0,0,1,0,7,A,21,2019-12-08,Waalwijk,N1,10,4,4,14,A,7,Waalwijk_Heerenveen_2019
143,15:45:00,3,Heracles,14,1,0,0,0,0,0,3,11,D,12,2019-12-08,Sparta Rotterdam,N1,2,3,8,10,D,13,Sparta Rotterdam_Heracles_2019
144,19:00:00,1,Willem II,9,0,1,2,1,0,2,4,6,A,4,2019-12-13,Heerenveen,N1,2,9,4,21,A,0,Heerenveen_Willem II_2019
145,17:30:00,3,Groningen,17,1,1,1,1,1,1,2,13,D,11,2019-12-14,Den Haag,N1,4,2,2,10,D,7,Den Haag_Groningen_2019
146,18:45:00,4,Waalwijk,11,1,3,2,2,0,2,3,18,H,11,2019-12-14,For Sittard,N1,3,13,5,21,D,4,For Sittard_Waalwijk_2019
147,18:45:00,0,Zwolle,8,0,1,2,0,0,2,2,15,A,22,2019-12-14,VVV Venlo,N1,8,7,8,12,A,7,VVV Venlo_Zwolle_2019
148,19:45:00,1,Vitesse,11,0,0,3,0,0,0,2,7,A,14,2019-12-14,Twente,N1,8,2,8,11,D,5,Twente_Vitesse_2019
149,11:15:00,1,Sparta Rotterdam,3,0,2,0,2,0,0,2,23,H,11,2019-12-15,FC Emmen,N1,2,8,6,20,H,7,FC Emmen_Sparta Rotterdam_2019
150,13:30:00,3,PSV Eindhoven,11,0,3,1,2,0,0,4,11,H,20,2019-12-15,Feyenoord,N1,8,6,4,10,H,8,Feyenoord_PSV Eindhoven_2019
151,15:45:00,3,Ajax,13,0,1,0,0,0,0,2,17,H,11,2019-12-15,AZ Alkmaar,N1,3,2,8,15,D,6,AZ Alkmaar_Ajax_2019
152,15:45:00,2,Utrecht,14,0,1,3,1,0,0,1,15,A,16,2019-12-15,Heracles,N1,7,4,7,13,H,4,Heracles_Utrecht_2019
153,19:00:00,1,Twente,19,1,3,0,1,0,0,0,15,H,11,2019-12-20,Waalwijk,N1,4,7,3,16,H,3,Waalwijk_Twente_2019
154,17:30:00,1,Heracles,8,0,1,1,0,0,0,1,10,D,8,2019-12-21,Heerenveen,N1,2,6,4,14,D,6,Heerenveen_Heracles_2019
155,18:45:00,1,Zwolle,7,0,4,1,2,0,1,4,8,H,12,2019-12-21,PSV Eindhoven,N1,6,10,7,22,H,3,PSV Eindhoven_Zwolle_2019
156,18:45:00,4,AZ Alkmaar,12,1,3,0,2,0,0,2,7,H,10,2019-12-21,Sparta Rotterdam,N1,2,5,4,11,H,7,Sparta Rotterdam_AZ Alkmaar_2019
157,19:45:00,0,For Sittard,7,0,0,0,0,0,0,1,10,D,10,2019-12-21,Willem II,N1,1,3,4,6,D,3,Willem II_For Sittard_2019
158,11:15:00,3,Den Haag,9,1,6,1,4,0,0,5,11,H,6,2019-12-22,Ajax,N1,5,13,6,28,H,5,Ajax_Den Haag_2019
159,13:30:00,1,FC Emmen,10,1,2,0,0,0,0,4,13,H,13,2019-12-22,Groningen,N1,6,4,11,19,D,3,Groningen_FC Emmen_2019
160,13:30:00,3,Feyenoord,12,0,1,2,1,1,1,1,9,A,13,2019-12-22,Utrecht,N1,7,3,8,15,D,3,Utrecht_Feyenoord_2019
161,15:45:00,2,VVV Venlo,11,0,3,0,2,0,0,2,11,H,4,2019-12-22,Vitesse,N1,2,6,6,16,H,2,Vitesse_VVV Venlo_2019
162,19:00:00,2,Utrecht,14,0,3,3,1,0,1,4,17,D,16,2020-01-17,Zwolle,N1,6,7,5,13,D,5,Zwolle_Utrecht_2019
163,17:30:00,2,Vitesse,9,0,1,3,0,0,2,2,12,A,19,2020-01-18,For Sittard,N1,9,2,3,10,A,5,For Sittard_Vitesse_2019
