,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
34,2,Twente,14,1,1,0,1,0,0,2,13,H,12,2017-09-10,Sparta Rotterdam,N1,1,1,5,10,H,9,Sparta Rotterdam_Twente_2017
35,0,Roda,12,2,0,0,1,0,0,0,8,H,3,2017-09-10,Utrecht,N1,1,10,9,27,H,0,Utrecht_Roda_2017
36,1,AZ Alkmaar,9,0,0,2,0,0,1,0,9,A,15,2017-09-15,Sparta Rotterdam,N1,5,7,8,15,A,8,Sparta Rotterdam_AZ Alkmaar_2017
37,0,Heerenveen,13,1,0,2,1,0,0,0,12,A,16,2017-09-16,Excelsior,N1,5,5,5,12,H,3,Excelsior_Heerenveen_2017
38,3,Groningen,9,2,0,1,0,0,0,3,11,H,8,2017-09-16,NAC Breda,N1,4,7,1,12,D,1,NAC Breda_Groningen_2017
39,2,Willem II,14,1,0,3,1,0,3,2,7,A,11,2017-09-16,Roda,N1,6,4,5,12,A,3,Roda_Willem II_2017
40,5,Heracles,17,2,0,1,1,0,0,3,15,H,7,2017-09-16,Zwolle,N1,4,7,8,21,H,4,Zwolle_Heracles_2017
41,3,Ajax,12,1,0,1,0,0,1,4,13,D,19,2017-09-17,Den Haag,N1,6,2,1,10,A,8,Den Haag_Ajax_2017
42,2,Feyenoord,19,1,1,0,1,0,0,5,15,H,16,2017-09-17,PSV Eindhoven,N1,5,5,5,18,H,7,PSV Eindhoven_Feyenoord_2017
43,1,Utrecht,17,4,0,0,3,0,0,2,10,H,8,2017-09-17,Twente,N1,1,8,5,12,H,6,Twente_Utrecht_2017
44,5,VVV Venlo,14,1,0,1,0,0,0,1,16,D,5,2017-09-17,Vitesse,N1,3,6,9,20,D,3,Vitesse_VVV Venlo_2017
45,2,Sparta Rotterdam,13,1,0,0,0,0,0,1,12,H,10,2017-09-23,Den Haag,N1,5,5,6,16,D,4,Den Haag_Sparta Rotterdam_2017
46,0,NAC Breda,14,0,0,2,0,0,1,2,12,A,6,2017-09-23,Feyenoord,N1,5,5,13,20,A,1,Feyenoord_NAC Breda_2017
47,1,Roda,6,2,0,1,0,0,1,2,12,H,7,2017-09-23,Heracles,N1,3,5,15,23,A,1,Heracles_Roda_2017
48,0,Heerenveen,11,1,0,2,1,0,1,2,11,A,11,2017-09-23,Willem II,N1,5,4,5,12,D,4,Willem II_Heerenveen_2017
49,2,Vitesse,12,1,0,2,0,0,2,3,18,A,8,2017-09-24,Ajax,N1,4,5,11,18,A,4,Ajax_Vitesse_2017
50,1,Excelsior,7,0,0,2,0,0,2,0,10,A,13,2017-09-24,AZ Alkmaar,N1,6,6,26,20,A,4,AZ Alkmaar_Excelsior_2017
51,2,Twente,11,1,0,0,0,0,0,3,12,H,16,2017-09-24,Groningen,N1,5,3,8,13,D,4,Groningen_Twente_2017
52,2,PSV Eindhoven,16,1,0,7,1,1,2,2,15,A,12,2017-09-24,Utrecht,N1,9,4,5,15,A,3,Utrecht_PSV Eindhoven_2017
53,2,Zwolle,14,1,0,1,0,0,1,1,8,D,13,2017-09-24,VVV Venlo,N1,2,5,4,12,A,4,VVV Venlo_Zwolle_2017
54,1,Heracles,18,2,0,1,1,0,0,2,14,H,14,2017-09-29,Twente,N1,1,7,4,16,H,2,Twente_Heracles_2017
55,3,VVV Venlo,15,0,0,2,0,0,1,1,14,A,14,2017-09-30,Excelsior,N1,4,1,2,3,A,4,Excelsior_VVV Venlo_2017
56,3,Den Haag,8,0,0,1,0,0,0,2,16,A,10,2017-09-30,NAC Breda,N1,3,4,9,15,D,6,NAC Breda_Den Haag_2017
57,0,Willem II,9,4,0,0,0,0,0,3,10,H,7,2017-09-30,PSV Eindhoven,N1,5,9,3,20,D,2,PSV Eindhoven_Willem II_2017
58,4,Groningen,13,3,1,2,1,0,1,1,14,H,13,2017-09-30,Zwolle,N1,5,12,3,23,D,4,Zwolle_Groningen_2017
59,0,Feyenoord,16,0,0,4,0,0,3,0,13,A,10,2017-10-01,AZ Alkmaar,N1,4,2,5,9,A,2,AZ Alkmaar_Feyenoord_2017
60,5,Ajax,17,0,0,4,0,0,2,3,18,A,19,2017-10-01,Heerenveen,N1,8,4,6,14,A,4,Heerenveen_Ajax_2017
61,1,Roda,15,1,0,2,0,0,2,3,15,A,5,2017-10-01,Sparta Rotterdam,N1,2,8,12,21,A,5,Sparta Rotterdam_Roda_2017
62,2,Utrecht,10,1,0,1,0,0,0,2,18,D,7,2017-10-01,Vitesse,N1,1,4,4,14,D,3,Vitesse_Utrecht_2017
63,1,Sparta Rotterdam,16,4,0,0,1,0,0,1,18,H,6,2017-10-14,Ajax,N1,2,14,8,25,H,1,Ajax_Sparta Rotterdam_2017
