,HTHG,Div,AwayTeam,FTR,HTAG,Date,HTR,HomeTeam,FTHG,FTAG,idGame
0,0,N1,Utrecht,H,0,2014-08-08,D,Zwolle,2,0,Zwolle_Utrecht_2014
1,1,N1,Twente,D,0,2014-08-09,H,Cambuur,1,1,Cambuur_Twente_2014
2,1,N1,Dordrecht,A,1,2014-08-09,D,Heerenveen,1,2,Heerenveen_Dordrecht_2014
3,0,N1,AZ Alkmaar,A,0,2014-08-09,D,Heracles,0,3,Heracles_AZ Alkmaar_2014
4,1,N1,Excelsior,D,1,2014-08-09,D,NAC Breda,1,1,NAC Breda_Excelsior_2014
5,1,N1,Vitesse,H,0,2014-08-10,H,Ajax,4,1,Ajax_Vitesse_2014
6,0,N1,Feyenoord,A,0,2014-08-10,D,Den Haag,0,1,Den Haag_Feyenoord_2014
7,1,N1,Groningen,A,0,2014-08-10,H,Go Ahead Eagles,2,3,Go Ahead Eagles_Groningen_2014
8,1,N1,PSV Eindhoven,A,2,2014-08-10,A,Willem II,1,3,Willem II_PSV Eindhoven_2014
9,0,N1,Heerenveen,D,0,2014-08-15,D,Feyenoord,1,1,Feyenoord_Heerenveen_2014
10,0,N1,Zwolle,A,1,2014-08-16,A,Dordrecht,1,2,Dordrecht_Zwolle_2014
11,2,N1,NAC Breda,H,1,2014-08-16,H,PSV Eindhoven,6,1,PSV Eindhoven_NAC Breda_2014
12,1,N1,Den Haag,D,0,2014-08-16,H,Twente,2,2,Twente_Den Haag_2014
13,2,N1,Cambuur,D,1,2014-08-16,H,Vitesse,2,2,Vitesse_Cambuur_2014
14,0,N1,Ajax,A,1,2014-08-17,A,AZ Alkmaar,1,3,AZ Alkmaar_Ajax_2014
15,1,N1,Go Ahead Eagles,H,0,2014-08-17,H,Excelsior,3,2,Excelsior_Go Ahead Eagles_2014
16,2,N1,Heracles,H,0,2014-08-17,H,Groningen,3,1,Groningen_Heracles_2014
17,0,N1,Willem II,H,0,2014-08-17,D,Utrecht,2,1,Utrecht_Willem II_2014
18,0,N1,Cambuur,A,0,2014-08-22,D,Heracles,0,1,Heracles_Cambuur_2014
19,0,N1,Dordrecht,D,0,2014-08-23,D,Go Ahead Eagles,0,0,Go Ahead Eagles_Dordrecht_2014
20,0,N1,Excelsior,H,0,2014-08-23,D,Heerenveen,2,0,Heerenveen_Excelsior_2014
21,2,N1,AZ Alkmaar,H,0,2014-08-23,H,Willem II,3,0,Willem II_AZ Alkmaar_2014
22,1,N1,PSV Eindhoven,A,0,2014-08-24,H,Ajax,1,3,Ajax_PSV Eindhoven_2014
23,0,N1,Groningen,H,0,2014-08-24,D,Den Haag,3,0,Den Haag_Groningen_2014
24,1,N1,Utrecht,A,1,2014-08-24,D,Feyenoord,1,2,Feyenoord_Utrecht_2014
25,0,N1,Twente,D,1,2014-08-24,A,NAC Breda,1,1,NAC Breda_Twente_2014
26,0,N1,Vitesse,H,1,2014-08-24,A,Zwolle,2,1,Zwolle_Vitesse_2014
27,0,N1,Willem II,H,0,2014-08-29,D,Go Ahead Eagles,1,0,Go Ahead Eagles_Willem II_2014
28,1,N1,Den Haag,H,0,2014-08-30,H,Cambuur,3,2,Cambuur_Den Haag_2014
29,0,N1,AZ Alkmaar,A,2,2014-08-30,A,Dordrecht,1,3,Dordrecht_AZ Alkmaar_2014
30,1,N1,Heracles,H,1,2014-08-30,D,Excelsior,3,1,Excelsior_Heracles_2014
31,1,N1,Utrecht,H,0,2014-08-30,H,Heerenveen,3,1,Heerenveen_Utrecht_2014
32,0,N1,Ajax,H,0,2014-08-31,D,Groningen,2,0,Groningen_Ajax_2014
