,HTHG,Div,AwayTeam,FTR,HTAG,Date,HTR,HomeTeam,FTHG,FTAG,idGame
0,0,N1,NAC Breda,D,0,2012-08-10,D,Willem II,1,1,Willem II_NAC Breda_2012
1,1,N1,VVV Venlo,D,1,2012-08-11,D,Heracles,1,1,Heracles_VVV Venlo_2012
2,0,N1,Zwolle,D,1,2012-08-11,A,Roda,1,1,Roda_Zwolle_2012
3,2,N1,PSV Eindhoven,H,1,2012-08-11,H,Waalwijk,3,2,Waalwijk_PSV Eindhoven_2012
4,1,N1,AZ Alkmaar,D,0,2012-08-12,H,Ajax,2,2,Ajax_AZ Alkmaar_2012
5,0,N1,Nijmegen,A,2,2012-08-12,A,Heerenveen,0,2,Heerenveen_Nijmegen_2012
6,2,N1,Groningen,H,0,2012-08-12,H,Twente,4,1,Twente_Groningen_2012
7,0,N1,Feyenoord,A,1,2012-08-12,A,Utrecht,0,1,Utrecht_Feyenoord_2012
8,0,N1,Den Haag,D,0,2012-08-12,D,Vitesse,2,2,Vitesse_Den Haag_2012
9,0,N1,Heerenveen,D,0,2012-08-18,D,Feyenoord,1,1,Feyenoord_Heerenveen_2012
10,0,N1,Twente,A,0,2012-08-18,D,NAC Breda,0,1,NAC Breda_Twente_2012
11,1,N1,Roda,H,0,2012-08-18,H,PSV Eindhoven,5,0,PSV Eindhoven_Roda_2012
12,1,N1,Utrecht,A,1,2012-08-18,D,VVV Venlo,1,3,VVV Venlo_Utrecht_2012
13,0,N1,Vitesse,A,0,2012-08-18,D,Zwolle,0,1,Zwolle_Vitesse_2012
14,2,N1,Heracles,H,0,2012-08-19,H,AZ Alkmaar,3,1,AZ Alkmaar_Heracles_2012
15,1,N1,Waalwijk,D,1,2012-08-19,D,Den Haag,2,2,Den Haag_Waalwijk_2012
16,1,N1,Willem II,D,0,2012-08-19,H,Groningen,1,1,Groningen_Willem II_2012
17,0,N1,Ajax,A,4,2012-08-19,A,Nijmegen,1,6,Nijmegen_Ajax_2012
18,0,N1,Roda,H,0,2012-08-24,D,Waalwijk,1,0,Waalwijk_Roda_2012
19,3,N1,NAC Breda,H,0,2012-08-25,H,Ajax,5,0,Ajax_NAC Breda_2012
20,0,N1,Feyenoord,A,2,2012-08-25,A,Heracles,1,2,Heracles_Feyenoord_2012
21,1,N1,Zwolle,D,0,2012-08-25,H,Utrecht,1,1,Utrecht_Zwolle_2012
22,1,N1,Den Haag,A,1,2012-08-25,D,VVV Venlo,2,4,VVV Venlo_Den Haag_2012
23,0,N1,Heerenveen,D,0,2012-08-26,D,AZ Alkmaar,0,0,AZ Alkmaar_Heerenveen_2012
24,0,N1,PSV Eindhoven,A,1,2012-08-26,A,Groningen,1,3,Groningen_PSV Eindhoven_2012
25,0,N1,Twente,A,3,2012-08-26,A,Nijmegen,1,3,Nijmegen_Twente_2012
26,0,N1,Vitesse,A,1,2012-08-26,A,Willem II,0,2,Willem II_Vitesse_2012
27,0,N1,Groningen,A,1,2012-08-31,A,Den Haag,0,1,Den Haag_Groningen_2012
28,1,N1,Utrecht,D,0,2012-09-01,H,NAC Breda,1,1,NAC Breda_Utrecht_2012
29,1,N1,Willem II,H,0,2012-09-01,H,Roda,3,0,Roda_Willem II_2012
