,HTHG,Div,AwayTeam,FTR,HTAG,Date,HTR,HomeTeam,FTHG,FTAG,idGame
0,1,N1,Sparta,H,0,2005-08-12,H,AZ Alkmaar,3,0,AZ Alkmaar_Sparta_2005
1,0,N1,PSV Eindhoven,D,0,2005-08-13,D,Heracles,1,1,Heracles_PSV Eindhoven_2005
2,1,N1,Twente,H,0,2005-08-13,H,Roda JC,2,0,Roda JC_Twente_2005
3,1,N1,Heerenveen,D,0,2005-08-13,H,Vitesse,2,2,Vitesse_Heerenveen_2005
4,0,N1,Waalwijk,A,1,2005-08-13,A,Willem II,1,2,Willem II_Waalwijk_2005
5,1,N1,NAC Breda,H,0,2005-08-14,H,Feyenoord,2,0,Feyenoord_NAC Breda_2005
6,0,N1,Roosendaal,H,0,2005-08-14,D,Groningen,1,0,Groningen_Roosendaal_2005
7,0,N1,Utrecht,D,0,2005-08-14,D,Nijmegen,0,0,Nijmegen_Utrecht_2005
8,0,N1,Willem II,H,0,2005-08-19,D,NAC Breda,1,0,NAC Breda_Willem II_2005
9,0,N1,Heracles,A,0,2005-08-20,D,Den Haag,1,2,Den Haag_Heracles_2005
10,1,N1,Roda JC,H,2,2005-08-20,A,Heerenveen,5,4,Heerenveen_Roda JC_2005
11,0,N1,Ajax,A,0,2005-08-20,D,Roosendaal,0,2,Roosendaal_Ajax_2005
12,0,N1,Nijmegen,A,0,2005-08-20,D,Twente,0,1,Twente_Nijmegen_2005
13,2,N1,Vitesse,H,1,2005-08-21,H,PSV Eindhoven,2,1,PSV Eindhoven_Vitesse_2005
14,1,N1,Feyenoord,A,1,2005-08-21,D,Sparta,1,3,Sparta_Feyenoord_2005
15,1,N1,AZ Alkmaar,A,0,2005-08-21,H,Utrecht,1,2,Utrecht_AZ Alkmaar_2005
16,0,N1,Groningen,H,1,2005-08-21,A,Waalwijk,2,1,Waalwijk_Groningen_2005
17,0,N1,Heerenveen,H,0,2005-08-26,D,Den Haag,1,0,Den Haag_Heerenveen_2005
18,0,N1,Waalwijk,A,1,2005-08-27,A,Nijmegen,1,3,Nijmegen_Waalwijk_2005
19,0,N1,NAC Breda,H,0,2005-08-27,D,Sparta,1,0,Sparta_NAC Breda_2005
20,0,N1,AZ Alkmaar,A,3,2005-08-27,A,Vitesse,0,5,Vitesse_AZ Alkmaar_2005
21,0,N1,Feyenoord,A,1,2005-08-28,A,Ajax,1,2,Ajax_Feyenoord_2005
22,0,N1,Groningen,H,1,2005-08-28,A,Heracles,2,1,Heracles_Groningen_2005
23,0,N1,PSV Eindhoven,A,1,2005-08-28,A,Roda JC,0,3,Roda JC_PSV Eindhoven_2005
24,0,N1,Willem II,D,0,2005-08-28,D,Roosendaal,1,1,Roosendaal_Willem II_2005
25,0,N1,Twente,A,1,2005-08-28,A,Utrecht,1,3,Utrecht_Twente_2005
26,1,N1,Roda JC,H,0,2005-09-09,H,Waalwijk,2,0,Waalwijk_Roda JC_2005
27,1,N1,Roosendaal,H,0,2005-09-10,H,AZ Alkmaar,7,0,AZ Alkmaar_Roosendaal_2005
28,0,N1,Heracles,A,0,2005-09-10,D,Heerenveen,1,2,Heerenveen_Heracles_2005
29,0,N1,Utrecht,H,0,2005-09-10,D,PSV Eindhoven,1,0,PSV Eindhoven_Utrecht_2005
30,0,N1,Ajax,A,1,2005-09-10,A,Willem II,0,2,Willem II_Ajax_2005
31,1,N1,Nijmegen,H,0,2005-09-11,H,Feyenoord,3,0,Feyenoord_Nijmegen_2005
32,0,N1,Sparta,A,1,2005-09-11,A,Groningen,0,1,Groningen_Sparta_2005
33,3,N1,Den Haag,H,0,2005-09-11,H,NAC Breda,4,1,NAC Breda_Den Haag_2005
34,0,N1,Vitesse,A,0,2005-09-11,D,Twente,0,1,Twente_Vitesse_2005
35,0,N1,Twente,D,0,2005-09-16,D,Den Haag,0,0,Den Haag_Twente_2005
36,0,N1,Waalwijk,A,1,2005-09-17,A,Heracles,0,2,Heracles_Waalwijk_2005
37,0,N1,NAC Breda,D,1,2005-09-17,A,Nijmegen,1,1,Nijmegen_NAC Breda_2005
38,1,N1,Sparta,D,0,2005-09-17,H,Roosendaal,1,1,Roosendaal_Sparta_2005
39,2,N1,Ajax,H,2,2005-09-18,D,AZ Alkmaar,4,2,AZ Alkmaar_Ajax_2005
40,0,N1,Heerenveen,H,1,2005-09-18,A,Feyenoord,5,1,Feyenoord_Heerenveen_2005
41,1,N1,PSV Eindhoven,H,0,2005-09-18,H,Groningen,1,0,Groningen_PSV Eindhoven_2005
