,WHD,IWH,LBA,B365AH,SBH,SBA,BWD,LBAH,WHA,B365A,LBH,GBA,B365D,B365H,LBAHA,WHH,BWA,LBAHH,BWH,IWA,GBAHA,GBH,SBD,B365AHH,B365AHA,GB>2.5,GBAH,GB<2.5,IWD,LBD,GBD,GBAHH,HomeTeam,AwayTeam,idGame
94,4.0,7.5,,1.5,8.0,1.33,4.25,1.25,1.33,1.28,,1.35,4.5,8.0,1.72,8.0,1.35,2.12,7.2,1.33,1.85,7.0,4.0,1.975,1.875,1.5,1.5,2.3,4.0,,4.4,1.6,Den Bosch,PSV Eindhoven,Den Bosch_PSV Eindhoven_2004
95,4.0,1.35,8.0,-1.25,1.33,8.0,4.2,-1.5,8.0,8.0,1.33,7.5,4.0,1.33,1.72,1.33,7.5,2.12,1.35,7.0,1.6,1.35,4.0,1.8,2.05,1.45,-1.5,2.45,4.0,4.0,4.2,1.85,Feyenoord,NAC Breda,Feyenoord_NAC Breda_2004
96,3.4,1.8,3.6,-0.5,1.83,3.6,3.4,-0.5,3.6,3.5,1.8,3.6,3.4,1.83,1.96,1.8,3.8,1.88,1.8,3.8,1.75,1.85,3.3,1.875,1.975,1.6,-0.5,2.1,3.1,3.4,3.4,1.85,Twente,Groningen,Twente_Groningen_2004
97,3.3,2.0,3.25,-0.5,2.0,3.2,3.4,-0.5,3.35,3.2,1.91,3.35,3.2,2.0,1.78,1.9,3.4,2.06,1.9,3.2,1.64,2.0,3.2,2.1,1.75,1.65,-0.5,2.0,3.1,3.4,3.2,2.0,Vitesse,Nijmegen,Vitesse_Nijmegen_2004
98,3.3,3.6,1.83,0.5,3.4,1.91,3.35,0.5,1.8,1.83,3.5,1.85,3.4,3.5,1.86,3.75,2.0,1.98,3.2,1.85,1.85,3.75,3.25,1.9,1.95,1.55,0.5,2.2,3.1,3.4,3.3,1.76,Willem II,Ajax,Willem II_Ajax_2004
99,3.25,2.0,3.4,-0.5,2.0,3.2,3.4,-0.5,3.4,3.4,1.91,3.3,3.25,1.9,1.84,1.9,3.4,2.0,1.9,3.2,1.64,2.0,3.2,2.1,1.75,1.71,-0.5,1.95,3.1,3.25,3.25,2.0,Den Haag,Roosendaal,Den Haag_Roosendaal_2004
100,3.4,1.75,4.5,-0.5,1.7,4.2,3.5,-0.5,4.5,4.0,1.67,4.2,3.4,1.72,2.08,1.65,4.2,1.76,1.7,4.0,1.85,1.75,3.4,1.75,2.1,1.55,-0.5,2.2,3.2,3.25,3.3,1.75,Heerenveen,Vitesse,Heerenveen_Vitesse_2004
101,3.3,2.9,2.38,0.0,2.5,2.4,3.2,0.0,2.25,2.4,2.5,2.45,3.25,2.5,1.82,2.65,2.25,2.02,2.8,2.2,2.45,2.55,3.25,2.1,1.75,1.55,0.5,2.2,3.0,3.25,3.2,1.42,NAC Breda,AZ Alkmaar,NAC Breda_AZ Alkmaar_2004
102,3.3,1.9,3.5,-0.5,1.91,3.5,3.35,-0.5,3.6,3.75,1.83,3.3,3.2,1.83,1.82,1.85,3.2,2.02,2.0,3.4,1.64,2.0,3.2,2.0,1.85,1.71,-0.5,1.95,3.2,3.4,3.25,2.0,Nijmegen,Twente,Nijmegen_Twente_2004
103,5.0,1.22,11.0,-1.75,1.25,8.0,5.25,-1.75,11.0,10.0,1.2,9.5,4.5,1.25,1.86,1.2,8.0,1.98,1.25,9.5,1.74,1.26,5.0,1.925,1.925,1.45,-1.5,2.45,4.8,5.0,4.65,1.69,PSV Eindhoven,Willem II,PSV Eindhoven_Willem II_2004
104,3.2,2.0,3.2,-0.25,2.0,3.2,3.35,-0.25,3.2,3.2,2.0,3.3,3.2,2.0,1.92,2.0,3.2,1.92,2.0,3.2,1.64,2.0,3.2,1.9,1.95,1.65,-0.5,2.0,3.1,3.2,3.25,2.0,Ajax,Feyenoord,Ajax_Feyenoord_2004
105,3.6,1.6,5.0,-1.0,1.62,4.5,3.5,-0.75,4.5,5.5,1.62,4.55,3.5,1.53,2.12,1.6,5.0,1.72,1.6,4.6,1.98,1.65,3.5,1.975,1.875,1.6,-0.5,2.1,3.4,3.25,3.5,1.65,Groningen,Den Bosch,Groningen_Den Bosch_2004
106,3.25,1.85,3.5,-0.5,1.91,3.4,3.4,-0.5,3.6,3.75,1.91,3.55,3.2,1.83,1.92,1.85,3.4,1.92,1.9,3.6,1.71,1.9,3.25,1.95,1.9,1.65,-0.5,2.0,3.1,3.2,3.3,1.9,Utrecht,Roda JC,Utrecht_Roda JC_2004
107,3.6,1.45,5.5,-1.0,1.5,5.5,3.75,-1.0,5.5,5.5,1.5,5.65,3.75,1.5,2.02,1.5,5.6,1.82,1.5,5.4,1.42,1.5,3.6,1.75,2.1,1.6,-1.5,2.1,3.8,3.6,3.75,2.15,Waalwijk,Graafschap,Waalwijk_Graafschap_2004
108,3.4,1.55,5.0,-1.0,1.53,5.2,3.65,-1.0,4.8,5.5,1.57,5.25,3.4,1.53,2.02,1.6,5.15,1.82,1.55,4.8,2.14,1.55,3.6,1.825,2.025,1.6,-0.5,2.1,3.5,3.5,3.6,1.55,Roda JC,Den Haag,Roda JC_Den Haag_2004
109,4.33,1.4,7.0,-1.25,1.4,7.0,4.0,-1.25,7.0,7.0,1.4,7.0,3.75,1.4,2.06,1.33,6.75,1.78,1.4,6.0,2.55,1.4,3.75,1.775,2.075,1.5,-0.5,2.3,3.9,3.75,4.0,1.4,AZ Alkmaar,Waalwijk,AZ Alkmaar_Waalwijk_2004
110,4.2,7.0,1.3,1.5,7.0,1.33,4.5,1.25,1.33,1.33,8.0,1.36,4.33,7.0,1.72,7.5,1.3,2.12,8.25,1.35,1.36,8.0,4.33,1.9,1.95,1.5,0.5,2.3,4.0,4.33,4.0,2.67,Graafschap,Ajax,Graafschap_Ajax_2004
111,3.4,3.6,1.73,0.5,3.6,1.85,3.45,0.5,1.95,1.9,4.0,1.85,3.25,3.5,1.86,3.1,1.75,1.98,4.0,1.85,1.85,3.7,3.25,1.975,1.875,1.6,0.5,2.1,3.1,3.4,3.3,1.74,Roosendaal,Heerenveen,Roosendaal_Heerenveen_2004
112,3.2,2.5,2.5,-0.25,2.4,2.5,3.25,-0.25,2.62,2.5,2.38,2.6,3.2,2.4,1.76,2.3,2.7,2.08,2.3,2.5,1.43,2.4,3.2,1.975,1.875,1.65,-0.5,2.0,3.0,3.25,3.2,2.4,Den Bosch,Nijmegen,Den Bosch_Nijmegen_2004
113,5.0,1.22,10.0,-1.75,1.22,9.5,6.0,-1.75,9.5,10.0,1.22,11.0,5.5,1.2,2.08,1.22,9.0,1.76,1.2,9.5,3.67,1.2,5.0,1.8,2.05,1.45,-0.5,2.45,4.8,5.0,5.5,1.2,Feyenoord,Groningen,Feyenoord_Groningen_2004
114,3.2,2.2,2.5,-0.25,2.2,2.8,3.3,-0.25,2.75,2.75,2.25,2.8,3.25,2.25,1.86,2.25,3.0,1.98,2.1,2.9,1.5,2.25,3.2,1.975,1.875,1.65,-0.5,2.0,3.0,3.5,3.25,2.25,Twente,Utrecht,Twente_Utrecht_2004
115,3.4,4.4,1.73,0.75,4.33,1.7,3.55,0.75,1.6,1.72,4.0,1.7,3.4,4.0,1.82,4.8,1.65,2.02,4.45,1.65,1.7,4.3,3.25,1.975,1.875,1.6,0.5,2.1,3.3,3.4,3.4,1.9,Vitesse,PSV Eindhoven,Vitesse_PSV Eindhoven_2004
116,3.2,1.9,3.5,-0.5,1.91,3.5,3.4,-0.5,3.3,3.5,1.8,3.6,3.25,1.9,1.8,1.95,3.4,2.04,1.9,3.5,1.71,1.9,3.2,2.0,1.85,1.6,-0.5,2.1,3.1,3.5,3.25,1.9,Willem II,NAC Breda,Willem II_NAC Breda_2004
117,3.1,2.3,2.5,-0.25,2.3,2.7,3.2,-0.25,2.6,2.62,2.38,2.7,3.1,2.37,1.78,2.4,2.65,2.06,2.35,2.7,1.44,2.4,3.1,2.15,1.7,1.6,-0.5,2.1,3.0,3.25,3.1,2.4,Waalwijk,Vitesse,Waalwijk_Vitesse_2004
118,3.2,2.4,2.5,0.0,2.4,2.5,3.2,0.0,2.65,2.62,2.38,2.6,3.25,2.3,2.02,2.3,2.6,1.82,2.4,2.6,1.41,2.45,3.25,1.85,2.0,1.65,-0.5,2.0,3.0,3.25,3.1,2.45,Den Haag,Willem II,Den Haag_Willem II_2004
119,3.25,2.3,2.5,-0.25,2.25,2.7,3.3,-0.25,2.7,2.75,2.25,2.8,3.25,2.2,1.82,2.25,2.75,2.02,2.25,2.7,1.47,2.3,3.25,2.05,1.8,1.6,-0.5,2.1,3.0,3.5,3.1,2.3,Nijmegen,Roda JC,Nijmegen_Roda JC_2004
120,5.0,1.2,11.0,0.0,1.2,11.0,6.0,-2.0,11.0,11.0,1.2,9.5,5.0,1.2,1.76,1.2,9.0,2.08,1.2,10.0,3.32,1.23,5.0,2.0,1.85,1.5,-0.5,2.3,5.0,5.0,5.1,1.23,PSV Eindhoven,Twente,PSV Eindhoven_Twente_2004
121,5.5,1.15,12.0,0.0,1.14,12.0,6.5,-2.25,12.0,12.0,1.14,11.0,6.0,1.14,1.86,1.16,11.0,1.98,1.15,12.0,3.88,1.17,6.0,1.875,1.975,1.45,-0.5,2.45,6.0,6.0,6.0,1.17,Ajax,Roosendaal,Ajax_Roosendaal_2004
122,3.25,3.4,,0.25,2.88,2.2,3.25,0.25,2.05,2.25,,2.2,3.1,2.8,1.88,3.05,2.2,1.96,2.85,1.9,2.15,2.95,3.1,2.05,1.8,1.55,0.5,2.2,3.2,,3.15,1.55,Groningen,AZ Alkmaar,Groningen_AZ Alkmaar_2004
123,3.3,2.7,2.0,0.25,3.0,2.1,3.3,0.25,2.1,2.2,3.0,2.2,3.0,3.0,1.84,2.87,2.15,2.0,2.9,2.3,2.2,2.95,3.2,1.875,1.975,1.6,0.5,2.1,3.0,3.4,3.15,1.52,Heerenveen,Feyenoord,Heerenveen_Feyenoord_2004
124,3.75,1.45,5.5,-1.25,1.5,5.5,3.75,-1.25,6.0,5.5,1.5,5.75,3.6,1.5,1.98,1.45,5.6,1.86,1.5,5.4,1.42,1.5,3.6,1.875,1.975,1.5,-1.5,2.3,3.8,3.6,3.7,2.15,NAC Breda,Den Bosch,NAC Breda_Den Bosch_2004
125,4.3,1.35,8.0,-1.5,1.4,7.0,4.0,-1.5,8.0,7.0,1.3,6.75,4.0,1.36,1.88,1.3,6.75,1.96,1.4,7.0,1.52,1.4,3.75,1.925,1.925,1.55,-1.5,2.2,4.0,4.33,4.0,1.95,Utrecht,Graafschap,Utrecht_Graafschap_2004
126,3.6,4.6,1.62,1.0,5.0,1.57,3.6,1.0,1.5,1.57,4.5,1.6,3.5,5.0,1.88,5.5,1.6,1.96,4.75,1.6,1.6,5.0,3.5,1.925,1.925,1.5,0.5,2.3,3.4,3.5,3.5,2.06,Waalwijk,Ajax,Waalwijk_Ajax_2004
127,5.0,9.0,1.2,1.75,8.0,1.25,5.35,2.0,1.2,1.25,11.0,1.25,5.0,8.0,2.06,11.0,1.25,1.78,8.0,1.25,1.25,9.0,5.0,2.025,1.825,1.5,0.5,2.3,4.5,5.0,5.0,3.21,Graafschap,PSV Eindhoven,Graafschap_PSV Eindhoven_2004
128,3.1,1.9,3.2,-0.5,1.91,3.4,3.35,-0.5,3.1,3.4,2.0,3.3,3.25,1.9,1.82,2.1,3.3,2.02,1.95,3.5,1.66,1.95,3.25,2.0,1.85,1.55,-0.5,2.2,3.1,3.2,3.35,1.95,Roda JC,Groningen,Roda JC_Groningen_2004
129,3.4,3.4,1.91,0.25,3.0,2.0,3.35,0.5,2.1,2.0,3.2,2.1,3.4,3.0,2.06,2.85,2.0,1.78,3.2,1.9,2.1,3.0,3.4,2.1,1.75,1.5,0.5,2.3,3.2,3.5,3.3,1.57,Roosendaal,NAC Breda,Roosendaal_NAC Breda_2004
130,3.55,1.6,4.5,-0.75,1.62,5.0,3.55,-0.75,4.55,5.0,1.67,5.0,3.5,1.57,2.08,1.6,4.45,1.76,1.65,4.6,2.06,1.6,3.3,1.775,2.075,1.55,-0.5,2.2,3.4,3.25,3.5,1.6,Twente,Den Bosch,Twente_Den Bosch_2004
131,5.5,1.3,11.0,-1.75,1.3,8.0,5.35,-1.5,9.0,8.0,1.2,8.0,4.5,1.28,2.1,1.2,8.0,1.74,1.25,8.0,1.66,1.3,4.33,2.025,1.825,1.45,-1.5,2.45,4.2,5.0,4.6,1.76,AZ Alkmaar,Den Haag,AZ Alkmaar_Den Haag_2004
132,4.5,1.25,10.0,-1.5,1.29,8.0,5.35,-1.5,8.0,8.0,1.25,9.0,4.5,1.28,2.06,1.28,8.0,1.78,1.25,9.0,1.74,1.27,4.5,1.775,2.075,1.5,-1.5,2.3,4.5,4.5,4.7,1.69,Feyenoord,Nijmegen,Feyenoord_Nijmegen_2004
133,3.2,2.2,3.0,-0.5,2.0,3.0,3.35,-0.25,3.2,3.0,2.0,3.2,3.4,2.0,2.08,2.0,3.2,1.76,2.0,2.9,1.64,2.0,3.4,2.025,1.825,1.65,-0.5,2.0,3.0,3.4,3.35,2.0,Vitesse,Utrecht,Vitesse_Utrecht_2004
134,3.3,2.3,2.62,-0.25,2.25,2.7,3.25,-0.25,2.6,2.6,2.25,2.6,3.4,2.25,1.86,2.3,2.65,1.98,2.35,2.7,1.47,2.3,3.25,2.025,1.825,1.55,-0.5,2.2,3.0,3.4,3.4,2.3,Willem II,Heerenveen,Willem II_Heerenveen_2004
135,3.5,1.6,4.5,-1.0,1.57,5.0,3.75,-1.0,4.5,5.0,1.62,5.0,3.5,1.57,1.92,1.61,5.6,1.92,1.5,4.6,2.02,1.6,3.5,2.05,1.8,1.5,-0.5,2.3,3.4,3.5,3.5,1.6,Heerenveen,Groningen,Heerenveen_Groningen_2004
136,4.5,1.35,8.0,-1.25,1.33,8.0,4.5,-1.25,8.0,8.0,1.36,6.75,4.0,1.33,2.1,1.28,8.25,1.74,1.3,7.0,1.56,1.37,4.0,1.725,2.125,1.55,-1.5,2.2,4.0,3.75,4.25,1.9,AZ Alkmaar,Twente,AZ Alkmaar_Twente_2004
137,3.1,2.9,2.5,0.0,2.5,2.5,3.25,0.0,2.6,2.5,2.4,2.5,3.1,2.5,1.98,2.4,2.7,1.86,2.3,2.2,1.4,2.5,3.1,1.875,1.975,1.65,-0.5,2.0,3.0,3.25,3.2,2.5,Den Bosch,Waalwijk,Den Bosch_Waalwijk_2004
138,3.8,1.35,7.0,-1.25,1.4,7.0,4.0,-1.25,6.75,7.0,1.4,6.75,4.0,1.36,2.08,1.4,6.75,1.76,1.4,7.0,1.56,1.37,3.75,1.775,2.125,1.45,-1.5,2.45,4.0,3.75,4.25,1.9,Roda JC,Roosendaal,Roda JC_Roosendaal_2004
139,3.3,2.0,2.8,-0.25,2.1,3.1,3.35,-0.25,3.1,3.0,2.1,3.3,3.2,2.1,2.02,2.0,3.2,1.82,2.0,3.2,1.64,2.0,3.1,1.8,2.05,1.6,-0.5,2.1,3.1,3.4,3.25,2.0,Willem II,Utrecht,Willem II_Utrecht_2004
140,4.0,1.35,8.0,-1.5,1.33,7.0,5.35,-1.5,8.0,7.0,1.33,7.75,4.0,1.36,1.98,1.33,8.0,1.86,1.25,7.0,1.61,1.33,4.33,1.875,1.975,1.5,-1.5,2.3,4.0,4.0,4.3,1.82,Ajax,Vitesse,Ajax_Vitesse_2004
141,3.1,2.5,2.5,0.0,2.4,2.6,3.2,0.0,2.5,2.62,2.4,2.6,3.1,2.37,2.06,2.5,2.5,1.78,2.5,2.5,1.43,2.45,3.1,1.825,2.025,1.75,-0.5,1.9,3.0,3.25,3.2,2.45,Feyenoord,PSV Eindhoven,Feyenoord_PSV Eindhoven_2004
142,3.1,2.7,2.4,0.0,2.5,2.4,3.2,0.0,2.5,2.5,2.5,2.4,3.1,2.5,1.86,2.5,2.55,1.98,2.45,2.3,2.4,2.65,3.25,1.975,1.875,1.71,0.5,1.95,3.0,3.25,3.2,1.45,Graafschap,Nijmegen,Graafschap_Nijmegen_2004
143,3.6,1.5,5.0,-1.0,1.5,5.5,3.75,-1.0,5.5,5.5,1.57,5.5,3.6,1.5,2.0,1.5,5.6,1.84,1.5,5.0,2.14,1.55,3.6,1.875,1.925,1.55,-0.5,2.2,3.7,3.5,3.5,1.55,NAC Breda,Den Haag,NAC Breda_Den Haag_2004
144,,1.4,10.0,-1.5,1.33,8.0,4.2,-1.25,,8.0,1.25,6.5,4.33,1.3,2.12,,7.5,1.72,1.35,6.0,2.44,1.4,4.0,2.0,1.85,1.55,-0.5,2.2,3.9,4.5,3.9,1.4,Vitesse,Graafschap,Vitesse_Graafschap_2004
145,3.2,2.2,2.62,-0.25,2.2,2.75,3.25,-0.25,2.62,2.8,2.25,3.0,3.2,2.2,1.9,2.3,2.85,1.94,2.2,2.9,1.55,2.15,3.25,2.0,1.85,1.6,-0.5,2.1,3.0,3.4,3.2,2.15,Twente,NAC Breda,Twente_NAC Breda_2004
146,5.0,1.22,10.0,-2.0,1.22,9.5,6.0,-2.0,9.5,8.5,1.25,10.0,5.0,1.25,1.82,1.22,9.0,2.02,1.2,9.5,3.33,1.23,5.0,2.075,1.775,1.5,-0.5,2.3,4.8,4.5,5.0,1.23,PSV Eindhoven,Roda JC,PSV Eindhoven_Roda JC_2004
147,3.75,5.0,1.44,1.0,5.5,1.5,3.85,1.25,1.44,1.5,6.5,1.5,3.75,5.5,1.92,6.0,1.45,1.92,6.25,1.5,1.5,5.25,3.6,2.2,1.65,1.5,0.5,2.3,3.7,3.6,3.75,2.19,Roosendaal,AZ Alkmaar,Roosendaal_AZ Alkmaar_2004
148,3.2,2.2,3.0,-0.25,2.2,2.8,3.3,-0.25,2.8,2.8,2.0,3.0,3.2,2.2,1.94,2.2,3.0,1.9,2.1,2.9,1.55,2.15,3.2,1.925,1.925,1.65,-0.5,2.0,3.0,3.4,3.2,2.15,Waalwijk,Willem II,Waalwijk_Willem II_2004
149,3.5,5.0,1.5,1.25,6.0,1.44,3.8,1.25,1.53,1.44,5.5,1.52,3.75,6.0,1.96,5.5,1.45,1.88,6.2,1.5,1.52,6.0,3.75,1.85,2.0,1.55,0.5,2.2,3.7,3.6,3.5,2.21,Den Haag,Feyenoord,Den Haag_Feyenoord_2004
150,3.5,4.6,1.62,1.0,4.75,1.62,3.6,1.0,1.57,1.57,4.5,1.63,3.5,5.0,1.94,5.0,1.6,1.9,4.75,1.6,1.63,4.8,3.4,1.85,2.0,1.55,0.5,2.2,3.4,3.5,3.5,2.02,Groningen,Ajax,Groningen_Ajax_2004
151,3.2,2.9,2.25,0.25,2.7,2.25,3.3,0.25,2.25,2.2,2.5,2.3,3.2,2.8,2.04,2.75,2.15,1.8,2.9,2.2,2.3,2.7,3.2,1.8,2.05,1.65,0.5,2.0,3.0,3.5,3.25,1.47,Nijmegen,Heerenveen,Nijmegen_Heerenveen_2004
152,4.0,1.33,8.0,-1.75,1.33,7.0,4.2,-1.75,7.0,9.5,1.33,9.5,4.0,1.3,1.74,1.36,7.5,2.1,1.35,7.5,2.81,1.33,4.33,2.075,1.775,1.6,-0.5,2.1,4.0,4.0,4.0,1.33,Utrecht,Den Bosch,Utrecht_Den Bosch_2004
153,4.5,1.27,8.0,-1.5,1.3,8.0,5.35,-1.5,8.0,7.5,1.3,9.0,4.5,1.3,1.9,1.28,8.0,1.94,1.25,8.5,,1.27,4.33,2.05,1.8,1.55,,2.2,4.3,4.33,4.75,,AZ Alkmaar,Nijmegen,AZ Alkmaar_Nijmegen_2004
154,3.4,3.6,1.8,0.5,3.5,1.91,3.4,0.5,1.9,1.9,3.6,1.85,3.2,3.5,1.8,3.3,1.8,2.04,3.8,1.8,1.85,3.75,3.2,2.05,1.8,1.6,0.5,2.1,3.3,3.4,3.3,1.76,Graafschap,Roda JC,Graafschap_Roda JC_2004
155,4.33,1.33,8.0,-1.5,1.3,7.5,5.35,-1.5,7.0,7.5,1.3,8.0,4.5,1.3,2.02,1.33,8.0,1.82,1.25,7.5,1.66,1.3,4.5,1.8,2.05,1.55,-1.5,2.2,4.0,4.33,4.6,1.76,Heerenveen,Den Bosch,Heerenveen_Den Bosch_2004
156,5.0,1.25,10.0,-1.75,1.25,9.0,6.0,-1.75,8.0,9.0,1.25,9.75,5.0,1.22,2.04,1.25,9.0,1.8,1.2,9.0,,1.25,4.75,1.8,2.05,1.55,,2.2,4.5,4.5,4.75,,PSV Eindhoven,NAC Breda,PSV Eindhoven_NAC Breda_2004
157,3.4,1.9,3.25,-0.5,1.83,3.6,3.4,-0.5,3.5,3.6,1.91,3.75,3.25,1.83,1.74,1.83,3.8,2.1,1.8,3.5,1.76,1.85,3.3,2.1,1.75,1.75,-0.5,1.9,3.1,3.4,3.3,1.85,Willem II,Twente,Willem II_Twente_2004
158,3.3,2.1,2.75,-0.25,2.25,2.75,3.3,-0.25,2.8,2.8,2.25,2.85,3.2,2.2,1.86,2.15,2.9,1.98,2.15,3.1,1.52,2.2,3.2,1.95,1.9,1.71,-0.5,1.95,3.0,3.2,3.25,2.2,Den Haag,Groningen,Den Haag_Groningen_2004
159,3.75,1.55,6.5,-1.25,1.44,6.0,3.75,-1.25,7.0,6.0,1.44,5.75,3.75,1.44,1.88,1.4,5.6,1.96,1.5,4.8,1.44,1.5,3.75,2.0,1.85,1.6,-1.5,2.1,3.5,3.6,3.7,2.11,Feyenoord,Vitesse,Feyenoord_Vitesse_2004
160,3.4,2.9,2.25,0.25,2.62,2.3,3.25,0.25,2.25,2.25,2.75,2.25,3.2,2.75,1.98,2.6,2.2,1.86,2.85,2.2,2.25,2.75,3.2,1.85,2.0,1.71,0.5,1.95,3.0,3.2,3.3,1.5,Roosendaal,Waalwijk,Roosendaal_Waalwijk_2004
161,3.25,3.1,1.91,0.5,3.2,2.0,3.4,0.5,1.9,1.9,3.4,2.0,3.25,3.4,1.98,3.4,1.9,1.86,3.4,2.1,2.0,3.2,3.2,1.85,2.0,1.71,0.5,1.95,3.0,3.25,3.35,1.64,Utrecht,Ajax,Utrecht_Ajax_2004
162,3.4,1.75,4.0,-0.75,1.667,4.75,3.4,-0.75,3.95,4.5,1.727,3.95,3.39,1.7,1.9,1.75,4.35,1.94,1.7,4.0,,1.75,3.25,2.0,1.85,,,,3.2,3.4,3.4,,Roda JC,Willem II,Roda JC_Willem II_2004
163,3.6,4.8,1.5,1.0,5.0,1.571,3.65,1.0,1.52,1.5,5.5,1.52,3.6,5.5,1.74,5.5,1.5,2.1,5.75,1.55,,5.5,3.6,2.075,1.775,,,,3.5,3.6,3.6,,Den Bosch,AZ Alkmaar,Den Bosch_AZ Alkmaar_2004
164,3.25,3.1,2.0,0.25,3.25,2.0,3.35,0.25,2.02,2.0,3.2,2.02,3.2,3.2,1.9,3.2,1.85,1.94,3.65,2.1,,3.2,3.25,2.0,1.85,,,,3.0,3.2,3.25,,Twente,Feyenoord,Twente_Feyenoord_2004
165,4.35,1.3,9.0,-1.25,1.364,7.5,4.2,-1.25,7.5,7.0,1.3,7.5,4.33,1.33,1.82,1.33,7.5,2.02,1.35,8.0,,1.33,4.0,2.025,1.725,,,,4.2,4.0,4.35,,Vitesse,Roosendaal,Vitesse_Roosendaal_2004
166,6.0,1.2,12.0,-2.0,1.143,12.0,6.0,-2.0,16.0,10.0,1.143,16.0,6.0,1.16,2.08,1.13,9.0,1.76,1.2,10.0,,1.13,6.5,1.775,2.075,,,,5.0,6.0,6.0,,Ajax,Den Haag,Ajax_Den Haag_2004
167,3.5,1.6,5.5,-1.0,1.571,5.0,3.55,-1.0,5.55,4.5,1.5,5.55,3.5,1.61,1.84,1.55,4.5,2.0,1.65,4.6,,1.55,3.6,2.05,1.8,,,,3.4,3.6,3.5,,Groningen,Graafschap,Groningen_Graafschap_2004
168,3.2,2.3,2.5,-0.25,2.25,2.75,3.25,-0.25,2.8,2.75,2.25,2.8,3.2,2.25,1.72,2.25,2.7,2.12,2.3,2.7,,2.25,3.25,2.1,1.75,,,,3.0,3.5,3.2,,NAC Breda,Heerenveen,NAC Breda_Heerenveen_2004
169,3.25,2.2,3.0,-0.25,2.1,3.0,3.2,-0.5,2.85,3.0,2.1,2.85,3.25,2.1,1.86,2.2,2.7,1.98,2.35,2.8,,2.2,3.25,1.75,2.1,,,,3.1,3.2,3.25,,Nijmegen,Utrecht,Nijmegen_Utrecht_2004
170,3.5,5.0,1.5,1.25,6.0,1.5,3.65,1.25,1.55,1.44,6.0,1.55,3.75,6.5,1.9,5.55,1.55,1.94,5.15,1.5,,5.55,3.6,1.85,2.05,,,,3.7,3.4,3.5,,Waalwijk,PSV Eindhoven,Waalwijk_PSV Eindhoven_2004
171,7.5,1.1,,,1.1,17.0,7.0,-2.25,15.0,13.0,,15.0,7.0,1.1,2.14,1.08,17.0,1.7,1.1,15.0,5.0,1.1,6.5,,,1.83,-0.5,1.83,7.0,,7.5,1.1,PSV Eindhoven,Roosendaal,PSV Eindhoven_Roosendaal_2004
172,3.4,4.8,1.53,1.0,5.5,1.53,3.6,1.0,1.6,1.5,5.5,1.51,3.6,5.5,1.78,4.8,1.6,2.06,4.75,1.55,1.51,6.0,3.5,1.925,1.925,1.55,0.5,2.2,3.5,3.5,3.5,2.21,Graafschap,Feyenoord,Graafschap_Feyenoord_2004
173,3.3,1.9,3.4,-0.25,1.95,3.4,3.35,-0.5,3.1,3.2,1.91,3.55,3.2,2.0,1.72,2.0,3.5,2.12,1.9,3.5,1.71,1.9,3.2,1.925,1.925,1.65,-0.5,2.0,3.1,3.25,3.3,1.9,Willem II,Nijmegen,Willem II_Nijmegen_2004
174,3.4,1.75,4.33,-0.75,1.73,4.2,3.5,-0.75,4.4,4.33,1.7,4.35,3.4,1.66,2.0,1.65,4.2,1.84,1.7,4.0,1.88,1.73,3.4,1.85,2.0,1.71,-0.5,1.95,3.2,3.25,3.3,1.73,Den Haag,Den Bosch,Den Haag_Den Bosch_2004
175,3.1,2.5,2.4,0.0,2.5,2.5,3.2,0.0,2.5,2.5,2.5,2.5,3.1,2.5,2.02,2.5,2.55,1.82,2.45,2.5,1.4,2.5,3.2,1.85,2.0,1.6,-0.5,2.1,3.0,3.25,3.2,2.5,Heerenveen,AZ Alkmaar,Heerenveen_AZ Alkmaar_2004
176,5.0,1.22,10.0,-1.5,1.25,9.0,5.35,-1.5,8.0,8.0,1.25,9.0,5.0,1.25,1.98,1.25,8.0,1.86,1.25,9.5,3.36,1.23,5.0,1.825,2.025,1.55,-0.5,2.2,4.8,4.5,5.35,1.23,Ajax,Twente,Ajax_Twente_2004
177,3.3,1.9,3.4,-0.5,1.85,3.6,3.35,-0.5,3.75,3.4,1.91,3.7,3.25,1.9,1.9,1.8,3.65,1.94,1.85,3.4,1.77,1.83,3.4,1.85,2.05,1.65,-0.5,2.0,3.2,3.25,3.4,1.83,Utrecht,NAC Breda,Utrecht_NAC Breda_2004
178,3.3,2.0,3.25,-0.5,2.0,3.25,3.4,-0.5,3.2,3.0,1.91,3.25,3.2,2.1,1.72,1.95,3.45,2.12,1.9,3.1,1.63,2.0,3.25,2.15,1.7,1.65,-0.5,2.0,3.2,3.4,3.25,2.0,Vitesse,Roda JC,Vitesse_Roda JC_2004
179,3.3,2.0,3.4,-0.5,1.95,3.4,3.4,-0.5,3.1,3.4,1.91,3.25,3.25,1.9,1.86,2.0,3.8,1.98,1.8,3.2,1.63,2.0,3.25,2.025,1.825,1.6,-0.5,2.1,3.1,3.25,3.25,2.0,Waalwijk,Groningen,Waalwijk_Groningen_2004
180,3.25,2.5,2.6,0.0,2.38,2.62,3.0,0.0,2.5,2.62,2.3,2.7,3.1,2.37,1.98,2.4,2.65,1.86,2.5,2.5,1.46,2.3,3.2,1.875,1.975,1.5,-0.5,2.3,3.0,3.25,3.2,2.3,Groningen,Vitesse,Groningen_Vitesse_2004
