year,team,home_away_total,type_rating,points,game_id,date,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total,Rating_Initial
2013,Pacos Ferreira,home,ft_home,0,Pacos Ferreira_Sp Braga_2013,2013-08-16,1,1,1,1,399.6
2013,Pacos Ferreira,home,ft_home_g<15,0,Pacos Ferreira_Sp Braga_2013,2013-08-16,1,1,1,1,252.9
2013,Pacos Ferreira,home,ft_home_g<25,1,Pacos Ferreira_Sp Braga_2013,2013-08-16,1,1,1,1,553.0
2013,Pacos Ferreira,home,ft_home_g<35,1,Pacos Ferreira_Sp Braga_2013,2013-08-16,1,1,1,1,772.8
2013,Pacos Ferreira,home,ft_home_g>15,1,Pacos Ferreira_Sp Braga_2013,2013-08-16,1,1,1,1,786.4
2013,Pacos Ferreira,home,ft_home_g>25,0,Pacos Ferreira_Sp Braga_2013,2013-08-16,1,1,1,1,446.4
2013,Pacos Ferreira,home,ft_home_g>35,0,Pacos Ferreira_Sp Braga_2013,2013-08-16,1,1,1,1,226.2
2013,Pacos Ferreira,total,ft_total,0,Pacos Ferreira_Sp Braga_2013,2013-08-16,1,1,1,1,359.4
2013,Pacos Ferreira,total,ft_total_g<15,0,Pacos Ferreira_Sp Braga_2013,2013-08-16,1,1,1,1,262.7
2013,Pacos Ferreira,total,ft_total_g<15,0,Pacos Ferreira_Sp Braga_2013,2013-08-16,1,1,1,1,262.7
2013,Pacos Ferreira,total,ft_total_g<25,1,Pacos Ferreira_Sp Braga_2013,2013-08-16,1,1,1,1,556.3
2013,Pacos Ferreira,total,ft_total_g<25,1,Pacos Ferreira_Sp Braga_2013,2013-08-16,1,1,1,1,556.3
2013,Pacos Ferreira,total,ft_total_g<35,1,Pacos Ferreira_Sp Braga_2013,2013-08-16,1,1,1,1,759.9
2013,Pacos Ferreira,total,ft_total_g<35,1,Pacos Ferreira_Sp Braga_2013,2013-08-16,1,1,1,1,759.9
