year,team,home_away_total,type_rating,points,game_id,date,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total,Rating_Initial
2012,Estoril,away,ft_away,0,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,86.1
2012,Estoril,away,ft_away_g<15,0,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,112.9
2012,Estoril,away,ft_away_g<25,0,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,312.9
2012,Estoril,away,ft_away_g<35,1,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,546.4
2012,Estoril,away,ft_away_g>15,1,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,493.2
2012,Estoril,away,ft_away_g>25,1,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,206.1
2012,Estoril,away,ft_away_g>35,0,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,92.8
2012,Estoril,total,ft_total,0,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,159.4
2012,Estoril,total,ft_total_g<15,0,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,166.3
2012,Estoril,total,ft_total_g<15,0,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,166.3
2012,Estoril,total,ft_total_g<25,0,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,356.2
2012,Estoril,total,ft_total_g<25,0,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,356.2
2012,Estoril,total,ft_total_g<35,1,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,563.1
2012,Estoril,total,ft_total_g<35,1,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,563.1
2012,Estoril,total,ft_total_g>15,1,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,526.6
2012,Estoril,total,ft_total_g>15,1,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,526.6
2012,Estoril,total,ft_total_g>25,1,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,302.7
2012,Estoril,total,ft_total_g>25,1,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,302.7
2012,Estoril,total,ft_total_g>35,0,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,126.4
2012,Estoril,total,ft_total_g>35,0,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,126.4
2012,Estoril,away,ht_away,1,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,66.0
2012,Estoril,away,ht_away_g<15,0,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,499.7
2012,Estoril,away,ht_away_g<25,1,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,739.7
2012,Estoril,away,ht_away_g<35,1,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,872.9
2012,Estoril,away,ht_away_g>15,1,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,99.5
2012,Estoril,away,ht_away_g>25,0,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,66.0
2012,Estoril,away,ht_away_g>35,0,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,66.0
2012,Estoril,total,ht_total,1,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,126.2
2012,Estoril,total,ht_total_g<15,0,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,563.0
2012,Estoril,total,ht_total_g<15,0,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,563.0
2012,Estoril,total,ht_total_g<25,1,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,796.5
2012,Estoril,total,ht_total_g<25,1,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,796.5
2012,Estoril,total,ht_total_g<35,1,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,913.2
2012,Estoril,total,ht_total_g<35,1,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,913.2
2012,Estoril,total,ht_total_g>15,1,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,169.7
2012,Estoril,total,ht_total_g>15,1,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,169.7
2012,Estoril,total,ht_total_g>25,0,Olhanense_Estoril_2012,2012-08-17,1,1,1,1,42.9
