Date,idGame,team,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total
2018-08-10,Marseille_Toulouse_2018,Marseille,1,1,1,1
2018-08-10,Marseille_Toulouse_2018,Toulouse,1,1,1,1
2018-08-11,Montpellier_Dijon_2018,Montpellier,1,1,1,1
2018-08-11,Nice_Reims_2018,Nice,1,1,1,1
2018-08-11,Angers_Nimes_2018,Angers,1,1,1,1
2018-08-11,St Etienne_Guingamp_2018,Guingamp,1,1,1,1
2018-08-11,St Etienne_Guingamp_2018,St Etienne,1,1,1,1
2018-08-11,Montpellier_Dijon_2018,Dijon,1,1,1,1
2018-08-11,Nantes_Monaco_2018,Monaco,1,1,1,1
2018-08-11,Lille_Rennes_2018,Lille,1,1,1,1
2018-08-11,Lille_Rennes_2018,Rennes,1,1,1,1
2018-08-11,Nantes_Monaco_2018,Nantes,1,1,1,1
2018-08-11,Angers_Nimes_2018,Nimes,1,1,1,1
2018-08-11,Nice_Reims_2018,Reims,1,1,1,1
2018-08-12,Lyon_Amiens_2018,Amiens,1,1,1,1
2018-08-12,Paris SG_Caen_2018,Caen,1,1,1,1
2018-08-12,Paris SG_Caen_2018,Paris SG,1,1,1,1
2018-08-12,Bordeaux_Strasbourg_2018,Bordeaux,1,1,1,1
2018-08-12,Lyon_Amiens_2018,Lyon,1,1,1,1
2018-08-12,Bordeaux_Strasbourg_2018,Strasbourg,1,1,1,1
2018-08-17,Reims_Lyon_2018,Reims,1,1,2,2
2018-08-17,Reims_Lyon_2018,Lyon,1,1,2,2
2018-08-18,Guingamp_Paris SG_2018,Guingamp,1,1,2,2
2018-08-18,Guingamp_Paris SG_2018,Paris SG,1,1,2,2
2018-08-18,Caen_Nice_2018,Nice,1,1,2,2
2018-08-18,Dijon_Nantes_2018,Dijon,1,1,2,2
2018-08-18,Monaco_Lille_2018,Monaco,1,1,2,2
2018-08-18,Monaco_Lille_2018,Lille,1,1,2,2
2018-08-18,Dijon_Nantes_2018,Nantes,1,1,2,2
2018-08-18,Rennes_Angers_2018,Rennes,1,1,2,2
2018-08-18,Rennes_Angers_2018,Angers,1,1,2,2
2018-08-18,Caen_Nice_2018,Caen,1,1,2,2
2018-08-18,Amiens_Montpellier_2018,Amiens,1,1,2,2
2018-08-18,Amiens_Montpellier_2018,Montpellier,1,1,2,2
2018-08-19,Strasbourg_St Etienne_2018,Strasbourg,1,1,2,2
2018-08-19,Nimes_Marseille_2018,Nimes,1,1,2,2
2018-08-19,Toulouse_Bordeaux_2018,Toulouse,1,1,2,2
2018-08-19,Strasbourg_St Etienne_2018,St Etienne,1,1,2,2
2018-08-19,Toulouse_Bordeaux_2018,Bordeaux,1,1,2,2
2018-08-19,Nimes_Marseille_2018,Marseille,1,1,2,2
2018-08-24,Lyon_Strasbourg_2018,Strasbourg,1,2,3,3
2018-08-24,Lyon_Strasbourg_2018,Lyon,2,1,3,3
2018-08-25,Amiens_Reims_2018,Reims,1,2,3,3
2018-08-25,Toulouse_Nimes_2018,Nimes,1,2,3,3
2018-08-25,Nice_Dijon_2018,Nice,2,1,3,3
2018-08-25,Nantes_Caen_2018,Caen,1,2,3,3
2018-08-25,Amiens_Reims_2018,Amiens,2,1,3,3
2018-08-25,Toulouse_Nimes_2018,Toulouse,2,1,3,3
2018-08-25,Paris SG_Angers_2018,Angers,1,2,3,3
2018-08-25,Nice_Dijon_2018,Dijon,1,2,3,3
2018-08-25,Montpellier_St Etienne_2018,Montpellier,2,1,3,3
2018-08-25,Nantes_Caen_2018,Nantes,2,1,3,3
2018-08-25,Montpellier_St Etienne_2018,St Etienne,1,2,3,3
2018-08-25,Paris SG_Angers_2018,Paris SG,2,1,3,3
2018-08-26,Marseille_Rennes_2018,Rennes,1,2,3,3
2018-08-26,Lille_Guingamp_2018,Guingamp,1,2,3,3
2018-08-26,Lille_Guingamp_2018,Lille,2,1,3,3
2018-08-26,Bordeaux_Monaco_2018,Bordeaux,2,1,3,3
2018-08-26,Bordeaux_Monaco_2018,Monaco,1,2,3,3
2018-08-26,Marseille_Rennes_2018,Marseille,2,1,3,3
2018-08-31,Lyon_Nice_2018,Lyon,3,1,4,4
2018-08-31,Lyon_Nice_2018,Nice,2,2,4,4
2018-09-01,Guingamp_Toulouse_2018,Guingamp,2,2,4,4
2018-09-01,Dijon_Caen_2018,Dijon,2,2,4,4
2018-09-01,Guingamp_Toulouse_2018,Toulouse,2,2,4,4
2018-09-01,Strasbourg_Nantes_2018,Strasbourg,2,2,4,4
2018-09-01,Angers_Lille_2018,Angers,2,2,4,4
2018-09-01,Strasbourg_Nantes_2018,Nantes,2,2,4,4
2018-09-01,Nimes_Paris SG_2018,Paris SG,2,2,4,4
2018-09-01,Dijon_Caen_2018,Caen,1,3,4,4
2018-09-01,Reims_Montpellier_2018,Montpellier,2,2,4,4
2018-09-01,Reims_Montpellier_2018,Reims,2,2,4,4
2018-09-01,Nimes_Paris SG_2018,Nimes,2,2,4,4
2018-09-01,Angers_Lille_2018,Lille,2,2,4,4
2018-09-02,Rennes_Bordeaux_2018,Bordeaux,2,2,4,4
2018-09-02,Rennes_Bordeaux_2018,Rennes,2,2,4,4
2018-09-02,Monaco_Marseille_2018,Monaco,2,2,4,4
2018-09-02,St Etienne_Amiens_2018,St Etienne,2,2,4,4
2018-09-02,St Etienne_Amiens_2018,Amiens,2,2,4,4
2018-09-02,Monaco_Marseille_2018,Marseille,2,2,4,4
2018-09-14,Nice_Rennes_2018,Rennes,2,3,5,6
2018-09-14,Paris SG_St Etienne_2018,Paris SG,3,2,5,6
2018-09-14,Paris SG_St Etienne_2018,St Etienne,2,3,5,6
2018-09-14,Nice_Rennes_2018,Nice,3,2,5,6
