Date,idGame,team,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total
2014-08-08,Reims_Paris SG_2014,Paris SG,1,1,1,1
2014-08-08,Reims_Paris SG_2014,Reims,1,1,1,1
2014-08-09,Nice_Toulouse_2014,Toulouse,1,1,1,1
2014-08-09,Evian Thonon Gaillard_Caen_2014,Caen,1,1,1,1
2014-08-09,Nice_Toulouse_2014,Nice,1,1,1,1
2014-08-09,Lille_Metz_2014,Lille,1,1,1,1
2014-08-09,Lille_Metz_2014,Metz,1,1,1,1
2014-08-09,Bastia_Marseille_2014,Bastia,1,1,1,1
2014-08-09,Montpellier_Bordeaux_2014,Bordeaux,1,1,1,1
2014-08-09,Guingamp_St Etienne_2014,St Etienne,1,1,1,1
2014-08-09,Nantes_Lens_2014,Nantes,1,1,1,1
2014-08-09,Bastia_Marseille_2014,Marseille,1,1,1,1
2014-08-09,Guingamp_St Etienne_2014,Guingamp,1,1,1,1
2014-08-09,Nantes_Lens_2014,Lens,1,1,1,1
2014-08-09,Montpellier_Bordeaux_2014,Montpellier,1,1,1,1
2014-08-09,Evian Thonon Gaillard_Caen_2014,Evian Thonon Gaillard,1,1,1,1
2014-08-10,Monaco_Lorient_2014,Monaco,1,1,1,1
2014-08-10,Monaco_Lorient_2014,Lorient,1,1,1,1
2014-08-10,Lyon_Rennes_2014,Lyon,1,1,1,1
2014-08-10,Lyon_Rennes_2014,Rennes,1,1,1,1
2014-08-15,Caen_Lille_2014,Lille,1,1,2,2
2014-08-15,Caen_Lille_2014,Caen,1,1,2,2
2014-08-16,Metz_Nantes_2014,Metz,1,1,2,2
2014-08-16,Toulouse_Lyon_2014,Toulouse,1,1,2,2
2014-08-16,Lorient_Nice_2014,Nice,1,1,2,2
2014-08-16,Toulouse_Lyon_2014,Lyon,1,1,2,2
2014-08-16,Lorient_Nice_2014,Lorient,1,1,2,2
2014-08-16,Paris SG_Bastia_2014,Paris SG,1,1,2,2
2014-08-16,Rennes_Evian Thonon Gaillard_2014,Evian Thonon Gaillard,1,1,2,2
2014-08-16,Metz_Nantes_2014,Nantes,1,1,2,2
2014-08-16,Rennes_Evian Thonon Gaillard_2014,Rennes,1,1,2,2
2014-08-16,Paris SG_Bastia_2014,Bastia,1,1,2,2
2014-08-16,Lens_Guingamp_2014,Lens,1,1,2,2
2014-08-16,Lens_Guingamp_2014,Guingamp,1,1,2,2
2014-08-17,Marseille_Montpellier_2014,Montpellier,1,1,2,2
2014-08-17,Marseille_Montpellier_2014,Marseille,1,1,2,2
2014-08-17,St Etienne_Reims_2014,St Etienne,1,1,2,2
2014-08-17,St Etienne_Reims_2014,Reims,1,1,2,2
2014-08-17,Bordeaux_Monaco_2014,Bordeaux,1,1,2,2
2014-08-17,Bordeaux_Monaco_2014,Monaco,1,1,2,2
2014-08-22,Evian Thonon Gaillard_Paris SG_2014,Paris SG,1,2,3,3
2014-08-22,Evian Thonon Gaillard_Paris SG_2014,Evian Thonon Gaillard,2,1,3,3
2014-08-23,Montpellier_Metz_2014,Montpellier,2,1,3,3
2014-08-23,Nice_Bordeaux_2014,Bordeaux,1,2,3,3
2014-08-23,Nice_Bordeaux_2014,Nice,2,1,3,3
2014-08-23,Bastia_Toulouse_2014,Bastia,2,1,3,3
2014-08-23,Bastia_Toulouse_2014,Toulouse,1,2,3,3
2014-08-23,Montpellier_Metz_2014,Metz,1,2,3,3
2014-08-23,Guingamp_Marseille_2014,Marseille,1,2,3,3
2014-08-23,Reims_Caen_2014,Caen,1,2,3,3
2014-08-23,Reims_Caen_2014,Reims,2,1,3,3
2014-08-23,Lille_Lorient_2014,Lille,2,1,3,3
2014-08-23,Guingamp_Marseille_2014,Guingamp,2,1,3,3
2014-08-23,Lille_Lorient_2014,Lorient,1,2,3,3
2014-08-24,St Etienne_Rennes_2014,St Etienne,2,1,3,3
2014-08-24,St Etienne_Rennes_2014,Rennes,1,2,3,3
2014-08-24,Nantes_Monaco_2014,Nantes,2,1,3,3
2014-08-24,Lyon_Lens_2014,Lyon,2,1,3,3
2014-08-24,Lyon_Lens_2014,Lens,1,2,3,3
2014-08-24,Nantes_Monaco_2014,Monaco,1,2,3,3
2014-08-29,Marseille_Nice_2014,Marseille,2,2,4,4
2014-08-29,Marseille_Nice_2014,Nice,2,2,4,4
2014-08-30,Toulouse_Evian Thonon Gaillard_2014,Evian Thonon Gaillard,2,2,4,4
2014-08-30,Lens_Reims_2014,Reims,2,2,4,4
2014-08-30,Nantes_Montpellier_2014,Nantes,3,1,4,4
2014-08-30,Lorient_Guingamp_2014,Lorient,2,2,4,4
2014-08-30,Lorient_Guingamp_2014,Guingamp,2,2,4,4
2014-08-30,Caen_Rennes_2014,Caen,2,2,4,4
2014-08-30,Nantes_Montpellier_2014,Montpellier,2,2,4,4
2014-08-30,Lens_Reims_2014,Lens,2,2,4,4
2014-08-30,Monaco_Lille_2014,Lille,2,2,4,4
2014-08-30,Caen_Rennes_2014,Rennes,1,3,4,4
2014-08-30,Toulouse_Evian Thonon Gaillard_2014,Toulouse,2,2,4,4
2014-08-30,Monaco_Lille_2014,Monaco,2,2,4,4
2014-08-31,Paris SG_St Etienne_2014,Paris SG,2,2,4,4
2014-08-31,Metz_Lyon_2014,Metz,2,2,4,4
2014-08-31,Metz_Lyon_2014,Lyon,2,2,4,4
2014-08-31,Paris SG_St Etienne_2014,St Etienne,2,2,4,4
2014-08-31,Bordeaux_Bastia_2014,Bordeaux,2,2,4,4
2014-08-31,Bordeaux_Bastia_2014,Bastia,2,2,4,4
2014-09-12,Lyon_Monaco_2014,Lyon,3,2,5,6
2014-09-12,Lyon_Monaco_2014,Monaco,2,3,5,6
2014-09-13,Reims_Toulouse_2014,Reims,3,2,5,6
2014-09-13,St Etienne_Caen_2014,St Etienne,3,2,5,6
2014-09-13,Reims_Toulouse_2014,Toulouse,2,3,5,6
2014-09-13,Rennes_Paris SG_2014,Paris SG,2,3,5,6
2014-09-13,Rennes_Paris SG_2014,Rennes,2,3,5,6
2014-09-13,Bastia_Lens_2014,Bastia,3,2,5,6
2014-09-13,Montpellier_Lorient_2014,Lorient,2,3,5,6
2014-09-13,Nice_Metz_2014,Metz,2,3,5,6
2014-09-13,Montpellier_Lorient_2014,Montpellier,3,2,5,6
2014-09-13,Nice_Metz_2014,Nice,3,2,5,6
2014-09-13,St Etienne_Caen_2014,Caen,2,3,5,6
2014-09-13,Bastia_Lens_2014,Lens,2,3,5,6
2014-09-14,Lille_Nantes_2014,Lille,3,2,5,6
2014-09-14,Guingamp_Bordeaux_2014,Guingamp,3,2,5,6
2014-09-14,Evian Thonon Gaillard_Marseille_2014,Marseille,2,3,5,6
2014-09-14,Evian Thonon Gaillard_Marseille_2014,Evian Thonon Gaillard,3,2,5,6
2014-09-14,Guingamp_Bordeaux_2014,Bordeaux,2,3,5,6
2014-09-14,Lille_Nantes_2014,Nantes,3,2,5,6
2014-09-19,Bordeaux_Evian Thonon Gaillard_2014,Bordeaux,3,3,6,7
2014-09-19,Bordeaux_Evian Thonon Gaillard_2014,Evian Thonon Gaillard,3,3,6,7
2014-09-20,Toulouse_Caen_2014,Caen,2,4,6,7
2014-09-20,Toulouse_Caen_2014,Toulouse,3,3,6,7
2014-09-20,Marseille_Rennes_2014,Marseille,3,3,6,7
2014-09-20,Nantes_Nice_2014,Nice,3,3,6,7
2014-09-20,Metz_Bastia_2014,Bastia,3,3,6,7
2014-09-20,Lorient_Reims_2014,Reims,3,3,6,7
2014-09-20,Metz_Bastia_2014,Metz,3,3,6,7
2014-09-20,Lorient_Reims_2014,Lorient,3,3,6,7
2014-09-20,Nantes_Nice_2014,Nantes,4,2,6,7
2014-09-20,Marseille_Rennes_2014,Rennes,2,4,6,7
2014-09-21,Monaco_Guingamp_2014,Monaco,3,3,6,7
2014-09-21,Monaco_Guingamp_2014,Guingamp,3,3,6,7
2014-09-21,Lens_St Etienne_2014,Lens,3,3,6,7
2014-09-21,Lille_Montpellier_2014,Montpellier,3,3,6,7
2014-09-21,Paris SG_Lyon_2014,Paris SG,3,3,6,7
2014-09-21,Paris SG_Lyon_2014,Lyon,3,3,6,7
2014-09-21,Lens_St Etienne_2014,St Etienne,3,3,6,7
2014-09-21,Lille_Montpellier_2014,Lille,4,2,6,7
2014-09-23,Rennes_Toulouse_2014,Toulouse,3,4,7,8
2014-09-23,Rennes_Toulouse_2014,Rennes,3,4,7,8
2014-09-23,Reims_Marseille_2014,Reims,4,3,7,8
2014-09-23,Reims_Marseille_2014,Marseille,3,4,7,8
2014-09-24,Evian Thonon Gaillard_Lens_2014,Evian Thonon Gaillard,4,3,7,8
2014-09-24,Nice_Lille_2014,Nice,4,3,7,8
2014-09-24,Evian Thonon Gaillard_Lens_2014,Lens,3,4,7,8
2014-09-24,Bastia_Nantes_2014,Bastia,4,3,7,8
2014-09-24,Caen_Paris SG_2014,Paris SG,3,4,7,8
2014-09-24,Lyon_Lorient_2014,Lorient,3,4,7,8
2014-09-24,Guingamp_Metz_2014,Metz,3,4,7,8
2014-09-24,Bastia_Nantes_2014,Nantes,4,3,7,8
2014-09-24,Montpellier_Monaco_2014,Monaco,3,4,7,8
2014-09-24,Nice_Lille_2014,Lille,4,3,7,8
2014-09-24,Guingamp_Metz_2014,Guingamp,4,3,7,8
2014-09-24,Montpellier_Monaco_2014,Montpellier,4,3,7,8
2014-09-24,Caen_Paris SG_2014,Caen,3,4,7,8
2014-09-24,Lyon_Lorient_2014,Lyon,4,3,7,8
2014-09-25,St Etienne_Bordeaux_2014,St Etienne,4,3,7,8
2014-09-25,St Etienne_Bordeaux_2014,Bordeaux,3,4,7,8
2014-09-27,Montpellier_Guingamp_2014,Guingamp,4,4,8,8
2014-09-27,Monaco_Nice_2014,Monaco,4,4,8,8
2014-09-27,Lille_Bastia_2014,Lille,5,3,8,8
2014-09-27,Toulouse_Paris SG_2014,Toulouse,4,4,8,8
2014-09-27,Metz_Reims_2014,Metz,4,4,8,8
2014-09-27,Lorient_Evian Thonon Gaillard_2014,Lorient,4,4,8,8
2014-09-27,Lorient_Evian Thonon Gaillard_2014,Evian Thonon Gaillard,4,4,8,8
2014-09-27,Monaco_Nice_2014,Nice,4,4,8,8
2014-09-27,Metz_Reims_2014,Reims,4,4,8,8
2014-09-27,Lille_Bastia_2014,Bastia,4,4,8,8
2014-09-27,Montpellier_Guingamp_2014,Montpellier,5,3,8,8
