Date,idGame,team,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total
2018-08-24,Bayern Munich_Hoffenheim_2018,Bayern Munich,1,1,1,1
2018-08-24,Bayern Munich_Hoffenheim_2018,Hoffenheim,1,1,1,1
2018-08-25,Fortuna Dusseldorf_Augsburg_2018,Augsburg,1,1,1,1
2018-08-25,Freiburg_Ein Frankfurt_2018,Ein Frankfurt,1,1,1,1
2018-08-25,Wolfsburg_Schalke 04_2018,Schalke 04,1,1,1,1
2018-08-25,M'gladbach_Leverkusen_2018,M'gladbach,1,1,1,1
2018-08-25,Hertha_Nurnberg_2018,Hertha,1,1,1,1
2018-08-25,Wolfsburg_Schalke 04_2018,Wolfsburg,1,1,1,1
2018-08-25,Fortuna Dusseldorf_Augsburg_2018,Fortuna Dusseldorf,1,1,1,1
2018-08-25,Freiburg_Ein Frankfurt_2018,Freiburg,1,1,1,1
2018-08-25,Werder Bremen_Hannover_2018,Hannover,1,1,1,1
2018-08-25,Werder Bremen_Hannover_2018,Werder Bremen,1,1,1,1
2018-08-25,M'gladbach_Leverkusen_2018,Leverkusen,1,1,1,1
2018-08-25,Hertha_Nurnberg_2018,Nurnberg,1,1,1,1
2018-08-26,Dortmund_RB Leipzig_2018,RB Leipzig,1,1,1,1
2018-08-26,Mainz_Stuttgart_2018,Mainz,1,1,1,1
2018-08-26,Dortmund_RB Leipzig_2018,Dortmund,1,1,1,1
2018-08-26,Mainz_Stuttgart_2018,Stuttgart,1,1,1,1
2018-08-31,Hannover_Dortmund_2018,Hannover,1,1,2,2
2018-08-31,Hannover_Dortmund_2018,Dortmund,1,1,2,2
2018-09-01,Leverkusen_Wolfsburg_2018,Wolfsburg,1,1,2,2
2018-09-01,Hoffenheim_Freiburg_2018,Freiburg,1,1,2,2
2018-09-01,Stuttgart_Bayern Munich_2018,Stuttgart,1,1,2,2
2018-09-01,Leverkusen_Wolfsburg_2018,Leverkusen,1,1,2,2
2018-09-01,Stuttgart_Bayern Munich_2018,Bayern Munich,1,1,2,2
2018-09-01,Hoffenheim_Freiburg_2018,Hoffenheim,1,1,2,2
2018-09-01,Ein Frankfurt_Werder Bremen_2018,Werder Bremen,1,1,2,2
2018-09-01,Nurnberg_Mainz_2018,Nurnberg,1,1,2,2
2018-09-01,Ein Frankfurt_Werder Bremen_2018,Ein Frankfurt,1,1,2,2
2018-09-01,Nurnberg_Mainz_2018,Mainz,1,1,2,2
2018-09-01,Augsburg_M'gladbach_2018,Augsburg,1,1,2,2
2018-09-01,Augsburg_M'gladbach_2018,M'gladbach,1,1,2,2
2018-09-02,RB Leipzig_Fortuna Dusseldorf_2018,Fortuna Dusseldorf,1,1,2,2
2018-09-02,Schalke 04_Hertha_2018,Hertha,1,1,2,2
2018-09-02,Schalke 04_Hertha_2018,Schalke 04,1,1,2,2
2018-09-02,RB Leipzig_Fortuna Dusseldorf_2018,RB Leipzig,1,1,2,2
2018-09-14,Dortmund_Ein Frankfurt_2018,Dortmund,2,1,3,4
2018-09-14,Dortmund_Ein Frankfurt_2018,Ein Frankfurt,1,2,3,4
2018-09-15,Bayern Munich_Leverkusen_2018,Bayern Munich,2,1,3,4
2018-09-15,RB Leipzig_Hannover_2018,Hannover,1,2,3,4
2018-09-15,Fortuna Dusseldorf_Hoffenheim_2018,Hoffenheim,1,2,3,4
2018-09-15,Wolfsburg_Hertha_2018,Hertha,1,2,3,4
2018-09-15,Wolfsburg_Hertha_2018,Wolfsburg,2,1,3,4
2018-09-15,M'gladbach_Schalke 04_2018,M'gladbach,2,1,3,4
2018-09-15,M'gladbach_Schalke 04_2018,Schalke 04,1,2,3,4
2018-09-15,Mainz_Augsburg_2018,Mainz,2,1,3,4
2018-09-15,RB Leipzig_Hannover_2018,RB Leipzig,2,1,3,4
2018-09-15,Mainz_Augsburg_2018,Augsburg,1,2,3,4
2018-09-15,Bayern Munich_Leverkusen_2018,Leverkusen,1,2,3,4
2018-09-15,Fortuna Dusseldorf_Hoffenheim_2018,Fortuna Dusseldorf,2,1,3,4
2018-09-16,Werder Bremen_Nurnberg_2018,Nurnberg,1,2,3,4
2018-09-16,Freiburg_Stuttgart_2018,Freiburg,2,1,3,4
2018-09-16,Freiburg_Stuttgart_2018,Stuttgart,1,2,3,4
2018-09-16,Werder Bremen_Nurnberg_2018,Werder Bremen,2,1,3,4
2018-09-21,Stuttgart_Fortuna Dusseldorf_2018,Stuttgart,2,2,4,5
2018-09-21,Stuttgart_Fortuna Dusseldorf_2018,Fortuna Dusseldorf,2,2,4,5
2018-09-22,Hertha_M'gladbach_2018,Hertha,2,2,4,5
2018-09-22,Nurnberg_Hannover_2018,Hannover,1,3,4,5
2018-09-22,Hoffenheim_Dortmund_2018,Hoffenheim,2,2,4,5
2018-09-22,Augsburg_Werder Bremen_2018,Augsburg,2,2,4,5
2018-09-22,Schalke 04_Bayern Munich_2018,Bayern Munich,2,2,4,5
2018-09-22,Hertha_M'gladbach_2018,M'gladbach,2,2,4,5
2018-09-22,Wolfsburg_Freiburg_2018,Freiburg,2,2,4,5
2018-09-22,Nurnberg_Hannover_2018,Nurnberg,2,2,4,5
2018-09-22,Augsburg_Werder Bremen_2018,Werder Bremen,2,2,4,5
2018-09-22,Wolfsburg_Freiburg_2018,Wolfsburg,3,1,4,5
2018-09-22,Hoffenheim_Dortmund_2018,Dortmund,2,2,4,5
2018-09-22,Schalke 04_Bayern Munich_2018,Schalke 04,2,2,4,5
2018-09-23,Ein Frankfurt_RB Leipzig_2018,RB Leipzig,2,2,4,5
2018-09-23,Ein Frankfurt_RB Leipzig_2018,Ein Frankfurt,2,2,4,5
2018-09-23,Leverkusen_Mainz_2018,Mainz,2,2,4,5
2018-09-23,Leverkusen_Mainz_2018,Leverkusen,2,2,4,5
2018-09-25,Bayern Munich_Augsburg_2018,Bayern Munich,3,2,5,6
2018-09-25,Werder Bremen_Hertha_2018,Werder Bremen,3,2,5,6
2018-09-25,Hannover_Hoffenheim_2018,Hannover,2,3,5,6
2018-09-25,Hannover_Hoffenheim_2018,Hoffenheim,2,3,5,6
2018-09-25,Werder Bremen_Hertha_2018,Hertha,2,3,5,6
2018-09-25,Freiburg_Schalke 04_2018,Schalke 04,2,3,5,6
2018-09-25,Freiburg_Schalke 04_2018,Freiburg,3,2,5,6
2018-09-25,Bayern Munich_Augsburg_2018,Augsburg,2,3,5,6
2018-09-26,M'gladbach_Ein Frankfurt_2018,Ein Frankfurt,2,3,5,6
2018-09-26,Mainz_Wolfsburg_2018,Mainz,3,2,5,6
2018-09-26,Fortuna Dusseldorf_Leverkusen_2018,Leverkusen,2,3,5,6
2018-09-26,RB Leipzig_Stuttgart_2018,RB Leipzig,3,2,5,6
2018-09-26,Dortmund_Nurnberg_2018,Dortmund,3,2,5,6
2018-09-26,Fortuna Dusseldorf_Leverkusen_2018,Fortuna Dusseldorf,3,2,5,6
2018-09-26,RB Leipzig_Stuttgart_2018,Stuttgart,2,3,5,6
2018-09-26,Dortmund_Nurnberg_2018,Nurnberg,2,3,5,6
2018-09-26,Mainz_Wolfsburg_2018,Wolfsburg,3,2,5,6
2018-09-26,M'gladbach_Ein Frankfurt_2018,M'gladbach,3,2,5,6
2018-09-28,Hertha_Bayern Munich_2018,Bayern Munich,3,3,6,6
2018-09-28,Hertha_Bayern Munich_2018,Hertha,3,3,6,6
2018-09-29,Leverkusen_Dortmund_2018,Dortmund,3,3,6,6
2018-09-29,Wolfsburg_M'gladbach_2018,Wolfsburg,4,2,6,6
2018-09-29,Schalke 04_Mainz_2018,Mainz,3,3,6,6
2018-09-29,Nurnberg_Fortuna Dusseldorf_2018,Nurnberg,3,3,6,6
2018-09-29,Nurnberg_Fortuna Dusseldorf_2018,Fortuna Dusseldorf,3,3,6,6
2018-09-29,Stuttgart_Werder Bremen_2018,Werder Bremen,3,3,6,6
2018-09-29,Hoffenheim_RB Leipzig_2018,RB Leipzig,3,3,6,6
2018-09-29,Stuttgart_Werder Bremen_2018,Stuttgart,3,3,6,6
2018-09-29,Leverkusen_Dortmund_2018,Leverkusen,3,3,6,6
2018-09-29,Schalke 04_Mainz_2018,Schalke 04,3,3,6,6
2018-09-29,Wolfsburg_M'gladbach_2018,M'gladbach,3,3,6,6
2018-09-29,Hoffenheim_RB Leipzig_2018,Hoffenheim,3,3,6,6
2018-09-30,Augsburg_Freiburg_2018,Augsburg,3,3,6,6
2018-09-30,Ein Frankfurt_Hannover_2018,Hannover,2,4,6,6
2018-09-30,Ein Frankfurt_Hannover_2018,Ein Frankfurt,3,3,6,6
2018-09-30,Augsburg_Freiburg_2018,Freiburg,3,3,6,6
2018-10-05,Werder Bremen_Wolfsburg_2018,Wolfsburg,4,3,7,7
2018-10-05,Werder Bremen_Wolfsburg_2018,Werder Bremen,4,3,7,7
2018-10-06,Bayern Munich_M'gladbach_2018,M'gladbach,3,4,7,7
2018-10-06,Hannover_Stuttgart_2018,Stuttgart,3,4,7,7
2018-10-06,Fortuna Dusseldorf_Schalke 04_2018,Schalke 04,3,4,7,7
2018-10-06,Fortuna Dusseldorf_Schalke 04_2018,Fortuna Dusseldorf,4,3,7,7
2018-10-06,Bayern Munich_M'gladbach_2018,Bayern Munich,4,3,7,7
2018-10-06,Hannover_Stuttgart_2018,Hannover,3,4,7,7
2018-10-06,Dortmund_Augsburg_2018,Dortmund,4,3,7,7
2018-10-06,Dortmund_Augsburg_2018,Augsburg,3,4,7,7
2018-10-06,Mainz_Hertha_2018,Hertha,3,4,7,7
2018-10-06,Mainz_Hertha_2018,Mainz,4,3,7,7
2018-10-07,Hoffenheim_Ein Frankfurt_2018,Ein Frankfurt,3,4,7,7
2018-10-07,RB Leipzig_Nurnberg_2018,RB Leipzig,4,3,7,7
2018-10-07,Freiburg_Leverkusen_2018,Freiburg,4,3,7,7
2018-10-07,Freiburg_Leverkusen_2018,Leverkusen,3,4,7,7
2018-10-07,RB Leipzig_Nurnberg_2018,Nurnberg,3,4,7,7
2018-10-07,Hoffenheim_Ein Frankfurt_2018,Hoffenheim,4,3,7,7
2018-10-19,Ein Frankfurt_Fortuna Dusseldorf_2018,Ein Frankfurt,4,4,8,9
2018-10-19,Ein Frankfurt_Fortuna Dusseldorf_2018,Fortuna Dusseldorf,4,4,8,9
2018-10-20,Wolfsburg_Bayern Munich_2018,Wolfsburg,5,3,8,9
2018-10-20,Leverkusen_Hannover_2018,Leverkusen,4,4,8,9
2018-10-20,Wolfsburg_Bayern Munich_2018,Bayern Munich,4,4,8,9
2018-10-20,Augsburg_RB Leipzig_2018,Augsburg,4,4,8,9
2018-10-20,Schalke 04_Werder Bremen_2018,Werder Bremen,4,4,8,9
2018-10-20,Leverkusen_Hannover_2018,Hannover,3,5,8,9
2018-10-20,Augsburg_RB Leipzig_2018,RB Leipzig,4,4,8,9
2018-10-20,Schalke 04_Werder Bremen_2018,Schalke 04,4,4,8,9
2018-10-20,Stuttgart_Dortmund_2018,Dortmund,4,4,8,9
2018-10-20,Nurnberg_Hoffenheim_2018,Nurnberg,4,4,8,9
2018-10-20,Stuttgart_Dortmund_2018,Stuttgart,4,4,8,9
2018-10-20,Nurnberg_Hoffenheim_2018,Hoffenheim,4,4,8,9
2018-10-21,Hertha_Freiburg_2018,Freiburg,4,4,8,9
2018-10-21,Hertha_Freiburg_2018,Hertha,4,4,8,9
2018-10-21,M'gladbach_Mainz_2018,Mainz,4,4,8,9
2018-10-21,M'gladbach_Mainz_2018,M'gladbach,4,4,8,9
2018-10-26,Freiburg_M'gladbach_2018,M'gladbach,4,5,9,10
2018-10-26,Freiburg_M'gladbach_2018,Freiburg,5,4,9,10
2018-10-27,Dortmund_Hertha_2018,Hertha,4,5,9,10
2018-10-27,Fortuna Dusseldorf_Wolfsburg_2018,Fortuna Dusseldorf,5,4,9,10
2018-10-27,Mainz_Bayern Munich_2018,Mainz,5,4,9,10
2018-10-27,Hoffenheim_Stuttgart_2018,Hoffenheim,5,4,9,10
2018-10-27,Mainz_Bayern Munich_2018,Bayern Munich,4,5,9,10
2018-10-27,Hannover_Augsburg_2018,Augsburg,4,5,9,10
2018-10-27,Hoffenheim_Stuttgart_2018,Stuttgart,4,5,9,10
2018-10-27,Hannover_Augsburg_2018,Hannover,4,5,9,10
2018-10-27,Fortuna Dusseldorf_Wolfsburg_2018,Wolfsburg,5,4,9,10
2018-10-27,Dortmund_Hertha_2018,Dortmund,5,4,9,10
2018-10-28,Nurnberg_Ein Frankfurt_2018,Ein Frankfurt,4,5,9,10
2018-10-28,Werder Bremen_Leverkusen_2018,Leverkusen,4,5,9,10
2018-10-28,Werder Bremen_Leverkusen_2018,Werder Bremen,5,4,9,10
2018-10-28,RB Leipzig_Schalke 04_2018,RB Leipzig,5,4,9,10
2018-10-28,RB Leipzig_Schalke 04_2018,Schalke 04,4,5,9,10
2018-10-28,Nurnberg_Ein Frankfurt_2018,Nurnberg,5,4,9,10
2018-11-02,Stuttgart_Ein Frankfurt_2018,Stuttgart,5,5,10,11
2018-11-02,Stuttgart_Ein Frankfurt_2018,Ein Frankfurt,4,6,10,11
2018-11-03,Wolfsburg_Dortmund_2018,Wolfsburg,6,4,10,11
2018-11-03,Hertha_RB Leipzig_2018,Hertha,5,5,10,11
2018-11-03,Augsburg_Nurnberg_2018,Augsburg,5,5,10,11
2018-11-03,Leverkusen_Hoffenheim_2018,Leverkusen,5,5,10,11
2018-11-03,Schalke 04_Hannover_2018,Schalke 04,5,5,10,11
2018-11-03,Augsburg_Nurnberg_2018,Nurnberg,5,5,10,11
2018-11-03,Bayern Munich_Freiburg_2018,Bayern Munich,5,5,10,11
2018-11-03,Hertha_RB Leipzig_2018,RB Leipzig,5,5,10,11
2018-11-03,Leverkusen_Hoffenheim_2018,Hoffenheim,5,5,10,11
2018-11-03,Schalke 04_Hannover_2018,Hannover,4,6,10,11
2018-11-03,Wolfsburg_Dortmund_2018,Dortmund,5,5,10,11
2018-11-03,Bayern Munich_Freiburg_2018,Freiburg,5,5,10,11
2018-11-04,Mainz_Werder Bremen_2018,Mainz,6,4,10,11
2018-11-04,M'gladbach_Fortuna Dusseldorf_2018,M'gladbach,5,5,10,11
