Date,idGame,team,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total
2020-09-18,Bayern Munich_Schalke 04_2020,Bayern Munich,1,1,1,1
2020-09-18,Bayern Munich_Schalke 04_2020,Schalke 04,1,1,1,1
2020-09-19,Ein Frankfurt_Bielefeld_2020,Ein Frankfurt,1,1,1,1
2020-09-19,Stuttgart_Freiburg_2020,Freiburg,1,1,1,1
2020-09-19,Stuttgart_Freiburg_2020,Stuttgart,1,1,1,1
2020-09-19,FC Koln_Hoffenheim_2020,FC Koln,1,1,1,1
2020-09-19,Ein Frankfurt_Bielefeld_2020,Bielefeld,1,1,1,1
2020-09-19,Werder Bremen_Hertha_2020,Werder Bremen,1,1,1,1
2020-09-19,Dortmund_M'gladbach_2020,M'gladbach,1,1,1,1
2020-09-19,Werder Bremen_Hertha_2020,Hertha,1,1,1,1
2020-09-19,Dortmund_M'gladbach_2020,Dortmund,1,1,1,1
2020-09-19,FC Koln_Hoffenheim_2020,Hoffenheim,1,1,1,1
2020-09-19,Union Berlin_Augsburg_2020,Augsburg,1,1,1,1
2020-09-19,Union Berlin_Augsburg_2020,Union Berlin,1,1,1,1
2020-09-20,RB Leipzig_Mainz_2020,Mainz,1,1,1,1
2020-09-20,Wolfsburg_Leverkusen_2020,Wolfsburg,1,1,1,1
2020-09-20,Wolfsburg_Leverkusen_2020,Leverkusen,1,1,1,1
2020-09-20,RB Leipzig_Mainz_2020,RB Leipzig,1,1,1,1
2020-09-25,Hertha_Ein Frankfurt_2020,Ein Frankfurt,1,1,2,2
2020-09-25,Hertha_Ein Frankfurt_2020,Hertha,1,1,2,2
2020-09-26,Bielefeld_FC Koln_2020,FC Koln,1,1,2,2
2020-09-26,Augsburg_Dortmund_2020,Augsburg,1,1,2,2
2020-09-26,Leverkusen_RB Leipzig_2020,RB Leipzig,1,1,2,2
2020-09-26,Bielefeld_FC Koln_2020,Bielefeld,1,1,2,2
2020-09-26,M'gladbach_Union Berlin_2020,M'gladbach,1,1,2,2
2020-09-26,Mainz_Stuttgart_2020,Mainz,1,1,2,2
2020-09-26,Schalke 04_Werder Bremen_2020,Schalke 04,1,1,2,2
2020-09-26,Leverkusen_RB Leipzig_2020,Leverkusen,1,1,2,2
2020-09-26,Augsburg_Dortmund_2020,Dortmund,1,1,2,2
2020-09-26,M'gladbach_Union Berlin_2020,Union Berlin,1,1,2,2
2020-09-26,Mainz_Stuttgart_2020,Stuttgart,1,1,2,2
2020-09-26,Schalke 04_Werder Bremen_2020,Werder Bremen,1,1,2,2
2020-09-27,Freiburg_Wolfsburg_2020,Freiburg,1,1,2,2
2020-09-27,Hoffenheim_Bayern Munich_2020,Hoffenheim,1,1,2,2
2020-09-27,Hoffenheim_Bayern Munich_2020,Bayern Munich,1,1,2,2
2020-09-27,Freiburg_Wolfsburg_2020,Wolfsburg,1,1,2,2
2020-10-02,Union Berlin_Mainz_2020,Mainz,1,2,3,3
2020-10-02,Union Berlin_Mainz_2020,Union Berlin,2,1,3,3
2020-10-03,Werder Bremen_Bielefeld_2020,Werder Bremen,2,1,3,3
2020-10-03,RB Leipzig_Schalke 04_2020,RB Leipzig,2,1,3,3
2020-10-03,FC Koln_M'gladbach_2020,M'gladbach,1,2,3,3
2020-10-03,Stuttgart_Leverkusen_2020,Stuttgart,2,1,3,3
2020-10-03,Stuttgart_Leverkusen_2020,Leverkusen,1,2,3,3
2020-10-03,FC Koln_M'gladbach_2020,FC Koln,2,1,3,3
2020-10-03,RB Leipzig_Schalke 04_2020,Schalke 04,1,2,3,3
2020-10-03,Werder Bremen_Bielefeld_2020,Bielefeld,1,2,3,3
2020-10-03,Dortmund_Freiburg_2020,Dortmund,2,1,3,3
2020-10-03,Ein Frankfurt_Hoffenheim_2020,Ein Frankfurt,2,1,3,3
2020-10-03,Ein Frankfurt_Hoffenheim_2020,Hoffenheim,1,2,3,3
2020-10-03,Dortmund_Freiburg_2020,Freiburg,1,2,3,3
2020-10-04,Bayern Munich_Hertha_2020,Bayern Munich,2,1,3,3
2020-10-04,Wolfsburg_Augsburg_2020,Wolfsburg,2,1,3,3
2020-10-04,Wolfsburg_Augsburg_2020,Augsburg,1,2,3,3
2020-10-04,Bayern Munich_Hertha_2020,Hertha,1,2,3,3
2020-10-17,M'gladbach_Wolfsburg_2020,Wolfsburg,2,2,4,5
2020-10-17,Bielefeld_Bayern Munich_2020,Bayern Munich,2,2,4,5
2020-10-17,Augsburg_RB Leipzig_2020,RB Leipzig,2,2,4,5
2020-10-17,M'gladbach_Wolfsburg_2020,M'gladbach,2,2,4,5
2020-10-17,Freiburg_Werder Bremen_2020,Freiburg,2,2,4,5
2020-10-17,Freiburg_Werder Bremen_2020,Werder Bremen,2,2,4,5
2020-10-17,Bielefeld_Bayern Munich_2020,Bielefeld,2,2,4,5
2020-10-17,Mainz_Leverkusen_2020,Mainz,2,2,4,5
2020-10-17,Mainz_Leverkusen_2020,Leverkusen,1,3,4,5
2020-10-17,Hertha_Stuttgart_2020,Stuttgart,2,2,4,5
2020-10-17,Hoffenheim_Dortmund_2020,Dortmund,2,2,4,5
2020-10-17,Hoffenheim_Dortmund_2020,Hoffenheim,2,2,4,5
2020-10-17,Augsburg_RB Leipzig_2020,Augsburg,2,2,4,5
2020-10-17,Hertha_Stuttgart_2020,Hertha,2,2,4,5
2020-10-18,FC Koln_Ein Frankfurt_2020,FC Koln,3,1,4,5
2020-10-18,FC Koln_Ein Frankfurt_2020,Ein Frankfurt,2,2,4,5
2020-10-18,Schalke 04_Union Berlin_2020,Union Berlin,2,2,4,5
2020-10-18,Schalke 04_Union Berlin_2020,Schalke 04,2,2,4,5
2020-10-23,Stuttgart_FC Koln_2020,FC Koln,3,2,5,6
2020-10-23,Stuttgart_FC Koln_2020,Stuttgart,3,2,5,6
2020-10-24,Dortmund_Schalke 04_2020,Schalke 04,2,3,5,6
2020-10-24,Union Berlin_Freiburg_2020,Freiburg,2,3,5,6
