Date,idGame,team,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total
2011-08-05,Dortmund_Hamburg_2011,Dortmund,1,1,1,1
2011-08-05,Dortmund_Hamburg_2011,Hamburg,1,1,1,1
2011-08-06,Hertha_Nurnberg_2011,Nurnberg,1,1,1,1
2011-08-06,Augsburg_Freiburg_2011,Freiburg,1,1,1,1
2011-08-06,FC Koln_Wolfsburg_2011,FC Koln,1,1,1,1
2011-08-06,Hertha_Nurnberg_2011,Hertha,1,1,1,1
2011-08-06,Stuttgart_Schalke 04_2011,Schalke 04,1,1,1,1
2011-08-06,FC Koln_Wolfsburg_2011,Wolfsburg,1,1,1,1
2011-08-06,Hannover_Hoffenheim_2011,Hannover,1,1,1,1
2011-08-06,Hannover_Hoffenheim_2011,Hoffenheim,1,1,1,1
2011-08-06,Augsburg_Freiburg_2011,Augsburg,1,1,1,1
2011-08-06,Werder Bremen_Kaiserslautern_2011,Kaiserslautern,1,1,1,1
2011-08-06,Stuttgart_Schalke 04_2011,Stuttgart,1,1,1,1
2011-08-06,Werder Bremen_Kaiserslautern_2011,Werder Bremen,1,1,1,1
2011-08-07,Mainz_Leverkusen_2011,Leverkusen,1,1,1,1
2011-08-07,Mainz_Leverkusen_2011,Mainz,1,1,1,1
2011-08-07,Bayern Munich_M'gladbach_2011,Bayern Munich,1,1,1,1
2011-08-07,Bayern Munich_M'gladbach_2011,M'gladbach,1,1,1,1
2011-08-13,M'gladbach_Stuttgart_2011,M'gladbach,1,1,2,2
2011-08-13,Schalke 04_FC Koln_2011,FC Koln,1,1,2,2
2011-08-13,Hamburg_Hertha_2011,Hertha,1,1,2,2
2011-08-13,Wolfsburg_Bayern Munich_2011,Bayern Munich,1,1,2,2
2011-08-13,Nurnberg_Hannover_2011,Nurnberg,1,1,2,2
2011-08-13,Freiburg_Mainz_2011,Mainz,1,1,2,2
2011-08-13,Hoffenheim_Dortmund_2011,Dortmund,1,1,2,2
2011-08-13,Nurnberg_Hannover_2011,Hannover,1,1,2,2
2011-08-13,Hamburg_Hertha_2011,Hamburg,1,1,2,2
2011-08-13,Schalke 04_FC Koln_2011,Schalke 04,1,1,2,2
2011-08-13,M'gladbach_Stuttgart_2011,Stuttgart,1,1,2,2
2011-08-13,Hoffenheim_Dortmund_2011,Hoffenheim,1,1,2,2
2011-08-13,Freiburg_Mainz_2011,Freiburg,1,1,2,2
2011-08-13,Wolfsburg_Bayern Munich_2011,Wolfsburg,1,1,2,2
2011-08-14,Kaiserslautern_Augsburg_2011,Kaiserslautern,1,1,2,2
2011-08-14,Kaiserslautern_Augsburg_2011,Augsburg,1,1,2,2
2011-08-14,Leverkusen_Werder Bremen_2011,Leverkusen,1,1,2,2
