Date,idGame,team,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total
2015-08-08,Feyenoord_Utrecht_2015,Feyenoord,1,1,1,1
2015-08-08,Roda_Heracles_2015,Heracles,1,1,1,1
2015-08-08,Feyenoord_Utrecht_2015,Utrecht,1,1,1,1
2015-08-08,Roda_Heracles_2015,Roda,1,1,1,1
2015-08-09,AZ Alkmaar_Ajax_2015,Ajax,1,1,1,1
2015-08-09,Willem II_Vitesse_2015,Willem II,1,1,1,1
2015-08-09,AZ Alkmaar_Ajax_2015,AZ Alkmaar,1,1,1,1
2015-08-09,Willem II_Vitesse_2015,Vitesse,1,1,1,1
2015-08-11,Den Haag_PSV Eindhoven_2015,Den Haag,1,1,1,2
2015-08-11,Den Haag_PSV Eindhoven_2015,PSV Eindhoven,1,1,1,2
2015-08-11,Heerenveen_Graafschap_2015,Heerenveen,1,1,1,2
2015-08-11,Heerenveen_Graafschap_2015,Graafschap,1,1,1,2
2015-08-12,Groningen_Twente_2015,Groningen,1,1,1,2
2015-08-12,Zwolle_Cambuur_2015,Cambuur,1,1,1,2
2015-08-12,Zwolle_Cambuur_2015,Zwolle,1,1,1,2
2015-08-12,Nijmegen_Excelsior_2015,Excelsior,1,1,1,2
2015-08-12,Groningen_Twente_2015,Twente,1,1,1,2
2015-08-12,Nijmegen_Excelsior_2015,Nijmegen,1,1,1,2
2015-08-14,Vitesse_Roda_2015,Vitesse,1,1,2,2
2015-08-14,Vitesse_Roda_2015,Roda,1,1,2,2
2015-08-15,Graafschap_Zwolle_2015,Graafschap,1,1,2,2
2015-08-15,Excelsior_AZ Alkmaar_2015,Excelsior,1,1,2,2
2015-08-15,Ajax_Willem II_2015,Ajax,1,1,2,2
2015-08-15,Twente_Den Haag_2015,Twente,1,1,2,2
2015-08-15,Excelsior_AZ Alkmaar_2015,AZ Alkmaar,1,1,2,2
2015-08-15,Twente_Den Haag_2015,Den Haag,1,1,2,2
2015-08-15,Ajax_Willem II_2015,Willem II,1,1,2,2
2015-08-15,Graafschap_Zwolle_2015,Zwolle,1,1,2,2
2015-08-16,Heracles_Nijmegen_2015,Heracles,1,1,2,2
2015-08-16,Utrecht_Heerenveen_2015,Utrecht,1,1,2,2
2015-08-16,Cambuur_Feyenoord_2015,Cambuur,1,1,2,2
2015-08-16,Utrecht_Heerenveen_2015,Heerenveen,1,1,2,2
2015-08-16,Heracles_Nijmegen_2015,Nijmegen,1,1,2,2
2015-08-16,PSV Eindhoven_Groningen_2015,Groningen,1,1,2,2
2015-08-16,PSV Eindhoven_Groningen_2015,PSV Eindhoven,1,1,2,2
2015-08-16,Cambuur_Feyenoord_2015,Feyenoord,1,1,2,2
2015-08-21,Groningen_Excelsior_2015,Excelsior,1,2,3,3
2015-08-21,Groningen_Excelsior_2015,Groningen,2,1,3,3
2015-08-22,Cambuur_Heracles_2015,Heracles,1,2,3,3
2015-08-22,Roda_Graafschap_2015,Graafschap,1,2,3,3
2015-08-22,Heerenveen_PSV Eindhoven_2015,PSV Eindhoven,1,2,3,3
2015-08-22,Heerenveen_PSV Eindhoven_2015,Heerenveen,2,1,3,3
2015-08-22,Cambuur_Heracles_2015,Cambuur,2,1,3,3
2015-08-22,Roda_Graafschap_2015,Roda,2,1,3,3
2015-08-23,AZ Alkmaar_Willem II_2015,Willem II,1,2,3,3
2015-08-23,Feyenoord_Vitesse_2015,Feyenoord,2,1,3,3
2015-08-23,Feyenoord_Vitesse_2015,Vitesse,1,2,3,3
