Date,idGame,team,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total
2009-07-31,Heerenveen_Roda JC_2009,Heerenveen,1,1,1,1
2009-07-31,Heerenveen_Roda JC_2009,Roda JC,1,1,1,1
2009-08-01,Willem II_Vitesse_2009,Vitesse,1,1,1,1
2009-08-01,Sparta_Twente_2009,Twente,1,1,1,1
2009-08-01,Heracles_AZ Alkmaar_2009,AZ Alkmaar,1,1,1,1
2009-08-01,Willem II_Vitesse_2009,Willem II,1,1,1,1
2009-08-01,Heracles_AZ Alkmaar_2009,Heracles,1,1,1,1
2009-08-01,Sparta_Twente_2009,Sparta,1,1,1,1
2009-08-01,Waalwijk_Utrecht_2009,Utrecht,1,1,1,1
2009-08-01,Waalwijk_Utrecht_2009,Waalwijk,1,1,1,1
2009-08-02,PSV Eindhoven_VVV Venlo_2009,VVV Venlo,1,1,1,1
2009-08-02,Groningen_Ajax_2009,Groningen,1,1,1,1
2009-08-02,PSV Eindhoven_VVV Venlo_2009,PSV Eindhoven,1,1,1,1
2009-08-02,Den Haag_NAC Breda_2009,Den Haag,1,1,1,1
2009-08-02,Den Haag_NAC Breda_2009,NAC Breda,1,1,1,1
2009-08-02,Feyenoord_Nijmegen_2009,Feyenoord,1,1,1,1
2009-08-02,Feyenoord_Nijmegen_2009,Nijmegen,1,1,1,1
2009-08-02,Groningen_Ajax_2009,Ajax,1,1,1,1
2009-08-07,AZ Alkmaar_Sparta_2009,AZ Alkmaar,1,1,2,2
2009-08-07,AZ Alkmaar_Sparta_2009,Sparta,1,1,2,2
2009-08-07,Nijmegen_Heerenveen_2009,Nijmegen,1,1,2,2
2009-08-07,Nijmegen_Heerenveen_2009,Heerenveen,1,1,2,2
2009-08-08,Roda JC_Groningen_2009,Roda JC,1,1,2,2
2009-08-08,Roda JC_Groningen_2009,Groningen,1,1,2,2
2009-08-08,Ajax_Waalwijk_2009,Ajax,1,1,2,2
2009-08-08,Ajax_Waalwijk_2009,Waalwijk,1,1,2,2
2009-08-09,Twente_PSV Eindhoven_2009,Twente,1,1,2,2
2009-08-09,VVV Venlo_Den Haag_2009,Den Haag,1,1,2,2
2009-08-09,Utrecht_Willem II_2009,Utrecht,1,1,2,2
2009-08-09,Twente_PSV Eindhoven_2009,PSV Eindhoven,1,1,2,2
2009-08-09,NAC Breda_Heracles_2009,Heracles,1,1,2,2
2009-08-09,Vitesse_Feyenoord_2009,Vitesse,1,1,2,2
2009-08-09,NAC Breda_Heracles_2009,NAC Breda,1,1,2,2
2009-08-09,Vitesse_Feyenoord_2009,Feyenoord,1,1,2,2
2009-08-09,VVV Venlo_Den Haag_2009,VVV Venlo,1,1,2,2
2009-08-09,Utrecht_Willem II_2009,Willem II,1,1,2,2
2009-08-15,Den Haag_Twente_2009,Den Haag,2,1,3,3
2009-08-15,Waalwijk_AZ Alkmaar_2009,AZ Alkmaar,1,2,3,3
2009-08-15,Sparta_Willem II_2009,Sparta,2,1,3,3
2009-08-15,Heerenveen_Vitesse_2009,Heerenveen,2,1,3,3
2009-08-15,Den Haag_Twente_2009,Twente,1,2,3,3
2009-08-15,Waalwijk_AZ Alkmaar_2009,Waalwijk,2,1,3,3
2009-08-15,Sparta_Willem II_2009,Willem II,1,2,3,3
2009-08-15,Heerenveen_Vitesse_2009,Vitesse,1,2,3,3
2009-08-16,Heracles_Feyenoord_2009,Heracles,2,1,3,3
2009-08-16,Roda JC_Nijmegen_2009,Roda JC,2,1,3,3
2009-08-16,Groningen_NAC Breda_2009,Groningen,2,1,3,3
2009-08-16,Utrecht_VVV Venlo_2009,Utrecht,2,1,3,3
2009-08-16,PSV Eindhoven_Ajax_2009,Ajax,1,2,3,3
2009-08-16,Groningen_NAC Breda_2009,NAC Breda,1,2,3,3
2009-08-16,Roda JC_Nijmegen_2009,Nijmegen,1,2,3,3
2009-08-16,Heracles_Feyenoord_2009,Feyenoord,1,2,3,3
2009-08-16,PSV Eindhoven_Ajax_2009,PSV Eindhoven,2,1,3,3
2009-08-16,Utrecht_VVV Venlo_2009,VVV Venlo,1,2,3,3
2009-08-22,VVV Venlo_Groningen_2009,VVV Venlo,2,2,4,4
2009-08-22,Vitesse_Den Haag_2009,Vitesse,2,2,4,4
2009-08-22,Vitesse_Den Haag_2009,Den Haag,2,2,4,4
2009-08-22,Willem II_Heracles_2009,Heracles,2,2,4,4
2009-08-22,Willem II_Heracles_2009,Willem II,2,2,4,4
2009-08-22,VVV Venlo_Groningen_2009,Groningen,2,2,4,4
2009-08-23,Ajax_Sparta_2009,Ajax,2,2,4,4
2009-08-23,Heerenveen_AZ Alkmaar_2009,Heerenveen,3,1,4,4
2009-08-23,Twente_Waalwijk_2009,Twente,2,2,4,4
2009-08-23,PSV Eindhoven_NAC Breda_2009,PSV Eindhoven,3,1,4,4
2009-08-23,Ajax_Sparta_2009,Sparta,2,2,4,4
2009-08-23,Feyenoord_Roda JC_2009,Roda JC,2,2,4,4
2009-08-23,Feyenoord_Roda JC_2009,Feyenoord,2,2,4,4
2009-08-23,Twente_Waalwijk_2009,Waalwijk,2,2,4,4
2009-08-23,Heerenveen_AZ Alkmaar_2009,AZ Alkmaar,1,3,4,4
2009-08-23,PSV Eindhoven_NAC Breda_2009,NAC Breda,1,3,4,4
2009-08-28,Waalwijk_Den Haag_2009,Den Haag,2,3,5,5
2009-08-28,Roda JC_Vitesse_2009,Roda JC,3,2,5,5
2009-08-28,Waalwijk_Den Haag_2009,Waalwijk,3,2,5,5
2009-08-28,Roda JC_Vitesse_2009,Vitesse,2,3,5,5
2009-08-29,Nijmegen_VVV Venlo_2009,VVV Venlo,2,3,5,5
2009-08-29,Utrecht_Sparta_2009,Utrecht,3,1,4,5
2009-08-29,AZ Alkmaar_Willem II_2009,AZ Alkmaar,2,3,5,5
2009-08-29,AZ Alkmaar_Willem II_2009,Willem II,2,3,5,5
2009-08-29,Utrecht_Sparta_2009,Sparta,2,3,5,5
2009-08-29,Nijmegen_VVV Venlo_2009,Nijmegen,2,2,4,5
