,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
112,2,Rio Ave,14,1,0,3,0,0,1,2,3,A,7,2017-12-02,Tondela,P1,3,2,4,4,A,2,Tondela_Rio Ave_2017
113,3,Aves,18,0,0,1,0,1,0,2,14,A,15,2017-12-03,Feirense,P1,8,3,4,6,D,9,Feirense_Aves_2017
114,2,Guimaraes,17,1,0,2,0,0,1,5,25,A,6,2017-12-03,Setubal,P1,2,4,7,13,A,3,Setubal_Guimaraes_2017
115,2,Pacos Ferreira,15,3,1,0,0,0,0,3,20,H,2,2017-12-03,Sp Braga,P1,1,6,8,11,D,4,Sp Braga_Pacos Ferreira_2017
116,1,Portimonense,8,0,0,0,0,0,0,4,17,D,7,2017-12-04,Estoril,P1,2,6,7,14,D,4,Estoril_Portimonense_2017
117,3,Moreirense,8,2,0,1,0,0,0,4,23,H,4,2017-12-08,Rio Ave,P1,2,6,3,11,D,1,Rio Ave_Moreirense_2017
118,3,Tondela,16,0,0,1,0,1,0,2,18,A,10,2017-12-09,Aves,P1,4,8,1,16,D,4,Aves_Tondela_2017
119,3,Estoril,17,3,0,1,2,0,1,2,12,H,7,2017-12-09,Benfica,P1,5,3,5,7,H,9,Benfica_Estoril_2017
120,1,Sp Lisbon,18,1,0,3,0,0,1,2,16,A,9,2017-12-09,Boavista,P1,6,2,2,4,A,5,Boavista_Sp Lisbon_2017
121,1,Pacos Ferreira,11,1,1,1,0,0,1,5,17,D,6,2017-12-10,Belenenses,P1,3,4,10,11,A,3,Belenenses_Pacos Ferreira_2017
122,3,Chaves,18,0,0,1,0,0,0,3,18,A,3,2017-12-10,Portimonense,P1,1,7,8,14,D,7,Portimonense_Chaves_2017
123,2,Porto,16,0,0,5,0,0,3,2,21,A,14,2017-12-10,Setubal,P1,9,1,2,4,A,7,Setubal_Porto_2017
124,3,Feirense,22,1,0,0,0,0,0,4,24,H,2,2017-12-11,Guimaraes,P1,0,3,8,9,D,2,Guimaraes_Feirense_2017
125,2,Sp Braga,31,1,0,0,0,0,0,3,22,H,7,2017-12-11,Maritimo,P1,2,2,2,5,D,4,Maritimo_Sp Braga_2017
126,3,Boavista,23,1,0,2,1,0,0,1,9,A,5,2017-12-15,Pacos Ferreira,P1,4,6,4,11,H,4,Pacos Ferreira_Boavista_2017
127,3,Aves,17,3,0,2,1,0,1,1,14,H,6,2017-12-16,Estoril,P1,4,11,5,17,D,3,Estoril_Aves_2017
128,0,Belenenses,18,4,0,0,1,0,0,0,17,H,3,2017-12-16,Sp Braga,P1,2,6,1,12,H,3,Sp Braga_Belenenses_2017
129,3,Rio Ave,25,1,1,1,0,0,1,4,18,D,9,2017-12-17,Chaves,P1,5,7,9,10,A,4,Chaves_Rio Ave_2017
130,4,Setubal,29,1,0,0,1,0,0,2,18,H,4,2017-12-17,Feirense,P1,2,1,4,3,H,2,Feirense_Setubal_2017
131,1,Portimonense,10,2,1,0,1,0,0,3,11,H,6,2017-12-17,Sp Lisbon,P1,1,6,3,11,H,2,Sp Lisbon_Portimonense_2017
132,2,Benfica,7,1,0,5,0,0,3,2,10,A,8,2017-12-17,Tondela,P1,7,1,2,2,A,6,Tondela_Benfica_2017
133,3,Guimaraes,20,2,1,1,2,0,0,3,16,H,10,2017-12-18,Moreirense,P1,4,5,5,8,H,8,Moreirense_Guimaraes_2017
134,1,Maritimo,13,3,1,1,2,0,1,3,11,H,4,2017-12-18,Porto,P1,2,5,9,15,H,1,Porto_Maritimo_2017
135,3,Tondela,13,0,0,1,0,0,0,2,24,A,8,2017-12-23,Guimaraes,P1,3,6,9,14,D,4,Guimaraes_Tondela_2017
136,3,Moreirense,20,1,0,2,0,0,2,3,16,A,8,2018-01-03,Aves,P1,3,7,6,17,A,5,Aves_Moreirense_2017
137,1,Sp Lisbon,14,1,0,1,0,0,1,3,16,D,5,2018-01-03,Benfica,P1,3,3,10,14,A,5,Benfica_Sp Lisbon_2017
138,5,Sp Braga,19,1,1,3,0,1,1,6,15,A,5,2018-01-03,Boavista,P1,4,5,6,6,A,2,Boavista_Sp Braga_2017
139,4,Porto,19,1,1,2,1,0,1,5,18,A,10,2018-01-03,Feirense,P1,5,2,2,2,D,10,Feirense_Porto_2017
140,4,Chaves,14,1,0,2,0,0,1,2,14,A,10,2018-01-03,Maritimo,P1,5,7,6,13,A,3,Maritimo_Chaves_2017
141,0,Pacos Ferreira,12,4,0,2,1,1,0,1,21,H,8,2018-01-03,Rio Ave,P1,5,8,5,15,H,3,Rio Ave_Pacos Ferreira_2017
142,1,Belenenses,16,0,0,0,0,0,0,1,14,D,7,2018-01-04,Portimonense,P1,3,3,3,12,D,3,Portimonense_Belenenses_2017
143,2,Estoril,25,2,0,2,0,0,0,2,20,D,8,2018-01-04,Setubal,P1,3,3,8,5,D,4,Setubal_Estoril_2017
144,4,Rio Ave,22,2,0,1,1,0,1,2,16,H,12,2018-01-06,Sp Braga,P1,5,4,5,12,D,5,Sp Braga_Rio Ave_2017
145,1,Aves,14,1,0,1,0,0,1,3,17,D,8,2018-01-07,Chaves,P1,5,5,9,9,A,0,Chaves_Aves_2017
146,1,Benfica,17,0,0,2,0,0,1,0,7,A,13,2018-01-07,Moreirense,P1,11,2,2,5,A,10,Moreirense_Benfica_2017
147,0,Guimaraes,13,4,0,2,0,0,1,3,16,H,4,2018-01-07,Porto,P1,2,8,5,14,A,3,Porto_Guimaraes_2017
148,0,Maritimo,13,5,0,0,1,0,0,1,15,H,6,2018-01-07,Sp Lisbon,P1,2,6,7,13,H,5,Sp Lisbon_Maritimo_2017
149,2,Feirense,19,0,0,2,0,0,1,4,24,A,2,2018-01-08,Estoril,P1,2,1,5,6,A,4,Estoril_Feirense_2017
150,2,Portimonense,16,1,1,1,0,0,0,5,13,D,7,2018-01-08,Pacos Ferreira,P1,5,5,10,11,D,3,Pacos Ferreira_Portimonense_2017
151,1,Boavista,16,1,0,1,1,0,0,3,13,D,6,2018-01-09,Belenenses,P1,4,4,5,7,H,4,Belenenses_Boavista_2017
152,1,Setubal,17,1,0,1,1,0,1,2,16,D,5,2018-01-09,Tondela,P1,2,2,4,11,D,7,Tondela_Setubal_2017
153,1,Guimaraes,9,4,0,3,3,0,3,3,11,H,10,2018-01-12,Chaves,P1,7,8,5,19,D,2,Chaves_Guimaraes_2017
154,1,Maritimo,13,0,0,0,0,0,0,2,9,D,3,2018-01-13,Pacos Ferreira,P1,2,1,8,9,D,1,Pacos Ferreira_Maritimo_2017
155,2,Benfica,14,1,0,3,0,0,1,3,13,A,10,2018-01-13,Sp Braga,P1,7,5,4,9,A,2,Sp Braga_Benfica_2017
156,6,Rio Ave,22,1,0,2,0,1,1,4,15,A,6,2018-01-14,Belenenses,P1,4,6,3,8,A,5,Belenenses_Rio Ave_2017
157,4,Portimonense,21,2,2,0,2,0,0,2,14,H,10,2018-01-14,Boavista,P1,5,6,4,11,H,6,Boavista_Portimonense_2017
158,0,Aves,14,3,0,0,1,0,0,0,15,H,6,2018-01-14,Sp Lisbon,P1,3,5,4,11,H,7,Sp Lisbon_Aves_2017
159,5,Feirense,19,3,1,1,0,0,0,4,13,H,8,2018-01-14,Tondela,P1,4,6,4,11,D,9,Tondela_Feirense_2017
160,2,Setubal,24,2,0,2,1,0,2,6,27,D,5,2018-01-15,Moreirense,P1,3,6,7,9,A,2,Moreirense_Setubal_2017
161,0,Tondela,13,1,0,0,1,0,0,1,14,H,2,2018-01-19,Porto,P1,0,10,12,17,H,7,Porto_Tondela_2017
162,4,Sp Lisbon,16,1,0,1,0,0,1,3,17,D,10,2018-01-19,Setubal,P1,2,1,0,3,A,8,Setubal_Sp Lisbon_2017
163,0,Chaves,14,3,0,0,2,0,0,0,10,H,6,2018-01-20,Benfica,P1,1,8,8,11,H,2,Benfica_Chaves_2017
164,1,Belenenses,23,0,1,0,0,0,0,5,20,D,10,2018-01-20,Maritimo,P1,3,1,2,3,D,4,Maritimo_Belenenses_2017
165,1,Sp Braga,22,1,0,2,0,0,2,4,18,A,4,2018-01-20,Portimonense,P1,2,4,6,11,A,2,Portimonense_Sp Braga_2017
166,3,Pacos Ferreira,17,0,0,2,0,0,1,5,26,A,8,2018-01-21,Aves,P1,5,4,12,10,A,7,Aves_Pacos Ferreira_2017
167,3,Moreirense,16,1,0,0,1,0,0,4,19,H,9,2018-01-21,Feirense,P1,4,1,2,1,H,6,Feirense_Moreirense_2017
168,4,Estoril,21,3,1,1,1,0,1,2,14,H,13,2018-01-21,Guimaraes,P1,5,7,10,13,D,3,Guimaraes_Estoril_2017
169,2,Boavista,14,2,0,0,1,0,0,3,16,H,7,2018-01-21,Rio Ave,P1,3,9,3,12,H,7,Rio Ave_Boavista_2017
170,3,Benfica,15,1,0,1,0,0,0,1,12,D,6,2018-01-29,Belenenses,P1,2,2,7,5,D,6,Belenenses_Benfica_2017
171,0,Feirense,18,2,0,1,1,0,1,2,20,H,6,2018-01-29,Pacos Ferreira,P1,5,3,6,8,D,6,Pacos Ferreira_Feirense_2017
172,3,Rio Ave,25,4,0,1,3,0,0,4,10,H,5,2018-01-29,Portimonense,P1,1,7,1,10,H,3,Portimonense_Rio Ave_2017
173,0,Tondela,18,3,0,0,2,0,0,0,18,H,6,2018-01-30,Estoril,P1,2,4,1,10,H,4,Estoril_Tondela_2017
174,4,Porto,20,0,0,0,0,1,0,1,11,D,12,2018-01-30,Moreirense,P1,2,0,2,1,D,4,Moreirense_Porto_2017
175,0,Aves,21,2,0,0,1,0,0,1,18,H,6,2018-01-30,Sp Braga,P1,2,8,4,15,H,6,Sp Braga_Aves_2017
176,1,Maritimo,13,2,0,1,1,0,1,2,21,H,6,2018-01-31,Boavista,P1,2,8,2,12,D,3,Boavista_Maritimo_2017
177,1,Setubal,14,2,0,2,1,0,1,2,22,D,8,2018-01-31,Chaves,P1,5,5,4,7,D,8,Chaves_Setubal_2017
178,0,Guimaraes,7,1,0,0,0,0,0,2,17,H,7,2018-01-31,Sp Lisbon,P1,4,5,9,12,D,3,Sp Lisbon_Guimaraes_2017
179,1,Rio Ave,13,5,0,1,0,0,1,2,12,H,2,2018-02-03,Benfica,P1,1,8,10,13,A,3,Benfica_Rio Ave_2017
180,1,Sp Braga,23,3,0,1,2,0,1,2,13,H,7,2018-02-03,Porto,P1,3,6,7,11,H,3,Porto_Sp Braga_2017
181,0,Sp Lisbon,18,2,0,0,2,0,0,3,11,H,11,2018-02-04,Estoril,P1,7,6,10,13,H,16,Estoril_Sp Lisbon_2017
