,HTHG,Div,AwayTeam,FTR,HTAG,Date,HTR,HomeTeam,FTHG,FTAG,idGame
0,1,P1,Setubal,D,0,2008-08-22,H,Guimaraes,1,1,Guimaraes_Setubal_2008
1,0,P1,Sp Braga,A,0,2008-08-23,D,Pacos Ferreira,0,2,Pacos Ferreira_Sp Braga_2008
2,3,P1,Trofense,H,0,2008-08-23,H,Sp Lisbon,3,1,Sp Lisbon_Trofense_2008
3,0,P1,Academica,H,0,2008-08-24,D,Est Amadora,1,0,Est Amadora_Academica_2008
4,1,P1,Nacional,A,1,2008-08-24,D,Leixoes,1,3,Leixoes_Nacional_2008
5,1,P1,Maritimo,H,0,2008-08-24,H,Naval,1,0,Naval_Maritimo_2008
6,1,P1,Belenenses,H,0,2008-08-24,H,Porto,2,0,Porto_Belenenses_2008
7,0,P1,Benfica,D,0,2008-08-24,D,Rio Ave,1,1,Rio Ave_Benfica_2008
8,1,P1,Pacos Ferreira,D,0,2008-08-29,H,Belenenses,2,2,Belenenses_Pacos Ferreira_2008
9,0,P1,Porto,D,1,2008-08-30,A,Benfica,1,1,Benfica_Porto_2008
10,1,P1,Rio Ave,H,0,2008-08-31,H,Academica,1,0,Academica_Rio Ave_2008
11,0,P1,Naval,H,0,2008-08-31,D,Nacional,2,1,Nacional_Naval_2008
12,1,P1,Est Amadora,H,0,2008-08-31,H,Setubal,1,0,Setubal_Est Amadora_2008
13,0,P1,Leixoes,A,1,2008-08-31,A,Trofense,1,2,Trofense_Leixoes_2008
14,0,P1,Guimaraes,A,1,2008-09-01,A,Maritimo,0,1,Maritimo_Guimaraes_2008
15,0,P1,Sp Lisbon,A,1,2008-09-01,A,Sp Braga,0,1,Sp Braga_Sp Lisbon_2008
16,1,P1,Belenenses,H,0,2008-09-20,H,Sp Lisbon,2,0,Sp Lisbon_Belenenses_2008
17,0,P1,Setubal,H,0,2008-09-21,D,Academica,1,0,Academica_Setubal_2008
18,0,P1,Maritimo,D,0,2008-09-21,D,Est Amadora,0,0,Est Amadora_Maritimo_2008
19,1,P1,Sp Braga,H,0,2008-09-21,H,Leixoes,2,0,Leixoes_Sp Braga_2008
20,2,P1,Trofense,H,1,2008-09-21,H,Naval,3,1,Naval_Trofense_2008
21,0,P1,Porto,D,0,2008-09-21,D,Rio Ave,0,0,Rio Ave_Porto_2008
22,0,P1,Nacional,A,1,2008-09-22,A,Guimaraes,0,2,Guimaraes_Nacional_2008
23,1,P1,Benfica,A,3,2008-09-22,A,Pacos Ferreira,3,4,Pacos Ferreira_Benfica_2008
24,1,P1,Pacos Ferreira,H,0,2008-09-26,H,Porto,2,0,Porto_Pacos Ferreira_2008
25,0,P1,Sp Lisbon,H,0,2008-09-27,D,Benfica,2,0,Benfica_Sp Lisbon_2008
26,0,P1,Rio Ave,H,0,2008-09-27,D,Setubal,1,0,Setubal_Rio Ave_2008
27,1,P1,Naval,D,0,2008-09-27,H,Sp Braga,1,1,Sp Braga_Naval_2008
28,1,P1,Academica,H,0,2008-09-28,H,Maritimo,2,0,Maritimo_Academica_2008
29,0,P1,Est Amadora,A,1,2008-09-28,A,Nacional,1,2,Nacional_Est Amadora_2008
30,0,P1,Guimaraes,A,2,2008-09-28,A,Trofense,1,3,Trofense_Guimaraes_2008
31,0,P1,Leixoes,A,0,2008-09-29,D,Belenenses,0,1,Belenenses_Leixoes_2008
32,0,P1,Belenenses,D,0,2008-10-04,D,Naval,1,1,Naval_Belenenses_2008
33,0,P1,Nacional,D,1,2008-10-05,A,Academica,1,1,Academica_Nacional_2008
34,0,P1,Trofense,H,0,2008-10-05,D,Est Amadora,1,0,Est Amadora_Trofense_2008
35,1,P1,Pacos Ferreira,H,0,2008-10-05,H,Rio Ave,3,2,Rio Ave_Pacos Ferreira_2008
36,1,P1,Porto,A,2,2008-10-05,A,Sp Lisbon,1,2,Sp Lisbon_Porto_2008
37,0,P1,Sp Braga,D,0,2008-10-06,D,Guimaraes,0,0,Guimaraes_Sp Braga_2008
38,0,P1,Benfica,D,1,2008-10-06,A,Leixoes,1,1,Leixoes_Benfica_2008
39,0,P1,Maritimo,A,0,2008-10-07,D,Setubal,0,2,Setubal_Maritimo_2008
40,0,P1,Academica,D,0,2008-10-24,D,Trofense,0,0,Trofense_Academica_2008
41,0,P1,Guimaraes,D,1,2008-10-25,A,Belenenses,1,1,Belenenses_Guimaraes_2008
42,1,P1,Leixoes,A,2,2008-10-25,A,Porto,2,3,Porto_Leixoes_2008
43,0,P1,Naval,H,0,2008-10-26,D,Benfica,2,1,Benfica_Naval_2008
44,0,P1,Rio Ave,D,0,2008-10-26,D,Maritimo,1,1,Maritimo_Rio Ave_2008
45,0,P1,Setubal,H,0,2008-10-26,D,Nacional,1,0,Nacional_Setubal_2008
46,0,P1,Sp Lisbon,D,0,2008-10-26,D,Pacos Ferreira,0,0,Pacos Ferreira_Sp Lisbon_2008
47,2,P1,Est Amadora,H,0,2008-10-27,H,Sp Braga,5,0,Sp Braga_Est Amadora_2008
48,0,P1,Trofense,A,1,2008-10-31,A,Setubal,0,2,Setubal_Trofense_2008
49,0,P1,Porto,H,0,2008-11-01,D,Naval,1,0,Naval_Porto_2008
50,0,P1,Sp Lisbon,A,1,2008-11-01,A,Rio Ave,0,1,Rio Ave_Sp Lisbon_2008
51,0,P1,Sp Braga,D,0,2008-11-02,D,Academica,1,1,Academica_Sp Braga_2008
52,1,P1,Belenenses,D,1,2008-11-02,D,Est Amadora,1,1,Est Amadora_Belenenses_2008
53,1,P1,Benfica,A,2,2008-11-02,A,Guimaraes,1,2,Guimaraes_Benfica_2008
