,HTHG,Div,AwayTeam,FTR,HTAG,Date,HTR,HomeTeam,FTHG,FTAG,idGame
0,0,P1,Sp Braga,A,1,2013-08-16,A,Pacos Ferreira,0,2,Pacos Ferreira_Sp Braga_2013
1,2,P1,Nacional,H,1,2013-08-17,H,Estoril,3,1,Estoril_Nacional_2013
2,0,P1,Olhanense,H,0,2013-08-17,D,Guimaraes,2,0,Guimaraes_Olhanense_2013
3,0,P1,Rio Ave,A,1,2013-08-18,A,Belenenses,0,3,Belenenses_Rio Ave_2013
4,1,P1,Academica,H,0,2013-08-18,H,Gil Vicente,2,0,Gil Vicente_Academica_2013
5,1,P1,Benfica,H,0,2013-08-18,H,Maritimo,2,1,Maritimo_Benfica_2013
6,1,P1,Porto,A,0,2013-08-18,H,Setubal,1,3,Setubal_Porto_2013
7,2,P1,Arouca,H,1,2013-08-18,H,Sp Lisbon,5,1,Sp Lisbon_Arouca_2013
8,0,P1,Sp Lisbon,A,2,2013-08-24,A,Academica,0,4,Academica_Sp Lisbon_2013
9,1,P1,Pacos Ferreira,H,0,2013-08-24,H,Olhanense,1,0,Olhanense_Pacos Ferreira_2013
10,0,P1,Estoril,A,2,2013-08-25,A,Arouca,1,2,Arouca_Estoril_2013
11,0,P1,Gil Vicente,H,0,2013-08-25,D,Benfica,2,1,Benfica_Gil Vicente_2013
12,1,P1,Guimaraes,D,1,2013-08-25,D,Nacional,1,1,Nacional_Guimaraes_2013
13,2,P1,Maritimo,H,0,2013-08-25,H,Porto,3,0,Porto_Maritimo_2013
14,1,P1,Setubal,H,0,2013-08-25,H,Rio Ave,2,0,Rio Ave_Setubal_2013
15,1,P1,Belenenses,H,0,2013-08-26,H,Sp Braga,2,1,Sp Braga_Belenenses_2013
16,1,P1,Setubal,A,1,2013-08-31,D,Guimaraes,1,4,Guimaraes_Setubal_2013
17,1,P1,Benfica,D,0,2013-08-31,H,Sp Lisbon,1,1,Sp Lisbon_Benfica_2013
18,0,P1,Rio Ave,H,0,2013-09-01,D,Arouca,1,0,Arouca_Rio Ave_2013
19,1,P1,Nacional,A,1,2013-09-01,D,Belenenses,2,3,Belenenses_Nacional_2013
20,0,P1,Sp Braga,H,0,2013-09-01,D,Gil Vicente,1,0,Gil Vicente_Sp Braga_2013
21,0,P1,Olhanense,D,1,2013-09-01,A,Maritimo,1,1,Maritimo_Olhanense_2013
22,0,P1,Porto,A,0,2013-09-01,D,Pacos Ferreira,0,1,Pacos Ferreira_Porto_2013
23,0,P1,Academica,D,1,2013-09-02,A,Estoril,1,1,Estoril_Academica_2013
24,2,P1,Pacos Ferreira,H,0,2013-09-14,H,Benfica,3,1,Benfica_Pacos Ferreira_2013
25,2,P1,Gil Vicente,H,0,2013-09-14,H,Porto,2,0,Porto_Gil Vicente_2013
26,0,P1,Guimaraes,A,0,2013-09-14,D,Rio Ave,0,1,Rio Ave_Guimaraes_2013
27,0,P1,Belenenses,H,1,2013-09-15,A,Academica,2,1,Academica_Belenenses_2013
28,0,P1,Arouca,A,0,2013-09-15,D,Nacional,0,1,Nacional_Arouca_2013
29,0,P1,Sp Lisbon,A,0,2013-09-15,D,Olhanense,0,2,Olhanense_Sp Lisbon_2013
30,0,P1,Maritimo,A,0,2013-09-15,D,Setubal,2,4,Setubal_Maritimo_2013
31,1,P1,Estoril,H,1,2013-09-15,D,Sp Braga,3,2,Sp Braga_Estoril_2013
32,0,P1,Sp Braga,A,1,2013-09-20,A,Arouca,0,1,Arouca_Sp Braga_2013
33,1,P1,Maritimo,H,0,2013-09-21,H,Belenenses,1,0,Belenenses_Maritimo_2013
34,1,P1,Olhanense,D,0,2013-09-21,H,Gil Vicente,1,1,Gil Vicente_Olhanense_2013
35,1,P1,Rio Ave,D,0,2013-09-21,H,Sp Lisbon,1,1,Sp Lisbon_Rio Ave_2013
36,1,P1,Porto,D,1,2013-09-22,D,Estoril,2,2,Estoril_Porto_2013
37,0,P1,Benfica,A,0,2013-09-22,D,Guimaraes,0,1,Guimaraes_Benfica_2013
38,1,P1,Academica,H,0,2013-09-22,H,Nacional,1,0,Nacional_Academica_2013
39,0,P1,Setubal,D,1,2013-09-23,A,Pacos Ferreira,1,1,Pacos Ferreira_Setubal_2013
40,0,P1,Guimaraes,H,0,2013-09-27,D,Porto,1,0,Porto_Guimaraes_2013
41,0,P1,Arouca,D,0,2013-09-28,D,Academica,0,0,Academica_Arouca_2013
42,1,P1,Belenenses,D,1,2013-09-28,D,Benfica,1,1,Benfica_Belenenses_2013
43,1,P1,Pacos Ferreira,A,0,2013-09-28,H,Maritimo,3,4,Maritimo_Pacos Ferreira_2013
44,1,P1,Estoril,A,1,2013-09-28,D,Olhanense,1,2,Olhanense_Estoril_2013
45,0,P1,Nacional,A,1,2013-09-28,A,Rio Ave,0,3,Rio Ave_Nacional_2013
46,1,P1,Sp Lisbon,A,1,2013-09-28,D,Sp Braga,1,2,Sp Braga_Sp Lisbon_2013
47,2,P1,Gil Vicente,D,1,2013-09-30,H,Setubal,2,2,Setubal_Gil Vicente_2013
48,0,P1,Rio Ave,A,0,2013-10-04,D,Academica,0,1,Academica_Rio Ave_2013
49,1,P1,Olhanense,H,0,2013-10-05,H,Belenenses,2,0,Belenenses_Olhanense_2013
50,1,P1,Setubal,H,0,2013-10-05,H,Sp Lisbon,4,0,Sp Lisbon_Setubal_2013
51,0,P1,Porto,A,1,2013-10-06,A,Arouca,1,3,Arouca_Porto_2013
52,0,P1,Benfica,A,1,2013-10-06,A,Estoril,1,2,Estoril_Benfica_2013
53,0,P1,Pacos Ferreira,H,0,2013-10-06,D,Gil Vicente,2,1,Gil Vicente_Pacos Ferreira_2013
54,2,P1,Sp Braga,H,0,2013-10-06,H,Nacional,3,0,Nacional_Sp Braga_2013
55,0,P1,Maritimo,H,0,2013-10-07,D,Guimaraes,1,0,Guimaraes_Maritimo_2013
56,0,P1,Academica,A,1,2013-10-25,A,Sp Braga,0,1,Sp Braga_Academica_2013
57,0,P1,Arouca,H,0,2013-10-26,D,Olhanense,1,0,Olhanense_Arouca_2013
58,0,P1,Gil Vicente,A,0,2013-10-26,D,Rio Ave,0,1,Rio Ave_Gil Vicente_2013
59,0,P1,Belenenses,D,0,2013-10-26,D,Setubal,0,0,Setubal_Belenenses_2013
60,1,P1,Nacional,H,0,2013-10-27,H,Benfica,2,0,Benfica_Nacional_2013
61,1,P1,Estoril,A,1,2013-10-27,D,Maritimo,1,3,Maritimo_Estoril_2013
62,1,P1,Sp Lisbon,H,0,2013-10-27,H,Porto,3,1,Porto_Sp Lisbon_2013
63,1,P1,Guimaraes,A,1,2013-10-28,D,Pacos Ferreira,1,3,Pacos Ferreira_Guimaraes_2013
64,0,P1,Benfica,A,2,2013-11-01,A,Academica,0,3,Academica_Benfica_2013
65,1,P1,Porto,D,1,2013-11-02,D,Belenenses,1,1,Belenenses_Porto_2013
66,1,P1,Maritimo,H,2,2013-11-02,A,Sp Lisbon,3,2,Sp Lisbon_Maritimo_2013
67,0,P1,Pacos Ferreira,D,0,2013-11-03,D,Arouca,0,0,Arouca_Pacos Ferreira_2013
68,0,P1,Setubal,A,0,2013-11-03,D,Estoril,0,2,Estoril_Setubal_2013
69,1,P1,Guimaraes,H,0,2013-11-03,H,Gil Vicente,1,0,Gil Vicente_Guimaraes_2013
70,0,P1,Olhanense,D,0,2013-11-03,D,Nacional,0,0,Nacional_Olhanense_2013
71,0,P1,Rio Ave,A,0,2013-11-03,D,Sp Braga,0,1,Sp Braga_Rio Ave_2013
