,HTHG,Div,AwayTeam,FTR,HTAG,Date,HTR,HomeTeam,FTHG,FTAG,idGame
0,1,P1,Maritimo,H,0,2014-08-15,H,Porto,2,0,Porto_Maritimo_2014
1,0,P1,Sp Lisbon,D,1,2014-08-16,A,Academica,1,1,Academica_Sp Lisbon_2014
2,0,P1,Guimaraes,A,1,2014-08-16,A,Gil Vicente,1,3,Gil Vicente_Guimaraes_2014
3,1,P1,Pacos Ferreira,H,0,2014-08-17,H,Benfica,2,0,Benfica_Pacos Ferreira_2014
4,0,P1,Moreirense,A,0,2014-08-17,D,Nacional,0,1,Nacional_Moreirense_2014
5,1,P1,Belenenses,A,1,2014-08-17,D,Penafiel,1,3,Penafiel_Belenenses_2014
6,0,P1,Setubal,H,0,2014-08-17,D,Rio Ave,2,0,Rio Ave_Setubal_2014
7,1,P1,Boavista,H,0,2014-08-17,H,Sp Braga,3,0,Sp Braga_Boavista_2014
8,1,P1,Estoril,D,1,2014-08-18,D,Arouca,1,1,Arouca_Estoril_2014
9,1,P1,Penafiel,H,0,2014-08-22,H,Guimaraes,3,0,Guimaraes_Penafiel_2014
10,0,P1,Academica,H,0,2014-08-23,D,Maritimo,2,1,Maritimo_Academica_2014
11,0,P1,Porto,A,1,2014-08-23,A,Pacos Ferreira,0,1,Pacos Ferreira_Porto_2014
12,0,P1,Arouca,H,0,2014-08-23,D,Sp Lisbon,1,0,Sp Lisbon_Arouca_2014
13,2,P1,Nacional,H,0,2014-08-24,H,Belenenses,3,1,Belenenses_Nacional_2014
14,0,P1,Benfica,A,1,2014-08-24,A,Boavista,0,1,Boavista_Benfica_2014
15,0,P1,Rio Ave,A,2,2014-08-24,A,Estoril,1,5,Estoril_Rio Ave_2014
16,1,P1,Gil Vicente,H,0,2014-08-24,H,Setubal,2,0,Setubal_Gil Vicente_2014
17,0,P1,Sp Braga,D,0,2014-08-25,D,Moreirense,0,0,Moreirense_Sp Braga_2014
18,1,P1,Setubal,D,1,2014-08-29,D,Academica,1,1,Academica_Setubal_2014
19,0,P1,Guimaraes,A,2,2014-08-30,A,Belenenses,0,3,Belenenses_Guimaraes_2014
20,1,P1,Estoril,H,0,2014-08-30,H,Sp Braga,2,1,Sp Braga_Estoril_2014
21,1,P1,Sp Lisbon,D,1,2014-08-31,D,Benfica,1,1,Benfica_Sp Lisbon_2014
22,1,P1,Maritimo,A,0,2014-08-31,H,Gil Vicente,1,2,Gil Vicente_Maritimo_2014
23,1,P1,Arouca,H,0,2014-08-31,H,Nacional,2,0,Nacional_Arouca_2014
24,0,P1,Pacos Ferreira,A,0,2014-08-31,D,Penafiel,0,1,Penafiel_Pacos Ferreira_2014
25,0,P1,Moreirense,H,0,2014-08-31,D,Porto,3,0,Porto_Moreirense_2014
26,2,P1,Boavista,H,0,2014-09-01,H,Rio Ave,4,0,Rio Ave_Boavista_2014
27,0,P1,Benfica,A,3,2014-09-12,A,Setubal,0,5,Setubal_Benfica_2014
28,1,P1,Sp Braga,H,0,2014-09-13,H,Arouca,1,0,Arouca_Sp Braga_2014
29,0,P1,Rio Ave,D,1,2014-09-13,A,Moreirense,1,1,Moreirense_Rio Ave_2014
30,1,P1,Belenenses,D,1,2014-09-13,D,Sp Lisbon,1,1,Sp Lisbon_Belenenses_2014
31,0,P1,Academica,H,0,2014-09-14,D,Boavista,1,0,Boavista_Academica_2014
32,1,P1,Nacional,H,0,2014-09-14,H,Estoril,2,1,Estoril_Nacional_2014
33,0,P1,Porto,D,0,2014-09-14,D,Guimaraes,1,1,Guimaraes_Porto_2014
34,0,P1,Penafiel,H,0,2014-09-14,D,Maritimo,2,0,Maritimo_Penafiel_2014
35,1,P1,Gil Vicente,D,0,2014-09-14,H,Pacos Ferreira,1,1,Pacos Ferreira_Gil Vicente_2014
36,0,P1,Pacos Ferreira,D,1,2014-09-19,A,Guimaraes,1,1,Guimaraes_Pacos Ferreira_2014
37,0,P1,Sp Braga,D,0,2014-09-20,D,Nacional,1,1,Nacional_Sp Braga_2014
38,1,P1,Setubal,H,0,2014-09-20,H,Penafiel,2,0,Penafiel_Setubal_2014
39,0,P1,Maritimo,H,0,2014-09-21,D,Belenenses,1,0,Belenenses_Maritimo_2014
40,0,P1,Moreirense,H,1,2014-09-21,A,Benfica,3,1,Benfica_Moreirense_2014
41,0,P1,Sp Lisbon,A,2,2014-09-21,A,Gil Vicente,0,4,Gil Vicente_Sp Lisbon_2014
42,0,P1,Boavista,D,0,2014-09-21,D,Porto,0,0,Porto_Boavista_2014
43,0,P1,Arouca,A,1,2014-09-21,A,Rio Ave,1,2,Rio Ave_Arouca_2014
44,2,P1,Estoril,D,1,2014-09-22,H,Academica,2,2,Academica_Estoril_2014
45,1,P1,Porto,D,0,2014-09-26,H,Sp Lisbon,1,1,Sp Lisbon_Porto_2014
46,1,P1,Benfica,A,2,2014-09-27,A,Estoril,2,3,Estoril_Benfica_2014
47,0,P1,Rio Ave,H,0,2014-09-27,D,Sp Braga,3,0,Sp Braga_Rio Ave_2014
48,0,P1,Academica,A,1,2014-09-28,A,Arouca,0,1,Arouca_Academica_2014
49,1,P1,Gil Vicente,H,1,2014-09-28,D,Boavista,3,2,Boavista_Gil Vicente_2014
50,4,P1,Guimaraes,H,0,2014-09-28,H,Maritimo,4,0,Maritimo_Guimaraes_2014
51,0,P1,Penafiel,D,0,2014-09-28,D,Moreirense,0,0,Moreirense_Penafiel_2014
52,2,P1,Nacional,H,0,2014-09-28,H,Setubal,2,0,Setubal_Nacional_2014
53,1,P1,Belenenses,H,0,2014-09-29,H,Pacos Ferreira,2,0,Pacos Ferreira_Belenenses_2014
54,1,P1,Boavista,H,0,2014-10-03,H,Guimaraes,3,0,Guimaraes_Boavista_2014
55,0,P1,Sp Lisbon,A,0,2014-10-04,D,Penafiel,0,4,Penafiel_Sp Lisbon_2014
56,0,P1,Moreirense,D,0,2014-10-05,D,Academica,0,0,Academica_Moreirense_2014
57,0,P1,Setubal,D,1,2014-10-05,A,Belenenses,1,1,Belenenses_Setubal_2014
58,0,P1,Arouca,H,0,2014-10-05,D,Benfica,4,0,Benfica_Arouca_2014
59,1,P1,Estoril,D,1,2014-10-05,D,Gil Vicente,1,1,Gil Vicente_Estoril_2014
60,0,P1,Rio Ave,D,0,2014-10-05,D,Nacional,0,0,Nacional_Rio Ave_2014
61,0,P1,Maritimo,H,1,2014-10-05,A,Pacos Ferreira,3,2,Pacos Ferreira_Maritimo_2014
62,1,P1,Sp Braga,H,1,2014-10-05,D,Porto,2,1,Porto_Sp Braga_2014
63,0,P1,Guimaraes,A,0,2014-10-24,D,Setubal,0,1,Setubal_Guimaraes_2014
64,0,P1,Porto,A,3,2014-10-25,A,Arouca,0,5,Arouca_Porto_2014
65,0,P1,Pacos Ferreira,A,1,2014-10-25,A,Boavista,1,2,Boavista_Pacos Ferreira_2014
66,0,P1,Gil Vicente,H,0,2014-10-25,D,Moreirense,2,0,Moreirense_Gil Vicente_2014
67,0,P1,Belenenses,A,1,2014-10-26,A,Estoril,1,2,Estoril_Belenenses_2014
68,0,P1,Academica,H,0,2014-10-26,D,Nacional,1,0,Nacional_Academica_2014
69,1,P1,Benfica,H,1,2014-10-26,D,Sp Braga,2,1,Sp Braga_Benfica_2014
70,3,P1,Maritimo,H,0,2014-10-26,H,Sp Lisbon,4,2,Sp Lisbon_Maritimo_2014
71,2,P1,Penafiel,H,1,2014-10-27,H,Rio Ave,3,2,Rio Ave_Penafiel_2014
72,0,P1,Rio Ave,H,0,2014-10-31,D,Benfica,1,0,Benfica_Rio Ave_2014
73,2,P1,Sp Lisbon,H,0,2014-11-01,H,Guimaraes,3,0,Guimaraes_Sp Lisbon_2014
74,0,P1,Estoril,A,1,2014-11-01,A,Penafiel,1,2,Penafiel_Estoril_2014
75,1,P1,Nacional,H,0,2014-11-01,H,Porto,2,0,Porto_Nacional_2014
76,0,P1,Sp Braga,D,0,2014-11-02,D,Academica,1,1,Academica_Sp Braga_2014
77,0,P1,Arouca,D,0,2014-11-02,D,Gil Vicente,1,1,Gil Vicente_Arouca_2014
78,0,P1,Moreirense,A,1,2014-11-02,A,Maritimo,1,2,Maritimo_Moreirense_2014
79,0,P1,Setubal,H,0,2014-11-02,D,Pacos Ferreira,4,1,Pacos Ferreira_Setubal_2014
80,3,P1,Boavista,H,1,2014-11-03,H,Belenenses,3,1,Belenenses_Boavista_2014
81,0,P1,Guimaraes,A,0,2014-11-07,D,Arouca,1,2,Arouca_Guimaraes_2014
82,0,P1,Gil Vicente,H,0,2014-11-08,D,Sp Braga,2,0,Sp Braga_Gil Vicente_2014
83,0,P1,Penafiel,H,0,2014-11-09,D,Boavista,1,0,Boavista_Penafiel_2014
84,1,P1,Porto,D,1,2014-11-09,D,Estoril,2,2,Estoril_Porto_2014
85,0,P1,Belenenses,A,0,2014-11-09,D,Moreirense,0,1,Moreirense_Belenenses_2014
86,1,P1,Benfica,A,2,2014-11-09,A,Nacional,1,2,Nacional_Benfica_2014
87,1,P1,Maritimo,H,0,2014-11-09,H,Setubal,1,0,Setubal_Maritimo_2014
88,0,P1,Pacos Ferreira,D,1,2014-11-09,A,Sp Lisbon,1,1,Sp Lisbon_Pacos Ferreira_2014
89,2,P1,Academica,H,0,2014-11-10,H,Rio Ave,3,0,Rio Ave_Academica_2014
90,1,P1,Moreirense,H,1,2014-11-28,D,Guimaraes,2,1,Guimaraes_Moreirense_2014
91,0,P1,Arouca,D,0,2014-11-29,D,Belenenses,0,0,Belenenses_Arouca_2014
92,1,P1,Sp Braga,A,2,2014-11-29,A,Penafiel,1,6,Penafiel_Sp Braga_2014
93,0,P1,Setubal,H,0,2014-11-29,D,Sp Lisbon,3,0,Sp Lisbon_Setubal_2014
94,0,P1,Benfica,A,2,2014-11-30,A,Academica,0,2,Academica_Benfica_2014
95,0,P1,Nacional,D,0,2014-11-30,D,Gil Vicente,0,0,Gil Vicente_Nacional_2014
96,1,P1,Boavista,H,0,2014-11-30,H,Maritimo,4,0,Maritimo_Boavista_2014
97,0,P1,Rio Ave,H,0,2014-11-30,D,Porto,5,0,Porto_Rio Ave_2014
98,0,P1,Estoril,D,0,2014-12-01,D,Pacos Ferreira,1,1,Pacos Ferreira_Estoril_2014
99,0,P1,Sp Lisbon,A,0,2014-12-05,D,Boavista,1,3,Boavista_Sp Lisbon_2014
100,0,P1,Porto,A,2,2014-12-06,A,Academica,0,3,Academica_Porto_2014
101,0,P1,Belenenses,H,0,2014-12-06,D,Benfica,3,0,Benfica_Belenenses_2014
102,1,P1,Setubal,H,0,2014-12-06,H,Estoril,1,0,Estoril_Setubal_2014
103,0,P1,Gil Vicente,D,0,2014-12-06,D,Rio Ave,0,0,Rio Ave_Gil Vicente_2014
104,0,P1,Penafiel,A,1,2014-12-07,A,Arouca,0,1,Arouca_Penafiel_2014
105,1,P1,Pacos Ferreira,H,0,2014-12-07,H,Moreirense,2,0,Moreirense_Pacos Ferreira_2014
106,0,P1,Guimaraes,D,0,2014-12-07,D,Sp Braga,0,0,Sp Braga_Guimaraes_2014
107,0,P1,Maritimo,H,0,2014-12-08,D,Nacional,3,0,Nacional_Maritimo_2014
108,0,P1,Boavista,A,0,2014-12-12,D,Setubal,0,1,Setubal_Boavista_2014
109,0,P1,Sp Braga,A,1,2014-12-13,A,Belenenses,0,1,Belenenses_Sp Braga_2014
110,0,P1,Academica,D,0,2014-12-13,D,Gil Vicente,1,1,Gil Vicente_Academica_2014
111,0,P1,Arouca,H,1,2014-12-13,A,Pacos Ferreira,2,1,Pacos Ferreira_Arouca_2014
112,1,P1,Nacional,H,0,2014-12-13,H,Penafiel,2,1,Penafiel_Nacional_2014
113,0,P1,Rio Ave,D,0,2014-12-14,D,Guimaraes,0,0,Guimaraes_Rio Ave_2014
114,0,P1,Estoril,D,0,2014-12-14,D,Maritimo,0,0,Maritimo_Estoril_2014
115,0,P1,Benfica,A,1,2014-12-14,A,Porto,0,2,Porto_Benfica_2014
116,0,P1,Moreirense,D,1,2014-12-14,A,Sp Lisbon,1,1,Sp Lisbon_Moreirense_2014
117,2,P1,Setubal,H,0,2014-12-19,H,Porto,4,0,Porto_Setubal_2014
118,0,P1,Guimaraes,H,0,2014-12-20,D,Estoril,1,0,Estoril_Guimaraes_2014
119,0,P1,Penafiel,D,0,2014-12-21,D,Academica,1,1,Academica_Penafiel_2014
120,0,P1,Maritimo,H,0,2014-12-21,D,Arouca,1,0,Arouca_Maritimo_2014
121,1,P1,Gil Vicente,H,0,2014-12-21,H,Benfica,1,0,Benfica_Gil Vicente_2014
122,1,P1,Boavista,H,0,2014-12-21,H,Moreirense,1,0,Moreirense_Boavista_2014
123,0,P1,Sp Lisbon,A,0,2014-12-21,D,Nacional,0,1,Nacional_Sp Lisbon_2014
124,0,P1,Belenenses,D,0,2014-12-22,D,Rio Ave,0,0,Rio Ave_Belenenses_2014
125,3,P1,Pacos Ferreira,H,0,2014-12-22,H,Sp Braga,3,0,Sp Braga_Pacos Ferreira_2014
126,0,P1,Academica,D,0,2015-01-02,D,Belenenses,0,0,Belenenses_Academica_2014
127,0,P1,Porto,A,1,2015-01-03,A,Gil Vicente,1,5,Gil Vicente_Porto_2014
128,1,P1,Sp Braga,H,1,2015-01-03,D,Maritimo,2,1,Maritimo_Sp Braga_2014
129,0,P1,Rio Ave,A,1,2015-01-03,A,Pacos Ferreira,1,2,Pacos Ferreira_Rio Ave_2014
130,1,P1,Estoril,H,0,2015-01-03,H,Sp Lisbon,3,0,Sp Lisbon_Estoril_2014
131,1,P1,Arouca,H,0,2015-01-04,H,Boavista,3,1,Boavista_Arouca_2014
132,3,P1,Nacional,H,0,2015-01-04,H,Guimaraes,4,0,Guimaraes_Nacional_2014
133,0,P1,Benfica,A,1,2015-01-04,A,Penafiel,0,3,Penafiel_Benfica_2014
134,0,P1,Moreirense,H,1,2015-01-04,A,Setubal,2,1,Setubal_Moreirense_2014
135,1,P1,Moreirense,D,0,2015-01-09,H,Estoril,1,1,Estoril_Moreirense_2014
136,0,P1,Pacos Ferreira,D,0,2015-01-10,D,Academica,2,2,Academica_Pacos Ferreira_2014
137,1,P1,Guimaraes,H,0,2015-01-10,H,Benfica,3,0,Benfica_Guimaraes_2014
