,HTHG,Div,AwayTeam,FTR,HTAG,Date,HTR,HomeTeam,FTHG,FTAG,idGame
0,1,P1,Benfica,D,2,2011-08-12,A,Gil Vicente,2,2,Gil Vicente_Benfica_2011
1,0,P1,Sp Braga,D,0,2011-08-13,D,Rio Ave,0,0,Rio Ave_Sp Braga_2011
2,0,P1,Olhanense,D,1,2011-08-13,A,Sp Lisbon,1,1,Sp Lisbon_Olhanense_2011
3,0,P1,Nacional,D,0,2011-08-14,D,Feirense ,0,0,Feirense _Nacional_2011
4,0,P1,Porto,A,1,2011-08-14,A,Guimaraes,0,1,Guimaraes_Porto_2011
5,0,P1,Beira Mar,D,0,2011-08-14,D,Maritimo,0,0,Maritimo_Beira Mar_2011
6,0,P1,Pacos Ferreira,H,1,2011-08-14,A,Setubal,2,1,Setubal_Pacos Ferreira_2011
7,1,P1,Academica,A,0,2011-08-15,H,Leiria,1,2,Leiria_Academica_2011
8,2,P1,Gil Vicente,H,1,2011-08-19,H,Porto,3,1,Porto_Gil Vicente_2011
9,1,P1,Feirense,H,0,2011-08-20,H,Benfica,3,1,Benfica_Feirense_2011
10,1,P1,Rio Ave,H,0,2011-08-21,H,Academica,1,0,Academica_Rio Ave_2011
11,0,P1,Sp Lisbon,D,0,2011-08-21,D,Beira Mar,0,0,Beira Mar_Sp Lisbon_2011
12,0,P1,Leiria,H,0,2011-08-21,D,Pacos Ferreira,2,1,Pacos Ferreira_Leiria_2011
13,0,P1,Maritimo,H,0,2011-08-21,D,Sp Braga,2,0,Sp Braga_Maritimo_2011
14,0,P1,Setubal,D,2,2011-08-22,A,Olhanense,2,2,Olhanense_Setubal_2011
15,0,P1,Academica,H,0,2011-08-27,D,Gil Vicente,2,0,Gil Vicente_Academica_2011
16,0,P1,Pacos Ferreira,D,0,2011-08-28,D,Feirense,0,0,Feirense_Pacos Ferreira_2011
17,0,P1,Beira Mar,A,1,2011-08-28,A,Guimaraes,0,3,Guimaraes_Beira Mar_2011
18,0,P1,Olhanense,A,1,2011-08-28,A,Rio Ave,0,1,Rio Ave_Olhanense_2011
19,1,P1,Maritimo,A,0,2011-08-28,H,Sp Lisbon,2,3,Sp Lisbon_Maritimo_2011
20,0,P1,Benfica,A,1,2011-08-29,A,Nacional,0,2,Nacional_Benfica_2011
21,0,P1,Sp Braga,A,0,2011-08-29,D,Setubal,0,1,Setubal_Sp Braga_2011
22,0,P1,Guimaraes,A,2,2011-09-04,A,Nacional,1,4,Nacional_Guimaraes_2011
