,HTHG,Div,AwayTeam,FTR,HTAG,Date,HTR,HomeTeam,FTHG,FTAG,idGame
0,1,P1,Belenenses,H,0,2005-08-19,H,Sp Lisbon,2,1,Sp Lisbon_Belenenses_2005
1,0,P1,Benfica,D,0,2005-08-20,D,Academica,0,0,Academica_Benfica_2005
2,0,P1,Setubal,D,0,2005-08-20,D,Boavista,0,0,Boavista_Setubal_2005
3,0,P1,Maritimo,H,0,2005-08-21,D,Gil Vicente,1,0,Gil Vicente_Maritimo_2005
4,0,P1,Naval,A,0,2005-08-21,D,Guimaraes,0,2,Guimaraes_Naval_2005
5,0,P1,Nacional,A,0,2005-08-21,D,Pacos Ferreira,0,1,Pacos Ferreira_Nacional_2005
6,0,P1,Rio Ave,A,0,2005-08-21,D,Penafiel,0,2,Penafiel_Rio Ave_2005
7,0,P1,Est Amadora,H,0,2005-08-21,D,Porto,1,0,Porto_Est Amadora_2005
8,0,P1,Sp Braga,A,1,2005-08-22,A,Leiria,0,1,Leiria_Sp Braga_2005
9,0,P1,Porto,A,1,2005-08-26,A,Naval,2,3,Naval_Porto_2005
10,3,P1,Leiria,H,1,2005-08-27,H,Belenenses,3,1,Belenenses_Leiria_2005
11,0,P1,Gil Vicente,A,0,2005-08-27,D,Benfica,0,2,Benfica_Gil Vicente_2005
12,0,P1,Sp Lisbon,A,0,2005-08-28,D,Maritimo,1,2,Maritimo_Sp Lisbon_2005
13,2,P1,Academica,D,1,2005-08-28,H,Nacional,2,2,Nacional_Academica_2005
14,2,P1,Guimaraes,H,1,2005-08-28,H,Rio Ave,3,1,Rio Ave_Guimaraes_2005
15,0,P1,Pacos Ferreira,A,1,2005-08-28,A,Setubal,0,1,Setubal_Pacos Ferreira_2005
16,0,P1,Penafiel,H,0,2005-08-28,D,Sp Braga,1,0,Sp Braga_Penafiel_2005
17,0,P1,Boavista,D,1,2005-08-29,A,Est Amadora,1,1,Est Amadora_Boavista_2005
18,0,P1,Sp Braga,A,0,2005-09-09,D,Guimaraes,0,2,Guimaraes_Sp Braga_2005
19,0,P1,Rio Ave,H,0,2005-09-10,D,Porto,3,0,Porto_Rio Ave_2005
20,1,P1,Benfica,H,0,2005-09-10,H,Sp Lisbon,2,1,Sp Lisbon_Benfica_2005
21,0,P1,Setubal,A,0,2005-09-11,D,Academica,0,1,Academica_Setubal_2005
22,1,P1,Pacos Ferreira,H,0,2005-09-11,H,Boavista,4,1,Boavista_Pacos Ferreira_2005
23,1,P1,Naval,H,0,2005-09-11,H,Est Amadora,2,1,Est Amadora_Naval_2005
24,0,P1,Nacional,A,0,2005-09-11,D,Gil Vicente,0,1,Gil Vicente_Nacional_2005
25,0,P1,Maritimo,D,0,2005-09-11,D,Leiria,0,0,Leiria_Maritimo_2005
26,0,P1,Belenenses,A,1,2005-09-12,A,Penafiel,0,3,Penafiel_Belenenses_2005
27,1,P1,Boavista,D,2,2005-09-16,A,Naval,2,2,Naval_Boavista_2005
28,2,P1,Leiria,H,0,2005-09-18,H,Benfica,4,0,Benfica_Leiria_2005
29,1,P1,Penafiel,D,0,2005-09-18,H,Maritimo,2,2,Maritimo_Penafiel_2005
30,1,P1,Academica,H,1,2005-09-18,D,Pacos Ferreira,2,1,Pacos Ferreira_Academica_2005
31,1,P1,Est Amadora,H,1,2005-09-18,D,Rio Ave,2,1,Rio Ave_Est Amadora_2005
