,HTHG,Div,AwayTeam,FTR,HTAG,Date,HTR,HomeTeam,FTHG,FTAG,idGame
0,1,P1,Porto,A,1,2016-08-12,D,Rio Ave,1,3,Rio Ave_Porto_2016
1,0,P1,Pacos Ferreira,D,1,2016-08-13,A,Moreirense,1,1,Moreirense_Pacos Ferreira_2016
2,1,P1,Maritimo,H,0,2016-08-13,H,Sp Lisbon,2,0,Sp Lisbon_Maritimo_2016
3,0,P1,Benfica,A,1,2016-08-13,A,Tondela,0,2,Tondela_Benfica_2016
4,2,P1,Arouca,H,0,2016-08-14,H,Boavista,2,0,Boavista_Arouca_2016
5,0,P1,Sp Braga,A,1,2016-08-14,A,Guimaraes,0,1,Guimaraes_Sp Braga_2016
6,1,P1,Belenenses,H,0,2016-08-14,H,Setubal,2,0,Setubal_Belenenses_2016
7,0,P1,Feirense,A,1,2016-08-15,A,Estoril,0,2,Estoril_Feirense_2016
8,0,P1,Boavista,D,0,2016-08-19,D,Belenenses,0,0,Belenenses_Boavista_2016
9,1,P1,Tondela,D,0,2016-08-20,H,Chaves,1,1,Chaves_Tondela_2016
10,0,P1,Guimaraes,A,2,2016-08-20,A,Maritimo,0,2,Maritimo_Guimaraes_2016
11,0,P1,Sp Lisbon,A,1,2016-08-20,A,Pacos Ferreira,0,1,Pacos Ferreira_Sp Lisbon_2016
12,0,P1,Estoril,H,0,2016-08-20,D,Porto,1,0,Porto_Estoril_2016
13,2,P1,Nacional,H,0,2016-08-21,H,Arouca,2,0,Arouca_Nacional_2016
14,0,P1,Setubal,D,0,2016-08-21,D,Benfica,1,1,Benfica_Setubal_2016
15,0,P1,Moreirense,A,1,2016-08-21,A,Feirense,0,3,Feirense_Moreirense_2016
16,0,P1,Rio Ave,D,1,2016-08-22,A,Sp Braga,1,1,Sp Braga_Rio Ave_2016
17,2,P1,Pacos Ferreira,H,1,2016-08-26,H,Guimaraes,5,3,Guimaraes_Pacos Ferreira_2016
18,0,P1,Sp Braga,A,2,2016-08-27,A,Estoril,1,3,Estoril_Sp Braga_2016
19,0,P1,Benfica,A,1,2016-08-27,A,Nacional,1,3,Nacional_Benfica_2016
20,0,P1,Belenenses,A,0,2016-08-27,D,Tondela,0,1,Tondela_Belenenses_2016
21,1,P1,Chaves,D,0,2016-08-28,H,Boavista,2,2,Boavista_Chaves_2016
22,0,P1,Maritimo,A,1,2016-08-28,A,Moreirense,0,1,Moreirense_Maritimo_2016
23,0,P1,Feirense,H,0,2016-08-28,D,Rio Ave,1,0,Rio Ave_Feirense_2016
24,1,P1,Arouca,H,0,2016-08-28,H,Setubal,2,0,Setubal_Arouca_2016
25,2,P1,Porto,H,1,2016-08-28,H,Sp Lisbon,2,1,Sp Lisbon_Porto_2016
26,0,P1,Chaves,A,1,2016-09-04,A,Nacional,0,1,Nacional_Chaves_2016
27,0,P1,Benfica,A,1,2016-09-09,A,Arouca,1,2,Arouca_Benfica_2016
28,0,P1,Nacional,H,1,2016-09-10,A,Belenenses,2,1,Belenenses_Nacional_2016
29,1,P1,Guimaraes,H,0,2016-09-10,H,Porto,3,0,Porto_Guimaraes_2016
30,1,P1,Moreirense,H,0,2016-09-10,H,Sp Lisbon,3,0,Sp Lisbon_Moreirense_2016
31,0,P1,Setubal,D,0,2016-09-11,D,Chaves,0,0,Chaves_Setubal_2016
32,0,P1,Rio Ave,A,1,2016-09-11,A,Maritimo,0,1,Maritimo_Rio Ave_2016
33,0,P1,Estoril,D,0,2016-09-11,D,Pacos Ferreira,0,0,Pacos Ferreira_Estoril_2016
34,1,P1,Boavista,H,0,2016-09-11,H,Sp Braga,3,0,Sp Braga_Boavista_2016
35,1,P1,Tondela,H,0,2016-09-12,H,Feirense,2,1,Feirense_Tondela_2016
36,1,P1,Maritimo,H,0,2016-09-16,H,Nacional,2,0,Nacional_Maritimo_2016
37,1,P1,Moreirense,H,0,2016-09-17,H,Estoril,2,0,Estoril_Moreirense_2016
38,1,P1,Belenenses,D,0,2016-09-17,H,Guimaraes,1,1,Guimaraes_Belenenses_2016
39,1,P1,Pacos Ferreira,A,3,2016-09-17,A,Setubal,1,4,Setubal_Pacos Ferreira_2016
40,0,P1,Chaves,A,1,2016-09-18,A,Arouca,0,1,Arouca_Chaves_2016
41,0,P1,Feirense,A,1,2016-09-18,A,Boavista,1,2,Boavista_Feirense_2016
42,3,P1,Sp Lisbon,H,0,2016-09-18,H,Rio Ave,3,1,Rio Ave_Sp Lisbon_2016
43,0,P1,Porto,D,0,2016-09-18,D,Tondela,0,0,Tondela_Porto_2016
44,1,P1,Sp Braga,H,0,2016-09-19,H,Benfica,3,1,Benfica_Sp Braga_2016
45,2,P1,Boavista,H,1,2016-09-23,H,Porto,3,1,Porto_Boavista_2016
46,1,P1,Estoril,H,0,2016-09-23,H,Sp Lisbon,4,2,Sp Lisbon_Estoril_2016
47,0,P1,Benfica,A,0,2016-09-24,D,Chaves,0,2,Chaves_Benfica_2016
48,0,P1,Nacional,A,1,2016-09-24,A,Feirense,0,3,Feirense_Nacional_2016
49,0,P1,Setubal,H,1,2016-09-24,A,Sp Braga,2,1,Sp Braga_Setubal_2016
50,2,P1,Tondela,H,0,2016-09-25,H,Maritimo,2,0,Maritimo_Tondela_2016
51,0,P1,Guimaraes,A,0,2016-09-25,D,Moreirense,0,1,Moreirense_Guimaraes_2016
52,2,P1,Rio Ave,H,0,2016-09-25,H,Pacos Ferreira,2,1,Pacos Ferreira_Rio Ave_2016
53,1,P1,Arouca,D,0,2016-09-26,H,Belenenses,1,1,Belenenses_Arouca_2016
54,1,P1,Pacos Ferreira,H,0,2016-09-30,H,Tondela,2,1,Tondela_Pacos Ferreira_2016
55,0,P1,Belenenses,H,1,2016-10-01,A,Chaves,3,1,Chaves_Belenenses_2016
56,0,P1,Sp Lisbon,D,2,2016-10-01,A,Guimaraes,3,3,Guimaraes_Sp Lisbon_2016
57,0,P1,Porto,A,3,2016-10-01,A,Nacional,0,4,Nacional_Porto_2016
58,1,P1,Estoril,A,2,2016-10-01,A,Rio Ave,1,2,Rio Ave_Estoril_2016
59,0,P1,Sp Braga,D,0,2016-10-02,D,Arouca,1,1,Arouca_Sp Braga_2016
60,1,P1,Feirense,H,0,2016-10-02,H,Benfica,4,0,Benfica_Feirense_2016
61,1,P1,Moreirense,H,0,2016-10-02,H,Boavista,2,0,Boavista_Moreirense_2016
62,0,P1,Maritimo,A,0,2016-10-02,D,Setubal,0,1,Setubal_Maritimo_2016
63,1,P1,Boavista,D,0,2016-10-21,H,Maritimo,1,1,Maritimo_Boavista_2016
64,0,P1,Nacional,D,1,2016-10-21,A,Pacos Ferreira,1,1,Pacos Ferreira_Nacional_2016
65,0,P1,Setubal,D,0,2016-10-22,D,Feirense,1,1,Feirense_Setubal_2016
66,1,P1,Arouca,H,0,2016-10-22,H,Porto,3,0,Porto_Arouca_2016
67,0,P1,Tondela,D,0,2016-10-22,D,Sp Lisbon,1,1,Sp Lisbon_Tondela_2016
68,0,P1,Benfica,A,1,2016-10-23,A,Belenenses,0,2,Belenenses_Benfica_2016
69,0,P1,Guimaraes,A,1,2016-10-23,A,Estoril,0,2,Estoril_Guimaraes_2016
70,0,P1,Rio Ave,D,0,2016-10-23,D,Moreirense,1,1,Moreirense_Rio Ave_2016
71,0,P1,Chaves,H,0,2016-10-24,D,Sp Braga,1,0,Sp Braga_Chaves_2016
72,1,P1,Pacos Ferreira,H,0,2016-10-28,H,Benfica,3,0,Benfica_Pacos Ferreira_2016
73,0,P1,Sp Lisbon,D,0,2016-10-28,D,Nacional,0,0,Nacional_Sp Lisbon_2016
74,0,P1,Estoril,D,0,2016-10-29,D,Boavista,0,0,Boavista_Estoril_2016
75,0,P1,Porto,D,0,2016-10-29,D,Setubal,0,0,Setubal_Porto_2016
76,1,P1,Moreirense,A,1,2016-10-29,D,Tondela,1,2,Tondela_Moreirense_2016
77,0,P1,Maritimo,H,0,2016-10-30,D,Arouca,1,0,Arouca_Maritimo_2016
78,0,P1,Guimaraes,A,1,2016-10-30,A,Rio Ave,0,3,Rio Ave_Guimaraes_2016
79,1,P1,Belenenses,H,0,2016-10-30,H,Sp Braga,2,1,Sp Braga_Belenenses_2016
80,0,P1,Feirense,D,1,2016-10-31,A,Chaves,1,1,Chaves_Feirense_2016
81,0,P1,Nacional,H,0,2016-11-04,D,Guimaraes,2,1,Guimaraes_Nacional_2016
82,0,P1,Tondela,H,0,2016-11-05,D,Estoril,2,0,Estoril_Tondela_2016
83,0,P1,Belenenses,A,1,2016-11-05,A,Feirense,0,1,Feirense_Belenenses_2016
84,0,P1,Chaves,D,0,2016-11-05,D,Pacos Ferreira,1,1,Pacos Ferreira_Chaves_2016
85,1,P1,Boavista,A,1,2016-11-05,D,Rio Ave,1,2,Rio Ave_Boavista_2016
86,1,P1,Sp Braga,H,0,2016-11-06,H,Maritimo,1,0,Maritimo_Sp Braga_2016
87,0,P1,Setubal,A,0,2016-11-06,D,Moreirense,1,2,Moreirense_Setubal_2016
88,0,P1,Benfica,D,0,2016-11-06,D,Porto,1,1,Porto_Benfica_2016
89,1,P1,Arouca,H,0,2016-11-06,H,Sp Lisbon,3,0,Sp Lisbon_Arouca_2016
90,0,P1,Rio Ave,A,1,2016-11-25,A,Setubal,0,1,Setubal_Rio Ave_2016
91,0,P1,Porto,D,0,2016-11-26,D,Belenenses,0,0,Belenenses_Porto_2016
92,0,P1,Sp Lisbon,A,1,2016-11-26,A,Boavista,0,1,Boavista_Sp Lisbon_2016
93,0,P1,Maritimo,D,0,2016-11-26,D,Chaves,0,0,Chaves_Maritimo_2016
94,0,P1,Estoril,A,1,2016-11-26,A,Nacional,0,1,Nacional_Estoril_2016
95,1,P1,Pacos Ferreira,H,0,2016-11-27,H,Arouca,1,0,Arouca_Pacos Ferreira_2016
96,1,P1,Moreirense,H,0,2016-11-27,H,Benfica,3,0,Benfica_Moreirense_2016
