,AC,FTAG,AwayTeam,HomeTeam,Div,HS,AST,HST,HC,AF,HTAG,Referee,AS,FTHG,FTR,HTHG,AR,HTR,HF,AY,HR,Date,HY,idGame
13,7,1,Portsmouth,Man City,E0,21,2,11,11,22,1,M Messias,4,1,D,0,0,A,8,3,0,23/08/2003,2,Man City_Portsmouth_2003
14,4,2,Man United,Newcastle,E0,7,8,5,2,14,0,U Rennie,11,1,A,1,0,H,18,2,0,23/08/2003,2,Newcastle_Man United_2003
15,7,0,Birmingham,Southampton,E0,14,5,7,2,19,0,Graham Barber,12,0,D,0,0,D,15,1,0,23/08/2003,3,Southampton_Birmingham_2003
16,0,1,Leeds,Tottenham,E0,20,2,4,6,14,1,S Dunn,5,2,H,1,0,D,14,2,0,23/08/2003,1,Tottenham_Leeds_2003
17,2,4,Charlton,Wolves,E0,10,6,4,5,7,4,P Dowd,8,0,A,0,1,A,11,1,0,23/08/2003,2,Wolves_Charlton_2003
18,9,0,Liverpool,Aston Villa,E0,14,9,9,8,7,0,P Durkin,15,0,D,0,0,D,16,1,0,24/08/2003,0,Aston Villa_Liverpool_2003
19,5,4,Arsenal,Middlesbrough,E0,10,10,4,3,7,3,D Gallagher,14,0,A,0,0,A,11,0,0,24/08/2003,1,Middlesbrough_Arsenal_2003
20,0,3,Man City,Blackburn,E0,14,5,10,9,10,1,A Wiley,13,2,A,1,0,D,14,1,0,25/08/2003,2,Blackburn_Man City_2003
21,8,2,Everton,Charlton,E0,10,4,4,6,8,1,S Dunn,13,2,D,1,0,D,8,1,0,26/08/2003,1,Charlton_Everton_2003
22,10,0,Southampton,Leeds,E0,15,8,6,6,11,0,P Durkin,14,0,D,0,0,D,10,3,0,26/08/2003,2,Leeds_Southampton_2003
23,4,0,Middlesbrough,Leicester,E0,12,3,4,6,16,0,G Barber,13,0,D,0,0,D,17,2,0,26/08/2003,3,Leicester_Middlesbrough_2003
24,4,0,Bolton,Portsmouth,E0,13,4,8,0,14,0,D Gallagher,13,4,H,0,0,D,12,4,0,26/08/2003,2,Portsmouth_Bolton_2003
25,6,0,Aston Villa,Arsenal,E0,14,3,6,2,16,0,M Dean,6,2,H,0,0,D,16,4,0,27/08/2003,3,Arsenal_Aston Villa_2003
26,5,0,Tottenham,Liverpool,E0,22,4,10,8,27,0,U Rennie,9,0,D,0,0,D,20,5,0,27/08/2003,2,Liverpool_Tottenham_2003
27,2,0,Wolves,Man United,E0,14,2,5,10,12,0,G Poll,12,1,H,0,0,D,6,2,0,27/08/2003,2,Man United_Wolves_2003
28,1,1,Leicester,Aston Villa,E0,10,4,8,11,17,0,S Bennett,5,3,H,3,1,H,18,2,0,30/08/2003,1,Aston Villa_Leicester_2003
29,3,0,Charlton,Bolton,E0,13,1,9,12,16,0,A Wiley,7,0,D,0,0,D,18,2,0,30/08/2003,4,Bolton_Charlton_2003
30,4,2,Blackburn,Chelsea,E0,12,4,5,3,19,1,M Dean,7,2,D,1,0,D,11,4,0,30/08/2003,0,Chelsea_Blackburn_2003
31,5,3,Liverpool,Everton,E0,11,11,5,9,17,1,M Riley,18,0,A,0,0,A,22,3,0,30/08/2003,3,Everton_Liverpool_2003
32,3,3,Leeds,Middlesbrough,E0,27,4,16,6,21,1,N Barry,8,2,A,0,0,A,17,3,0,30/08/2003,2,Middlesbrough_Leeds_2003
33,6,1,Birmingham,Newcastle,E0,19,3,10,9,15,0,M Messias,7,0,A,0,0,D,15,1,0,30/08/2003,2,Newcastle_Birmingham_2003
34,4,3,Fulham,Tottenham,E0,18,5,6,9,13,1,J Winter,9,0,A,0,0,A,15,2,0,30/08/2003,0,Tottenham_Fulham_2003
35,6,0,Portsmouth,Wolves,E0,11,2,2,4,16,0,A D'Urso,9,0,D,0,0,D,15,5,0,30/08/2003,3,Wolves_Portsmouth_2003
36,5,2,Arsenal,Man City,E0,11,5,7,5,11,0,G Poll,10,1,A,1,0,H,12,3,0,31/08/2003,4,Man City_Arsenal_2003
37,5,0,Man United,Southampton,E0,12,9,5,9,10,0,M Halsey,10,1,H,0,0,D,8,0,0,31/08/2003,1,Southampton_Man United_2003
38,1,1,Portsmouth,Arsenal,E0,12,2,7,7,19,1,A Wiley,8,1,D,1,0,D,11,3,0,13/09/2003,2,Arsenal_Portsmouth_2003
39,10,3,Liverpool,Blackburn,E0,8,14,5,5,11,1,N Barry,21,1,A,1,0,D,13,2,1,13/09/2003,2,Blackburn_Liverpool_2003
40,1,0,Middlesbrough,Bolton,E0,13,6,8,10,14,0,P Dowd,7,2,H,1,0,H,17,3,0,13/09/2003,3,Bolton_Middlesbrough_2003
41,3,2,Man United,Charlton,E0,8,9,3,3,18,0,M Riley,14,0,A,0,0,D,19,2,1,13/09/2003,2,Charlton_Man United_2003
42,3,2,Tottenham,Chelsea,E0,12,3,6,10,20,1,G Poll,9,4,H,2,0,H,16,4,0,13/09/2003,1,Chelsea_Tottenham_2003
43,3,2,Newcastle,Everton,E0,9,2,7,6,21,0,R Styles,4,2,D,0,1,D,20,5,1,13/09/2003,5,Everton_Newcastle_2003
44,3,0,Wolves,Southampton,E0,15,3,10,7,20,0,U Rennie,10,2,H,1,0,H,16,5,0,13/09/2003,3,Southampton_Wolves_2003
45,1,2,Fulham,Birmingham,E0,15,6,9,8,21,1,S Dunn,8,2,D,1,1,D,16,4,1,14/09/2003,1,Birmingham_Fulham_2003
46,3,1,Aston Villa,Man City,E0,17,4,9,4,11,1,M Halsey,8,4,H,0,0,A,11,1,0,14/09/2003,0,Man City_Aston Villa_2003
47,5,0,Leeds,Leicester,E0,19,2,11,9,10,0,J Winter,14,4,H,2,0,H,10,2,0,15/09/2003,0,Leicester_Leeds_2003
48,2,1,Charlton,Aston Villa,E0,15,3,6,10,13,0,C Foy,8,2,H,1,0,H,13,2,0,20/09/2003,3,Aston Villa_Charlton_2003
49,4,2,Man City,Fulham,E0,13,6,9,2,19,0,P Dowd,7,2,D,0,0,D,14,5,0,20/09/2003,2,Fulham_Man City_2003
50,1,2,Birmingham,Leeds,E0,12,3,6,6,14,0,D Gallagher,7,0,A,0,0,D,15,2,1,20/09/2003,4,Leeds_Birmingham_2003
51,4,1,Leicester,Liverpool,E0,19,3,8,4,9,0,M Halsey,9,2,H,1,0,H,10,0,0,20/09/2003,0,Liverpool_Leicester_2003
52,5,0,Bolton,Newcastle,E0,14,6,7,7,12,0,Graham Barber,8,0,D,0,0,D,15,1,0,20/09/2003,1,Newcastle_Bolton_2003
53,6,2,Blackburn,Portsmouth,E0,9,10,6,7,18,2,P Durkin,12,1,A,0,0,A,17,3,0,20/09/2003,2,Portsmouth_Blackburn_2003
54,7,3,Southampton,Tottenham,E0,13,10,6,4,14,2,A D'Urso,12,1,A,0,0,A,15,1,0,20/09/2003,1,Tottenham_Southampton_2003
55,3,5,Chelsea,Wolves,E0,8,8,4,1,15,2,M Messias,14,0,A,0,0,A,15,3,0,20/09/2003,2,Wolves_Chelsea_2003
56,3,0,Arsenal,Man United,E0,9,1,7,4,15,0,S Bennett,6,0,D,0,1,D,11,3,0,21/09/2003,4,Man United_Arsenal_2003
57,6,0,Everton,Middlesbrough,E0,9,5,4,4,14,0,A Wiley,9,1,H,1,0,H,12,3,0,21/09/2003,2,Middlesbrough_Everton_2003
58,4,2,Newcastle,Arsenal,E0,11,4,7,3,17,1,M Riley,5,3,H,1,0,D,13,1,0,26/09/2003,0,Arsenal_Newcastle_2003
59,4,0,Portsmouth,Birmingham,E0,7,5,5,4,16,0,S Bennett,10,2,H,1,0,H,10,3,0,27/09/2003,1,Birmingham_Portsmouth_2003
60,3,1,Wolves,Bolton,E0,22,4,14,12,4,1,M Dean,8,1,D,0,0,A,16,0,0,27/09/2003,2,Bolton_Wolves_2003
61,5,0,Aston Villa,Chelsea,E0,10,1,5,6,9,0,J Winter,7,1,H,1,0,H,7,2,0,27/09/2003,0,Chelsea_Aston Villa_2003
62,3,4,Man United,Leicester,E0,10,9,4,7,11,3,G Poll,11,1,A,0,0,A,7,0,0,27/09/2003,0,Leicester_Man United_2003
63,4,1,Middlesbrough,Southampton,E0,10,9,6,4,19,1,B Knight,12,0,A,0,0,A,12,3,1,27/09/2003,4,Southampton_Middlesbrough_2003
64,5,2,Fulham,Blackburn,E0,6,2,0,5,11,1,M Messias,7,0,A,0,0,A,14,4,0,28/09/2003,2,Blackburn_Fulham_2003
65,5,2,Liverpool,Charlton,E0,14,9,5,7,9,1,R Styles,17,3,H,2,0,H,11,1,0,28/09/2003,2,Charlton_Liverpool_2003
66,4,0,Leeds,Everton,E0,20,2,9,11,15,0,P Durkin,6,4,H,3,0,H,11,2,0,28/09/2003,0,Everton_Leeds_2003
67,6,0,Tottenham,Man City,E0,21,2,10,6,15,0,N Barry,4,0,D,0,0,D,7,1,0,28/09/2003,2,Man City_Tottenham_2003
68,4,0,Leicester,Fulham,E0,16,4,8,4,10,0,C Foy,8,2,H,1,0,H,14,1,0,04/10/2003,2,Fulham_Leicester_2003
69,5,1,Blackburn,Leeds,E0,15,9,5,2,20,0,U Rennie,17,2,H,2,0,H,18,1,0,04/10/2003,3,Leeds_Blackburn_2003
70,3,2,Arsenal,Liverpool,E0,13,8,7,11,20,1,G Barber,12,1,A,1,0,D,12,2,0,04/10/2003,2,Liverpool_Arsenal_2003
71,1,0,Birmingham,Man United,E0,10,2,8,5,11,0,M Dean,5,3,H,1,1,H,13,1,0,04/10/2003,0,Man United_Birmingham_2003
72,4,0,Southampton,Newcastle,E0,14,4,9,8,10,0,P Dowd,7,1,H,1,0,H,14,2,0,04/10/2003,3,Newcastle_Southampton_2003
73,9,2,Charlton,Portsmouth,E0,16,6,8,6,14,0,G Poll,11,1,A,1,0,H,20,2,0,04/10/2003,3,Portsmouth_Charlton_2003
74,6,0,Everton,Tottenham,E0,13,4,7,2,14,0,D Gallagher,12,3,H,1,0,H,15,2,0,04/10/2003,2,Tottenham_Everton_2003
75,10,0,Man City,Wolves,E0,8,5,4,3,7,0,J Winter,9,1,H,0,0,D,13,2,0,04/10/2003,3,Wolves_Man City_2003
76,5,1,Bolton,Aston Villa,E0,14,5,8,9,16,0,R Styles,15,1,D,0,0,D,14,5,0,05/10/2003,1,Aston Villa_Bolton_2003
77,8,2,Chelsea,Middlesbrough,E0,15,6,6,2,18,1,M Halsey,10,1,A,0,0,A,14,2,0,05/10/2003,1,Middlesbrough_Chelsea_2003
78,18,0,Chelsea,Birmingham,E0,6,8,2,2,14,0,N Barry,13,0,D,0,0,D,10,4,0,14/10/2003,2,Birmingham_Chelsea_2003
79,3,1,Chelsea,Arsenal,E0,13,3,9,6,13,1,P Durkin,7,2,H,1,0,D,11,2,0,18/10/2003,1,Arsenal_Chelsea_2003
80,11,0,Wolves,Fulham,E0,9,6,4,4,11,0,H Webb,14,0,D,0,0,D,12,2,0,18/10/2003,2,Fulham_Wolves_2003
81,2,1,Man United,Leeds,E0,3,10,2,7,8,0,G Poll,18,0,A,0,0,D,19,1,0,18/10/2003,4,Leeds_Man United_2003
82,4,2,Bolton,Man City,E0,16,8,13,7,8,1,S Bennett,12,6,H,1,0,D,11,1,1,18/10/2003,1,Man City_Bolton_2003
83,2,1,Newcastle,Middlesbrough,E0,11,3,7,8,12,1,A Wiley,4,0,A,0,0,A,17,3,0,18/10/2003,3,Middlesbrough_Newcastle_2003
84,3,0,Liverpool,Portsmouth,E0,10,7,6,5,10,0,S Dunn,13,1,H,1,0,H,22,2,0,18/10/2003,2,Portsmouth_Liverpool_2003
85,4,0,Aston Villa,Birmingham,E0,4,1,3,3,20,0,M Riley,2,0,D,0,0,D,16,1,0,19/10/2003,2,Birmingham_Aston Villa_2003
86,6,0,Southampton,Everton,E0,13,7,6,8,6,0,M Messias,19,0,D,0,0,D,11,2,0,19/10/2003,1,Everton_Southampton_2003
87,1,2,Tottenham,Leicester,E0,22,4,15,5,19,0,A D'Urso,7,1,A,1,0,H,12,3,0,19/10/2003,3,Leicester_Tottenham_2003
88,3,1,Charlton,Blackburn,E0,15,5,6,5,12,1,G Barber,10,0,A,0,0,A,17,0,0,20/10/2003,3,Blackburn_Charlton_2003
89,8,3,Newcastle,Fulham,E0,4,7,4,4,16,1,B Knight,11,2,A,2,0,H,14,2,0,21/10/2003,2,Fulham_Newcastle_2003
90,3,0,Everton,Aston Villa,E0,16,2,6,9,12,0,A D'Urso,8,0,D,0,0,D,11,1,0,25/10/2003,0,Aston Villa_Everton_2003
91,3,1,Birmingham,Bolton,E0,16,3,7,7,16,1,C Foy,7,0,A,0,0,A,14,2,0,25/10/2003,1,Bolton_Birmingham_2003
92,5,0,Man City,Chelsea,E0,7,6,4,1,8,0,P Dowd,9,1,H,1,0,H,8,0,0,25/10/2003,0,Chelsea_Man City_2003
93,3,1,Leeds,Liverpool,E0,20,5,9,9,13,1,J Winter,7,3,H,1,0,D,11,2,0,25/10/2003,0,Liverpool_Leeds_2003
94,2,3,Fulham,Man United,E0,17,7,9,10,14,1,M Riley,12,1,A,1,0,D,10,2,0,25/10/2003,4,Man United_Fulham_2003
95,6,0,Portsmouth,Newcastle,E0,10,4,8,6,14,0,P Durkin,9,3,H,2,0,H,12,1,0,25/10/2003,0,Newcastle_Portsmouth_2003
96,3,0,Blackburn,Southampton,E0,22,3,15,5,14,0,S Bennett,6,2,H,0,1,D,17,1,0,25/10/2003,0,Southampton_Blackburn_2003
97,6,3,Leicester,Wolves,E0,12,5,8,2,13,3,P Walton,7,4,H,0,0,A,6,2,0,25/10/2003,0,Wolves_Leicester_2003
98,5,1,Arsenal,Charlton,E0,6,6,4,7,13,1,S Dunn,11,1,D,1,0,D,15,1,0,26/10/2003,1,Charlton_Arsenal_2003
99,5,0,Middlesbrough,Tottenham,E0,12,10,8,8,10,0,M Dean,16,0,D,0,0,D,14,2,0,26/10/2003,3,Tottenham_Middlesbrough_2003
100,1,1,Chelsea,Everton,E0,12,7,4,3,11,0,J Winter,17,0,A,0,0,D,5,0,0,01/11/2003,0,Everton_Chelsea_2003
101,3,4,Arsenal,Leeds,E0,9,9,5,4,11,3,M Dean,13,1,A,0,0,A,12,0,0,01/11/2003,1,Leeds_Arsenal_2003
102,3,0,Portsmouth,Man United,E0,10,3,4,3,12,0,N Barry,9,3,H,1,0,H,13,3,0,01/11/2003,0,Man United_Portsmouth_2003
103,3,0,Wolves,Middlesbrough,E0,14,2,11,7,12,0,S Dunn,9,2,H,0,1,D,8,2,0,01/11/2003,1,Middlesbrough_Wolves_2003
104,3,1,Aston Villa,Newcastle,E0,22,6,13,15,17,1,M Messias,11,1,D,1,1,D,9,3,0,01/11/2003,2,Newcastle_Aston Villa_2003
105,6,2,Man City,Southampton,E0,8,9,5,4,16,1,A Wiley,13,0,A,0,0,A,10,1,0,01/11/2003,1,Southampton_Man City_2003
106,5,1,Bolton,Tottenham,E0,10,15,6,7,6,0,U Rennie,25,0,A,0,0,D,18,0,0,01/11/2003,3,Tottenham_Bolton_2003
107,8,2,Liverpool,Fulham,E0,10,6,6,4,10,1,R Styles,10,1,A,1,0,D,13,1,1,02/11/2003,1,Fulham_Liverpool_2003
108,6,0,Blackburn,Leicester,E0,4,2,3,2,11,0,D Gallagher,10,2,H,0,0,D,11,1,0,02/11/2003,2,Leicester_Blackburn_2003
109,8,2,Charlton,Birmingham,E0,14,9,13,15,18,1,P Dowd,13,1,A,0,0,A,14,1,0,03/11/2003,1,Birmingham_Charlton_2003
110,5,1,Tottenham,Arsenal,E0,9,2,3,9,22,1,M Halsey,5,2,H,0,0,A,8,4,0,08/11/2003,1,Arsenal_Tottenham_2003
111,2,2,Middlesbrough,Aston Villa,E0,12,3,4,5,16,1,D Gallagher,8,0,A,0,0,A,19,2,0,08/11/2003,1,Aston Villa_Middlesbrough_2003
112,6,0,Southampton,Bolton,E0,18,5,11,8,14,0,H Webb,8,0,D,0,1,D,10,1,0,08/11/2003,2,Bolton_Southampton_2003
113,5,1,Fulham,Charlton,E0,12,7,7,1,12,0,A D'Urso,11,3,H,1,0,H,10,2,0,08/11/2003,1,Charlton_Fulham_2003
114,2,1,Leeds,Portsmouth,E0,14,5,6,3,11,1,C Foy,6,6,H,2,0,H,9,4,0,08/11/2003,1,Portsmouth_Leeds_2003
115,1,1,Birmingham,Wolves,E0,11,2,4,8,12,0,G Barber,4,1,D,0,0,D,13,1,0,08/11/2003,2,Wolves_Birmingham_2003
116,0,0,Newcastle,Chelsea,E0,15,3,8,2,5,0,P Durkin,4,5,H,3,1,H,13,0,0,09/11/2003,0,Chelsea_Newcastle_2003
117,6,2,Man United,Liverpool,E0,10,4,4,2,9,0,G Poll,6,1,A,0,0,D,16,2,0,09/11/2003,1,Liverpool_Man United_2003
118,3,3,Leicester,Man City,E0,14,3,4,12,12,1,M Riley,6,0,A,0,0,A,7,2,0,09/11/2003,2,Man City_Leicester_2003
119,3,1,Everton,Blackburn,E0,18,2,12,12,9,0,P Dowd,8,2,H,2,0,H,16,2,0,10/11/2003,3,Blackburn_Everton_2003
120,6,3,Arsenal,Birmingham,E0,7,6,1,8,11,1,P Durkin,9,0,A,0,0,A,8,2,0,22/11/2003,1,Birmingham_Arsenal_2003
121,3,0,Wolves,Everton,E0,23,4,15,8,23,0,M Riley,8,2,H,2,0,H,7,2,0,22/11/2003,2,Everton_Wolves_2003
122,2,2,Bolton,Leeds,E0,13,5,10,8,11,2,G Poll,10,0,A,0,0,A,15,0,0,22/11/2003,1,Leeds_Bolton_2003
123,3,1,Charlton,Leicester,E0,13,4,7,3,15,0,G Barber,7,1,D,1,0,H,15,1,0,22/11/2003,2,Leicester_Charlton_2003
124,4,1,Blackburn,Man United,E0,14,6,8,7,15,0,M Halsey,13,2,H,2,0,H,6,1,0,22/11/2003,0,Man United_Blackburn_2003
125,4,0,Liverpool,Middlesbrough,E0,8,1,3,3,15,0,P Dowd,8,0,D,0,0,D,16,2,0,22/11/2003,2,Middlesbrough_Liverpool_2003
126,2,0,Man City,Newcastle,E0,17,1,10,4,16,0,N Barry,5,3,H,0,0,D,13,2,0,22/11/2003,1,Newcastle_Man City_2003
127,3,1,Chelsea,Southampton,E0,13,4,3,3,13,0,D Gallagher,8,0,A,0,0,D,7,1,0,22/11/2003,0,Southampton_Chelsea_2003
128,3,1,Aston Villa,Tottenham,E0,10,6,5,3,15,0,J Winter,13,2,H,0,0,D,14,1,0,23/11/2003,0,Tottenham_Aston Villa_2003
129,11,0,Portsmouth,Fulham,E0,8,6,4,2,16,0,A Wiley,12,2,H,2,1,H,9,3,0,24/11/2003,0,Fulham_Portsmouth_2003
130,4,0,Southampton,Aston Villa,E0,22,3,12,9,13,0,M Messias,7,1,H,1,0,H,13,1,0,29/11/2003,0,Aston Villa_Southampton_2003
131,6,0,Tottenham,Blackburn,E0,18,3,12,9,13,0,G Poll,9,1,H,0,0,D,10,1,0,29/11/2003,0,Blackburn_Tottenham_2003
132,7,0,Everton,Bolton,E0,13,3,6,7,18,0,P Durkin,7,2,H,1,0,H,11,2,0,29/11/2003,0,Bolton_Everton_2003
133,4,1,Leeds,Charlton,E0,13,6,6,3,17,1,M Halsey,12,0,A,0,0,A,11,1,0,29/11/2003,2,Charlton_Leeds_2003
134,4,2,Leicester,Portsmouth,E0,12,3,7,11,14,1,M Dean,7,0,A,0,0,A,12,1,0,29/11/2003,5,Portsmouth_Leicester_2003
135,3,1,Newcastle,Wolves,E0,10,4,4,5,14,1,S Bennett,7,1,D,1,0,D,14,1,0,29/11/2003,2,Wolves_Newcastle_2003
136,0,0,Fulham,Arsenal,E0,22,1,14,9,11,0,G Barber,7,0,D,0,0,D,13,1,0,30/11/2003,1,Arsenal_Fulham_2003
137,4,0,Man United,Chelsea,E0,12,3,4,2,12,0,A Wiley,5,1,H,1,0,H,11,1,0,30/11/2003,4,Chelsea_Man United_2003
138,4,1,Birmingham,Liverpool,E0,10,4,7,6,17,1,N Barry,7,3,H,1,0,D,24,1,0,30/11/2003,2,Liverpool_Birmingham_2003
139,0,1,Middlesbrough,Man City,E0,24,0,14,12,12,1,M Riley,2,0,A,0,0,A,15,0,0,30/11/2003,0,Man City_Middlesbrough_2003
140,7,4,Blackburn,Birmingham,E0,6,7,2,10,15,0,G Barber,11,0,A,0,0,D,23,1,1,06/12/2003,1,Birmingham_Blackburn_2003
141,2,1,Bolton,Fulham,E0,10,5,3,3,11,0,A D'Urso,10,2,H,0,0,D,15,2,0,06/12/2003,0,Fulham_Bolton_2003
142,8,1,Chelsea,Leeds,E0,8,10,4,2,11,0,M Dean,19,1,D,1,0,H,14,2,0,06/12/2003,3,Leeds_Chelsea_2003
143,5,1,Arsenal,Leicester,E0,4,5,1,7,12,0,R Styles,8,1,D,0,1,D,13,1,0,06/12/2003,1,Leicester_Arsenal_2003
144,5,0,Aston Villa,Man United,E0,12,3,8,6,11,0,S Dunn,10,4,H,2,0,H,6,1,0,06/12/2003,0,Man United_Aston Villa_2003
145,5,0,Portsmouth,Middlesbrough,E0,5,2,3,6,20,0,S Bennett,6,0,D,0,1,D,17,3,0,06/12/2003,2,Middlesbrough_Portsmouth_2003
146,1,1,Liverpool,Newcastle,E0,13,3,6,8,13,1,G Poll,7,1,D,0,0,A,13,4,0,06/12/2003,1,Newcastle_Liverpool_2003
147,5,2,Wolves,Tottenham,E0,12,8,10,4,8,1,U Rennie,16,5,H,1,0,D,14,0,0,06/12/2003,2,Tottenham_Wolves_2003
148,5,0,Man City,Everton,E0,9,7,2,3,13,0,J Winter,15,0,D,0,0,D,11,1,0,07/12/2003,1,Everton_Man City_2003
149,9,2,Charlton,Southampton,E0,18,14,14,8,12,0,P Walton,20,3,H,2,0,H,12,0,0,07/12/2003,0,Southampton_Charlton_2003
150,3,2,Bolton,Chelsea,E0,9,2,5,8,11,1,M Messias,4,1,A,1,0,D,13,2,0,13/12/2003,2,Chelsea_Bolton_2003
151,7,2,Birmingham,Leicester,E0,8,4,5,6,16,1,M Riley,9,0,A,0,0,A,19,2,2,13/12/2003,2,Leicester_Birmingham_2003
152,5,2,Southampton,Liverpool,E0,18,4,10,9,8,1,P Durkin,8,1,A,0,0,A,6,0,0,13/12/2003,0,Liverpool_Southampton_2003
153,5,1,Man City,Man United,E0,10,9,7,2,10,0,M Halsey,12,3,H,2,0,H,8,2,0,13/12/2003,0,Man United_Man City_2003
154,7,0,Charlton,Middlesbrough,E0,12,3,6,3,11,0,H Webb,10,0,D,0,0,D,13,1,0,13/12/2003,1,Middlesbrough_Charlton_2003
155,7,0,Tottenham,Newcastle,E0,19,4,11,11,12,0,A Wiley,4,4,H,1,0,H,10,2,0,13/12/2003,2,Newcastle_Tottenham_2003
156,10,2,Everton,Portsmouth,E0,12,4,10,7,13,2,U Rennie,9,1,A,1,0,A,13,1,0,13/12/2003,1,Portsmouth_Everton_2003
157,6,0,Blackburn,Arsenal,E0,11,1,7,5,14,0,A D'Urso,5,1,H,1,0,H,14,4,0,14/12/2003,2,Arsenal_Blackburn_2003
158,6,2,Wolves,Aston Villa,E0,11,5,8,4,14,1,G Poll,8,3,H,2,0,H,12,4,0,14/12/2003,3,Aston Villa_Wolves_2003
159,5,2,Fulham,Leeds,E0,14,7,11,6,11,0,N Barry,10,3,H,1,0,H,17,1,0,14/12/2003,2,Leeds_Fulham_2003
160,1,2,Aston Villa,Blackburn,E0,12,7,5,9,11,0,D Gallagher,15,0,A,0,0,D,7,0,0,20/12/2003,1,Blackburn_Aston Villa_2003
161,1,1,Arsenal,Bolton,E0,19,4,13,8,13,0,G Poll,9,1,D,0,0,D,11,2,0,20/12/2003,2,Bolton_Arsenal_2003
162,9,0,Newcastle,Charlton,E0,18,5,10,7,9,0,S Bennett,11,0,D,0,0,D,11,0,0,20/12/2003,0,Charlton_Newcastle_2003
163,7,2,Leicester,Everton,E0,15,4,8,11,18,1,P Dowd,6,3,H,1,0,D,13,3,0,20/12/2003,2,Everton_Leicester_2003
164,8,1,Chelsea,Fulham,E0,7,9,2,2,10,0,M Riley,11,0,A,0,0,D,11,3,0,20/12/2003,2,Fulham_Chelsea_2003
165,5,0,Portsmouth,Southampton,E0,12,7,7,8,21,0,J Winter,11,3,H,1,0,H,7,3,0,21/12/2003,0,Southampton_Portsmouth_2003
166,8,2,Man United,Tottenham,E0,14,7,8,7,8,2,R Styles,12,1,A,0,0,A,12,2,0,21/12/2003,2,Tottenham_Man United_2003
167,5,1,Leeds,Man City,E0,19,4,11,8,8,1,G Barber,6,1,D,0,0,A,7,3,0,22/12/2003,0,Man City_Leeds_2003
168,3,0,Wolves,Arsenal,E0,15,1,10,14,17,0,P Dowd,5,3,H,2,0,H,15,5,0,26/12/2003,2,Arsenal_Wolves_2003
169,3,1,Man City,Birmingham,E0,5,5,3,9,14,1,U Rennie,9,2,H,0,0,A,18,1,0,26/12/2003,2,Birmingham_Man City_2003
170,1,2,Middlesbrough,Blackburn,E0,13,3,10,14,10,1,A Wiley,5,2,D,1,0,D,11,1,0,26/12/2003,2,Blackburn_Middlesbrough_2003
171,6,2,Chelsea,Charlton,E0,8,8,4,8,10,1,G Poll,15,4,H,2,0,H,14,1,0,26/12/2003,1,Charlton_Chelsea_2003
172,5,0,Southampton,Fulham,E0,14,2,7,11,12,0,D Gallagher,6,2,H,1,0,H,13,2,0,26/12/2003,0,Fulham_Southampton_2003
173,5,0,Aston Villa,Leeds,E0,6,4,3,7,13,0,S Bennett,13,0,D,0,0,D,15,2,0,26/12/2003,0,Leeds_Aston Villa_2003
174,7,1,Newcastle,Leicester,E0,6,6,5,6,10,0,C Foy,12,1,D,0,0,D,11,0,0,26/12/2003,0,Leicester_Newcastle_2003
