,AC,FTAG,AwayTeam,HomeTeam,Div,HS,AST,HST,HC,AF,HTAG,Referee,AS,FTHG,FTR,HTHG,AR,HTR,HF,AY,HR,Date,HY,idGame
17,3,1,Chelsea,Middlesbrough,E0,9,5,2,3,7,1,H Webb,8,2,H,0,0,A,15,2,0,23/08/2006,2,Middlesbrough_Chelsea_2006
18,5,0,Bolton,Charlton,E0,9,2,5,6,17,0,M Dean,7,2,H,0,1,D,11,4,1,26/08/2006,1,Charlton_Bolton_2006
19,5,0,Sheffield United,Fulham,E0,10,1,5,9,17,0,G Poll,9,1,H,1,0,H,17,3,0,26/08/2006,3,Fulham_Sheffield United_2006
20,1,1,West Ham,Liverpool,E0,19,3,8,6,6,1,A Wiley,8,2,H,2,0,H,15,0,0,26/08/2006,1,Liverpool_West Ham_2006
21,8,0,Arsenal,Man City,E0,10,6,3,2,8,0,U Rennie,17,1,H,1,0,H,16,1,0,26/08/2006,1,Man City_Arsenal_2006
22,2,2,Everton,Tottenham,E0,15,2,6,7,12,0,M Halsey,6,0,A,0,1,D,9,1,0,26/08/2006,1,Tottenham_Everton_2006
23,7,2,Man United,Watford,E0,8,10,7,4,14,1,P Dowd,19,1,A,1,0,D,20,1,0,26/08/2006,1,Watford_Man United_2006
24,10,0,Reading,Wigan,E0,15,3,5,4,14,0,M Riley,5,1,H,1,0,H,12,2,0,26/08/2006,2,Wigan_Reading_2006
25,3,0,Newcastle,Aston Villa,E0,9,5,7,2,12,0,H Webb,8,2,H,2,0,H,14,2,0,27/08/2006,2,Aston Villa_Newcastle_2006
26,3,2,Chelsea,Blackburn,E0,12,8,3,7,15,0,M Clattenburg,14,0,A,0,0,D,10,1,0,27/08/2006,3,Blackburn_Chelsea_2006
27,6,4,Portsmouth,Middlesbrough,E0,19,7,8,8,9,1,C Foy,10,0,A,0,0,A,15,1,0,28/08/2006,2,Middlesbrough_Portsmouth_2006
28,0,1,Middlesbrough,Arsenal,E0,20,1,12,15,17,1,R Styles,1,1,D,0,1,A,5,6,0,09/09/2006,1,Arsenal_Middlesbrough_2006
29,6,0,Watford,Bolton,E0,7,6,2,6,15,0,M Clattenburg,15,1,H,0,0,D,13,1,0,09/09/2006,3,Bolton_Watford_2006
30,3,1,Charlton,Chelsea,E0,19,2,6,6,7,0,A Wiley,3,2,H,1,0,H,12,1,0,09/09/2006,2,Chelsea_Charlton_2006
31,11,0,Liverpool,Everton,E0,8,5,6,2,13,0,G Poll,21,3,H,2,0,H,22,3,0,09/09/2006,1,Everton_Liverpool_2006
32,4,0,Tottenham,Man United,E0,10,4,5,5,17,0,M Riley,9,1,H,1,0,H,12,2,0,09/09/2006,2,Man United_Tottenham_2006
33,7,2,Fulham,Newcastle,E0,15,5,7,4,12,0,C Foy,8,1,A,0,0,D,16,1,0,09/09/2006,1,Newcastle_Fulham_2006
34,9,0,Wigan,Portsmouth,E0,9,5,7,6,5,0,P Walton,11,1,H,0,0,D,14,1,0,09/09/2006,0,Portsmouth_Wigan_2006
35,6,0,Blackburn,Sheffield United,E0,14,1,9,7,11,0,M Dean,12,0,D,0,0,D,12,2,0,09/09/2006,2,Sheffield United_Blackburn_2006
36,5,1,Aston Villa,West Ham,E0,7,6,1,3,9,1,S Bennett,10,1,D,0,0,A,15,2,0,10/09/2006,2,West Ham_Aston Villa_2006
37,4,0,Man City,Reading,E0,12,8,7,6,16,0,H Webb,15,1,H,1,1,H,6,4,0,11/09/2006,0,Reading_Man City_2006
38,4,0,Middlesbrough,Bolton,E0,13,7,3,9,19,0,S Bennett,14,0,D,0,0,D,7,1,0,16/09/2006,0,Bolton_Middlesbrough_2006
39,4,1,Portsmouth,Charlton,E0,18,5,5,9,10,0,P Dowd,12,0,A,0,0,D,6,2,0,16/09/2006,0,Charlton_Portsmouth_2006
40,2,2,Wigan,Everton,E0,14,7,9,4,23,0,A Wiley,10,2,D,0,0,D,14,5,0,16/09/2006,1,Everton_Wigan_2006
41,7,2,Reading,Sheffield United,E0,14,2,7,8,6,2,A Marriner,8,1,A,0,0,A,12,1,0,16/09/2006,2,Sheffield United_Reading_2006
42,1,0,Aston Villa,Watford,E0,12,4,5,7,10,0,M Dean,9,0,D,0,0,D,12,0,0,16/09/2006,1,Watford_Aston Villa_2006
43,3,2,Man City,Blackburn,E0,11,8,5,4,11,2,M Atkinson,15,4,H,2,0,D,11,3,0,17/09/2006,2,Blackburn_Man City_2006
44,3,0,Liverpool,Chelsea,E0,4,6,3,1,17,0,M Riley,9,1,H,1,0,H,13,2,1,17/09/2006,3,Chelsea_Liverpool_2006
45,5,1,Arsenal,Man United,E0,17,7,9,10,11,0,G Poll,14,0,A,0,0,D,11,2,0,17/09/2006,2,Man United_Arsenal_2006
46,2,0,Fulham,Tottenham,E0,18,3,8,12,20,0,M Clattenburg,8,0,D,0,0,D,11,2,0,17/09/2006,2,Tottenham_Fulham_2006
47,6,2,Newcastle,West Ham,E0,10,9,7,5,11,0,R Styles,16,0,A,0,0,D,11,3,0,17/09/2006,3,West Ham_Newcastle_2006
48,6,0,Newcastle,Liverpool,E0,22,6,11,8,13,0,M Halsey,11,2,H,1,0,H,12,1,0,20/09/2006,1,Liverpool_Newcastle_2006
49,2,0,Sheffield United,Arsenal,E0,14,4,11,7,8,0,A Wiley,5,3,H,0,0,D,11,1,0,23/09/2006,2,Arsenal_Sheffield United_2006
50,4,0,Charlton,Aston Villa,E0,12,3,5,4,14,0,M Riley,8,2,H,1,0,H,10,1,0,23/09/2006,0,Aston Villa_Charlton_2006
51,7,2,Chelsea,Fulham,E0,7,5,4,5,9,0,M Halsey,13,0,A,0,0,D,19,1,0,23/09/2006,2,Fulham_Chelsea_2006
52,0,0,Tottenham,Liverpool,E0,14,1,6,6,9,0,H Webb,5,3,H,0,0,D,12,0,0,23/09/2006,1,Liverpool_Tottenham_2006
53,6,0,West Ham,Man City,E0,17,0,8,4,15,0,C Foy,4,2,H,0,0,D,12,0,0,23/09/2006,0,Man City_West Ham_2006
54,7,1,Blackburn,Middlesbrough,E0,13,7,7,6,17,1,G Poll,13,0,A,0,0,A,14,3,0,23/09/2006,1,Middlesbrough_Blackburn_2006
55,6,1,Man United,Reading,E0,3,8,1,2,10,0,P Walton,18,1,D,0,0,D,6,0,0,23/09/2006,0,Reading_Man United_2006
56,3,1,Watford,Wigan,E0,8,4,4,4,15,0,R Styles,10,1,D,1,0,H,15,2,0,23/09/2006,2,Wigan_Watford_2006
57,6,1,Everton,Newcastle,E0,21,5,13,9,18,1,S Bennett,12,1,D,1,1,D,12,4,1,24/09/2006,2,Newcastle_Everton_2006
58,2,1,Bolton,Portsmouth,E0,13,3,5,11,13,1,U Rennie,4,0,A,0,0,A,8,2,0,25/09/2006,2,Portsmouth_Bolton_2006
59,10,0,Liverpool,Bolton,E0,4,6,3,1,12,0,P Dowd,13,2,H,1,0,H,15,1,0,30/09/2006,2,Bolton_Liverpool_2006
60,7,2,Arsenal,Charlton,E0,10,12,6,4,8,1,M Clattenburg,21,1,A,1,0,D,19,4,0,30/09/2006,4,Charlton_Arsenal_2006
61,5,1,Aston Villa,Chelsea,E0,18,5,10,7,14,1,G Poll,9,1,D,1,0,D,13,2,0,30/09/2006,0,Chelsea_Aston Villa_2006
62,4,1,Man City,Everton,E0,14,5,10,8,17,0,A Marriner,11,1,D,1,0,H,14,2,0,30/09/2006,2,Everton_Man City_2006
63,4,1,Middlesbrough,Sheffield United,E0,13,2,7,10,12,0,P Walton,7,2,H,1,0,H,8,3,0,30/09/2006,1,Sheffield United_Middlesbrough_2006
64,4,1,Wigan,Blackburn,E0,12,6,8,5,17,1,H Webb,11,2,H,1,0,D,16,4,0,01/10/2006,3,Blackburn_Wigan_2006
65,3,0,Newcastle,Man United,E0,24,3,11,8,13,0,M Dean,3,2,H,1,0,H,5,3,0,01/10/2006,1,Man United_Newcastle_2006
66,10,1,Portsmouth,Tottenham,E0,8,6,6,6,10,1,C Foy,9,2,H,2,0,H,8,0,0,01/10/2006,0,Tottenham_Portsmouth_2006
67,5,1,Reading,West Ham,E0,13,1,8,10,7,1,U Rennie,2,0,A,0,0,A,8,2,0,01/10/2006,4,West Ham_Reading_2006
68,2,3,Fulham,Watford,E0,9,3,4,3,12,0,M Riley,9,3,D,1,0,H,24,3,0,02/10/2006,1,Watford_Fulham_2006
69,4,0,Watford,Arsenal,E0,15,3,7,8,14,0,H Webb,9,3,H,2,0,H,6,1,0,14/10/2006,0,Arsenal_Watford_2006
70,2,1,Tottenham,Aston Villa,E0,12,5,6,2,11,0,M Atkinson,10,1,D,0,1,D,13,1,0,14/10/2006,0,Aston Villa_Tottenham_2006
71,1,1,Blackburn,Liverpool,E0,18,3,9,8,15,1,M Clattenburg,5,1,D,0,0,A,6,3,0,14/10/2006,1,Liverpool_Blackburn_2006
72,4,0,Sheffield United,Man City,E0,14,3,6,3,12,0,M Dean,7,0,D,0,0,D,14,1,0,14/10/2006,0,Man City_Sheffield United_2006
73,13,1,Everton,Middlesbrough,E0,9,8,6,10,9,0,M Halsey,12,2,H,1,0,H,12,0,0,14/10/2006,1,Middlesbrough_Everton_2006
74,4,0,West Ham,Portsmouth,E0,18,3,6,4,11,0,G Poll,6,2,H,1,0,H,20,4,0,14/10/2006,4,Portsmouth_West Ham_2006
75,5,1,Chelsea,Reading,E0,5,4,0,8,7,1,M Riley,7,0,A,0,1,A,16,2,1,14/10/2006,3,Reading_Chelsea_2006
76,5,3,Man United,Wigan,E0,6,5,2,2,8,0,S Bennett,12,1,A,1,0,H,7,2,0,14/10/2006,0,Wigan_Man United_2006
77,3,2,Bolton,Newcastle,E0,10,5,3,3,15,0,A Wiley,7,1,A,1,0,H,21,3,0,15/10/2006,3,Newcastle_Bolton_2006
78,6,1,Charlton,Fulham,E0,11,3,6,3,12,0,R Styles,10,2,H,0,0,D,9,3,0,16/10/2006,1,Fulham_Charlton_2006
79,1,1,Fulham,Aston Villa,E0,3,2,1,4,13,1,C Foy,5,1,D,1,0,D,12,2,0,21/10/2006,0,Aston Villa_Fulham_2006
80,9,0,Watford,Charlton,E0,16,3,8,9,17,0,L Mason,8,0,D,0,0,D,13,0,0,21/10/2006,2,Charlton_Watford_2006
81,5,1,Portsmouth,Chelsea,E0,26,1,18,9,12,0,M Clattenburg,10,2,H,0,0,D,6,2,0,21/10/2006,3,Chelsea_Portsmouth_2006
82,3,0,Sheffield United,Everton,E0,13,4,5,4,11,0,D Gallagher,10,2,H,2,1,H,13,1,0,21/10/2006,0,Everton_Sheffield United_2006
83,5,0,Man City,Wigan,E0,12,4,5,3,13,0,P Dowd,9,4,H,2,0,H,14,1,0,21/10/2006,1,Wigan_Man City_2006
84,8,1,Bolton,Blackburn,E0,24,7,11,7,16,0,M Dean,8,0,A,0,1,D,12,2,0,22/10/2006,2,Blackburn_Bolton_2006
85,5,0,Liverpool,Man United,E0,10,5,8,5,21,0,G Poll,13,2,H,1,0,H,14,3,0,22/10/2006,1,Man United_Liverpool_2006
86,4,0,Newcastle,Middlesbrough,E0,19,4,8,8,13,0,M Atkinson,13,1,H,0,0,D,17,0,0,22/10/2006,2,Middlesbrough_Newcastle_2006
87,2,4,Arsenal,Reading,E0,3,9,1,10,6,2,A Wiley,16,0,A,0,0,A,6,0,0,22/10/2006,0,Reading_Arsenal_2006
88,9,0,West Ham,Tottenham,E0,13,2,5,9,15,0,S Bennett,5,1,H,1,0,H,14,4,0,22/10/2006,3,Tottenham_West Ham_2006
89,3,1,Everton,Arsenal,E0,26,2,12,16,21,1,M Riley,2,1,D,0,0,A,6,3,0,28/10/2006,2,Arsenal_Everton_2006
90,2,4,Man United,Bolton,E0,8,10,3,7,11,2,R Styles,15,0,A,0,0,A,18,2,0,28/10/2006,2,Bolton_Man United_2006
91,4,1,Wigan,Fulham,E0,4,7,1,5,12,0,G Poll,15,0,A,0,0,D,11,2,0,28/10/2006,1,Fulham_Wigan_2006
92,4,1,Aston Villa,Liverpool,E0,19,5,6,8,17,0,S Bennett,7,3,H,3,0,H,11,1,0,28/10/2006,0,Liverpool_Aston Villa_2006
93,3,0,Charlton,Newcastle,E0,20,4,10,10,9,0,M Dean,8,0,D,0,0,D,12,1,0,28/10/2006,1,Newcastle_Charlton_2006
94,13,1,Reading,Portsmouth,E0,18,4,12,5,6,0,P Dowd,8,3,H,1,0,H,18,0,0,28/10/2006,0,Portsmouth_Reading_2006
95,7,2,Chelsea,Sheffield United,E0,6,7,2,8,12,1,M Atkinson,10,0,A,0,0,A,15,0,0,28/10/2006,2,Sheffield United_Chelsea_2006
96,7,0,Tottenham,Watford,E0,9,8,2,7,14,0,U Rennie,11,0,D,0,0,D,14,1,0,28/10/2006,3,Watford_Tottenham_2006
97,8,1,Blackburn,West Ham,E0,9,7,5,5,10,0,A Wiley,13,2,H,1,0,H,16,1,0,29/10/2006,1,West Ham_Blackburn_2006
98,1,0,Middlesbrough,Man City,E0,14,0,5,9,22,0,H Webb,4,1,H,1,0,H,16,4,0,30/10/2006,2,Man City_Middlesbrough_2006
99,3,1,Wigan,Bolton,E0,13,3,5,5,14,0,M Clattenburg,9,0,A,0,0,D,15,2,0,04/11/2006,1,Bolton_Wigan_2006
100,12,0,Man City,Charlton,E0,18,9,11,5,9,0,C Foy,15,1,H,1,0,H,10,2,0,04/11/2006,1,Charlton_Man City_2006
101,10,0,Everton,Fulham,E0,5,3,3,4,17,0,M Atkinson,5,1,H,0,0,D,8,1,0,04/11/2006,0,Fulham_Everton_2006
102,6,0,Reading,Liverpool,E0,21,2,10,9,14,0,U Rennie,5,2,H,1,0,H,8,2,0,04/11/2006,0,Liverpool_Reading_2006
103,5,0,Portsmouth,Man United,E0,18,5,11,9,9,0,M Dean,8,3,H,2,0,H,6,1,0,04/11/2006,0,Man United_Portsmouth_2006
104,0,1,Sheffield United,Newcastle,E0,11,6,3,7,12,0,S Bennett,12,0,A,0,0,D,16,2,0,04/11/2006,3,Newcastle_Sheffield United_2006
105,4,0,Middlesbrough,Watford,E0,14,2,6,10,15,0,D Gallagher,5,2,H,1,0,H,15,1,0,04/11/2006,1,Watford_Middlesbrough_2006
106,3,0,Blackburn,Aston Villa,E0,8,3,5,4,13,0,H Webb,5,2,H,1,0,H,15,3,0,05/11/2006,1,Aston Villa_Blackburn_2006
107,10,1,Chelsea,Tottenham,E0,8,10,3,7,15,1,G Poll,17,2,H,1,1,D,15,5,0,05/11/2006,3,Tottenham_Chelsea_2006
108,3,0,Arsenal,West Ham,E0,11,5,5,8,8,0,R Styles,11,1,H,0,0,D,11,2,0,05/11/2006,3,West Ham_Arsenal_2006
109,4,1,Man United,Blackburn,E0,9,7,4,6,8,0,M Riley,14,0,A,0,0,D,17,3,0,11/11/2006,4,Blackburn_Man United_2006
110,4,0,Watford,Chelsea,E0,14,1,8,9,14,0,H Webb,2,4,H,2,0,H,13,1,0,11/11/2006,1,Chelsea_Watford_2006
111,2,1,Aston Villa,Everton,E0,10,9,4,6,19,1,P Dowd,17,0,A,0,0,A,16,3,0,11/11/2006,2,Everton_Aston Villa_2006
112,5,0,Newcastle,Man City,E0,15,3,8,6,11,0,G Poll,8,0,D,0,0,D,18,3,0,11/11/2006,1,Man City_Newcastle_2006
113,1,0,West Ham,Middlesbrough,E0,11,7,8,7,10,0,M Halsey,11,1,H,0,0,D,7,3,0,11/11/2006,1,Middlesbrough_West Ham_2006
114,5,1,Fulham,Portsmouth,E0,23,4,12,19,7,0,S Bennett,7,1,D,0,0,D,11,3,0,11/11/2006,0,Portsmouth_Fulham_2006
115,5,2,Bolton,Sheffield United,E0,8,4,4,4,6,1,A Wiley,6,2,D,0,0,A,5,1,0,11/11/2006,1,Sheffield United_Bolton_2006
116,3,2,Charlton,Wigan,E0,8,4,5,2,11,0,D Gallagher,7,3,H,2,0,H,18,0,0,11/11/2006,2,Wigan_Charlton_2006
117,6,0,Liverpool,Arsenal,E0,7,4,7,2,12,0,M Clattenburg,10,3,H,1,0,H,7,3,0,12/11/2006,2,Arsenal_Liverpool_2006
118,2,1,Tottenham,Reading,E0,8,3,4,7,7,1,R Styles,9,3,H,2,0,H,14,1,0,12/11/2006,1,Reading_Tottenham_2006
119,1,1,Newcastle,Arsenal,E0,23,1,10,11,9,1,M Atkinson,2,1,D,0,0,A,10,5,0,18/11/2006,2,Arsenal_Newcastle_2006
120,6,0,West Ham,Chelsea,E0,19,1,9,5,8,0,M Dean,7,1,H,1,0,H,10,4,0,18/11/2006,1,Chelsea_West Ham_2006
121,8,0,Bolton,Everton,E0,9,2,2,5,14,0,U Rennie,13,1,H,0,0,D,18,0,0,18/11/2006,3,Everton_Bolton_2006
122,0,1,Fulham,Man City,E0,15,2,7,5,12,0,A Wiley,7,3,H,3,0,H,22,1,0,18/11/2006,1,Man City_Fulham_2006
123,12,0,Liverpool,Middlesbrough,E0,1,10,1,2,3,0,L Mason,17,0,D,0,0,D,14,0,0,18/11/2006,0,Middlesbrough_Liverpool_2006
124,5,1,Watford,Portsmouth,E0,17,4,11,9,18,1,C Foy,8,2,H,1,0,D,14,3,0,18/11/2006,1,Portsmouth_Watford_2006
125,9,0,Charlton,Reading,E0,11,2,4,4,11,0,G Poll,4,2,H,1,0,H,6,3,0,18/11/2006,0,Reading_Charlton_2006
126,14,2,Man United,Sheffield United,E0,5,15,3,0,10,1,M Clattenburg,22,1,A,1,0,D,19,1,0,18/11/2006,1,Sheffield United_Man United_2006
127,5,1,Tottenham,Blackburn,E0,6,5,3,4,16,0,P Dowd,13,1,D,1,1,H,17,1,1,19/11/2006,0,Blackburn_Tottenham_2006
128,6,0,Aston Villa,Wigan,E0,14,3,5,6,11,0,S Bennett,7,0,D,0,0,D,6,0,0,19/11/2006,1,Wigan_Aston Villa_2006
129,4,1,Middlesbrough,Aston Villa,E0,11,4,4,9,11,1,P Walton,9,1,D,1,0,D,18,3,0,25/11/2006,1,Aston Villa_Middlesbrough_2006
130,11,1,Arsenal,Bolton,E0,10,7,8,7,8,1,M Dean,14,3,H,2,0,H,11,4,0,25/11/2006,3,Bolton_Arsenal_2006
131,7,1,Everton,Charlton,E0,16,6,8,6,13,0,A Wiley,9,1,D,0,0,D,16,0,0,25/11/2006,2,Charlton_Everton_2006
132,3,1,Reading,Fulham,E0,10,2,4,4,14,1,D Gallagher,8,0,A,0,0,A,6,3,1,25/11/2006,0,Fulham_Reading_2006
133,2,0,Man City,Liverpool,E0,12,2,6,8,20,0,R Styles,6,1,H,0,0,D,9,1,0,25/11/2006,2,Liverpool_Man City_2006
134,9,0,Sheffield United,West Ham,E0,12,5,7,5,22,0,M Riley,13,1,H,1,0,H,16,4,0,25/11/2006,2,West Ham_Sheffield United_2006
135,2,1,Chelsea,Man United,E0,8,7,5,3,12,0,H Webb,13,1,D,1,0,H,16,3,0,26/11/2006,1,Man United_Chelsea_2006
136,3,0,Portsmouth,Newcastle,E0,13,2,10,10,12,0,M Halsey,7,1,H,0,0,D,13,2,0,26/11/2006,2,Newcastle_Portsmouth_2006
137,2,1,Wigan,Tottenham,E0,11,5,6,3,17,1,M Clattenburg,10,3,H,2,0,H,12,4,0,26/11/2006,2,Tottenham_Wigan_2006
138,1,1,Sheffield United,Watford,E0,9,7,6,6,10,0,M Atkinson,17,0,A,0,0,D,20,1,1,28/11/2006,3,Watford_Sheffield United_2006
139,5,3,Man City,Aston Villa,E0,6,8,4,1,11,2,M Dean,11,1,A,0,0,A,15,0,0,29/11/2006,1,Aston Villa_Man City_2006
140,5,1,Chelsea,Bolton,E0,9,10,3,3,13,1,S Bennett,16,0,A,0,0,A,13,1,0,29/11/2006,3,Bolton_Chelsea_2006
141,6,1,Arsenal,Fulham,E0,13,2,7,6,15,1,H Webb,7,2,H,2,1,H,17,5,0,29/11/2006,4,Fulham_Arsenal_2006
142,1,0,Portsmouth,Liverpool,E0,15,1,4,5,13,0,A Wiley,3,0,D,0,0,D,13,3,0,29/11/2006,1,Liverpool_Portsmouth_2006
143,2,0,Everton,Man United,E0,18,4,6,3,15,0,M Halsey,7,3,H,1,0,H,15,1,0,29/11/2006,1,Man United_Everton_2006
144,2,0,Tottenham,Arsenal,E0,6,4,5,3,15,0,G Poll,7,3,H,2,0,H,15,2,0,02/12/2006,1,Arsenal_Tottenham_2006
145,3,0,Fulham,Blackburn,E0,10,2,6,3,13,0,S Bennett,4,2,H,2,0,H,19,2,0,02/12/2006,2,Blackburn_Fulham_2006
146,9,2,Man United,Middlesbrough,E0,13,7,5,6,16,1,C Foy,11,1,A,0,0,A,12,3,0,02/12/2006,2,Middlesbrough_Man United_2006
147,7,2,Aston Villa,Portsmouth,E0,18,4,6,6,19,1,U Rennie,8,2,D,0,0,A,14,4,1,02/12/2006,2,Portsmouth_Aston Villa_2006
148,4,0,Bolton,Reading,E0,10,7,3,5,15,0,A Wiley,12,1,H,1,0,H,11,3,0,02/12/2006,0,Reading_Bolton_2006
149,3,1,Charlton,Sheffield United,E0,26,4,10,12,14,1,P Dowd,8,2,H,0,0,A,11,1,0,02/12/2006,1,Sheffield United_Charlton_2006
150,2,4,Liverpool,Wigan,E0,15,6,6,8,14,4,M Riley,9,0,A,0,0,A,9,2,0,02/12/2006,2,Wigan_Liverpool_2006
151,14,0,West Ham,Everton,E0,8,11,5,3,9,0,M Atkinson,16,2,H,0,0,D,16,2,0,03/12/2006,2,Everton_West Ham_2006
152,8,0,Watford,Man City,E0,14,4,12,9,16,0,M Clattenburg,6,0,D,0,0,D,12,3,0,04/12/2006,1,Man City_Watford_2006
153,4,0,Blackburn,Charlton,E0,13,3,10,5,12,0,C Foy,5,1,H,0,0,D,10,2,0,05/12/2006,1,Charlton_Blackburn_2006
154,5,1,Middlesbrough,Tottenham,E0,22,3,11,7,16,0,M Halsey,6,2,H,0,1,D,10,3,1,05/12/2006,0,Tottenham_Middlesbrough_2006
155,8,2,Reading,Newcastle,E0,14,5,8,1,13,2,R Styles,14,3,H,1,0,A,11,1,0,06/12/2006,1,Newcastle_Reading_2006
156,9,2,Wigan,West Ham,E0,13,4,6,7,16,0,A Wiley,9,0,A,0,0,D,12,3,0,06/12/2006,0,West Ham_Wigan_2006
157,4,3,Newcastle,Blackburn,E0,13,8,7,7,5,2,D Gallagher,16,1,A,0,0,A,10,2,1,09/12/2006,1,Blackburn_Newcastle_2006
158,3,0,West Ham,Bolton,E0,17,1,10,4,11,0,H Webb,3,4,H,1,0,H,11,2,0,09/12/2006,2,Bolton_West Ham_2006
159,1,0,Fulham,Liverpool,E0,32,3,19,14,8,0,U Rennie,5,4,H,0,0,D,7,1,0,09/12/2006,1,Liverpool_Fulham_2006
160,4,1,Man City,Man United,E0,20,7,11,7,19,0,G Poll,15,3,H,2,1,H,15,3,0,09/12/2006,1,Man United_Man City_2006
161,4,1,Wigan,Middlesbrough,E0,13,3,7,7,7,1,S Bennett,8,1,D,0,0,A,10,1,0,09/12/2006,2,Middlesbrough_Wigan_2006
162,4,0,Everton,Portsmouth,E0,13,5,8,6,11,0,M Clattenburg,12,2,H,2,0,H,20,4,0,09/12/2006,2,Portsmouth_Everton_2006
163,9,1,Charlton,Tottenham,E0,13,3,9,5,11,1,M Dean,12,5,H,2,0,H,7,4,0,09/12/2006,2,Tottenham_Charlton_2006
164,5,0,Reading,Watford,E0,8,1,5,2,12,0,C Foy,6,0,D,0,0,D,14,1,0,09/12/2006,0,Watford_Reading_2006
165,5,1,Arsenal,Chelsea,E0,20,4,7,4,16,0,A Wiley,11,1,D,0,0,D,16,2,0,10/12/2006,2,Chelsea_Arsenal_2006
166,4,2,Aston Villa,Sheffield United,E0,16,5,10,10,16,1,M Halsey,7,2,D,0,0,A,11,1,0,11/12/2006,2,Sheffield United_Aston Villa_2006
167,2,0,Newcastle,Chelsea,E0,15,1,8,7,13,0,P Dowd,6,1,H,0,0,D,16,2,0,13/12/2006,2,Chelsea_Newcastle_2006
168,7,1,Arsenal,Wigan,E0,15,3,7,4,7,0,R Styles,9,0,A,0,0,D,10,0,0,13/12/2006,1,Wigan_Arsenal_2006
169,4,2,Portsmouth,Arsenal,E0,14,5,8,7,13,1,S Bennett,7,2,D,0,0,A,13,2,0,16/12/2006,0,Arsenal_Portsmouth_2006
170,2,1,Bolton,Aston Villa,E0,15,3,9,8,19,0,M Clattenburg,7,0,A,0,0,D,16,4,0,16/12/2006,0,Aston Villa_Bolton_2006
171,8,3,Liverpool,Charlton,E0,7,10,2,2,5,1,H Webb,22,0,A,0,0,A,9,1,0,16/12/2006,1,Charlton_Liverpool_2006
172,8,1,Watford,Newcastle,E0,11,8,6,4,18,0,M Atkinson,11,2,H,0,0,D,7,0,0,16/12/2006,0,Newcastle_Watford_2006
173,3,2,Blackburn,Reading,E0,10,7,5,9,8,0,G Poll,10,1,A,1,0,H,17,2,0,16/12/2006,1,Reading_Blackburn_2006
174,2,1,Sheffield United,Wigan,E0,14,7,6,6,12,1,P Walton,11,0,A,0,0,A,10,2,0,16/12/2006,0,Wigan_Sheffield United_2006
