,AC,FTAG,AwayTeam,HomeTeam,Div,HS,AST,HST,HC,AF,HTAG,Referee,AS,FTHG,FTR,HTHG,AR,HTR,HF,AY,HR,Date,HY,idGame
115,5,1,Bolton,West Brom,E0,16,6,9,7,12,1,N Swarbrick,8,2,H,1,0,D,12,0,0,19/11/2011,1,West Brom_Bolton_2011
116,3,3,Blackburn,Wigan,E0,21,2,11,7,13,1,A Marriner,6,3,D,2,1,H,14,3,0,19/11/2011,2,Wigan_Blackburn_2011
117,5,2,Liverpool,Chelsea,E0,18,3,5,6,11,1,L Probert,9,1,A,0,0,A,13,2,0,20/11/2011,3,Chelsea_Liverpool_2011
118,3,0,Aston Villa,Tottenham,E0,20,1,9,11,5,0,M Halsey,5,2,H,2,0,H,4,2,0,21/11/2011,0,Tottenham_Aston Villa_2011
119,4,1,Fulham,Arsenal,E0,20,6,12,13,7,0,M Dean,10,1,D,0,0,D,9,3,0,26/11/2011,1,Arsenal_Fulham_2011
120,4,2,Everton,Bolton,E0,8,14,7,2,10,0,M Oliver,17,0,A,0,0,D,9,1,1,26/11/2011,1,Bolton_Everton_2011
121,2,0,Wolves,Chelsea,E0,17,2,11,9,10,0,L Mason,7,3,H,3,0,H,10,2,0,26/11/2011,1,Chelsea_Wolves_2011
122,3,1,Newcastle,Man United,E0,23,6,13,11,15,0,M Jones,8,1,D,0,1,D,12,4,0,26/11/2011,1,Man United_Newcastle_2011
123,4,1,QPR,Norwich,E0,15,4,8,6,7,0,M Clattenburg,13,2,H,1,0,H,15,0,0,26/11/2011,1,Norwich_QPR_2011
124,6,1,Blackburn,Stoke,E0,8,12,5,2,5,0,M Halsey,16,3,H,1,0,H,10,0,0,26/11/2011,0,Stoke_Blackburn_2011
125,2,2,Wigan,Sunderland,E0,17,4,11,3,13,1,K Friend,7,1,A,1,0,D,12,1,0,26/11/2011,3,Sunderland_Wigan_2011
126,10,3,Tottenham,West Brom,E0,9,14,5,1,13,1,L Probert,23,1,A,1,0,D,11,1,0,26/11/2011,2,West Brom_Tottenham_2011
127,5,1,Man City,Liverpool,E0,17,3,9,8,13,1,M Atkinson,7,1,D,1,1,D,11,4,0,27/11/2011,1,Liverpool_Man City_2011
128,6,0,Aston Villa,Swansea,E0,6,4,2,4,17,0,N Swarbrick,9,0,D,0,0,D,9,4,0,27/11/2011,3,Swansea_Aston Villa_2011
129,5,1,Man United,Aston Villa,E0,7,5,3,5,11,1,L Probert,11,0,A,0,0,A,4,0,0,03/12/2011,0,Aston Villa_Man United_2011
130,4,2,Swansea,Blackburn,E0,14,5,9,3,13,1,C Foy,10,4,H,2,1,H,12,1,0,03/12/2011,1,Blackburn_Swansea_2011
131,4,1,Norwich,Man City,E0,21,2,16,12,7,0,H Webb,5,5,H,1,0,H,8,1,0,03/12/2011,0,Man City_Norwich_2011
132,5,3,Chelsea,Newcastle,E0,16,13,9,6,6,1,M Dean,21,0,A,0,0,A,7,3,0,03/12/2011,2,Newcastle_Chelsea_2011
133,5,1,West Brom,QPR,E0,14,10,4,3,9,0,M Atkinson,15,1,D,1,0,H,7,3,0,03/12/2011,0,QPR_West Brom_2011
134,6,0,Bolton,Tottenham,E0,25,9,16,7,5,0,S Attwell,13,3,H,1,1,H,10,2,0,03/12/2011,0,Tottenham_Bolton_2011
135,5,4,Arsenal,Wigan,E0,7,10,4,4,12,2,M Clattenburg,16,0,A,0,0,A,8,2,0,03/12/2011,3,Wigan_Arsenal_2011
136,6,1,Stoke,Everton,E0,11,4,4,10,13,1,L Mason,7,0,A,0,0,A,14,1,0,04/12/2011,0,Everton_Stoke_2011
137,3,1,Sunderland,Wolves,E0,15,12,10,8,12,0,P Dowd,18,2,H,0,0,D,10,3,0,04/12/2011,2,Wolves_Sunderland_2011
138,10,0,Liverpool,Fulham,E0,19,9,13,2,9,0,K Friend,17,1,H,0,1,D,12,1,0,05/12/2011,3,Fulham_Liverpool_2011
139,4,0,Everton,Arsenal,E0,12,1,7,7,14,0,H Webb,7,1,H,0,0,D,7,2,0,10/12/2011,2,Arsenal_Everton_2011
140,10,2,Aston Villa,Bolton,E0,17,11,12,6,7,2,P Dowd,17,1,A,0,0,A,10,2,0,10/12/2011,1,Bolton_Aston Villa_2011
141,5,0,QPR,Liverpool,E0,21,2,15,17,5,0,L Mason,6,1,H,0,0,D,12,0,0,10/12/2011,2,Liverpool_QPR_2011
142,2,1,Wolves,Man United,E0,22,8,18,8,8,0,M Oliver,11,4,H,2,0,H,7,0,0,10/12/2011,1,Man United_Wolves_2011
143,2,2,Newcastle,Norwich,E0,13,8,11,7,8,1,M Atkinson,11,4,H,1,1,D,9,2,0,10/12/2011,3,Norwich_Newcastle_2011
144,5,0,Fulham,Swansea,E0,16,7,8,6,7,0,J Moss,12,2,H,0,0,D,8,1,0,10/12/2011,1,Swansea_Fulham_2011
145,2,2,Wigan,West Brom,E0,13,4,8,13,7,1,M Dean,7,1,A,1,0,D,9,1,0,10/12/2011,1,West Brom_Wigan_2011
146,12,1,Tottenham,Stoke,E0,10,12,7,7,7,0,C Foy,15,2,H,2,1,H,8,2,0,11/12/2011,2,Stoke_Tottenham_2011
147,0,1,Blackburn,Sunderland,E0,22,2,12,9,7,1,P Walton,3,2,H,0,0,A,11,2,0,11/12/2011,2,Sunderland_Blackburn_2011
148,1,1,Man City,Chelsea,E0,13,4,7,5,18,1,M Clattenburg,7,2,H,1,1,D,11,2,0,12/12/2011,4,Chelsea_Man City_2011
149,7,2,West Brom,Blackburn,E0,17,6,14,3,10,0,M Clattenburg,13,1,A,0,0,D,7,1,0,17/12/2011,1,Blackburn_West Brom_2011
150,0,1,Norwich,Everton,E0,28,1,15,13,12,1,L Probert,7,1,D,0,0,A,9,1,0,17/12/2011,1,Everton_Norwich_2011
151,4,0,Bolton,Fulham,E0,16,6,9,8,11,0,C Foy,14,2,H,2,0,H,6,3,0,17/12/2011,1,Fulham_Bolton_2011
152,1,0,Swansea,Newcastle,E0,17,0,6,9,11,0,L Mason,3,0,D,0,0,D,11,1,0,17/12/2011,1,Newcastle_Swansea_2011
153,5,1,Chelsea,Wigan,E0,15,5,7,7,6,0,M Atkinson,10,1,D,0,0,D,8,0,0,17/12/2011,0,Wigan_Chelsea_2011
154,5,2,Stoke,Wolves,E0,10,4,5,7,11,0,A Taylor,8,1,A,1,0,H,8,4,0,17/12/2011,2,Wolves_Stoke_2011
155,10,2,Liverpool,Aston Villa,E0,16,12,8,4,14,2,P Walton,19,0,A,0,0,A,5,2,0,18/12/2011,1,Aston Villa_Liverpool_2011
156,6,0,Arsenal,Man City,E0,15,8,9,4,10,0,P Dowd,12,1,H,0,0,D,13,3,0,18/12/2011,2,Man City_Arsenal_2011
157,10,2,Man United,QPR,E0,11,12,3,5,7,1,H Webb,19,0,A,0,0,A,5,2,0,18/12/2011,1,QPR_Man United_2011
158,0,0,Sunderland,Tottenham,E0,16,4,12,6,8,0,M Dean,8,1,H,0,0,D,6,2,0,18/12/2011,1,Tottenham_Sunderland_2011
159,9,2,Bolton,Blackburn,E0,17,5,7,5,7,2,M Atkinson,8,1,A,0,0,A,10,0,0,20/12/2011,3,Blackburn_Bolton_2011
160,6,2,Norwich,Wolves,E0,18,14,9,4,11,1,C Foy,18,2,D,1,0,D,5,2,0,20/12/2011,2,Wolves_Norwich_2011
161,15,2,Arsenal,Aston Villa,E0,10,6,4,7,8,1,J Moss,8,1,A,0,0,A,10,3,1,21/12/2011,2,Aston Villa_Arsenal_2011
162,2,0,Swansea,Everton,E0,13,4,6,9,13,0,K Friend,4,1,H,0,0,D,8,2,0,21/12/2011,1,Everton_Swansea_2011
163,10,5,Man United,Fulham,E0,13,12,8,3,8,3,M Halsey,14,0,A,0,0,A,7,0,0,21/12/2011,1,Fulham_Man United_2011
164,2,0,Stoke,Man City,E0,20,0,16,5,5,0,M Dean,2,3,H,2,0,H,7,1,0,21/12/2011,2,Man City_Stoke_2011
165,1,3,West Brom,Newcastle,E0,21,8,11,10,10,2,A Taylor,14,2,A,1,0,A,9,0,0,21/12/2011,1,Newcastle_West Brom_2011
166,11,3,Sunderland,QPR,E0,17,13,9,8,11,1,A Marriner,17,2,A,0,0,A,10,2,0,21/12/2011,2,QPR_Sunderland_2011
167,14,0,Liverpool,Wigan,E0,15,10,10,7,12,0,M Oliver,18,0,D,0,0,D,16,2,0,21/12/2011,1,Wigan_Liverpool_2011
168,4,1,Chelsea,Tottenham,E0,16,10,10,7,8,1,H Webb,20,1,D,1,0,D,14,2,0,22/12/2011,2,Tottenham_Chelsea_2011
169,4,2,Newcastle,Bolton,E0,4,7,3,4,11,0,P Walton,12,0,A,0,0,D,9,1,0,26/12/2011,1,Bolton_Newcastle_2011
170,3,1,Fulham,Chelsea,E0,24,6,15,9,12,0,K Friend,9,1,D,0,0,D,10,1,0,26/12/2011,1,Chelsea_Fulham_2011
171,2,1,Blackburn,Liverpool,E0,28,2,13,9,15,1,M Jones,5,1,D,0,0,A,5,0,0,26/12/2011,1,Liverpool_Blackburn_2011
172,2,0,Wigan,Man United,E0,17,5,9,10,10,0,P Dowd,9,5,H,2,1,H,12,1,0,26/12/2011,2,Man United_Wigan_2011
173,7,0,Aston Villa,Stoke,E0,7,4,2,7,10,0,M Clattenburg,10,0,D,0,0,D,13,0,0,26/12/2011,3,Stoke_Aston Villa_2011
174,6,1,Everton,Sunderland,E0,12,3,8,5,14,0,H Webb,9,1,D,1,0,H,6,1,0,26/12/2011,0,Sunderland_Everton_2011
175,9,0,Man City,West Brom,E0,7,9,3,5,8,0,L Mason,18,0,D,0,0,D,8,1,0,26/12/2011,0,West Brom_Man City_2011
176,3,1,Wolves,Arsenal,E0,23,4,17,13,12,1,S Attwell,6,1,D,1,1,D,3,3,0,27/12/2011,2,Arsenal_Wolves_2011
