,AC,FTAG,AwayTeam,HomeTeam,Div,HS,AST,HST,HC,AF,HTAG,Referee,AS,FTHG,FTR,HTHG,AR,HTR,HF,AY,HR,Date,HY,idGame
176,11,0,Chelsea,Birmingham,E0,11,12,4,7,17,0,P Walton,27,0,D,0,1,D,6,2,0,26/12/2009,1,Birmingham_Chelsea_2009
177,2,1,Bolton,Burnley,E0,15,5,7,8,12,1,C Foy,11,1,D,0,0,A,11,0,0,26/12/2009,0,Burnley_Bolton_2009
178,2,0,Tottenham,Fulham,E0,15,1,6,4,12,0,S Bennett,6,0,D,0,0,D,19,0,0,26/12/2009,1,Fulham_Tottenham_2009
179,1,0,Wolves,Liverpool,E0,14,2,10,7,10,0,A Marriner,6,2,H,0,1,D,9,1,0,26/12/2009,0,Liverpool_Wolves_2009
180,6,0,Stoke,Man City,E0,12,3,6,7,10,0,L Mason,7,2,H,2,0,H,13,2,0,26/12/2009,0,Man City_Stoke_2009
181,12,1,Everton,Sunderland,E0,10,4,6,4,16,0,M Atkinson,12,1,D,1,0,H,17,3,0,26/12/2009,1,Sunderland_Everton_2009
182,4,0,Portsmouth,West Ham,E0,13,7,5,6,19,0,L Probert,11,2,H,1,0,H,10,3,0,26/12/2009,0,West Ham_Portsmouth_2009
183,2,1,Blackburn,Wigan,E0,14,3,8,6,18,1,M Clattenburg,8,1,D,0,0,A,10,4,0,26/12/2009,1,Wigan_Blackburn_2009
184,4,0,Aston Villa,Arsenal,E0,19,3,12,10,18,0,P Dowd,7,3,H,0,0,D,14,3,0,27/12/2009,1,Arsenal_Aston Villa_2009
185,6,3,Man United,Hull,E0,12,11,6,5,17,1,A Wiley,19,1,A,0,0,A,13,2,0,27/12/2009,0,Hull_Man United_2009
186,4,2,Sunderland,Blackburn,E0,21,8,11,4,20,0,M Dean,13,2,D,0,0,D,6,4,0,28/12/2009,1,Blackburn_Sunderland_2009
187,6,1,Fulham,Chelsea,E0,18,3,11,10,13,1,A Marriner,3,2,H,0,0,A,9,1,0,28/12/2009,1,Chelsea_Fulham_2009
188,6,0,Burnley,Everton,E0,24,9,16,10,18,0,H Webb,12,2,H,0,1,D,7,5,0,28/12/2009,1,Everton_Burnley_2009
189,7,1,Birmingham,Stoke,E0,12,5,6,10,13,0,M Atkinson,9,0,A,0,0,D,15,3,0,28/12/2009,2,Stoke_Birmingham_2009
190,3,0,West Ham,Tottenham,E0,21,2,9,9,14,0,C Foy,3,2,H,1,0,H,9,3,0,28/12/2009,2,Tottenham_West Ham_2009
191,3,3,Man City,Wolves,E0,11,5,6,8,11,1,M Jones,12,0,A,0,0,A,16,2,0,28/12/2009,3,Wolves_Man City_2009
192,10,1,Liverpool,Aston Villa,E0,11,9,7,8,11,0,L Probert,12,0,A,0,0,D,13,1,0,29/12/2009,1,Aston Villa_Liverpool_2009
193,8,2,Hull,Bolton,E0,16,7,6,8,18,0,P Dowd,12,2,D,1,0,H,14,2,0,29/12/2009,1,Bolton_Hull_2009
194,3,0,Wigan,Man United,E0,23,6,16,7,11,0,L Mason,11,5,H,3,0,H,6,1,0,30/12/2009,0,Man United_Wigan_2009
195,10,4,Arsenal,Portsmouth,E0,10,10,6,2,3,2,A Wiley,14,1,A,0,0,A,14,0,0,30/12/2009,2,Portsmouth_Arsenal_2009
196,10,2,Fulham,Stoke,E0,11,7,9,8,7,0,M Clattenburg,14,3,H,3,0,H,13,0,0,05/01/2010,1,Stoke_Fulham_2009
197,8,2,Everton,Arsenal,E0,6,5,5,6,11,1,P Walton,9,2,D,1,0,D,10,1,0,09/01/2010,1,Arsenal_Everton_2009
198,12,1,Man United,Birmingham,E0,6,10,5,2,13,0,M Clattenburg,14,1,D,1,1,H,10,1,0,09/01/2010,2,Birmingham_Man United_2009
199,3,1,Blackburn,Man City,E0,12,3,6,4,10,0,C Foy,8,4,H,2,0,H,6,1,0,11/01/2010,1,Man City_Blackburn_2009
200,1,2,Sunderland,Chelsea,E0,23,3,13,15,10,0,C Foy,7,7,H,4,0,H,4,1,0,16/01/2010,0,Chelsea_Sunderland_2009
201,3,0,Man City,Everton,E0,13,4,6,11,14,0,A Marriner,8,2,H,2,0,H,14,0,0,16/01/2010,0,Everton_Man City_2009
202,1,0,Burnley,Man United,E0,24,5,11,7,7,0,L Probert,11,3,H,0,0,D,12,0,0,16/01/2010,0,Man United_Burnley_2009
203,0,1,Liverpool,Stoke,E0,6,3,5,10,10,0,L Mason,4,1,D,0,0,D,14,2,0,16/01/2010,1,Stoke_Liverpool_2009
204,1,0,Hull,Tottenham,E0,25,2,18,14,11,0,M Atkinson,8,0,D,0,0,D,14,2,0,16/01/2010,4,Tottenham_Hull_2009
205,3,2,Wigan,Wolves,E0,9,14,4,4,16,0,H Webb,20,0,A,0,1,D,14,3,1,16/01/2010,4,Wolves_Wigan_2009
206,4,0,West Ham,Aston Villa,E0,17,3,10,16,12,0,M Jones,8,0,D,0,0,D,7,3,0,17/01/2010,1,Aston Villa_West Ham_2009
207,6,0,Fulham,Blackburn,E0,11,9,7,3,9,0,K Friend,14,2,H,1,0,H,14,3,0,17/01/2010,1,Blackburn_Fulham_2009
208,4,2,Arsenal,Bolton,E0,12,9,6,2,5,1,P Dowd,14,0,A,0,0,A,13,2,0,17/01/2010,1,Bolton_Arsenal_2009
209,3,2,Bolton,Arsenal,E0,20,4,14,9,17,2,A Wiley,7,4,H,1,0,A,16,2,0,20/01/2010,1,Arsenal_Bolton_2009
210,3,0,Tottenham,Liverpool,E0,13,5,5,2,17,0,H Webb,7,2,H,1,0,H,11,3,0,20/01/2010,2,Liverpool_Tottenham_2009
211,8,0,Hull,Man United,E0,25,4,15,12,10,0,S Bennett,8,4,H,1,0,H,6,1,0,23/01/2010,1,Man United_Hull_2009
212,7,0,Burnley,Bolton,E0,14,5,6,4,11,0,M Atkinson,10,1,H,1,0,H,12,2,0,26/01/2010,3,Bolton_Burnley_2009
213,4,1,West Ham,Portsmouth,E0,14,4,8,6,9,0,A Marriner,12,1,D,0,0,D,16,1,0,26/01/2010,3,Portsmouth_West Ham_2009
214,3,0,Fulham,Tottenham,E0,13,6,7,11,16,0,M Dean,9,2,H,1,0,H,11,1,0,26/01/2010,1,Tottenham_Fulham_2009
215,7,0,Liverpool,Wolves,E0,6,3,4,0,11,0,P Walton,6,0,D,0,0,D,10,1,0,26/01/2010,0,Wolves_Liverpool_2009
216,7,0,Arsenal,Aston Villa,E0,8,8,2,7,15,0,L Probert,12,0,D,0,0,D,16,2,0,27/01/2010,2,Aston Villa_Arsenal_2009
217,6,1,Wigan,Blackburn,E0,13,8,7,5,13,0,L Mason,13,2,H,1,0,H,20,1,0,27/01/2010,3,Blackburn_Wigan_2009
218,3,0,Birmingham,Chelsea,E0,25,3,17,8,8,0,S Bennett,5,3,H,2,0,H,11,0,0,27/01/2010,0,Chelsea_Birmingham_2009
219,8,0,Sunderland,Everton,E0,11,3,7,3,19,0,P Dowd,5,2,H,2,0,H,10,1,0,27/01/2010,0,Everton_Sunderland_2009
220,8,1,Tottenham,Birmingham,E0,12,12,6,5,8,0,S Attwell,21,1,D,0,0,D,12,2,0,30/01/2010,4,Birmingham_Tottenham_2009
221,9,2,Chelsea,Burnley,E0,5,9,3,2,12,1,P Dowd,16,1,A,0,0,A,12,1,0,30/01/2010,1,Burnley_Chelsea_2009
222,3,2,Aston Villa,Fulham,E0,15,6,8,9,15,2,L Mason,9,0,A,0,0,A,10,2,0,30/01/2010,0,Fulham_Aston Villa_2009
223,7,2,Wolves,Hull,E0,8,4,4,4,10,0,M Dean,13,2,D,1,0,H,15,0,0,30/01/2010,2,Hull_Wolves_2009
224,3,0,Bolton,Liverpool,E0,13,1,6,11,10,0,S Bennett,4,2,H,1,0,H,12,3,0,30/01/2010,1,Liverpool_Bolton_2009
225,7,0,Blackburn,West Ham,E0,7,4,6,10,13,0,P Walton,8,0,D,0,0,D,17,1,0,30/01/2010,0,West Ham_Blackburn_2009
226,7,1,Everton,Wigan,E0,10,7,4,4,10,0,L Probert,10,0,A,0,0,D,19,2,0,30/01/2010,0,Wigan_Everton_2009
227,5,3,Man United,Arsenal,E0,18,5,7,8,12,2,C Foy,11,1,A,0,0,A,9,0,0,31/01/2010,1,Arsenal_Man United_2009
228,7,0,Portsmouth,Man City,E0,13,4,6,10,14,0,M Atkinson,10,2,H,2,0,H,9,3,0,31/01/2010,1,Man City_Portsmouth_2009
229,3,0,Stoke,Sunderland,E0,6,3,5,7,16,0,H Webb,4,0,D,0,0,D,7,3,0,01/02/2010,2,Sunderland_Stoke_2009
230,8,1,Chelsea,Hull,E0,7,11,3,6,12,1,M Clattenburg,21,1,D,1,0,D,9,3,0,02/02/2010,1,Hull_Chelsea_2009
231,5,0,Portsmouth,Fulham,E0,14,8,9,5,12,0,A Taylor,12,1,H,0,0,D,12,1,0,03/02/2010,0,Fulham_Portsmouth_2009
232,5,0,Fulham,Bolton,E0,16,4,11,2,12,0,M Clattenburg,7,0,D,0,0,D,8,0,0,06/02/2010,0,Bolton_Fulham_2009
233,5,1,West Ham,Burnley,E0,8,11,4,3,13,0,H Webb,20,2,H,1,0,H,15,1,0,06/02/2010,2,Burnley_West Ham_2009
234,8,1,Man City,Hull,E0,8,11,4,4,14,0,P Dowd,17,2,H,1,0,H,14,4,0,06/02/2010,2,Hull_Man City_2009
235,8,0,Everton,Liverpool,E0,9,3,4,8,23,0,M Atkinson,6,1,H,0,1,D,11,3,1,06/02/2010,3,Liverpool_Everton_2009
236,1,0,Portsmouth,Man United,E0,21,5,8,12,11,0,L Mason,7,5,H,2,0,H,9,4,0,06/02/2010,1,Man United_Portsmouth_2009
237,7,0,Blackburn,Stoke,E0,15,4,11,12,20,0,S Bennett,9,3,H,2,1,H,13,3,0,06/02/2010,2,Stoke_Blackburn_2009
238,3,1,Wigan,Sunderland,E0,11,6,8,2,14,1,S Attwell,14,1,D,0,0,A,12,5,0,06/02/2010,4,Sunderland_Wigan_2009
239,4,0,Aston Villa,Tottenham,E0,28,5,15,12,13,0,C Foy,10,0,D,0,0,D,10,0,0,06/02/2010,0,Tottenham_Aston Villa_2009
240,4,1,Wolves,Birmingham,E0,15,5,10,11,18,1,L Probert,12,2,H,0,0,A,12,3,0,07/02/2010,5,Birmingham_Wolves_2009
241,8,0,Arsenal,Chelsea,E0,9,6,3,4,14,0,M Dean,14,2,H,2,0,H,11,2,0,07/02/2010,2,Chelsea_Arsenal_2009
242,2,0,Burnley,Fulham,E0,16,3,12,6,9,0,C Foy,10,3,H,2,0,H,9,0,0,09/02/2010,1,Fulham_Burnley_2009
243,3,0,Bolton,Man City,E0,8,5,4,6,18,0,M Jones,11,2,H,1,0,H,8,2,0,09/02/2010,0,Man City_Bolton_2009
244,4,1,Sunderland,Portsmouth,E0,12,2,6,8,15,1,K Friend,7,1,D,0,2,A,10,1,1,09/02/2010,3,Portsmouth_Sunderland_2009
245,5,1,Stoke,Wigan,E0,16,6,11,9,7,0,A Marriner,10,1,D,1,0,H,12,3,0,09/02/2010,2,Wigan_Stoke_2009
246,6,0,Liverpool,Arsenal,E0,11,7,6,3,13,0,H Webb,9,1,H,0,0,D,19,2,0,10/02/2010,3,Arsenal_Liverpool_2009
247,7,1,Man United,Aston Villa,E0,10,6,6,1,10,1,P Walton,12,1,D,1,1,D,9,1,0,10/02/2010,0,Aston Villa_Man United_2009
248,6,0,Hull,Blackburn,E0,20,4,10,6,13,0,L Probert,7,1,H,1,1,H,14,3,0,10/02/2010,1,Blackburn_Hull_2009
249,6,1,Chelsea,Everton,E0,7,5,5,5,15,1,A Wiley,14,2,H,1,0,D,13,2,0,10/02/2010,1,Everton_Chelsea_2009
250,6,0,Birmingham,West Ham,E0,13,4,10,3,9,0,M Dean,9,2,H,1,0,H,12,2,0,10/02/2010,1,West Ham_Birmingham_2009
251,7,0,Tottenham,Wolves,E0,8,4,4,5,10,0,M Clattenburg,10,1,H,1,0,H,15,1,0,10/02/2010,2,Wolves_Tottenham_2009
252,3,1,Man City,Stoke,E0,8,3,5,3,14,0,A Wiley,9,1,D,0,0,D,21,3,1,16/02/2010,3,Stoke_Man City_2009
253,9,0,Bolton,Wigan,E0,10,0,1,4,9,0,H Webb,8,0,D,0,0,D,6,1,0,17/02/2010,0,Wigan_Bolton_2009
254,1,0,Sunderland,Arsenal,E0,16,4,10,7,10,0,S Bennett,6,2,H,1,0,H,8,5,0,20/02/2010,1,Arsenal_Sunderland_2009
255,12,1,Man United,Everton,E0,11,5,7,4,10,1,H Webb,11,3,H,1,0,D,12,1,0,20/02/2010,5,Everton_Man United_2009
256,7,2,Stoke,Portsmouth,E0,15,7,12,7,10,0,M Dean,14,1,A,1,1,H,10,1,0,20/02/2010,2,Portsmouth_Stoke_2009
257,2,0,Hull,West Ham,E0,20,3,12,9,12,0,M Atkinson,7,3,H,1,1,H,13,1,0,20/02/2010,1,West Ham_Hull_2009
258,5,2,Chelsea,Wolves,E0,11,2,7,1,14,1,K Friend,7,0,A,0,0,A,12,1,0,20/02/2010,0,Wolves_Chelsea_2009
259,5,2,Burnley,Aston Villa,E0,15,10,8,9,12,1,S Attwell,13,5,H,1,0,D,5,3,0,21/02/2010,0,Aston Villa_Burnley_2009
260,3,0,Bolton,Blackburn,E0,12,7,7,8,12,0,C Foy,10,3,H,1,0,H,15,1,0,21/02/2010,0,Blackburn_Bolton_2009
261,1,1,Birmingham,Fulham,E0,11,6,6,3,16,1,P Dowd,9,2,H,0,0,A,9,1,0,21/02/2010,1,Fulham_Birmingham_2009
262,5,0,Liverpool,Man City,E0,4,2,1,8,15,0,P Walton,6,0,D,0,0,D,7,6,0,21/02/2010,1,Man City_Liverpool_2009
263,2,3,Tottenham,Wigan,E0,8,12,7,3,13,1,A Wiley,13,0,A,0,0,A,17,4,0,21/02/2010,3,Wigan_Tottenham_2009
264,7,0,West Ham,Man United,E0,12,4,9,6,12,0,A Wiley,10,3,H,1,0,H,10,1,0,23/02/2010,0,Man United_West Ham_2009
265,7,0,Wigan,Birmingham,E0,10,2,5,2,18,0,A Taylor,11,1,H,1,0,H,16,3,0,27/02/2010,1,Birmingham_Wigan_2009
266,11,0,Wolves,Bolton,E0,16,4,9,7,6,0,A Marriner,6,1,H,1,0,H,10,2,0,27/02/2010,0,Bolton_Wolves_2009
267,3,2,Portsmouth,Burnley,E0,14,5,8,4,13,1,M Clattenburg,13,1,A,1,1,D,12,2,0,27/02/2010,1,Burnley_Portsmouth_2009
268,2,4,Man City,Chelsea,E0,23,6,13,3,12,1,M Dean,8,2,A,1,0,D,21,1,2,27/02/2010,3,Chelsea_Man City_2009
269,6,3,Arsenal,Stoke,E0,4,11,3,3,7,1,P Walton,17,1,A,1,0,D,12,1,1,27/02/2010,0,Stoke_Arsenal_2009
270,5,1,Blackburn,Liverpool,E0,12,7,6,4,22,1,A Wiley,12,2,H,2,0,H,10,5,0,28/02/2010,1,Liverpool_Blackburn_2009
271,2,0,Fulham,Sunderland,E0,12,1,5,2,16,0,M Atkinson,3,0,D,0,0,D,15,3,0,28/02/2010,3,Sunderland_Fulham_2009
272,9,1,Everton,Tottenham,E0,13,10,9,6,18,0,S Bennett,14,2,H,2,0,H,9,4,0,28/02/2010,1,Tottenham_Everton_2009
273,2,1,Burnley,Arsenal,E0,20,5,11,8,12,0,C Foy,8,3,H,1,0,H,5,4,0,06/03/2010,0,Arsenal_Burnley_2009
274,3,2,Bolton,West Ham,E0,18,7,8,6,21,2,L Probert,15,1,A,0,1,A,13,5,0,06/03/2010,2,West Ham_Bolton_2009
275,4,1,Man United,Wolves,E0,12,6,6,2,8,0,P Walton,15,0,A,0,0,D,9,1,0,06/03/2010,2,Wolves_Man United_2009
276,1,1,Hull,Everton,E0,18,4,10,4,21,1,L Mason,7,5,H,2,0,H,12,1,0,07/03/2010,0,Everton_Hull_2009
277,7,0,Liverpool,Wigan,E0,12,3,4,4,14,0,A Marriner,11,1,H,1,0,H,15,5,0,08/03/2010,1,Wigan_Liverpool_2009
278,6,2,Birmingham,Portsmouth,E0,11,6,8,5,13,2,M Jones,10,1,A,0,0,A,12,2,0,09/03/2010,1,Portsmouth_Birmingham_2009
279,7,0,Bolton,Sunderland,E0,12,2,7,2,10,0,S Bennett,7,4,H,1,1,H,14,2,0,09/03/2010,2,Sunderland_Bolton_2009
280,4,1,Stoke,Burnley,E0,10,3,3,4,10,1,H Webb,8,1,D,0,0,A,12,0,0,10/03/2010,2,Burnley_Stoke_2009
281,4,2,Everton,Birmingham,E0,7,11,4,5,11,2,L Probert,13,2,D,1,0,A,10,1,0,13/03/2010,1,Birmingham_Everton_2009
282,6,0,Wigan,Bolton,E0,8,7,6,3,13,0,M Dean,13,4,H,1,0,H,20,2,0,13/03/2010,1,Bolton_Wigan_2009
283,6,2,Wolves,Burnley,E0,22,3,11,11,21,1,S Bennett,7,1,A,0,0,A,10,4,0,13/03/2010,1,Burnley_Wolves_2009
284,1,1,West Ham,Chelsea,E0,22,2,15,11,10,1,M Clattenburg,4,4,H,1,0,D,13,1,0,13/03/2010,0,Chelsea_West Ham_2009
285,8,2,Arsenal,Hull,E0,7,9,2,2,13,1,A Marriner,18,1,A,1,0,D,16,2,1,13/03/2010,2,Hull_Arsenal_2009
286,6,0,Aston Villa,Stoke,E0,13,5,6,8,6,0,K Friend,10,0,D,0,0,D,6,4,0,13/03/2010,0,Stoke_Aston Villa_2009
287,6,1,Blackburn,Tottenham,E0,14,7,7,5,7,0,H Webb,10,3,H,1,0,H,12,0,0,13/03/2010,0,Tottenham_Blackburn_2009
288,1,0,Fulham,Man United,E0,33,5,19,11,11,0,M Jones,8,3,H,0,0,D,7,1,0,14/03/2010,1,Man United_Fulham_2009
289,7,1,Man City,Sunderland,E0,12,9,7,3,10,0,C Foy,13,1,D,1,0,H,12,4,0,14/03/2010,2,Sunderland_Man City_2009
290,4,1,Portsmouth,Liverpool,E0,23,3,12,8,15,0,S Attwell,7,4,H,3,0,H,10,2,0,15/03/2010,0,Liverpool_Portsmouth_2009
291,8,2,Aston Villa,Wigan,E0,10,10,6,7,14,1,S Bennett,18,1,A,1,0,D,10,1,0,16/03/2010,2,Wigan_Aston Villa_2009
292,2,0,West Ham,Arsenal,E0,9,4,5,4,24,0,M Atkinson,8,2,H,1,0,H,7,4,1,20/03/2010,1,Arsenal_West Ham_2009
293,5,2,Wolves,Aston Villa,E0,11,4,3,7,12,2,M Clattenburg,7,2,D,1,0,A,10,2,0,20/03/2010,1,Aston Villa_Wolves_2009
294,3,0,Bolton,Everton,E0,18,4,11,6,17,0,A Wiley,6,2,H,0,1,D,12,1,0,20/03/2010,1,Everton_Bolton_2009
295,1,2,Hull,Portsmouth,E0,18,5,10,11,8,1,P Dowd,9,3,H,1,0,D,7,0,0,20/03/2010,1,Portsmouth_Hull_2009
296,7,2,Tottenham,Stoke,E0,8,9,4,6,9,0,M Dean,16,1,A,0,0,D,7,2,1,20/03/2010,2,Stoke_Tottenham_2009
297,10,1,Birmingham,Sunderland,E0,11,14,9,7,8,0,P Walton,21,3,H,2,0,H,8,1,0,20/03/2010,0,Sunderland_Birmingham_2009
298,3,0,Burnley,Wigan,E0,21,8,11,5,15,0,M Jones,13,1,H,0,0,D,10,3,0,20/03/2010,1,Wigan_Burnley_2009
299,11,1,Chelsea,Blackburn,E0,8,8,4,3,9,1,S Bennett,14,1,D,0,0,A,10,1,0,21/03/2010,0,Blackburn_Chelsea_2009
300,2,2,Man City,Fulham,E0,10,9,4,4,9,2,L Probert,14,1,A,0,0,A,8,0,0,21/03/2010,0,Fulham_Man City_2009
301,2,1,Liverpool,Man United,E0,10,2,5,1,15,1,H Webb,4,2,H,1,0,D,10,3,0,21/03/2010,2,Man United_Liverpool_2009
302,5,3,Wolves,West Ham,E0,17,4,10,8,24,1,P Dowd,5,1,A,0,0,A,9,2,0,23/03/2010,0,West Ham_Wolves_2009
303,7,1,Sunderland,Aston Villa,E0,11,5,4,6,7,1,M Dean,10,1,D,1,0,D,5,0,0,24/03/2010,0,Aston Villa_Sunderland_2009
304,6,1,Birmingham,Blackburn,E0,9,5,7,5,10,0,M Clattenburg,8,2,H,1,0,H,18,1,0,24/03/2010,2,Blackburn_Birmingham_2009
305,4,2,Everton,Man City,E0,12,7,5,7,10,1,P Walton,10,0,A,0,0,A,11,2,0,24/03/2010,3,Man City_Everton_2009
306,6,5,Chelsea,Portsmouth,E0,10,11,6,1,11,1,L Mason,20,0,A,0,0,A,11,2,0,24/03/2010,3,Portsmouth_Chelsea_2009
307,6,1,Arsenal,Birmingham,E0,7,8,3,3,13,0,H Webb,13,1,D,0,0,D,13,2,0,27/03/2010,3,Birmingham_Arsenal_2009
308,6,4,Man United,Bolton,E0,14,8,10,11,15,1,M Atkinson,13,0,A,0,0,A,14,0,0,27/03/2010,0,Bolton_Man United_2009
309,6,1,Aston Villa,Chelsea,E0,13,5,11,8,5,1,P Walton,7,7,H,2,0,H,12,2,0,27/03/2010,3,Chelsea_Aston Villa_2009
310,8,0,Fulham,Hull,E0,7,9,4,6,15,0,C Foy,12,2,H,1,0,H,11,4,0,27/03/2010,2,Hull_Fulham_2009
311,2,0,Portsmouth,Tottenham,E0,16,3,8,11,9,0,K Friend,8,2,H,2,0,H,5,1,0,27/03/2010,0,Tottenham_Portsmouth_2009
312,7,1,Stoke,West Ham,E0,17,7,7,6,17,0,A Marriner,12,0,A,0,0,D,14,2,0,27/03/2010,0,West Ham_Stoke_2009
313,7,0,Everton,Wolves,E0,9,13,2,3,12,0,M Jones,22,0,D,0,0,D,14,1,0,27/03/2010,1,Wolves_Everton_2009
314,2,1,Blackburn,Burnley,E0,7,5,3,7,12,1,M Dean,12,0,A,0,0,A,15,2,0,28/03/2010,3,Burnley_Blackburn_2009
315,2,0,Sunderland,Liverpool,E0,25,2,16,9,9,0,P Dowd,7,3,H,2,0,H,11,1,0,28/03/2010,0,Liverpool_Sunderland_2009
316,4,0,Wigan,Man City,E0,10,3,8,3,13,0,S Attwell,9,3,H,0,1,D,12,2,0,29/03/2010,3,Man City_Wigan_2009
317,4,0,Wolves,Arsenal,E0,23,2,13,10,13,0,A Marriner,3,1,H,0,1,D,10,2,0,03/04/2010,0,Arsenal_Wolves_2009
318,8,1,Aston Villa,Bolton,E0,14,9,10,6,14,1,M Jones,13,0,A,0,0,A,13,0,0,03/04/2010,2,Bolton_Aston Villa_2009
319,7,6,Man City,Burnley,E0,14,14,7,6,8,5,A Wiley,20,1,A,0,0,A,5,0,0,03/04/2010,0,Burnley_Man City_2009
320,3,2,Chelsea,Man United,E0,9,5,3,3,11,1,M Dean,11,1,A,0,0,A,14,1,0,03/04/2010,3,Man United_Chelsea_2009
321,9,0,Blackburn,Portsmouth,E0,6,8,3,1,10,0,S Bennett,16,0,D,0,0,D,11,1,1,03/04/2010,2,Portsmouth_Blackburn_2009
322,2,0,Hull,Stoke,E0,9,3,3,3,12,0,L Probert,5,2,H,1,0,H,12,2,0,03/04/2010,3,Stoke_Hull_2009
323,6,1,Tottenham,Sunderland,E0,11,9,10,6,15,0,L Mason,12,3,H,2,0,H,16,0,0,03/04/2010,2,Sunderland_Tottenham_2009
324,4,1,Liverpool,Birmingham,E0,8,8,3,5,9,0,M Atkinson,16,1,D,0,0,D,14,1,0,04/04/2010,2,Birmingham_Liverpool_2009
325,8,2,West Ham,Everton,E0,10,5,5,2,17,0,H Webb,10,2,D,1,0,H,7,3,0,04/04/2010,2,Everton_West Ham_2009
326,3,1,Wigan,Fulham,E0,7,7,5,6,10,1,M Clattenburg,12,2,H,0,0,A,11,2,0,04/04/2010,1,Fulham_Wigan_2009
327,1,4,Burnley,Hull,E0,11,7,4,6,14,1,M Atkinson,9,1,A,1,0,D,19,1,0,10/04/2010,5,Hull_Burnley_2009
328,7,0,Sunderland,West Ham,E0,10,7,6,2,20,0,M Jones,9,1,H,0,0,D,12,3,0,10/04/2010,1,West Ham_Sunderland_2009
329,7,0,Man United,Blackburn,E0,8,6,7,1,12,0,P Walton,13,0,D,0,0,D,14,2,0,11/04/2010,1,Blackburn_Man United_2009
330,1,0,Fulham,Liverpool,E0,18,2,9,10,16,0,A Marriner,2,0,D,0,0,D,6,3,0,11/04/2010,1,Liverpool_Fulham_2009
331,4,1,Birmingham,Man City,E0,17,3,8,8,9,1,P Dowd,5,5,H,3,0,H,12,3,0,11/04/2010,0,Man City_Birmingham_2009
332,6,0,Stoke,Wolves,E0,10,1,8,7,4,0,C Foy,9,0,D,0,0,D,7,0,0,11/04/2010,0,Wolves_Stoke_2009
333,2,0,Bolton,Chelsea,E0,18,2,8,5,22,0,L Probert,7,1,H,1,0,H,13,4,0,13/04/2010,1,Chelsea_Bolton_2009
334,6,2,Everton,Aston Villa,E0,10,10,7,7,9,1,M Atkinson,13,2,D,0,0,A,11,2,0,14/04/2010,2,Aston Villa_Everton_2009
335,6,1,Arsenal,Tottenham,E0,13,11,10,4,10,0,M Clattenburg,19,2,H,1,0,H,13,1,0,14/04/2010,3,Tottenham_Arsenal_2009
336,3,0,Portsmouth,Wigan,E0,24,2,14,10,9,0,M Dean,6,0,D,0,0,D,16,1,0,14/04/2010,2,Wigan_Portsmouth_2009
337,1,0,Hull,Birmingham,E0,10,4,7,8,12,0,M Clattenburg,11,0,D,0,0,D,11,0,0,17/04/2010,0,Birmingham_Hull_2009
338,2,3,Everton,Blackburn,E0,15,4,10,4,10,1,A Marriner,11,2,A,0,0,A,15,2,0,17/04/2010,3,Blackburn_Everton_2009
339,9,0,Wolves,Fulham,E0,11,1,4,5,11,0,M Dean,5,0,D,0,0,D,9,0,0,17/04/2010,1,Fulham_Wolves_2009
340,5,1,Man United,Man City,E0,8,3,5,7,12,0,M Atkinson,13,0,A,0,0,D,8,1,0,17/04/2010,2,Man City_Man United_2009
341,1,2,Bolton,Stoke,E0,11,8,5,5,5,0,S Attwell,13,1,A,1,0,H,10,2,0,17/04/2010,1,Stoke_Bolton_2009
342,3,1,Burnley,Sunderland,E0,16,4,11,3,17,0,H Webb,9,2,H,2,0,H,14,2,0,17/04/2010,3,Sunderland_Burnley_2009
343,4,1,Chelsea,Tottenham,E0,20,6,10,13,14,0,P Dowd,9,2,H,2,1,H,7,4,0,17/04/2010,2,Tottenham_Chelsea_2009
344,6,2,Aston Villa,Portsmouth,E0,16,9,12,7,10,1,L Probert,12,1,A,1,0,D,5,0,0,18/04/2010,0,Portsmouth_Aston Villa_2009
345,3,2,Arsenal,Wigan,E0,16,8,11,8,13,1,L Mason,11,3,H,0,0,A,15,1,0,18/04/2010,2,Wigan_Arsenal_2009
346,2,0,West Ham,Liverpool,E0,17,2,8,9,12,0,P Walton,6,3,H,2,0,H,8,2,0,19/04/2010,0,Liverpool_West Ham_2009
347,9,2,Aston Villa,Hull,E0,14,5,10,11,7,1,M Dean,11,0,A,0,0,A,8,2,0,21/04/2010,2,Hull_Aston Villa_2009
348,1,0,Man City,Arsenal,E0,9,2,4,5,14,0,M Dean,3,0,D,0,0,D,13,2,0,24/04/2010,4,Arsenal_Man City_2009
349,5,2,Portsmouth,Bolton,E0,14,6,10,12,13,0,H Webb,13,2,D,2,0,H,16,1,0,24/04/2010,1,Bolton_Portsmouth_2009
350,6,1,Sunderland,Hull,E0,14,5,8,3,17,1,L Probert,10,0,A,0,1,A,12,3,1,24/04/2010,1,Hull_Sunderland_2009
351,4,1,Tottenham,Man United,E0,15,3,8,4,10,0,A Marriner,9,3,H,0,0,D,13,0,0,24/04/2010,1,Man United_Tottenham_2009
352,5,2,Wigan,West Ham,E0,9,10,7,4,10,1,A Wiley,12,3,H,2,0,H,9,2,0,24/04/2010,1,West Ham_Wigan_2009
353,4,1,Blackburn,Wolves,E0,14,8,5,4,8,1,M Clattenburg,12,1,D,0,0,A,9,1,0,24/04/2010,0,Wolves_Blackburn_2009
