,AC,FTAG,AwayTeam,HomeTeam,Div,HS,AST,HST,HC,AF,HTAG,Referee,AS,FTHG,FTR,HTHG,AR,HTR,HF,AY,HR,Date,HY,idGame
19,7,1,Liverpool,Man City,E0,9,3,4,6,7,0,M Oliver,11,3,H,1,0,H,13,1,0,25/08/2014,1,Man City_Liverpool_2014
20,6,0,Man United,Burnley,E0,9,2,3,3,14,0,C Foy,7,0,D,0,0,D,10,2,0,30/08/2014,2,Burnley_Man United_2014
21,2,6,Chelsea,Everton,E0,17,8,7,8,16,2,J Moss,12,3,A,1,0,A,7,3,0,30/08/2014,1,Everton_Chelsea_2014
22,4,1,Stoke,Man City,E0,16,2,2,11,5,0,L Mason,7,0,A,0,0,D,14,1,0,30/08/2014,2,Man City_Stoke_2014
23,4,3,Crystal Palace,Newcastle,E0,18,7,4,11,19,1,M Jones,12,3,D,1,0,D,12,3,0,30/08/2014,1,Newcastle_Crystal Palace_2014
24,6,0,Sunderland,QPR,E0,18,6,5,4,9,0,R Madley,16,1,H,1,0,H,8,2,0,30/08/2014,1,QPR_Sunderland_2014
25,7,0,West Brom,Swansea,E0,15,2,8,0,8,0,P Tierney,16,3,H,2,0,H,10,2,0,30/08/2014,1,Swansea_West Brom_2014
26,9,3,Southampton,West Ham,E0,4,8,2,2,13,1,M Dean,18,1,A,1,0,D,11,1,0,30/08/2014,2,West Ham_Southampton_2014
27,7,1,Hull,Aston Villa,E0,11,3,4,3,10,0,M Clattenburg,9,2,H,2,0,H,9,4,0,31/08/2014,1,Aston Villa_Hull_2014
28,10,1,Arsenal,Leicester,E0,9,6,3,5,6,1,A Taylor,24,1,D,1,0,D,14,1,0,31/08/2014,3,Leicester_Arsenal_2014
29,3,3,Liverpool,Tottenham,E0,7,8,1,7,11,1,P Dowd,17,0,A,0,0,A,14,4,0,31/08/2014,0,Tottenham_Liverpool_2014
30,3,2,Man City,Arsenal,E0,15,8,6,0,15,1,M Clattenburg,15,2,D,0,0,A,11,4,0,13/09/2014,3,Arsenal_Man City_2014
31,4,2,Swansea,Chelsea,E0,29,2,9,7,11,1,K Friend,11,4,H,1,0,D,12,3,0,13/09/2014,0,Chelsea_Swansea_2014
32,5,0,Burnley,Crystal Palace,E0,14,3,3,5,10,0,M Dean,11,0,D,0,0,D,12,3,0,13/09/2014,2,Crystal Palace_Burnley_2014
33,6,1,Aston Villa,Liverpool,E0,18,1,1,7,10,1,L Mason,5,0,A,0,0,A,9,1,0,13/09/2014,2,Liverpool_Aston Villa_2014
34,5,0,Newcastle,Southampton,E0,10,4,7,5,7,0,C Foy,9,4,H,2,0,H,15,2,0,13/09/2014,0,Southampton_Newcastle_2014
35,3,1,Leicester,Stoke,E0,24,1,4,13,15,0,M Oliver,8,0,A,0,0,D,8,0,0,13/09/2014,3,Stoke_Leicester_2014
36,5,2,Tottenham,Sunderland,E0,6,6,1,5,13,1,C Pawson,15,2,D,1,0,D,10,1,0,13/09/2014,5,Sunderland_Tottenham_2014
37,1,2,Everton,West Brom,E0,11,4,1,9,8,1,A Taylor,11,0,A,0,0,A,12,3,0,13/09/2014,2,West Brom_Everton_2014
38,1,0,QPR,Man United,E0,19,2,9,3,8,0,P Dowd,9,4,H,3,0,H,11,0,0,14/09/2014,1,Man United_QPR_2014
39,10,2,West Ham,Hull,E0,11,4,6,3,7,0,M Atkinson,16,2,D,1,0,H,12,1,0,15/09/2014,3,Hull_West Ham_2014
40,5,3,Arsenal,Aston Villa,E0,6,3,2,5,9,3,M Jones,9,0,A,0,0,A,11,3,0,20/09/2014,1,Aston Villa_Arsenal_2014
41,1,0,Sunderland,Burnley,E0,17,6,6,5,14,0,A Taylor,14,0,D,0,0,D,14,2,0,20/09/2014,1,Burnley_Sunderland_2014
42,2,2,Hull,Newcastle,E0,25,3,7,4,11,0,N Swarbrick,10,2,D,0,0,D,11,2,0,20/09/2014,4,Newcastle_Hull_2014
43,1,2,Stoke,QPR,E0,21,4,5,10,15,1,M Atkinson,8,2,D,1,0,D,6,4,0,20/09/2014,2,QPR_Stoke_2014
44,4,1,Southampton,Swansea,E0,5,4,2,2,15,0,J Moss,11,0,A,0,0,D,11,4,1,20/09/2014,0,Swansea_Southampton_2014
45,5,1,Liverpool,West Ham,E0,13,5,7,7,11,1,C Pawson,11,3,H,2,0,H,16,1,0,20/09/2014,4,West Ham_Liverpool_2014
46,1,3,Crystal Palace,Everton,E0,17,3,6,7,13,1,M Oliver,10,2,A,1,0,D,8,2,0,21/09/2014,2,Everton_Crystal Palace_2014
47,4,3,Man United,Leicester,E0,15,5,5,2,9,2,M Clattenburg,16,5,H,1,1,A,11,1,0,21/09/2014,1,Leicester_Man United_2014
48,2,1,Chelsea,Man City,E0,16,2,4,14,12,0,M Dean,6,1,D,0,0,D,16,4,1,21/09/2014,3,Man City_Chelsea_2014
49,7,1,West Brom,Tottenham,E0,7,4,1,9,7,0,K Friend,10,0,A,0,0,D,12,2,0,21/09/2014,2,Tottenham_West Brom_2014
50,5,1,Tottenham,Arsenal,E0,16,4,6,15,16,0,M Oliver,6,1,D,0,0,D,7,6,0,27/09/2014,3,Arsenal_Tottenham_2014
51,2,0,Aston Villa,Chelsea,E0,17,1,8,9,9,0,P Dowd,7,3,H,1,0,H,11,2,0,27/09/2014,2,Chelsea_Aston Villa_2014
52,6,0,Leicester,Crystal Palace,E0,16,1,6,6,9,0,K Stroud,7,2,H,0,0,D,14,2,0,27/09/2014,0,Crystal Palace_Leicester_2014
53,8,4,Man City,Hull,E0,10,6,5,3,6,2,A Taylor,20,2,A,2,0,D,10,2,0,27/09/2014,0,Hull_Man City_2014
54,2,1,Everton,Liverpool,E0,24,5,8,8,9,0,M Atkinson,11,1,D,0,0,D,8,1,0,27/09/2014,2,Liverpool_Everton_2014
55,10,1,West Ham,Man United,E0,8,4,3,7,12,1,L Mason,13,2,H,2,0,H,10,3,1,27/09/2014,1,Man United_West Ham_2014
56,3,1,QPR,Southampton,E0,19,2,9,6,11,0,M Clattenburg,10,2,H,0,0,D,12,1,0,27/09/2014,2,Southampton_QPR_2014
57,1,0,Swansea,Sunderland,E0,15,1,3,10,15,0,C Foy,7,0,D,0,1,D,13,1,0,27/09/2014,2,Sunderland_Swansea_2014
58,2,0,Burnley,West Brom,E0,20,2,6,10,9,0,J Moss,10,4,H,2,0,H,7,2,0,28/09/2014,1,West Brom_Burnley_2014
59,10,0,Newcastle,Stoke,E0,12,1,3,2,15,0,C Pawson,16,1,H,1,0,H,20,2,0,29/09/2014,1,Stoke_Newcastle_2014
60,7,2,Man City,Aston Villa,E0,6,7,1,0,6,0,C Foy,27,0,A,0,0,D,4,1,0,04/10/2014,0,Aston Villa_Man City_2014
61,7,0,Crystal Palace,Hull,E0,15,2,2,6,14,0,M Dean,11,2,H,0,0,D,6,2,0,04/10/2014,1,Hull_Crystal Palace_2014
62,3,2,Burnley,Leicester,E0,15,4,6,9,12,1,P Dowd,10,2,D,2,0,H,16,2,0,04/10/2014,2,Leicester_Burnley_2014
63,5,1,West Brom,Liverpool,E0,19,4,7,5,15,0,M Oliver,8,2,H,1,0,H,12,2,0,04/10/2014,2,Liverpool_West Brom_2014
64,4,1,Stoke,Sunderland,E0,8,5,3,7,17,1,N Swarbrick,11,3,H,2,0,H,10,4,0,04/10/2014,3,Sunderland_Stoke_2014
65,1,2,Newcastle,Swansea,E0,11,4,5,3,15,1,L Mason,9,2,D,1,0,D,11,3,0,04/10/2014,1,Swansea_Newcastle_2014
66,2,0,Arsenal,Chelsea,E0,5,0,3,2,10,0,M Atkinson,10,2,H,1,0,H,14,3,0,05/10/2014,4,Chelsea_Arsenal_2014
67,6,1,Everton,Man United,E0,15,6,4,11,11,0,K Friend,10,2,H,1,0,H,18,3,0,05/10/2014,4,Man United_Everton_2014
68,5,0,Southampton,Tottenham,E0,9,3,4,10,9,0,M Jones,7,1,H,1,0,H,15,1,0,05/10/2014,2,Tottenham_Southampton_2014
69,5,0,QPR,West Ham,E0,11,3,3,7,11,0,A Taylor,10,2,H,1,0,H,10,2,0,05/10/2014,2,West Ham_QPR_2014
70,0,2,Hull,Arsenal,E0,25,4,9,10,13,1,R East,4,2,D,1,0,D,9,2,0,18/10/2014,2,Arsenal_Hull_2014
71,7,3,West Ham,Burnley,E0,17,6,3,5,10,0,K Friend,22,1,A,0,0,D,3,1,0,18/10/2014,0,Burnley_West Ham_2014
72,2,2,Chelsea,Crystal Palace,E0,7,5,4,3,7,1,C Pawson,14,1,A,0,1,A,13,1,1,18/10/2014,1,Crystal Palace_Chelsea_2014
73,4,0,Aston Villa,Everton,E0,15,2,6,3,16,0,A Taylor,10,3,H,1,0,H,11,2,0,18/10/2014,2,Everton_Aston Villa_2014
74,4,1,Tottenham,Man City,E0,20,7,12,3,9,1,J Moss,19,4,H,2,1,H,11,2,0,18/10/2014,1,Man City_Tottenham_2014
75,7,0,Leicester,Newcastle,E0,19,2,6,10,15,0,M Atkinson,7,1,H,0,0,D,13,3,0,18/10/2014,0,Newcastle_Leicester_2014
76,6,0,Sunderland,Southampton,E0,20,1,11,5,8,0,A Marriner,12,8,H,3,0,H,11,3,0,18/10/2014,1,Southampton_Sunderland_2014
77,2,3,Liverpool,QPR,E0,15,5,6,7,15,0,P Dowd,15,2,A,0,0,D,10,3,0,19/10/2014,2,QPR_Liverpool_2014
78,5,1,Swansea,Stoke,E0,17,5,3,3,7,1,M Oliver,13,2,H,1,0,D,17,1,0,19/10/2014,4,Stoke_Swansea_2014
79,11,2,Man United,West Brom,E0,8,7,2,0,8,0,M Dean,22,2,D,1,0,H,6,2,0,20/10/2014,1,West Brom_Man United_2014
80,1,0,Hull,Liverpool,E0,17,3,4,14,17,0,N Swarbrick,6,0,D,0,0,D,12,2,0,25/10/2014,3,Liverpool_Hull_2014
81,3,0,Stoke,Southampton,E0,20,1,2,6,12,0,J Moss,8,1,H,1,0,H,10,2,0,25/10/2014,0,Southampton_Stoke_2014
82,3,2,Arsenal,Sunderland,E0,11,5,3,3,9,1,K Friend,15,0,A,0,0,A,11,3,0,25/10/2014,3,Sunderland_Arsenal_2014
83,2,0,Leicester,Swansea,E0,7,4,3,2,10,0,M Jones,9,2,H,1,0,H,7,0,0,25/10/2014,0,Swansea_Leicester_2014
84,3,2,Crystal Palace,West Brom,E0,17,6,4,6,8,2,M Clattenburg,8,2,D,0,0,A,14,1,0,25/10/2014,3,West Brom_Crystal Palace_2014
85,8,1,Man City,West Ham,E0,12,5,4,4,14,0,M Atkinson,21,2,H,1,0,H,12,1,0,25/10/2014,2,West Ham_Man City_2014
86,4,3,Everton,Burnley,E0,14,6,3,5,7,2,A Marriner,15,1,A,1,0,A,12,2,0,26/10/2014,4,Burnley_Everton_2014
87,7,1,Chelsea,Man United,E0,19,4,7,4,14,0,P Dowd,9,1,D,0,1,D,13,5,0,26/10/2014,3,Man United_Chelsea_2014
88,2,2,Newcastle,Tottenham,E0,17,2,2,10,12,0,A Taylor,8,1,A,1,0,H,9,4,0,26/10/2014,2,Tottenham_Newcastle_2014
89,4,0,Aston Villa,QPR,E0,11,6,4,2,14,0,L Mason,15,2,H,1,0,H,11,2,0,27/10/2014,0,QPR_Aston Villa_2014
90,1,0,Burnley,Arsenal,E0,32,2,13,18,9,0,C Pawson,6,3,H,0,0,D,5,1,0,01/11/2014,0,Arsenal_Burnley_2014
91,2,1,QPR,Chelsea,E0,18,1,8,13,12,0,M Jones,7,2,H,1,0,H,8,0,0,01/11/2014,0,Chelsea_QPR_2014
92,0,0,Swansea,Everton,E0,17,0,3,11,15,0,K Friend,8,0,D,0,1,D,10,3,0,01/11/2014,2,Everton_Swansea_2014
93,4,1,Southampton,Hull,E0,8,3,1,7,9,1,M Atkinson,10,0,A,0,0,A,6,0,0,01/11/2014,1,Hull_Southampton_2014
94,3,1,West Brom,Leicester,E0,14,3,5,8,12,0,S Attwell,8,0,A,0,0,D,5,1,0,01/11/2014,0,Leicester_West Brom_2014
95,2,0,Liverpool,Newcastle,E0,14,3,3,7,8,0,A Marriner,6,1,H,0,0,D,13,3,0,01/11/2014,4,Newcastle_Liverpool_2014
96,2,2,West Ham,Stoke,E0,21,2,6,9,13,0,C Foy,10,2,D,1,0,H,14,1,0,01/11/2014,1,Stoke_West Ham_2014
97,9,2,Tottenham,Aston Villa,E0,12,7,1,3,11,0,N Swarbrick,18,1,A,1,0,H,12,3,1,02/11/2014,3,Aston Villa_Tottenham_2014
98,4,0,Man United,Man City,E0,16,2,6,7,9,0,M Oliver,9,1,H,0,1,D,15,1,0,02/11/2014,3,Man City_Man United_2014
99,2,3,Sunderland,Crystal Palace,E0,9,7,1,11,19,1,P Dowd,8,1,A,0,0,A,12,3,1,03/11/2014,0,Crystal Palace_Sunderland_2014
100,1,0,Hull,Burnley,E0,14,1,3,7,17,0,M Clattenburg,12,1,H,0,0,D,17,4,0,08/11/2014,6,Burnley_Hull_2014
101,7,2,Chelsea,Liverpool,E0,12,5,4,5,12,1,A Taylor,15,1,A,1,0,D,9,5,0,08/11/2014,2,Liverpool_Chelsea_2014
102,4,0,Crystal Palace,Man United,E0,23,1,5,11,12,0,C Foy,6,1,H,0,0,D,8,3,0,08/11/2014,1,Man United_Crystal Palace_2014
103,7,2,Man City,QPR,E0,17,6,4,7,10,1,M Dean,23,2,D,1,0,D,9,2,0,08/11/2014,4,QPR_Man City_2014
104,4,0,Leicester,Southampton,E0,18,0,6,13,12,0,M Oliver,5,2,H,0,0,D,10,2,0,08/11/2014,2,Southampton_Leicester_2014
105,2,0,Aston Villa,West Ham,E0,21,4,5,13,10,0,J Moss,12,0,D,0,0,D,9,3,0,08/11/2014,0,West Ham_Aston Villa_2014
106,4,1,Everton,Sunderland,E0,10,7,3,5,13,0,L Mason,16,1,D,0,0,D,11,2,0,09/11/2014,1,Sunderland_Everton_2014
107,10,1,Arsenal,Swansea,E0,11,4,5,6,16,0,P Dowd,12,2,H,0,0,D,10,5,0,09/11/2014,5,Swansea_Arsenal_2014
108,5,2,Stoke,Tottenham,E0,14,4,4,5,13,2,M Jones,11,1,A,0,0,A,20,2,1,09/11/2014,3,Tottenham_Stoke_2014
109,4,2,Newcastle,West Brom,E0,10,3,2,7,6,1,C Pawson,8,0,A,0,0,A,12,0,0,09/11/2014,0,West Brom_Newcastle_2014
110,5,2,Man United,Arsenal,E0,23,2,9,11,8,0,M Dean,12,1,A,0,0,D,12,1,0,22/11/2014,2,Arsenal_Man United_2014
111,0,0,West Brom,Chelsea,E0,21,1,8,15,9,0,L Mason,5,2,H,2,1,H,7,0,0,22/11/2014,1,Chelsea_West Brom_2014
112,5,1,West Ham,Everton,E0,14,3,4,1,13,0,M Clattenburg,14,2,H,1,0,H,10,3,0,22/11/2014,2,Everton_West Ham_2014
113,9,0,Sunderland,Leicester,E0,13,5,4,6,12,0,R Madley,10,0,D,0,0,D,18,3,0,22/11/2014,2,Leicester_Sunderland_2014
114,3,1,Swansea,Man City,E0,23,3,10,7,9,1,N Swarbrick,8,2,H,1,0,D,13,1,0,22/11/2014,2,Man City_Swansea_2014
115,7,0,QPR,Newcastle,E0,14,4,6,16,15,0,C Foy,13,1,H,0,0,D,12,3,0,22/11/2014,2,Newcastle_QPR_2014
116,0,2,Burnley,Stoke,E0,25,4,4,14,9,2,M Atkinson,5,1,A,1,0,A,10,2,0,22/11/2014,2,Stoke_Burnley_2014
117,3,1,Liverpool,Crystal Palace,E0,15,1,5,4,10,1,J Moss,12,3,H,1,0,D,21,2,0,23/11/2014,1,Crystal Palace_Liverpool_2014
118,9,2,Tottenham,Hull,E0,10,6,2,3,9,0,C Pawson,23,1,A,1,0,H,15,1,1,23/11/2014,3,Hull_Tottenham_2014
119,8,1,Southampton,Aston Villa,E0,7,4,1,2,17,0,P Dowd,15,1,D,1,0,H,15,2,0,24/11/2014,1,Aston Villa_Southampton_2014
120,5,1,Aston Villa,Burnley,E0,11,7,4,1,8,1,G Scott,18,1,D,0,0,A,8,4,0,29/11/2014,3,Burnley_Aston Villa_2014
121,5,0,Stoke,Liverpool,E0,16,4,3,5,9,0,C Pawson,13,1,H,0,0,D,11,3,0,29/11/2014,0,Liverpool_Stoke_2014
122,0,0,Hull,Man United,E0,12,2,6,7,12,0,A Taylor,4,3,H,2,0,H,12,2,0,29/11/2014,2,Man United_Hull_2014
123,5,2,Leicester,QPR,E0,32,5,6,11,17,1,R East,19,3,H,2,0,H,8,2,0,29/11/2014,3,QPR_Leicester_2014
124,8,0,Chelsea,Sunderland,E0,12,6,3,2,10,0,K Friend,24,0,D,0,0,D,13,2,0,29/11/2014,3,Sunderland_Chelsea_2014
125,6,1,Crystal Palace,Swansea,E0,18,5,4,4,12,1,M Atkinson,11,1,D,1,0,D,6,2,0,29/11/2014,0,Swansea_Crystal Palace_2014
126,4,1,Arsenal,West Brom,E0,9,5,1,4,10,0,C Foy,17,0,A,0,0,D,9,1,0,29/11/2014,2,West Brom_Arsenal_2014
127,2,0,Newcastle,West Ham,E0,12,1,3,6,16,0,M Dean,7,1,H,0,1,D,9,2,0,29/11/2014,3,West Ham_Newcastle_2014
128,6,3,Man City,Southampton,E0,13,6,4,8,13,0,M Jones,15,0,A,0,1,D,10,2,0,30/11/2014,1,Southampton_Man City_2014
129,4,1,Everton,Tottenham,E0,13,5,6,3,5,1,M Oliver,10,2,H,2,0,H,15,1,0,30/11/2014,5,Tottenham_Everton_2014
130,5,1,Newcastle,Burnley,E0,12,4,2,2,12,0,P Dowd,11,1,D,1,0,H,12,2,0,02/12/2014,2,Burnley_Newcastle_2014
131,2,1,Aston Villa,Crystal Palace,E0,17,3,5,8,15,1,M Oliver,5,0,A,0,0,A,16,2,0,02/12/2014,2,Crystal Palace_Aston Villa_2014
132,4,3,Liverpool,Leicester,E0,20,3,4,7,10,1,L Mason,11,1,A,1,0,D,11,2,1,02/12/2014,1,Leicester_Liverpool_2014
133,2,1,Stoke,Man United,E0,10,4,3,2,13,1,J Moss,5,2,H,1,0,D,8,4,0,02/12/2014,2,Man United_Stoke_2014
134,2,0,QPR,Swansea,E0,18,1,7,9,12,0,K Friend,5,2,H,0,0,D,8,2,0,02/12/2014,2,Swansea_QPR_2014
135,3,2,West Ham,West Brom,E0,23,6,5,7,17,2,M Jones,11,1,A,1,0,A,11,1,0,02/12/2014,2,West Brom_West Ham_2014
136,4,0,Southampton,Arsenal,E0,19,1,8,9,14,0,A Marriner,6,1,H,0,0,D,7,2,0,03/12/2014,0,Arsenal_Southampton_2014
137,6,0,Tottenham,Chelsea,E0,12,2,8,1,9,0,M Dean,10,3,H,2,0,H,9,1,0,03/12/2014,1,Chelsea_Tottenham_2014
138,4,1,Hull,Everton,E0,13,1,5,6,12,0,R Madley,8,1,D,1,0,H,8,1,0,03/12/2014,1,Everton_Hull_2014
139,0,4,Man City,Sunderland,E0,8,4,2,2,8,2,C Pawson,15,1,A,1,0,A,9,1,0,03/12/2014,1,Sunderland_Man City_2014
140,2,0,West Brom,Hull,E0,12,3,2,3,16,0,M Oliver,6,0,D,0,0,D,10,1,0,06/12/2014,1,Hull_West Brom_2014
141,7,0,Sunderland,Liverpool,E0,15,1,2,5,15,0,N Swarbrick,7,0,D,0,0,D,12,3,0,06/12/2014,1,Liverpool_Sunderland_2014
142,7,0,Everton,Man City,E0,19,2,3,11,11,0,A Marriner,9,1,H,1,0,H,8,3,0,06/12/2014,3,Man City_Everton_2014
143,10,1,Chelsea,Newcastle,E0,9,8,3,1,6,0,M Atkinson,26,2,H,0,0,D,8,3,1,06/12/2014,2,Newcastle_Chelsea_2014
144,11,0,Burnley,QPR,E0,11,3,6,3,12,0,J Moss,15,2,H,0,0,D,12,1,1,06/12/2014,1,QPR_Burnley_2014
145,9,2,Arsenal,Stoke,E0,13,6,4,3,14,0,A Taylor,15,3,H,3,1,H,17,2,0,06/12/2014,3,Stoke_Arsenal_2014
146,12,0,Crystal Palace,Tottenham,E0,14,4,3,2,10,0,L Mason,16,0,D,0,0,D,11,0,0,06/12/2014,1,Tottenham_Crystal Palace_2014
147,5,1,Leicester,Aston Villa,E0,16,4,7,5,14,1,C Pawson,10,2,H,1,1,D,9,4,0,07/12/2014,4,Aston Villa_Leicester_2014
148,4,1,Swansea,West Ham,E0,15,2,7,7,18,1,C Foy,11,3,H,1,1,D,11,1,0,07/12/2014,0,West Ham_Swansea_2014
149,1,2,Man United,Southampton,E0,15,2,4,5,9,1,K Friend,3,1,A,1,0,D,12,1,0,08/12/2014,2,Southampton_Man United_2014
150,6,1,Newcastle,Arsenal,E0,17,4,4,9,15,0,L Mason,10,4,H,1,0,H,14,2,0,13/12/2014,2,Arsenal_Newcastle_2014
151,5,0,Southampton,Burnley,E0,7,4,2,2,11,0,M Clattenburg,15,1,H,0,0,D,15,3,0,13/12/2014,1,Burnley_Southampton_2014
152,4,0,Hull,Chelsea,E0,12,0,3,5,13,0,C Foy,8,2,H,1,1,H,13,3,0,13/12/2014,3,Chelsea_Hull_2014
153,8,1,Stoke,Crystal Palace,E0,10,3,3,9,11,1,K Friend,7,1,D,1,0,D,12,0,0,13/12/2014,2,Crystal Palace_Stoke_2014
154,2,1,Man City,Leicester,E0,7,4,1,8,13,1,J Moss,9,0,A,0,0,A,15,2,0,13/12/2014,0,Leicester_Man City_2014
155,8,1,West Ham,Sunderland,E0,13,8,4,6,18,1,P Dowd,19,1,D,1,0,D,11,2,0,13/12/2014,2,Sunderland_West Ham_2014
156,2,0,Aston Villa,West Brom,E0,13,2,5,4,12,0,M Dean,7,1,H,0,1,D,17,2,0,13/12/2014,4,West Brom_Aston Villa_2014
157,7,0,Liverpool,Man United,E0,11,9,6,2,14,0,M Atkinson,19,3,H,2,0,H,13,3,0,14/12/2014,4,Man United_Liverpool_2014
158,9,2,Tottenham,Swansea,E0,15,4,3,7,17,1,R Madley,10,1,A,0,0,A,7,4,0,14/12/2014,3,Swansea_Tottenham_2014
159,8,1,QPR,Everton,E0,13,4,5,1,12,0,N Swarbrick,17,3,H,2,0,H,11,1,0,15/12/2014,1,Everton_QPR_2014
160,9,1,Man United,Aston Villa,E0,10,9,4,3,10,0,L Mason,16,1,D,1,0,H,9,1,1,20/12/2014,1,Aston Villa_Man United_2014
161,5,1,Swansea,Hull,E0,11,3,3,4,16,1,M Clattenburg,13,0,A,0,0,A,14,2,0,20/12/2014,2,Hull_Swansea_2014
162,6,0,Crystal Palace,Man City,E0,15,1,3,8,5,0,P Dowd,6,3,H,0,0,D,17,1,0,20/12/2014,2,Man City_Crystal Palace_2014
163,11,2,West Brom,QPR,E0,17,6,7,5,8,2,C Pawson,16,3,H,1,0,A,16,0,0,20/12/2014,1,QPR_West Brom_2014
164,6,0,Everton,Southampton,E0,11,4,3,4,10,0,J Moss,13,3,H,1,0,H,11,1,0,20/12/2014,1,Southampton_Everton_2014
165,6,1,Burnley,Tottenham,E0,23,5,6,9,8,1,M Jones,9,2,H,2,0,H,9,0,0,20/12/2014,1,Tottenham_Burnley_2014
166,4,0,Leicester,West Ham,E0,10,4,2,9,17,0,M Atkinson,10,2,H,1,0,H,8,3,0,20/12/2014,0,West Ham_Leicester_2014
167,6,2,Arsenal,Liverpool,E0,27,3,10,10,14,1,M Oliver,7,2,D,1,0,D,6,3,1,21/12/2014,0,Liverpool_Arsenal_2014
168,1,1,Sunderland,Newcastle,E0,15,3,7,7,15,0,A Taylor,16,0,A,0,0,D,15,4,0,21/12/2014,4,Newcastle_Sunderland_2014
169,5,2,Chelsea,Stoke,E0,13,6,2,6,4,1,N Swarbrick,15,0,A,0,0,A,11,0,0,22/12/2014,3,Stoke_Chelsea_2014
170,2,1,QPR,Arsenal,E0,15,2,5,6,15,0,M Atkinson,16,2,H,1,0,H,6,4,1,26/12/2014,1,Arsenal_QPR_2014
171,2,1,Liverpool,Burnley,E0,16,3,0,8,5,0,A Taylor,10,0,A,0,0,D,7,1,0,26/12/2014,0,Burnley_Liverpool_2014
172,6,0,West Ham,Chelsea,E0,28,0,9,8,14,0,M Oliver,6,2,H,1,0,H,8,3,0,26/12/2014,0,Chelsea_West Ham_2014
173,4,3,Southampton,Crystal Palace,E0,11,6,4,8,10,1,M Dean,13,1,A,0,0,A,15,0,0,26/12/2014,1,Crystal Palace_Southampton_2014
174,3,1,Stoke,Everton,E0,16,2,5,9,15,1,L Mason,12,0,A,0,0,A,9,3,0,26/12/2014,2,Everton_Stoke_2014
175,1,2,Tottenham,Leicester,E0,22,3,6,11,14,1,N Swarbrick,8,1,A,0,0,A,10,2,0,26/12/2014,1,Leicester_Tottenham_2014
176,5,1,Newcastle,Man United,E0,9,4,4,4,9,0,M Jones,8,3,H,2,0,H,16,2,0,26/12/2014,1,Man United_Newcastle_2014
