,AC,FTAG,AwayTeam,HomeTeam,Div,HS,AST,HST,HC,AF,HTAG,Referee,AS,FTHG,FTR,HTHG,AR,HTR,HF,AY,HR,Date,HY,idGame
54,8,1,West Brom,Middlesbrough,E0,22,9,13,11,13,0,C Foy,14,0,A,0,0,D,14,4,0,27/09/2008,2,Middlesbrough_West Brom_2008
55,5,2,Blackburn,Newcastle,E0,4,8,2,5,19,2,S Tanner,9,1,A,0,0,A,6,4,0,27/09/2008,0,Newcastle_Blackburn_2008
56,5,2,Chelsea,Stoke,E0,5,9,2,5,6,1,M Atkinson,14,0,A,0,0,A,9,1,0,27/09/2008,2,Stoke_Chelsea_2008
57,6,0,Tottenham,Portsmouth,E0,8,8,6,3,13,0,M Dean,15,2,H,1,0,H,18,3,1,28/09/2008,4,Portsmouth_Tottenham_2008
58,3,1,Man City,Wigan,E0,9,6,4,5,21,1,S Bennett,11,2,H,2,0,H,12,4,0,28/09/2008,3,Wigan_Man City_2008
59,4,2,Man United,Blackburn,E0,6,9,3,3,8,1,S Bennett,18,0,A,0,0,A,11,1,0,04/10/2008,2,Blackburn_Man United_2008
60,7,1,Arsenal,Sunderland,E0,8,7,5,1,11,0,L Mason,13,1,D,0,0,D,10,5,0,04/10/2008,3,Sunderland_Arsenal_2008
61,6,0,Fulham,West Brom,E0,13,5,8,8,13,0,P Dowd,14,1,H,0,0,D,10,1,0,04/10/2008,2,West Brom_Fulham_2008
62,2,1,Middlesbrough,Wigan,E0,21,2,9,8,13,0,M Atkinson,6,0,A,0,0,D,10,0,0,04/10/2008,3,Wigan_Middlesbrough_2008
63,1,0,Aston Villa,Chelsea,E0,27,3,15,7,13,0,C Foy,8,2,H,2,0,H,11,3,0,05/10/2008,0,Chelsea_Aston Villa_2008
64,5,2,Newcastle,Everton,E0,13,9,5,3,15,1,H Webb,11,2,D,2,0,H,18,3,0,05/10/2008,1,Everton_Newcastle_2008
65,7,3,Liverpool,Man City,E0,7,7,5,1,12,0,P Walton,14,2,A,2,0,H,11,1,1,05/10/2008,1,Man City_Liverpool_2008
66,5,1,Stoke,Portsmouth,E0,17,5,11,2,15,0,A Marriner,8,2,H,1,0,H,7,3,0,05/10/2008,0,Portsmouth_Stoke_2008
67,0,1,Hull,Tottenham,E0,27,6,16,12,15,1,R Styles,10,0,A,0,0,A,15,2,0,05/10/2008,4,Tottenham_Hull_2008
68,7,3,Bolton,West Ham,E0,13,6,5,7,8,2,M Dean,12,1,A,0,0,A,15,3,0,05/10/2008,4,West Ham_Bolton_2008
69,4,1,Everton,Arsenal,E0,22,3,14,7,13,1,P Walton,7,3,H,0,0,A,8,4,0,18/10/2008,2,Arsenal_Everton_2008
70,2,0,Portsmouth,Aston Villa,E0,10,3,3,11,19,0,M Riley,8,0,D,0,1,D,18,3,0,18/10/2008,1,Aston Villa_Portsmouth_2008
71,8,0,Blackburn,Bolton,E0,10,1,4,11,12,0,H Webb,8,0,D,0,0,D,16,3,0,18/10/2008,1,Bolton_Blackburn_2008
72,5,0,Sunderland,Fulham,E0,13,7,9,8,8,0,K Stroud,14,0,D,0,0,D,12,1,0,18/10/2008,1,Fulham_Sunderland_2008
73,2,2,Wigan,Liverpool,E0,17,4,7,5,13,2,A Wiley,7,3,H,1,1,A,10,1,0,18/10/2008,1,Liverpool_Wigan_2008
74,1,0,West Brom,Man United,E0,18,2,14,15,14,0,M Halsey,6,4,H,0,0,D,11,1,0,18/10/2008,0,Man United_West Brom_2008
75,7,5,Chelsea,Middlesbrough,E0,7,14,4,5,9,1,P Dowd,21,0,A,0,0,A,13,0,0,18/10/2008,2,Middlesbrough_Chelsea_2008
76,5,0,West Ham,Hull,E0,12,5,4,3,11,0,C Foy,14,1,H,0,0,D,11,1,0,19/10/2008,2,Hull_West Ham_2008
77,1,1,Tottenham,Stoke,E0,7,6,3,6,12,1,L Mason,11,2,H,1,2,D,12,2,0,19/10/2008,1,Stoke_Tottenham_2008
78,10,2,Man City,Newcastle,E0,6,8,2,5,15,1,R Styles,20,2,D,1,0,D,15,2,1,20/10/2008,0,Newcastle_Man City_2008
79,2,1,Middlesbrough,Blackburn,E0,13,2,5,9,11,0,M Dean,5,1,D,0,0,D,17,1,0,25/10/2008,3,Blackburn_Middlesbrough_2008
80,9,1,Man United,Everton,E0,13,14,9,5,11,1,A Wiley,18,1,D,0,0,A,17,3,0,25/10/2008,3,Everton_Man United_2008
81,4,1,Newcastle,Sunderland,E0,14,5,3,2,11,1,M Riley,10,2,H,1,0,D,11,2,0,25/10/2008,1,Sunderland_Newcastle_2008
82,5,3,Hull,West Brom,E0,24,10,16,14,13,0,L Probert,16,0,A,0,0,D,12,2,0,25/10/2008,1,West Brom_Hull_2008
83,2,1,Liverpool,Chelsea,E0,14,3,5,4,13,1,H Webb,8,0,A,0,0,A,17,3,0,26/10/2008,3,Chelsea_Liverpool_2008
84,8,0,Stoke,Man City,E0,18,6,12,6,16,0,S Tanner,9,3,H,1,0,H,12,0,0,26/10/2008,1,Man City_Stoke_2008
85,6,1,Fulham,Portsmouth,E0,21,5,12,8,7,0,M Halsey,9,1,D,0,0,D,7,0,0,26/10/2008,0,Portsmouth_Fulham_2008
86,4,0,Bolton,Tottenham,E0,19,3,9,3,16,0,A Marriner,10,2,H,1,1,H,9,3,0,26/10/2008,0,Tottenham_Bolton_2008
87,9,2,Arsenal,West Ham,E0,7,10,3,4,9,0,P Dowd,20,0,A,0,0,D,13,3,1,26/10/2008,2,West Ham_Arsenal_2008
88,4,4,Aston Villa,Wigan,E0,17,7,5,9,8,1,M Jones,9,0,A,0,0,A,14,2,0,26/10/2008,1,Wigan_Aston Villa_2008
89,8,1,West Brom,Newcastle,E0,10,4,5,7,11,0,M Dean,14,2,H,2,0,H,13,4,0,28/10/2008,0,Newcastle_West Brom_2008
90,1,4,Tottenham,Arsenal,E0,20,6,12,9,17,1,M Atkinson,9,4,D,1,0,D,8,4,0,29/10/2008,1,Arsenal_Tottenham_2008
91,5,2,Blackburn,Aston Villa,E0,8,5,4,4,17,1,K Stroud,11,3,H,1,0,D,5,1,0,29/10/2008,0,Aston Villa_Blackburn_2008
92,3,1,Everton,Bolton,E0,18,7,12,5,12,0,P Dowd,11,0,A,0,0,D,17,2,0,29/10/2008,1,Bolton_Everton_2008
93,2,0,Wigan,Fulham,E0,7,2,2,2,14,0,H Webb,5,2,H,1,0,H,9,2,0,29/10/2008,0,Fulham_Wigan_2008
94,5,3,Chelsea,Hull,E0,10,11,5,5,13,1,A Marriner,27,0,A,0,0,A,11,2,0,29/10/2008,0,Hull_Chelsea_2008
95,1,0,Portsmouth,Liverpool,E0,21,1,10,7,12,0,S Tanner,4,1,H,0,0,D,13,3,0,29/10/2008,0,Liverpool_Portsmouth_2008
96,1,0,West Ham,Man United,E0,21,1,12,3,9,0,P Walton,4,2,H,2,0,H,10,2,0,29/10/2008,1,Man United_West Ham_2008
97,3,0,Man City,Middlesbrough,E0,5,8,3,3,15,0,L Mason,13,2,H,0,0,D,10,3,0,29/10/2008,1,Middlesbrough_Man City_2008
98,4,0,Sunderland,Stoke,E0,9,4,6,4,8,0,C Foy,9,1,H,0,0,D,10,1,0,29/10/2008,2,Stoke_Sunderland_2008
99,0,0,Sunderland,Chelsea,E0,17,0,11,4,11,0,M Atkinson,1,5,H,3,0,H,5,1,0,01/11/2008,0,Chelsea_Sunderland_2008
100,5,0,Fulham,Everton,E0,9,5,4,6,15,0,L Mason,15,1,H,0,0,D,11,0,0,01/11/2008,0,Everton_Fulham_2008
101,1,3,Hull,Man United,E0,20,7,11,9,13,1,M Dean,11,4,H,3,0,H,12,2,0,01/11/2008,2,Man United_Hull_2008
102,4,1,West Ham,Middlesbrough,E0,11,8,7,5,14,1,A Marriner,13,1,D,0,0,A,10,4,0,01/11/2008,3,Middlesbrough_West Ham_2008
103,6,2,Wigan,Portsmouth,E0,16,8,8,9,11,1,P Walton,12,1,A,0,0,A,9,3,0,01/11/2008,0,Portsmouth_Wigan_2008
104,5,1,Arsenal,Stoke,E0,7,6,5,3,7,0,R Styles,13,2,H,1,1,H,11,2,0,01/11/2008,4,Stoke_Arsenal_2008
105,4,1,Liverpool,Tottenham,E0,8,6,4,4,13,1,P Dowd,14,2,H,0,0,A,18,2,0,01/11/2008,1,Tottenham_Liverpool_2008
106,3,2,Blackburn,West Brom,E0,15,5,8,2,18,1,M Jones,9,2,D,0,1,A,13,2,0,01/11/2008,3,West Brom_Blackburn_2008
107,1,0,Man City,Bolton,E0,20,6,12,6,20,0,M Riley,11,2,H,0,0,D,15,1,0,02/11/2008,1,Bolton_Man City_2008
108,6,0,Aston Villa,Newcastle,E0,11,1,7,2,21,0,S Bennett,6,2,H,0,0,D,13,3,0,03/11/2008,4,Newcastle_Aston Villa_2008
109,6,1,Man United,Arsenal,E0,11,9,7,5,7,0,H Webb,17,2,H,1,0,H,16,2,0,08/11/2008,3,Arsenal_Man United_2008
110,7,1,Bolton,Hull,E0,16,6,11,6,10,0,A Wiley,10,0,A,0,0,D,15,2,0,08/11/2008,1,Hull_Bolton_2008
111,7,0,West Brom,Liverpool,E0,11,2,10,3,8,0,P Walton,4,3,H,2,0,H,10,1,0,08/11/2008,2,Liverpool_West Brom_2008
112,3,2,Portsmouth,Sunderland,E0,9,5,6,8,10,0,S Bennett,10,1,A,1,0,H,8,1,0,08/11/2008,2,Sunderland_Portsmouth_2008
113,4,3,Everton,West Ham,E0,15,7,13,9,10,0,M Halsey,12,1,A,0,0,D,9,1,0,08/11/2008,1,West Ham_Everton_2008
114,3,0,Stoke,Wigan,E0,22,1,14,6,12,0,M Riley,2,0,D,0,0,D,10,3,0,08/11/2008,1,Wigan_Stoke_2008
115,4,2,Middlesbrough,Aston Villa,E0,14,8,9,7,5,1,R Styles,15,1,A,1,0,D,13,2,0,09/11/2008,2,Aston Villa_Middlesbrough_2008
116,9,2,Chelsea,Blackburn,E0,8,13,3,5,11,1,C Foy,18,0,A,0,0,A,14,1,0,09/11/2008,2,Blackburn_Chelsea_2008
117,1,1,Newcastle,Fulham,E0,11,7,6,6,11,0,M Atkinson,13,2,H,1,0,H,13,2,0,09/11/2008,2,Fulham_Newcastle_2008
118,5,2,Tottenham,Man City,E0,9,9,7,4,13,1,M Dean,14,1,A,1,1,D,12,2,2,09/11/2008,1,Man City_Tottenham_2008
119,5,2,Aston Villa,Arsenal,E0,11,6,8,8,22,0,M Riley,9,0,A,0,0,D,9,4,0,15/11/2008,2,Arsenal_Aston Villa_2008
120,9,2,Sunderland,Blackburn,E0,16,6,8,11,9,0,S Tanner,10,1,A,1,0,H,9,4,0,15/11/2008,3,Blackburn_Sunderland_2008
121,3,2,Liverpool,Bolton,E0,15,6,9,7,7,1,R Styles,15,0,A,0,0,A,7,1,0,15/11/2008,1,Bolton_Liverpool_2008
122,3,1,Tottenham,Fulham,E0,16,3,14,10,10,0,A Wiley,7,2,H,1,0,H,2,0,0,15/11/2008,1,Fulham_Tottenham_2008
123,0,0,Stoke,Man United,E0,21,1,15,3,15,0,P Walton,3,5,H,2,0,H,5,2,0,15/11/2008,1,Man United_Stoke_2008
124,10,2,Wigan,Newcastle,E0,17,7,9,4,12,1,A Marriner,12,2,D,0,1,A,9,3,0,15/11/2008,1,Newcastle_Wigan_2008
125,10,3,Chelsea,West Brom,E0,13,9,3,3,10,3,S Bennett,15,0,A,0,0,A,7,3,0,15/11/2008,0,West Brom_Chelsea_2008
126,7,0,Portsmouth,West Ham,E0,11,7,5,8,11,0,M Atkinson,11,0,D,0,0,D,6,1,0,15/11/2008,0,West Ham_Portsmouth_2008
127,1,1,Middlesbrough,Everton,E0,15,3,7,11,13,1,H Webb,11,1,D,0,0,A,11,2,0,16/11/2008,0,Everton_Middlesbrough_2008
128,6,2,Man City,Hull,E0,11,8,6,3,16,2,P Dowd,12,2,D,1,0,A,15,3,0,16/11/2008,2,Hull_Man City_2008
129,6,0,Man United,Aston Villa,E0,10,7,7,3,15,0,C Foy,12,0,D,0,0,D,12,0,0,22/11/2008,1,Aston Villa_Man United_2008
130,1,0,Newcastle,Chelsea,E0,25,0,14,8,13,0,P Dowd,2,0,D,0,0,D,12,2,0,22/11/2008,0,Chelsea_Newcastle_2008
131,3,0,Fulham,Liverpool,E0,18,6,7,9,6,0,M Halsey,6,0,D,0,0,D,7,0,0,22/11/2008,0,Liverpool_Fulham_2008
132,3,0,Arsenal,Man City,E0,12,5,8,3,9,0,A Wiley,11,3,H,1,0,H,16,1,0,22/11/2008,0,Man City_Arsenal_2008
133,0,3,Bolton,Middlesbrough,E0,18,5,5,8,15,2,M Atkinson,11,1,A,0,0,A,10,5,0,22/11/2008,2,Middlesbrough_Bolton_2008
134,7,2,Hull,Portsmouth,E0,14,6,7,7,13,0,S Attwell,13,2,D,1,0,H,13,1,0,22/11/2008,2,Portsmouth_Hull_2008
135,1,0,West Brom,Stoke,E0,9,2,7,4,7,0,L Mason,8,1,H,0,0,D,9,0,0,22/11/2008,1,Stoke_West Brom_2008
136,2,1,West Ham,Sunderland,E0,17,5,6,4,16,1,M Dean,10,0,A,0,0,A,13,1,0,23/11/2008,2,Sunderland_West Ham_2008
137,6,0,Blackburn,Tottenham,E0,16,6,7,6,15,0,H Webb,9,1,H,1,1,H,15,3,0,23/11/2008,2,Tottenham_Blackburn_2008
138,3,0,Everton,Wigan,E0,12,2,6,3,7,0,R Styles,7,1,H,0,0,D,8,0,0,24/11/2008,0,Wigan_Everton_2008
139,4,0,Fulham,Aston Villa,E0,12,2,4,11,16,0,M Jones,5,0,D,0,0,D,9,2,0,29/11/2008,0,Aston Villa_Fulham_2008
140,2,0,Newcastle,Middlesbrough,E0,14,5,7,7,7,0,A Wiley,10,0,D,0,0,D,9,1,0,29/11/2008,1,Middlesbrough_Newcastle_2008
141,3,1,Hull,Stoke,E0,10,5,5,5,20,1,K Stroud,6,1,D,0,0,A,17,3,0,29/11/2008,2,Stoke_Hull_2008
142,6,4,Bolton,Sunderland,E0,14,6,9,5,6,3,C Foy,11,1,A,1,0,A,9,0,0,29/11/2008,4,Sunderland_Bolton_2008
143,8,1,West Brom,Wigan,E0,17,9,9,6,7,0,P Dowd,17,2,H,0,0,D,10,2,0,29/11/2008,0,Wigan_West Brom_2008
144,2,2,Arsenal,Chelsea,E0,12,6,5,3,16,0,M Dean,9,1,A,1,0,H,18,0,0,30/11/2008,2,Chelsea_Arsenal_2008
145,8,1,Man United,Man City,E0,10,8,1,3,15,1,H Webb,12,0,A,0,1,A,17,5,0,30/11/2008,2,Man City_Man United_2008
146,10,2,Blackburn,Portsmouth,E0,9,2,6,8,12,0,M Halsey,10,3,H,0,0,D,5,1,0,30/11/2008,0,Portsmouth_Blackburn_2008
147,1,1,Everton,Tottenham,E0,14,6,6,5,16,0,S Bennett,8,0,A,0,0,D,9,3,0,30/11/2008,1,Tottenham_Everton_2008
148,5,0,West Ham,Liverpool,E0,21,3,8,17,7,0,P Walton,7,0,D,0,0,D,5,1,0,01/12/2008,1,Liverpool_West Ham_2008
149,3,0,Wigan,Arsenal,E0,11,4,4,8,13,0,S Bennett,10,1,H,1,0,H,13,2,0,06/12/2008,1,Arsenal_Wigan_2008
150,6,3,Liverpool,Blackburn,E0,7,6,3,5,9,0,A Marriner,10,1,A,0,0,D,11,2,0,06/12/2008,2,Blackburn_Liverpool_2008
151,2,2,Chelsea,Bolton,E0,21,7,11,10,16,2,H Webb,11,0,A,0,0,A,14,1,0,06/12/2008,2,Bolton_Chelsea_2008
152,7,1,Man City,Fulham,E0,12,7,8,9,5,1,R Styles,15,1,D,1,0,D,6,1,0,06/12/2008,2,Fulham_Man City_2008
153,6,1,Middlesbrough,Hull,E0,17,7,7,8,8,0,S Tanner,9,2,H,0,1,D,10,1,0,06/12/2008,1,Hull_Middlesbrough_2008
154,1,0,Sunderland,Man United,E0,27,2,15,10,8,0,M Halsey,2,1,H,0,0,D,8,0,0,06/12/2008,1,Man United_Sunderland_2008
155,3,2,Stoke,Newcastle,E0,9,4,6,6,17,0,M Riley,12,2,D,2,0,H,10,1,0,06/12/2008,0,Newcastle_Stoke_2008
156,6,3,Aston Villa,Everton,E0,12,5,7,10,16,1,M Atkinson,5,2,A,1,0,D,18,1,0,07/12/2008,2,Everton_Aston Villa_2008
157,5,1,Portsmouth,West Brom,E0,14,3,8,3,12,0,M Dean,6,1,D,1,0,H,11,2,0,07/12/2008,1,West Brom_Portsmouth_2008
158,5,2,Tottenham,West Ham,E0,11,12,4,7,16,0,C Foy,17,0,A,0,0,D,13,0,0,08/12/2008,2,West Ham_Tottenham_2008
159,3,2,Bolton,Aston Villa,E0,16,5,7,10,16,1,L Probert,9,4,H,2,0,H,7,1,0,13/12/2008,0,Aston Villa_Bolton_2008
160,4,2,Hull,Liverpool,E0,22,3,10,8,8,2,A Wiley,9,2,D,2,0,D,12,3,0,13/12/2008,3,Liverpool_Hull_2008
161,7,1,Everton,Man City,E0,7,4,4,5,7,0,M Halsey,11,0,A,0,0,D,10,1,0,13/12/2008,0,Man City_Everton_2008
162,10,1,Arsenal,Middlesbrough,E0,8,11,3,5,11,1,P Walton,17,1,D,1,0,D,8,1,0,13/12/2008,0,Middlesbrough_Arsenal_2008
163,6,0,Fulham,Stoke,E0,6,6,2,5,2,0,S Attwell,9,0,D,0,0,D,16,1,0,13/12/2008,1,Stoke_Fulham_2008
164,11,0,West Brom,Sunderland,E0,16,6,10,1,14,0,L Mason,14,4,H,3,0,H,8,2,0,13/12/2008,1,Sunderland_West Brom_2008
165,14,0,Man United,Tottenham,E0,11,12,6,4,9,0,M Dean,15,0,D,0,0,D,10,1,0,13/12/2008,1,Tottenham_Man United_2008
166,9,0,Blackburn,Wigan,E0,10,4,5,6,14,0,H Webb,11,3,H,2,0,H,9,1,0,13/12/2008,1,Wigan_Blackburn_2008
167,4,1,West Ham,Chelsea,E0,19,2,12,9,20,1,M Riley,4,1,D,0,0,A,13,2,0,14/12/2008,3,Chelsea_West Ham_2008
168,5,3,Newcastle,Portsmouth,E0,18,5,6,8,5,0,C Foy,10,0,A,0,0,D,15,1,0,14/12/2008,4,Portsmouth_Newcastle_2008
169,7,0,Stoke,Blackburn,E0,10,4,9,3,11,0,P Walton,14,3,H,3,0,H,13,2,0,20/12/2008,0,Blackburn_Stoke_2008
170,3,1,Portsmouth,Bolton,E0,19,5,10,6,16,1,M Atkinson,8,2,H,2,0,H,14,1,0,20/12/2008,1,Bolton_Portsmouth_2008
171,4,0,Middlesbrough,Fulham,E0,19,5,13,6,7,0,K Stroud,12,3,H,1,0,H,12,2,0,20/12/2008,0,Fulham_Middlesbrough_2008
172,6,4,Sunderland,Hull,E0,14,6,8,6,10,1,M Riley,15,1,A,1,0,D,20,1,1,20/12/2008,3,Hull_Sunderland_2008
173,6,1,Aston Villa,West Ham,E0,17,4,13,7,10,0,M Halsey,10,0,A,0,0,D,7,1,0,20/12/2008,2,West Ham_Aston Villa_2008
174,1,1,Liverpool,Arsenal,E0,6,6,3,2,17,1,H Webb,10,1,D,1,0,D,14,3,1,21/12/2008,3,Arsenal_Liverpool_2008
