,AC,FTAG,AwayTeam,HomeTeam,Div,HS,AST,HST,HC,AF,HTAG,Referee,AS,FTHG,FTR,HTHG,AR,HTR,HF,AY,HR,Date,HY,idGame
14,2,1,QPR,Norwich,E0,13,4,4,6,14,1,M Clattenburg,6,1,D,1,0,D,15,2,0,25/08/2012,0,Norwich_QPR_2012
15,3,2,Wigan,Southampton,E0,14,8,9,10,9,0,A Taylor,12,0,A,0,0,D,11,0,0,25/08/2012,0,Southampton_Wigan_2012
16,4,0,West Ham,Swansea,E0,10,6,7,5,17,0,M Atkinson,7,3,H,2,0,H,13,4,0,25/08/2012,2,Swansea_West Ham_2012
17,5,1,West Brom,Tottenham,E0,18,5,10,7,7,0,M Dean,10,1,D,0,0,D,8,2,0,25/08/2012,1,Tottenham_West Brom_2012
18,4,2,Man City,Liverpool,E0,15,5,8,4,7,0,A Marriner,11,2,D,1,0,H,10,0,0,26/08/2012,1,Liverpool_Man City_2012
19,11,0,Arsenal,Stoke,E0,7,6,4,0,9,0,L Mason,16,0,D,0,0,D,9,0,0,26/08/2012,2,Stoke_Arsenal_2012
20,3,1,QPR,Man City,E0,19,5,12,8,3,0,C Foy,9,3,H,1,0,H,12,1,0,01/09/2012,2,Man City_QPR_2012
21,0,2,Sunderland,Swansea,E0,14,3,10,8,7,2,R East,4,2,D,1,0,A,11,1,1,01/09/2012,1,Swansea_Sunderland_2012
22,2,1,Norwich,Tottenham,E0,15,4,9,4,12,0,M Halsey,10,1,D,0,0,D,7,0,1,01/09/2012,1,Tottenham_Norwich_2012
23,3,0,Everton,West Brom,E0,14,5,8,6,15,0,J Moss,12,2,H,0,0,D,11,4,0,01/09/2012,1,West Brom_Everton_2012
24,6,0,Fulham,West Ham,E0,17,13,12,6,5,0,A Taylor,14,3,H,3,0,H,12,0,0,01/09/2012,0,West Ham_Fulham_2012
25,1,2,Stoke,Wigan,E0,9,8,5,2,11,1,M Atkinson,16,2,D,1,0,D,13,2,0,01/09/2012,1,Wigan_Stoke_2012
26,2,2,Arsenal,Liverpool,E0,17,7,8,10,7,1,H Webb,11,0,A,0,0,A,12,2,0,02/09/2012,2,Liverpool_Arsenal_2012
27,6,1,Aston Villa,Newcastle,E0,16,9,6,10,20,1,L Probert,13,1,D,0,0,A,6,4,0,02/09/2012,1,Newcastle_Aston Villa_2012
28,7,3,Man United,Southampton,E0,15,9,8,4,4,1,M Dean,18,2,A,1,0,D,9,0,0,02/09/2012,1,Southampton_Man United_2012
29,3,1,Southampton,Arsenal,E0,20,4,12,8,7,1,K Friend,9,6,H,4,0,H,4,0,0,15/09/2012,0,Arsenal_Southampton_2012
30,5,0,Swansea,Aston Villa,E0,17,5,13,11,4,0,L Mason,10,2,H,1,0,H,11,1,0,15/09/2012,3,Aston Villa_Swansea_2012
31,4,0,West Brom,Fulham,E0,23,8,14,5,10,0,R East,10,3,H,2,1,H,6,0,0,15/09/2012,0,Fulham_West Brom_2012
32,5,0,Wigan,Man United,E0,17,4,10,5,14,0,M Oliver,8,4,H,0,0,D,10,2,0,15/09/2012,2,Man United_Wigan_2012
33,5,0,West Ham,Norwich,E0,20,4,14,8,12,0,C Foy,9,0,D,0,0,D,10,1,0,15/09/2012,0,Norwich_West Ham_2012
34,4,0,Chelsea,QPR,E0,10,9,6,2,17,0,A Marriner,13,0,D,0,0,D,16,2,0,15/09/2012,0,QPR_Chelsea_2012
35,5,1,Man City,Stoke,E0,4,11,3,6,12,1,M Clattenburg,15,1,D,1,0,D,12,1,0,15/09/2012,0,Stoke_Man City_2012
36,7,1,Liverpool,Sunderland,E0,6,9,4,2,10,0,M Atkinson,20,1,D,1,0,H,18,2,0,15/09/2012,1,Sunderland_Liverpool_2012
37,4,3,Tottenham,Reading,E0,4,11,2,7,9,1,H Webb,22,1,A,0,0,A,4,1,0,16/09/2012,0,Reading_Tottenham_2012
38,3,2,Newcastle,Everton,E0,17,7,10,3,12,0,M Jones,11,2,D,1,0,H,16,3,0,17/09/2012,3,Everton_Newcastle_2012
39,3,0,Stoke,Chelsea,E0,17,6,9,13,15,0,M Oliver,13,1,H,0,0,D,12,1,0,22/09/2012,2,Chelsea_Stoke_2012
40,4,1,Aston Villa,Southampton,E0,12,2,4,1,13,1,J Moss,8,4,H,0,0,A,5,3,0,22/09/2012,1,Southampton_Aston Villa_2012
41,3,3,Everton,Swansea,E0,18,19,11,8,7,2,A Taylor,30,0,A,0,0,A,23,1,1,22/09/2012,4,Swansea_Everton_2012
42,1,0,Reading,West Brom,E0,9,1,4,9,6,0,C Foy,8,1,H,0,0,D,14,0,0,22/09/2012,1,West Brom_Reading_2012
43,1,1,Sunderland,West Ham,E0,20,2,11,10,10,1,L Mason,4,1,D,0,0,A,12,1,0,22/09/2012,2,West Ham_Sunderland_2012
44,7,2,Fulham,Wigan,E0,18,9,9,8,13,1,L Probert,12,1,A,0,0,A,7,3,0,22/09/2012,0,Wigan_Fulham_2012
45,3,2,Man United,Liverpool,E0,13,4,8,7,7,0,M Halsey,8,1,A,0,0,D,14,2,1,23/09/2012,1,Liverpool_Man United_2012
46,4,1,Arsenal,Man City,E0,14,4,10,9,7,0,M Dean,10,1,D,1,0,H,11,0,0,23/09/2012,1,Man City_Arsenal_2012
47,5,0,Norwich,Newcastle,E0,16,3,8,4,19,0,N Swarbrick,8,1,H,1,0,H,11,1,0,23/09/2012,1,Newcastle_Norwich_2012
48,9,1,QPR,Tottenham,E0,18,6,14,10,12,1,P Dowd,9,2,H,0,0,A,7,2,0,23/09/2012,0,Tottenham_QPR_2012
49,5,2,Chelsea,Arsenal,E0,14,5,5,6,13,1,M Atkinson,10,1,A,1,0,D,14,3,0,29/09/2012,2,Arsenal_Chelsea_2012
50,3,1,Southampton,Everton,E0,17,2,9,10,3,1,L Probert,8,3,H,3,0,H,2,0,0,29/09/2012,0,Everton_Southampton_2012
51,4,2,Man City,Fulham,E0,7,12,3,2,12,1,M Halsey,21,1,A,1,0,D,7,1,0,29/09/2012,0,Fulham_Man City_2012
52,5,3,Tottenham,Man United,E0,15,6,8,9,7,2,C Foy,10,2,A,0,0,A,5,0,0,29/09/2012,0,Man United_Tottenham_2012
53,5,5,Liverpool,Norwich,E0,10,6,7,5,2,2,M Jones,10,2,A,0,0,A,5,0,0,29/09/2012,1,Norwich_Liverpool_2012
54,3,2,Newcastle,Reading,E0,14,3,7,6,8,0,A Marriner,8,2,D,0,0,D,6,3,0,29/09/2012,0,Reading_Newcastle_2012
55,8,0,Swansea,Stoke,E0,10,0,5,6,8,0,J Moss,8,2,H,2,0,H,10,1,0,29/09/2012,1,Stoke_Swansea_2012
56,1,0,Wigan,Sunderland,E0,11,3,6,8,16,0,H Webb,8,1,H,0,1,D,20,5,0,29/09/2012,2,Sunderland_Wigan_2012
57,4,1,West Brom,Aston Villa,E0,19,7,8,11,11,0,A Taylor,14,1,D,0,0,D,9,1,0,30/09/2012,1,Aston Villa_West Brom_2012
58,13,2,West Ham,QPR,E0,13,10,9,4,21,2,M Clattenburg,17,1,A,0,0,A,9,8,1,01/10/2012,1,QPR_West Ham_2012
59,2,1,Norwich,Chelsea,E0,20,4,13,10,1,1,A Taylor,7,4,H,3,0,H,7,0,0,06/10/2012,0,Chelsea_Norwich_2012
60,4,0,Sunderland,Man City,E0,26,6,16,15,10,0,L Probert,8,3,H,1,0,H,10,3,0,06/10/2012,0,Man City_Sunderland_2012
61,3,2,Reading,Swansea,E0,25,6,16,11,11,2,M Dean,8,2,D,0,0,A,8,3,0,06/10/2012,1,Swansea_Reading_2012
62,5,2,QPR,West Brom,E0,13,6,8,2,12,1,M Jones,13,3,H,2,0,H,16,2,0,06/10/2012,2,West Brom_QPR_2012
63,16,3,Arsenal,West Ham,E0,7,14,3,4,7,1,P Dowd,20,1,A,1,0,D,12,2,0,06/10/2012,3,West Ham_Arsenal_2012
64,6,2,Everton,Wigan,E0,10,11,6,7,14,1,K Friend,16,2,D,2,0,H,14,5,0,06/10/2012,2,Wigan_Everton_2012
65,5,0,Stoke,Liverpool,E0,16,3,5,5,16,0,L Mason,5,0,D,0,0,D,9,6,0,07/10/2012,0,Liverpool_Stoke_2012
66,6,3,Man United,Newcastle,E0,13,9,3,8,12,2,H Webb,12,0,A,0,0,A,15,4,0,07/10/2012,4,Newcastle_Man United_2012
67,8,2,Fulham,Southampton,E0,13,5,6,8,5,0,M Clattenburg,14,2,D,1,0,H,13,0,0,07/10/2012,4,Southampton_Fulham_2012
68,0,0,Aston Villa,Tottenham,E0,23,5,10,8,10,0,N Swarbrick,8,2,H,0,0,D,7,3,0,07/10/2012,1,Tottenham_Aston Villa_2012
69,4,0,Aston Villa,Fulham,E0,17,4,8,6,11,0,C Foy,9,1,H,0,0,D,7,2,0,20/10/2012,1,Fulham_Aston Villa_2012
70,5,0,Reading,Liverpool,E0,23,5,13,6,6,0,R East,8,1,H,1,0,H,13,1,0,20/10/2012,1,Liverpool_Reading_2012
71,3,2,Stoke,Man United,E0,13,6,8,3,10,1,A Taylor,8,4,H,2,0,H,9,1,0,20/10/2012,1,Man United_Stoke_2012
72,10,0,Arsenal,Norwich,E0,7,7,3,2,9,0,L Probert,13,1,H,1,0,H,9,0,0,20/10/2012,4,Norwich_Arsenal_2012
73,2,1,Wigan,Swansea,E0,18,7,11,9,11,0,M Jones,10,2,H,0,0,D,13,3,0,20/10/2012,2,Swansea_Wigan_2012
74,4,4,Chelsea,Tottenham,E0,23,7,16,7,8,1,M Dean,11,2,A,0,0,A,7,2,0,20/10/2012,3,Tottenham_Chelsea_2012
75,9,2,Man City,West Brom,E0,16,13,8,6,15,0,M Clattenburg,21,1,A,0,1,D,11,3,0,20/10/2012,4,West Brom_Man City_2012
76,3,1,Southampton,West Ham,E0,9,4,8,6,12,0,N Swarbrick,11,4,H,0,0,D,10,2,0,20/10/2012,0,West Ham_Southampton_2012
77,4,1,Everton,QPR,E0,14,4,6,5,18,1,J Moss,10,1,D,1,1,D,12,1,0,21/10/2012,2,QPR_Everton_2012
78,4,1,Newcastle,Sunderland,E0,16,7,6,8,15,1,M Atkinson,10,1,D,0,1,A,14,4,0,21/10/2012,0,Sunderland_Newcastle_2012
79,2,0,QPR,Arsenal,E0,21,3,11,5,9,0,A Taylor,4,1,H,0,1,D,14,2,0,27/10/2012,1,Arsenal_QPR_2012
80,8,1,Norwich,Aston Villa,E0,7,6,5,3,7,0,P Dowd,14,1,D,1,0,H,12,0,1,27/10/2012,2,Aston Villa_Norwich_2012
81,0,0,Swansea,Man City,E0,10,5,5,3,10,0,M Atkinson,9,1,H,0,0,D,8,2,0,27/10/2012,1,Man City_Swansea_2012
82,8,3,Fulham,Reading,E0,15,8,9,6,17,0,M Jones,16,3,D,1,0,H,6,1,0,27/10/2012,1,Reading_Fulham_2012
83,3,0,Sunderland,Stoke,E0,11,3,6,7,6,0,M Halsey,6,0,D,0,0,D,12,2,0,27/10/2012,2,Stoke_Sunderland_2012
84,6,1,West Ham,Wigan,E0,17,11,13,6,16,0,J Moss,15,2,H,1,0,H,10,4,0,27/10/2012,3,Wigan_West Ham_2012
85,6,3,Man United,Chelsea,E0,14,7,11,8,11,2,M Clattenburg,15,2,A,1,0,A,13,2,2,28/10/2012,2,Chelsea_Man United_2012
86,5,2,Liverpool,Everton,E0,17,5,8,9,18,2,A Marriner,12,2,D,2,0,D,16,3,0,28/10/2012,4,Everton_Liverpool_2012
87,4,1,West Brom,Newcastle,E0,10,4,6,6,7,0,C Foy,8,2,H,1,0,H,13,2,0,28/10/2012,3,Newcastle_West Brom_2012
88,3,2,Tottenham,Southampton,E0,11,4,6,2,8,2,L Mason,11,1,A,0,0,A,14,3,0,28/10/2012,0,Southampton_Tottenham_2012
89,9,2,Everton,Fulham,E0,8,15,5,5,9,0,N Swarbrick,26,2,D,1,0,H,16,1,0,03/11/2012,3,Fulham_Everton_2012
90,1,1,Arsenal,Man United,E0,11,3,7,6,13,0,M Dean,7,2,H,1,1,H,13,3,0,03/11/2012,5,Man United_Arsenal_2012
91,1,0,Stoke,Norwich,E0,12,3,8,9,13,0,A Marriner,8,1,H,1,0,H,11,5,0,03/11/2012,1,Norwich_Stoke_2012
92,7,1,Aston Villa,Sunderland,E0,11,6,1,6,17,0,M Jones,9,0,A,0,0,D,10,3,0,03/11/2012,2,Sunderland_Aston Villa_2012
93,6,1,Chelsea,Swansea,E0,9,7,7,8,9,0,K Friend,11,1,D,0,0,D,12,1,0,03/11/2012,4,Swansea_Chelsea_2012
94,3,1,Wigan,Tottenham,E0,13,4,10,9,11,0,M Atkinson,7,0,A,0,0,D,10,1,0,03/11/2012,1,Tottenham_Wigan_2012
95,7,0,Man City,West Ham,E0,6,8,1,3,12,0,H Webb,18,0,D,0,0,D,11,0,0,03/11/2012,3,West Ham_Man City_2012
96,3,1,Newcastle,Liverpool,E0,20,3,12,14,13,1,A Taylor,10,1,D,0,1,A,10,1,0,04/11/2012,0,Liverpool_Newcastle_2012
97,8,1,Reading,QPR,E0,23,8,12,8,15,1,M Oliver,18,1,D,0,0,A,11,2,0,04/11/2012,0,QPR_Reading_2012
98,6,0,Southampton,West Brom,E0,16,5,6,8,12,0,M Halsey,9,2,H,1,0,H,6,0,0,05/11/2012,1,West Brom_Southampton_2012
99,6,3,Fulham,Arsenal,E0,15,5,9,8,10,2,P Dowd,9,3,D,2,0,D,12,2,0,10/11/2012,1,Arsenal_Fulham_2012
100,6,3,Man United,Aston Villa,E0,10,7,7,5,7,0,K Friend,16,2,A,1,0,H,12,1,0,10/11/2012,1,Aston Villa_Man United_2012
101,2,1,Sunderland,Everton,E0,16,4,10,6,14,1,L Mason,6,2,H,0,0,A,14,3,0,10/11/2012,1,Everton_Sunderland_2012
102,3,0,Norwich,Reading,E0,7,3,3,10,16,0,C Foy,10,0,D,0,0,D,9,1,0,10/11/2012,0,Reading_Norwich_2012
103,6,1,Swansea,Southampton,E0,11,3,5,10,10,0,A Marriner,5,1,D,0,0,D,11,2,0,10/11/2012,2,Southampton_Swansea_2012
104,5,0,QPR,Stoke,E0,10,8,5,5,16,0,M Atkinson,17,1,H,0,0,D,11,3,0,10/11/2012,2,Stoke_QPR_2012
105,8,2,West Brom,Wigan,E0,14,4,6,5,13,2,N Swarbrick,7,1,A,1,0,A,9,4,0,10/11/2012,1,Wigan_West Brom_2012
106,7,1,Liverpool,Chelsea,E0,12,5,3,4,13,0,H Webb,9,1,D,1,0,H,12,3,0,11/11/2012,1,Chelsea_Liverpool_2012
107,2,1,Tottenham,Man City,E0,16,2,8,8,7,1,M Oliver,6,2,H,0,0,A,16,2,0,11/11/2012,1,Man City_Tottenham_2012
108,4,1,West Ham,Newcastle,E0,14,5,9,11,14,1,M Dean,10,0,A,0,0,A,8,2,0,11/11/2012,1,Newcastle_West Ham_2012
109,6,2,Tottenham,Arsenal,E0,13,4,10,6,12,1,H Webb,6,5,H,3,1,H,13,2,0,17/11/2012,1,Arsenal_Tottenham_2012
110,5,0,Wigan,Liverpool,E0,22,3,11,10,11,0,K Friend,9,3,H,0,0,D,9,3,0,17/11/2012,0,Liverpool_Wigan_2012
111,4,0,Aston Villa,Man City,E0,21,8,8,9,4,0,J Moss,10,5,H,1,0,H,9,1,0,17/11/2012,0,Man City_Aston Villa_2012
112,4,2,Swansea,Newcastle,E0,27,9,10,5,7,0,P Dowd,15,1,A,0,0,D,7,3,0,17/11/2012,1,Newcastle_Swansea_2012
113,12,0,Man United,Norwich,E0,10,9,5,0,7,0,A Taylor,12,1,H,0,0,D,10,1,0,17/11/2012,0,Norwich_Man United_2012
114,13,3,Southampton,QPR,E0,13,15,7,4,9,2,M Dean,21,1,A,0,0,A,12,0,0,17/11/2012,1,QPR_Southampton_2012
115,13,1,Everton,Reading,E0,12,11,4,7,11,1,M Atkinson,21,2,H,0,0,A,11,2,0,17/11/2012,3,Reading_Everton_2012
116,12,1,Chelsea,West Brom,E0,8,12,6,0,13,1,M Oliver,19,2,H,1,0,D,7,0,0,17/11/2012,0,West Brom_Chelsea_2012
117,4,3,Sunderland,Fulham,E0,18,9,13,4,13,0,L Probert,12,1,A,0,0,D,9,3,1,18/11/2012,1,Fulham_Sunderland_2012
118,4,1,Stoke,West Ham,E0,16,6,11,12,9,1,C Foy,12,1,D,0,0,A,8,0,0,19/11/2012,1,West Ham_Stoke_2012
119,6,0,Arsenal,Aston Villa,E0,10,6,8,7,9,0,L Mason,13,0,D,0,0,D,6,0,0,24/11/2012,1,Aston Villa_Arsenal_2012
120,2,1,Norwich,Everton,E0,14,4,9,4,18,0,M Jones,8,1,D,1,0,H,10,3,0,24/11/2012,0,Everton_Norwich_2012
121,7,1,QPR,Man United,E0,15,6,10,9,10,0,L Probert,10,3,H,0,0,D,6,1,0,24/11/2012,1,Man United_QPR_2012
122,2,0,Fulham,Stoke,E0,12,5,3,7,11,0,M Oliver,8,1,H,1,0,H,14,1,0,24/11/2012,1,Stoke_Fulham_2012
123,2,4,West Brom,Sunderland,E0,19,6,12,7,15,2,M Dean,11,2,A,0,0,A,12,3,0,24/11/2012,2,Sunderland_West Brom_2012
124,5,2,Reading,Wigan,E0,19,10,11,9,9,1,H Webb,16,3,H,0,0,A,15,0,0,24/11/2012,2,Wigan_Reading_2012
125,11,0,Man City,Chelsea,E0,5,7,1,6,16,0,C Foy,11,0,D,0,0,D,9,3,0,25/11/2012,0,Chelsea_Man City_2012
126,3,0,Newcastle,Southampton,E0,17,3,10,4,14,0,M Atkinson,8,2,H,1,0,H,12,2,0,25/11/2012,2,Southampton_Newcastle_2012
127,6,0,Liverpool,Swansea,E0,17,14,8,7,10,0,J Moss,21,0,D,0,0,D,6,0,0,25/11/2012,1,Swansea_Liverpool_2012
128,2,1,West Ham,Tottenham,E0,25,6,13,4,10,0,A Marriner,10,3,H,1,0,H,9,2,0,25/11/2012,1,Tottenham_West Ham_2012
129,3,0,Reading,Aston Villa,E0,15,6,7,8,5,0,L Probert,11,1,H,0,0,D,10,0,0,27/11/2012,1,Aston Villa_Reading_2012
130,8,0,QPR,Sunderland,E0,13,9,8,5,15,0,A Marriner,13,0,D,0,0,D,10,3,0,27/11/2012,1,Sunderland_QPR_2012
131,2,0,Fulham,Chelsea,E0,17,7,13,10,11,0,A Taylor,8,0,D,0,0,D,10,0,0,28/11/2012,3,Chelsea_Fulham_2012
132,6,1,Arsenal,Everton,E0,14,9,10,6,9,1,M Oliver,12,1,D,1,0,D,15,1,0,28/11/2012,2,Everton_Arsenal_2012
133,5,0,West Ham,Man United,E0,23,3,13,5,9,0,M Jones,9,1,H,1,0,H,7,1,0,28/11/2012,1,Man United_West Ham_2012
134,7,1,Norwich,Southampton,E0,8,5,2,3,7,1,M Clattenburg,9,1,D,1,0,D,11,1,0,28/11/2012,1,Southampton_Norwich_2012
135,2,1,Newcastle,Stoke,E0,11,6,5,7,12,0,H Webb,7,2,H,0,0,D,12,2,0,28/11/2012,2,Stoke_Newcastle_2012
136,2,1,West Brom,Swansea,E0,13,2,8,5,16,1,L Mason,6,3,H,3,0,H,10,4,0,28/11/2012,0,Swansea_West Brom_2012
137,12,1,Liverpool,Tottenham,E0,14,9,7,1,14,0,P Dowd,14,2,H,2,0,H,4,2,0,28/11/2012,1,Tottenham_Liverpool_2012
138,6,2,Man City,Wigan,E0,9,6,4,6,12,0,M Halsey,15,0,A,0,0,D,13,1,0,28/11/2012,1,Wigan_Man City_2012
139,5,2,Swansea,Arsenal,E0,10,10,8,8,9,0,M Clattenburg,12,0,A,0,0,D,11,0,0,01/12/2012,1,Arsenal_Swansea_2012
140,1,3,Tottenham,Fulham,E0,8,6,2,2,8,0,C Foy,10,0,A,0,0,D,10,2,0,01/12/2012,0,Fulham_Tottenham_2012
141,4,0,Southampton,Liverpool,E0,24,4,11,10,8,0,M Oliver,8,1,H,1,0,H,10,0,0,01/12/2012,2,Liverpool_Southampton_2012
142,2,1,Everton,Man City,E0,9,5,6,5,12,1,L Probert,8,1,D,1,0,D,16,1,0,01/12/2012,2,Man City_Everton_2012
143,4,1,Aston Villa,QPR,E0,17,3,12,11,6,1,H Webb,7,1,D,1,0,D,5,2,0,01/12/2012,1,QPR_Aston Villa_2012
144,1,4,Man United,Reading,E0,10,5,7,6,12,4,M Halsey,10,3,A,3,0,A,10,1,0,01/12/2012,1,Reading_Man United_2012
145,5,1,Stoke,West Brom,E0,14,4,11,5,15,0,K Friend,6,0,A,0,0,D,8,3,0,01/12/2012,0,West Brom_Stoke_2012
146,5,1,Chelsea,West Ham,E0,16,9,13,14,6,1,M Atkinson,16,3,H,0,0,A,15,2,0,01/12/2012,1,West Ham_Chelsea_2012
147,6,1,Sunderland,Norwich,E0,7,6,5,2,16,1,P Dowd,16,2,H,2,0,H,11,2,0,02/12/2012,0,Norwich_Sunderland_2012
148,4,0,Wigan,Newcastle,E0,16,4,8,4,14,0,M Jones,9,3,H,2,1,H,12,3,0,03/12/2012,1,Newcastle_Wigan_2012
149,4,0,West Brom,Arsenal,E0,16,2,7,7,12,0,M Jones,7,2,H,1,0,H,11,3,0,08/12/2012,2,Arsenal_West Brom_2012
150,2,0,Stoke,Aston Villa,E0,9,0,5,3,13,0,R East,1,0,D,0,1,D,8,1,0,08/12/2012,0,Aston Villa_Stoke_2012
151,4,0,Reading,Southampton,E0,18,2,9,7,10,0,J Moss,6,1,H,0,0,D,11,0,0,08/12/2012,0,Southampton_Reading_2012
152,1,3,Chelsea,Sunderland,E0,14,5,10,11,14,2,M Halsey,11,1,A,0,0,A,11,3,0,08/12/2012,1,Sunderland_Chelsea_2012
153,2,4,Norwich,Swansea,E0,21,8,10,6,9,3,H Webb,10,3,A,0,0,A,12,1,0,08/12/2012,2,Swansea_Norwich_2012
154,4,2,QPR,Wigan,E0,14,4,9,11,11,1,P Dowd,8,2,D,1,0,D,7,1,0,08/12/2012,0,Wigan_QPR_2012
155,4,1,Tottenham,Everton,E0,17,6,11,4,9,0,K Friend,8,2,H,0,0,D,10,2,0,09/12/2012,2,Everton_Tottenham_2012
156,2,3,Man United,Man City,E0,16,3,11,8,9,2,M Atkinson,8,2,A,0,0,A,11,3,0,09/12/2012,4,Man City_Man United_2012
157,5,3,Liverpool,West Ham,E0,9,8,6,2,10,1,L Probert,16,2,A,2,0,H,12,2,0,09/12/2012,1,West Ham_Liverpool_2012
158,4,1,Newcastle,Fulham,E0,16,13,7,5,11,0,L Mason,20,2,H,1,0,H,13,0,0,10/12/2012,0,Fulham_Newcastle_2012
159,8,0,Reading,Sunderland,E0,16,5,11,6,11,0,N Swarbrick,12,3,H,2,0,H,8,1,0,11/12/2012,2,Sunderland_Reading_2012
160,2,3,Aston Villa,Liverpool,E0,26,6,17,7,11,2,N Swarbrick,9,1,A,0,0,A,4,2,0,15/12/2012,1,Liverpool_Aston Villa_2012
161,9,1,Sunderland,Man United,E0,15,10,6,9,10,0,C Foy,13,3,H,2,0,H,13,0,0,15/12/2012,0,Man United_Sunderland_2012
162,7,3,Man City,Newcastle,E0,17,10,8,12,16,2,A Marriner,16,1,A,0,0,A,9,2,0,15/12/2012,3,Newcastle_Man City_2012
163,3,1,Wigan,Norwich,E0,16,6,10,7,4,0,L Probert,12,2,H,1,0,H,7,1,0,15/12/2012,3,Norwich_Wigan_2012
164,3,1,Fulham,QPR,E0,19,3,9,3,14,0,M Atkinson,6,2,H,0,0,D,10,2,0,15/12/2012,1,QPR_Fulham_2012
165,8,1,Everton,Stoke,E0,14,5,8,4,13,1,M Halsey,9,1,D,0,0,A,11,0,0,15/12/2012,1,Stoke_Everton_2012
166,3,0,Swansea,Tottenham,E0,24,0,16,9,8,0,M Dean,4,1,H,0,0,D,12,3,0,16/12/2012,2,Tottenham_Swansea_2012
167,2,0,West Ham,West Brom,E0,19,2,10,8,9,0,P Dowd,10,0,D,0,0,D,12,3,0,16/12/2012,3,West Brom_West Ham_2012
168,7,5,Arsenal,Reading,E0,7,17,5,3,4,3,A Taylor,25,2,A,0,0,A,8,1,0,17/12/2012,1,Reading_Arsenal_2012
169,2,0,Fulham,Liverpool,E0,22,6,12,8,6,0,M Clattenburg,7,4,H,2,0,H,13,2,0,22/12/2012,1,Liverpool_Fulham_2012
170,3,0,Reading,Man City,E0,17,1,10,12,15,0,M Dean,6,1,H,0,0,D,11,3,0,22/12/2012,2,Man City_Reading_2012
171,3,0,QPR,Newcastle,E0,18,4,8,10,16,0,K Friend,5,1,H,0,0,D,9,2,0,22/12/2012,3,Newcastle_QPR_2012
172,5,1,Sunderland,Southampton,E0,13,6,7,8,15,1,H Webb,10,0,A,0,0,A,11,3,0,22/12/2012,0,Southampton_Sunderland_2012
173,4,0,Stoke,Tottenham,E0,21,2,14,11,11,0,L Mason,4,0,D,0,0,D,8,5,0,22/12/2012,2,Tottenham_Stoke_2012
174,5,1,Norwich,West Brom,E0,12,4,8,6,9,1,M Atkinson,10,2,H,1,0,D,14,1,0,22/12/2012,1,West Brom_Norwich_2012
175,5,2,Everton,West Ham,E0,6,8,5,3,8,0,A Taylor,15,1,A,1,1,H,12,0,1,22/12/2012,1,West Ham_Everton_2012
176,4,1,Arsenal,Wigan,E0,13,8,5,4,8,0,J Moss,10,0,A,0,0,D,14,1,0,22/12/2012,1,Wigan_Arsenal_2012
177,4,0,Aston Villa,Chelsea,E0,24,4,18,8,11,0,P Dowd,7,8,H,3,0,H,6,0,0,23/12/2012,0,Chelsea_Aston Villa_2012
