,AC,FTAG,AwayTeam,HomeTeam,Div,HS,AST,HST,HC,AF,HTAG,Referee,AS,FTHG,FTR,HTHG,AR,HTR,HF,AY,HR,Date,HY,idGame
35,6,2,Crystal Palace,Middlesbrough,E0,12,4,4,6,9,1,N Swarbrick,12,1,A,1,0,D,5,2,0,10/09/2016,1,Middlesbrough_Crystal Palace_2016
36,8,4,Tottenham,Stoke,E0,15,8,2,10,18,1,A Taylor,20,0,A,0,0,A,13,2,0,10/09/2016,3,Stoke_Tottenham_2016
37,4,4,Watford,West Ham,E0,19,8,4,4,15,2,M Atkinson,13,2,A,2,0,D,10,2,0,10/09/2016,2,West Ham_Watford_2016
38,11,2,Chelsea,Swansea,E0,6,7,2,1,8,1,A Marriner,28,2,D,0,0,A,17,4,0,11/09/2016,3,Swansea_Chelsea_2016
39,4,3,Everton,Sunderland,E0,11,9,2,5,8,0,M Jones,20,0,A,0,0,D,11,1,0,12/09/2016,1,Sunderland_Everton_2016
40,4,2,Liverpool,Chelsea,E0,12,5,4,6,13,2,M Atkinson,13,1,A,0,0,A,6,1,0,16/09/2016,1,Chelsea_Liverpool_2016
41,3,1,Middlesbrough,Everton,E0,11,0,6,6,15,1,L Mason,7,3,H,3,0,H,5,1,0,17/09/2016,2,Everton_Middlesbrough_2016
42,4,4,Arsenal,Hull,E0,6,9,2,2,12,1,R East,24,1,A,0,0,A,9,2,1,17/09/2016,0,Hull_Arsenal_2016
43,1,0,Burnley,Leicester,E0,14,2,6,7,9,0,A Taylor,7,3,H,1,0,H,10,1,0,17/09/2016,0,Leicester_Burnley_2016
44,5,0,Bournemouth,Man City,E0,20,2,12,5,11,0,J Moss,6,4,H,2,0,H,8,1,1,17/09/2016,1,Man City_Bournemouth_2016
45,6,2,West Ham,West Brom,E0,8,5,6,2,6,0,M Clattenburg,23,4,H,3,0,H,14,1,0,17/09/2016,2,West Brom_West Ham_2016
46,5,1,Stoke,Crystal Palace,E0,14,4,8,10,9,0,C Pawson,11,4,H,2,0,H,15,1,0,18/09/2016,2,Crystal Palace_Stoke_2016
47,1,0,Swansea,Southampton,E0,19,3,6,7,9,0,M Jones,9,1,H,0,0,D,14,1,0,18/09/2016,1,Southampton_Swansea_2016
48,1,0,Sunderland,Tottenham,E0,31,2,9,14,16,0,M Dean,6,1,H,0,1,D,7,5,0,18/09/2016,1,Tottenham_Sunderland_2016
49,7,1,Man United,Watford,E0,10,2,5,5,19,0,M Oliver,15,3,H,1,0,H,14,4,0,18/09/2016,3,Watford_Man United_2016
50,1,0,Chelsea,Arsenal,E0,14,2,5,9,11,0,M Oliver,9,3,H,3,0,H,9,2,0,24/09/2016,0,Arsenal_Chelsea_2016
51,3,0,Everton,Bournemouth,E0,12,2,1,5,14,0,R Madley,13,1,H,1,0,H,10,2,0,24/09/2016,2,Bournemouth_Everton_2016
52,2,1,Hull,Liverpool,E0,32,1,12,13,8,0,A Marriner,2,5,H,3,1,H,8,2,0,24/09/2016,1,Liverpool_Hull_2016
53,6,1,Leicester,Man United,E0,16,3,7,8,12,0,M Dean,10,4,H,4,0,H,9,2,0,24/09/2016,0,Man United_Leicester_2016
54,10,2,Tottenham,Middlesbrough,E0,6,5,2,2,9,2,G Scott,19,1,A,0,0,A,14,1,0,24/09/2016,2,Middlesbrough_Tottenham_2016
55,6,1,West Brom,Stoke,E0,12,3,2,6,13,0,M Atkinson,9,1,D,0,0,D,9,4,0,24/09/2016,3,Stoke_West Brom_2016
56,5,3,Crystal Palace,Sunderland,E0,11,4,4,3,12,0,A Taylor,20,2,A,1,0,H,15,2,0,24/09/2016,0,Sunderland_Crystal Palace_2016
57,7,3,Man City,Swansea,E0,13,4,5,2,9,1,N Swarbrick,18,1,A,1,0,D,15,4,0,24/09/2016,2,Swansea_Man City_2016
58,2,3,Southampton,West Ham,E0,13,9,1,6,14,1,J Moss,18,0,A,0,0,A,9,2,0,25/09/2016,5,West Ham_Southampton_2016
59,6,0,Watford,Burnley,E0,13,3,4,7,15,0,M Jones,12,2,H,1,0,H,11,3,0,26/09/2016,1,Burnley_Watford_2016
60,9,1,Crystal Palace,Everton,E0,13,2,3,10,11,0,J Moss,10,1,D,1,0,H,16,4,0,30/09/2016,5,Everton_Crystal Palace_2016
61,7,2,Chelsea,Hull,E0,8,9,3,5,15,0,A Taylor,22,0,A,0,0,D,13,2,0,01/10/2016,2,Hull_Chelsea_2016
62,5,1,West Brom,Sunderland,E0,7,7,2,6,13,1,S Attwell,17,1,D,0,0,A,7,3,0,01/10/2016,1,Sunderland_West Brom_2016
63,10,2,Liverpool,Swansea,E0,8,6,3,3,9,0,M Oliver,18,1,A,1,0,H,11,2,0,01/10/2016,2,Swansea_Liverpool_2016
64,5,2,Bournemouth,Watford,E0,17,2,7,4,12,1,M Dean,11,2,D,0,0,A,17,4,0,01/10/2016,3,Watford_Bournemouth_2016
65,5,1,Middlesbrough,West Ham,E0,19,3,2,4,12,0,N Swarbrick,9,1,D,0,0,D,13,3,0,01/10/2016,2,West Ham_Middlesbrough_2016
66,6,1,Arsenal,Burnley,E0,10,3,1,2,3,0,C Pawson,18,0,A,0,0,D,2,0,0,02/10/2016,0,Burnley_Arsenal_2016
67,6,0,Southampton,Leicester,E0,9,5,1,3,9,0,M Atkinson,11,0,D,0,0,D,9,0,0,02/10/2016,1,Leicester_Southampton_2016
68,2,1,Stoke,Man United,E0,24,6,9,13,9,0,R Madley,7,1,D,0,0,D,14,0,0,02/10/2016,3,Man United_Stoke_2016
69,3,0,Man City,Tottenham,E0,13,6,7,4,10,0,A Marriner,12,2,H,2,0,H,20,2,0,02/10/2016,2,Tottenham_Man City_2016
70,6,2,Swansea,Arsenal,E0,16,6,6,5,10,1,J Moss,13,3,H,2,0,H,7,1,1,15/10/2016,0,Arsenal_Swansea_2016
71,4,1,Hull,Bournemouth,E0,22,4,10,5,14,1,L Mason,11,6,H,3,0,H,8,3,0,15/10/2016,0,Bournemouth_Hull_2016
72,5,0,Leicester,Chelsea,E0,16,0,6,8,12,0,A Marriner,5,3,H,2,0,H,6,1,0,15/10/2016,1,Chelsea_Leicester_2016
73,6,1,West Ham,Crystal Palace,E0,12,4,3,7,13,1,M Atkinson,12,0,A,0,1,A,12,3,0,15/10/2016,1,Crystal Palace_West Ham_2016
74,1,1,Everton,Man City,E0,19,2,8,13,9,0,M Oliver,3,1,D,0,0,D,7,2,0,15/10/2016,0,Man City_Everton_2016
75,4,0,Sunderland,Stoke,E0,18,1,6,6,13,0,M Jones,11,2,H,2,0,H,10,1,0,15/10/2016,1,Stoke_Sunderland_2016
76,8,1,Tottenham,West Brom,E0,8,8,4,5,10,0,K Friend,20,1,D,0,0,D,14,2,0,15/10/2016,2,West Brom_Tottenham_2016
77,6,1,Watford,Middlesbrough,E0,10,2,3,4,10,0,R East,4,0,A,0,0,D,15,1,0,16/10/2016,4,Middlesbrough_Watford_2016
78,4,1,Burnley,Southampton,E0,34,1,14,8,10,0,M Dean,6,3,H,0,0,D,11,2,0,16/10/2016,1,Southampton_Burnley_2016
79,1,0,Man United,Liverpool,E0,9,1,3,3,20,0,A Taylor,7,0,D,0,0,D,14,4,0,17/10/2016,0,Liverpool_Man United_2016
80,3,0,Middlesbrough,Arsenal,E0,9,4,5,8,13,0,M Dean,11,0,D,0,0,D,6,0,0,22/10/2016,1,Arsenal_Middlesbrough_2016
81,4,0,Tottenham,Bournemouth,E0,8,4,1,7,15,0,C Pawson,16,0,D,0,0,D,10,4,0,22/10/2016,2,Bournemouth_Tottenham_2016
82,8,1,Everton,Burnley,E0,9,8,3,2,15,0,M Jones,20,2,H,1,0,H,16,3,0,22/10/2016,2,Burnley_Everton_2016
83,7,2,Stoke,Hull,E0,9,6,2,5,8,1,K Friend,12,0,A,0,0,A,16,3,0,22/10/2016,2,Hull_Stoke_2016
84,8,1,Crystal Palace,Leicester,E0,17,7,4,8,8,0,M Oliver,23,3,H,1,0,H,10,0,0,22/10/2016,0,Leicester_Crystal Palace_2016
85,2,1,West Brom,Liverpool,E0,21,1,7,3,13,0,N Swarbrick,6,2,H,2,0,H,9,3,0,22/10/2016,1,Liverpool_West Brom_2016
86,2,0,Watford,Swansea,E0,11,2,5,7,16,0,P Tierney,10,0,D,0,0,D,15,1,0,22/10/2016,2,Swansea_Watford_2016
87,2,0,Sunderland,West Ham,E0,20,2,3,6,13,0,R Madley,10,1,H,0,0,D,10,5,0,22/10/2016,2,West Ham_Sunderland_2016
88,7,0,Man United,Chelsea,E0,14,5,6,5,17,0,M Atkinson,16,4,H,2,0,H,7,2,0,23/10/2016,3,Chelsea_Man United_2016
89,3,1,Southampton,Man City,E0,14,2,3,10,10,1,M Clattenburg,6,1,D,0,0,A,11,3,0,23/10/2016,3,Man City_Southampton_2016
90,3,4,Liverpool,Crystal Palace,E0,7,10,6,3,5,3,A Marriner,17,2,A,2,0,A,15,2,0,29/10/2016,1,Crystal Palace_Liverpool_2016
91,1,0,Burnley,Man United,E0,37,1,11,19,9,0,M Clattenburg,7,0,D,0,0,D,12,3,1,29/10/2016,1,Man United_Burnley_2016
92,7,0,Bournemouth,Middlesbrough,E0,10,3,3,4,5,0,S Attwell,15,2,H,1,0,H,3,1,0,29/10/2016,1,Middlesbrough_Bournemouth_2016
93,8,4,Arsenal,Sunderland,E0,3,7,1,0,13,1,M Atkinson,21,1,A,0,0,A,9,3,0,29/10/2016,4,Sunderland_Arsenal_2016
94,1,1,Leicester,Tottenham,E0,22,1,5,8,20,0,R Madley,6,1,D,1,0,H,11,4,0,29/10/2016,3,Tottenham_Leicester_2016
95,2,0,Hull,Watford,E0,22,2,0,7,8,0,J Moss,8,1,H,0,0,D,13,2,0,29/10/2016,1,Watford_Hull_2016
96,7,4,Man City,West Brom,E0,9,8,1,1,10,2,L Mason,21,0,A,0,0,A,17,3,0,29/10/2016,4,West Brom_Man City_2016
97,8,0,West Ham,Everton,E0,17,3,6,8,12,0,A Taylor,13,2,H,0,0,D,15,3,0,30/10/2016,2,Everton_West Ham_2016
98,3,2,Chelsea,Southampton,E0,9,7,1,7,16,1,M Jones,13,0,A,0,0,A,13,0,0,30/10/2016,0,Southampton_Chelsea_2016
99,4,1,Swansea,Stoke,E0,17,6,4,6,14,1,M Oliver,14,3,H,1,0,D,7,0,0,31/10/2016,2,Stoke_Swansea_2016
100,2,2,Sunderland,Bournemouth,E0,22,4,7,12,17,1,M Dean,9,1,A,1,1,D,14,2,0,05/11/2016,3,Bournemouth_Sunderland_2016
101,7,2,Crystal Palace,Burnley,E0,14,5,7,4,12,0,A Taylor,16,3,H,2,0,H,11,2,0,05/11/2016,1,Burnley_Crystal Palace_2016
102,2,0,Everton,Chelsea,E0,21,0,9,4,16,0,R Madley,1,5,H,3,0,H,5,3,0,05/11/2016,0,Chelsea_Everton_2016
103,2,1,Middlesbrough,Man City,E0,25,3,7,8,15,0,K Friend,5,1,D,1,0,H,7,3,0,05/11/2016,1,Man City_Middlesbrough_2016
104,4,1,Stoke,West Ham,E0,9,4,2,6,10,0,A Marriner,12,1,D,0,0,D,11,1,0,05/11/2016,4,West Ham_Stoke_2016
105,2,1,Tottenham,Arsenal,E0,15,3,2,7,17,0,M Clattenburg,10,1,D,1,0,H,11,2,0,06/11/2016,1,Arsenal_Tottenham_2016
106,10,1,Southampton,Hull,E0,6,7,2,1,15,1,G Scott,19,2,H,0,0,A,13,5,0,06/11/2016,0,Hull_Southampton_2016
107,6,2,West Brom,Leicester,E0,5,5,2,5,8,0,C Pawson,11,1,A,0,0,D,8,2,0,06/11/2016,0,Leicester_West Brom_2016
108,3,1,Watford,Liverpool,E0,28,8,17,6,10,0,M Oliver,11,6,H,3,0,H,14,2,0,06/11/2016,1,Liverpool_Watford_2016
109,0,3,Man United,Swansea,E0,6,3,1,2,16,3,N Swarbrick,9,1,A,0,0,A,9,2,0,06/11/2016,0,Swansea_Man United_2016
110,7,2,Man City,Crystal Palace,E0,9,4,2,2,15,1,R Madley,10,1,A,0,0,A,12,2,0,19/11/2016,1,Crystal Palace_Man City_2016
111,3,1,Swansea,Everton,E0,14,3,6,10,12,1,M Atkinson,5,1,D,0,0,A,13,2,0,19/11/2016,4,Everton_Swansea_2016
112,4,1,Arsenal,Man United,E0,12,1,5,10,11,0,A Marriner,5,1,D,0,0,D,14,3,0,19/11/2016,3,Man United_Arsenal_2016
113,8,0,Liverpool,Southampton,E0,3,2,0,1,11,0,M Clattenburg,15,0,D,0,0,D,8,1,0,19/11/2016,1,Southampton_Liverpool_2016
114,4,1,Bournemouth,Stoke,E0,14,2,6,3,10,1,R East,9,0,A,0,0,A,17,2,0,19/11/2016,3,Stoke_Bournemouth_2016
115,8,0,Hull,Sunderland,E0,11,7,4,2,8,0,L Mason,17,3,H,1,0,H,9,0,1,19/11/2016,1,Sunderland_Hull_2016
116,5,2,West Ham,Tottenham,E0,14,3,6,4,16,1,M Dean,11,3,H,0,1,A,13,2,0,19/11/2016,3,Tottenham_West Ham_2016
117,6,1,Leicester,Watford,E0,10,2,3,4,18,1,N Swarbrick,10,2,H,2,0,H,12,3,0,19/11/2016,2,Watford_Leicester_2016
118,3,1,Chelsea,Middlesbrough,E0,12,3,1,2,10,1,J Moss,13,0,A,0,0,A,13,3,0,20/11/2016,2,Middlesbrough_Chelsea_2016
119,3,0,Burnley,West Brom,E0,16,2,6,4,12,0,M Jones,5,4,H,3,0,H,12,0,0,21/11/2016,0,West Brom_Burnley_2016
120,8,2,Man City,Burnley,E0,10,5,5,5,15,1,A Marriner,21,1,A,1,0,D,5,3,0,26/11/2016,2,Burnley_Man City_2016
121,8,1,Tottenham,Chelsea,E0,9,6,5,3,16,1,M Oliver,12,2,H,1,0,D,13,1,0,26/11/2016,2,Chelsea_Tottenham_2016
122,6,1,West Brom,Hull,E0,10,2,4,2,10,1,P Tierney,11,1,D,0,0,A,7,2,0,26/11/2016,3,Hull_West Brom_2016
123,3,2,Middlesbrough,Leicester,E0,11,2,3,2,12,1,L Mason,6,2,D,1,0,D,15,4,0,26/11/2016,4,Leicester_Middlesbrough_2016
124,4,0,Sunderland,Liverpool,E0,27,1,7,9,9,0,A Taylor,6,2,H,0,0,D,5,3,0,26/11/2016,1,Liverpool_Sunderland_2016
125,6,4,Crystal Palace,Swansea,E0,18,4,9,10,24,1,K Friend,12,5,H,1,0,D,12,5,0,26/11/2016,4,Swansea_Crystal Palace_2016
126,10,1,Bournemouth,Arsenal,E0,16,3,3,3,13,1,M Jones,9,3,H,1,0,D,12,5,0,27/11/2016,3,Arsenal_Bournemouth_2016
127,4,1,West Ham,Man United,E0,17,2,8,8,16,1,J Moss,6,1,D,1,0,D,16,1,0,27/11/2016,3,Man United_West Ham_2016
128,2,0,Everton,Southampton,E0,17,1,7,5,15,0,C Pawson,13,1,H,1,0,H,11,2,0,27/11/2016,0,Southampton_Everton_2016
129,3,1,Stoke,Watford,E0,11,1,2,3,14,1,R Madley,14,0,A,0,0,A,24,0,1,27/11/2016,3,Watford_Stoke_2016
130,9,0,Southampton,Crystal Palace,E0,9,3,4,4,13,0,N Swarbrick,17,3,H,2,0,H,11,1,0,03/12/2016,3,Crystal Palace_Southampton_2016
131,2,3,Chelsea,Man City,E0,14,4,5,9,9,0,A Taylor,10,1,A,1,0,H,14,3,2,03/12/2016,2,Man City_Chelsea_2016
132,9,0,Burnley,Stoke,E0,10,4,4,4,13,0,M Clattenburg,14,2,H,2,0,H,7,2,0,03/12/2016,3,Stoke_Burnley_2016
133,4,1,Leicester,Sunderland,E0,22,5,6,3,12,0,A Marriner,17,2,H,0,0,D,8,1,0,03/12/2016,3,Sunderland_Leicester_2016
134,0,0,Swansea,Tottenham,E0,28,0,15,5,17,0,J Moss,1,5,H,2,0,H,11,4,0,03/12/2016,0,Tottenham_Swansea_2016
135,4,1,Watford,West Brom,E0,11,5,3,3,8,0,G Scott,17,3,H,2,1,H,12,1,0,03/12/2016,2,West Brom_Watford_2016
136,2,5,Arsenal,West Ham,E0,10,10,3,3,11,1,C Pawson,19,1,A,0,0,A,10,3,0,03/12/2016,3,West Ham_Arsenal_2016
137,9,3,Liverpool,Bournemouth,E0,12,3,8,4,17,2,R Madley,10,4,H,0,0,A,9,2,0,04/12/2016,2,Bournemouth_Liverpool_2016
138,3,1,Man United,Everton,E0,13,2,6,6,11,1,M Oliver,10,1,D,0,0,A,13,3,0,04/12/2016,2,Everton_Man United_2016
139,7,0,Hull,Middlesbrough,E0,16,2,4,13,11,0,M Dean,6,1,H,0,0,D,6,1,0,05/12/2016,1,Middlesbrough_Hull_2016
140,7,1,Stoke,Arsenal,E0,21,5,6,7,6,1,L Mason,12,3,H,1,0,D,9,0,0,10/12/2016,0,Arsenal_Stoke_2016
141,11,2,Bournemouth,Burnley,E0,16,4,7,4,18,1,M Atkinson,17,3,H,2,0,H,14,2,0,10/12/2016,2,Burnley_Bournemouth_2016
142,7,3,Crystal Palace,Hull,E0,15,6,6,4,14,0,M Jones,14,3,D,1,0,H,16,4,0,10/12/2016,2,Hull_Crystal Palace_2016
143,11,2,Man City,Leicester,E0,10,4,6,3,7,0,M Oliver,19,4,H,3,0,H,10,1,0,10/12/2016,2,Leicester_Man City_2016
144,4,0,Sunderland,Swansea,E0,14,2,5,7,8,0,C Pawson,11,3,H,0,0,D,10,2,0,10/12/2016,1,Swansea_Sunderland_2016
145,4,2,Everton,Watford,E0,11,4,6,2,16,1,A Taylor,11,3,H,1,0,D,11,2,0,10/12/2016,2,Watford_Everton_2016
146,1,0,West Brom,Chelsea,E0,12,1,2,3,10,0,M Dean,6,1,H,0,0,D,6,4,0,11/12/2016,2,Chelsea_West Brom_2016
147,4,2,West Ham,Liverpool,E0,18,3,3,11,8,2,M Clattenburg,7,2,D,1,0,A,7,0,0,11/12/2016,2,Liverpool_West Ham_2016
148,8,0,Tottenham,Man United,E0,15,4,5,3,17,0,R Madley,12,1,H,1,0,H,19,3,0,11/12/2016,3,Man United_Tottenham_2016
149,2,0,Middlesbrough,Southampton,E0,14,2,3,4,12,0,S Attwell,6,1,H,0,0,D,14,3,0,11/12/2016,4,Southampton_Middlesbrough_2016
150,11,0,Leicester,Bournemouth,E0,9,4,3,4,15,0,P Tierney,12,1,H,1,0,H,5,3,0,13/12/2016,0,Bournemouth_Leicester_2016
151,3,1,Arsenal,Everton,E0,14,3,4,8,10,1,M Clattenburg,9,2,H,1,0,D,10,1,1,13/12/2016,1,Everton_Arsenal_2016
152,8,2,Man United,Crystal Palace,E0,6,6,3,1,10,1,C Pawson,16,1,A,0,0,A,16,2,0,14/12/2016,2,Crystal Palace_Man United_2016
153,2,0,Watford,Man City,E0,13,2,7,5,20,0,K Friend,5,2,H,1,0,H,16,2,0,14/12/2016,1,Man City_Watford_2016
154,2,3,Liverpool,Middlesbrough,E0,8,4,3,5,14,1,J Moss,15,0,A,0,0,A,11,0,0,14/12/2016,1,Middlesbrough_Liverpool_2016
155,11,0,Southampton,Stoke,E0,5,4,3,3,10,0,A Taylor,15,0,D,0,0,D,9,2,1,14/12/2016,1,Stoke_Southampton_2016
156,5,1,Chelsea,Sunderland,E0,8,6,3,5,10,1,N Swarbrick,19,0,A,0,0,A,15,2,0,14/12/2016,3,Sunderland_Chelsea_2016
157,5,0,Hull,Tottenham,E0,27,5,9,5,14,0,A Marriner,10,3,H,1,0,H,6,2,0,14/12/2016,0,Tottenham_Hull_2016
158,11,1,Swansea,West Brom,E0,13,4,4,0,8,0,M Oliver,8,3,H,0,0,D,8,0,0,14/12/2016,0,West Brom_Swansea_2016
159,1,0,Burnley,West Ham,E0,20,2,7,6,15,0,R Madley,8,1,H,1,0,H,12,2,0,14/12/2016,0,West Ham_Burnley_2016
160,3,1,Chelsea,Crystal Palace,E0,6,6,2,5,15,1,J Moss,13,0,A,0,0,A,12,3,0,17/12/2016,2,Crystal Palace_Chelsea_2016
161,8,0,Swansea,Middlesbrough,E0,10,2,4,3,11,0,N Swarbrick,14,3,H,2,0,H,10,0,0,17/12/2016,1,Middlesbrough_Swansea_2016
162,9,2,Leicester,Stoke,E0,16,8,7,9,12,0,C Pawson,14,2,D,2,1,H,9,6,0,17/12/2016,2,Stoke_Leicester_2016
163,11,0,Watford,Sunderland,E0,12,4,4,4,9,0,R Madley,9,1,H,0,0,D,10,2,0,17/12/2016,1,Sunderland_Watford_2016
164,3,2,Man United,West Brom,E0,10,5,1,2,13,1,A Taylor,10,0,A,0,0,A,9,3,0,17/12/2016,3,West Brom_Man United_2016
165,6,0,Hull,West Ham,E0,18,5,6,10,9,0,L Mason,16,1,H,0,0,D,13,4,0,17/12/2016,2,West Ham_Hull_2016
166,4,3,Southampton,Bournemouth,E0,10,8,5,7,12,1,M Clattenburg,14,1,A,1,0,D,6,2,0,18/12/2016,0,Bournemouth_Southampton_2016
167,1,1,Arsenal,Man City,E0,14,1,5,8,13,1,M Atkinson,6,2,H,0,0,A,9,2,0,18/12/2016,4,Man City_Arsenal_2016
168,2,1,Burnley,Tottenham,E0,30,2,9,11,11,1,K Friend,5,2,H,1,0,D,10,2,0,18/12/2016,1,Tottenham_Burnley_2016
169,6,1,Liverpool,Everton,E0,6,4,1,1,9,0,M Dean,11,0,A,0,0,D,13,1,0,19/12/2016,3,Everton_Liverpool_2016
170,5,0,West Brom,Arsenal,E0,26,1,11,6,7,0,N Swarbrick,3,1,H,0,0,D,11,1,0,26/12/2016,2,Arsenal_West Brom_2016
171,3,0,Middlesbrough,Burnley,E0,6,2,4,7,18,0,C Pawson,8,1,H,0,0,D,17,5,0,26/12/2016,6,Burnley_Middlesbrough_2016
172,5,0,Bournemouth,Chelsea,E0,14,3,4,5,14,0,M Jones,7,3,H,1,0,H,13,1,0,26/12/2016,1,Chelsea_Bournemouth_2016
173,7,3,Man City,Hull,E0,10,6,3,4,14,0,R Madley,16,0,A,0,0,D,11,0,0,26/12/2016,1,Hull_Man City_2016
174,4,2,Everton,Leicester,E0,7,3,2,3,7,0,S Attwell,8,0,A,0,0,D,14,0,0,26/12/2016,3,Leicester_Everton_2016
175,5,1,Sunderland,Man United,E0,26,4,9,5,9,0,M Atkinson,7,3,H,1,0,H,6,1,0,26/12/2016,1,Man United_Sunderland_2016
