,AC,FTAG,AwayTeam,HomeTeam,Div,HS,AST,HST,HC,AF,HTAG,Referee,AS,FTHG,FTR,HTHG,AR,HTR,HF,AY,HR,Date,HY,idGame
29,3,2,Swansea,West Brom,E0,10,4,1,2,14,1,M Dean,12,0,A,0,0,A,10,3,0,01/09/2013,4,West Brom_Swansea_2013
30,2,2,Newcastle,Aston Villa,E0,10,8,1,4,11,1,M Dean,17,1,A,0,0,A,9,4,0,14/09/2013,1,Aston Villa_Newcastle_2013
31,7,0,Chelsea,Everton,E0,11,5,5,5,12,0,H Webb,22,1,H,1,0,H,10,4,0,14/09/2013,0,Everton_Chelsea_2013
32,5,1,West Brom,Fulham,E0,12,4,2,4,12,0,L Probert,12,1,D,1,0,H,9,1,0,14/09/2013,0,Fulham_West Brom_2013
33,2,1,Cardiff,Hull,E0,18,2,5,6,8,0,R Madley,10,1,D,1,0,H,8,2,0,14/09/2013,1,Hull_Cardiff_2013
34,1,0,Crystal Palace,Man United,E0,19,0,7,10,11,0,J Moss,4,2,H,1,1,H,8,2,0,14/09/2013,1,Man United_Crystal Palace_2013
35,4,0,Man City,Stoke,E0,11,3,3,2,11,0,M Clattenburg,10,0,D,0,0,D,13,1,0,14/09/2013,1,Stoke_Man City_2013
36,7,3,Arsenal,Sunderland,E0,17,6,2,6,10,1,M Atkinson,14,1,A,0,0,A,12,2,0,14/09/2013,1,Sunderland_Arsenal_2013
37,1,0,Norwich,Tottenham,E0,23,1,7,8,12,0,L Mason,4,2,H,1,0,H,2,3,0,14/09/2013,1,Tottenham_Norwich_2013
38,4,0,West Ham,Southampton,E0,15,1,5,10,10,0,A Marriner,6,0,D,0,0,D,12,3,0,15/09/2013,1,Southampton_West Ham_2013
39,7,2,Liverpool,Swansea,E0,17,5,8,3,10,2,M Oliver,12,2,D,1,0,A,7,3,0,16/09/2013,2,Swansea_Liverpool_2013
40,3,0,Fulham,Chelsea,E0,26,1,10,13,9,0,A Marriner,4,2,H,0,0,D,11,0,0,21/09/2013,0,Chelsea_Fulham_2013
41,6,1,Southampton,Liverpool,E0,10,7,5,6,9,0,N Swarbrick,12,0,A,0,0,D,6,1,0,21/09/2013,0,Liverpool_Southampton_2013
42,3,3,Hull,Newcastle,E0,15,5,2,3,8,1,M Atkinson,12,2,A,2,0,H,11,1,0,21/09/2013,1,Newcastle_Hull_2013
43,4,1,Aston Villa,Norwich,E0,12,4,1,7,10,1,C Foy,16,0,A,0,0,A,15,0,0,21/09/2013,1,Norwich_Aston Villa_2013
44,6,0,Sunderland,West Brom,E0,13,0,4,5,10,0,P Dowd,7,3,H,1,0,H,9,2,0,21/09/2013,0,West Brom_Sunderland_2013
45,5,3,Everton,West Ham,E0,9,4,1,5,12,0,L Mason,10,2,A,1,0,H,16,1,1,21/09/2013,2,West Ham_Everton_2013
46,7,1,Stoke,Arsenal,E0,16,3,8,6,15,1,M Dean,9,3,H,2,0,H,8,2,0,22/09/2013,0,Arsenal_Stoke_2013
47,12,1,Tottenham,Cardiff,E0,6,12,0,2,7,0,M Clattenburg,29,0,A,0,0,D,5,4,0,22/09/2013,1,Cardiff_Tottenham_2013
48,7,2,Swansea,Crystal Palace,E0,9,7,1,6,9,1,K Friend,15,0,A,0,0,A,13,2,0,22/09/2013,2,Crystal Palace_Swansea_2013
49,4,1,Man United,Man City,E0,18,3,5,8,12,0,H Webb,14,4,H,2,0,H,8,2,0,22/09/2013,1,Man City_Man United_2013
50,13,2,Man City,Aston Villa,E0,8,7,4,2,9,1,M Jones,20,3,H,0,0,A,13,1,0,28/09/2013,1,Aston Villa_Man City_2013
51,10,2,Cardiff,Fulham,E0,9,4,5,11,13,1,C Pawson,22,1,A,1,0,D,14,1,0,28/09/2013,1,Fulham_Cardiff_2013
52,6,0,West Ham,Hull,E0,9,5,2,6,12,0,K Friend,18,1,H,1,0,H,11,2,0,28/09/2013,1,Hull_West Ham_2013
53,8,2,West Brom,Man United,E0,14,4,6,5,14,0,M Oliver,12,1,A,0,0,D,10,2,0,28/09/2013,3,Man United_West Brom_2013
54,2,0,Crystal Palace,Southampton,E0,12,0,3,8,12,0,M Atkinson,8,2,H,0,0,D,11,2,0,28/09/2013,1,Southampton_Crystal Palace_2013
55,3,2,Arsenal,Swansea,E0,10,4,3,4,11,0,M Clattenburg,10,1,A,0,0,D,5,2,0,28/09/2013,3,Swansea_Arsenal_2013
56,5,1,Chelsea,Tottenham,E0,12,5,4,4,14,0,M Dean,11,1,D,1,1,H,14,1,0,28/09/2013,5,Tottenham_Chelsea_2013
57,3,1,Norwich,Stoke,E0,8,3,1,7,12,1,A Taylor,8,0,A,0,0,A,14,1,0,29/09/2013,2,Stoke_Norwich_2013
58,8,3,Liverpool,Sunderland,E0,23,6,5,10,10,2,H Webb,15,1,A,0,0,A,8,1,0,29/09/2013,2,Sunderland_Liverpool_2013
59,1,2,Newcastle,Everton,E0,18,6,7,1,15,0,P Dowd,15,3,H,3,0,H,5,1,0,30/09/2013,3,Everton_Newcastle_2013
60,3,2,Newcastle,Cardiff,E0,8,10,2,3,8,2,K Friend,20,1,A,0,0,A,11,0,0,05/10/2013,1,Cardiff_Newcastle_2013
61,5,0,Stoke,Fulham,E0,9,3,2,7,13,0,R East,16,1,H,0,0,D,11,2,0,05/10/2013,3,Fulham_Stoke_2013
62,7,0,Aston Villa,Hull,E0,6,4,1,7,11,0,M Clattenburg,18,0,D,0,0,D,7,1,0,05/10/2013,2,Hull_Aston Villa_2013
63,3,1,Crystal Palace,Liverpool,E0,13,2,7,11,6,0,A Taylor,11,3,H,3,0,H,11,1,0,05/10/2013,2,Liverpool_Crystal Palace_2013
64,1,1,Everton,Man City,E0,12,4,6,8,10,1,J Moss,6,3,H,2,0,H,15,4,0,05/10/2013,5,Man City_Everton_2013
65,4,2,Man United,Sunderland,E0,6,6,2,4,13,0,C Foy,13,1,A,1,0,H,15,4,0,05/10/2013,2,Sunderland_Man United_2013
66,6,3,Chelsea,Norwich,E0,14,8,3,4,9,1,N Swarbrick,22,1,A,0,0,A,12,1,0,06/10/2013,1,Norwich_Chelsea_2013
67,4,0,Swansea,Southampton,E0,12,7,4,7,8,0,M Dean,17,2,H,1,0,H,13,1,0,06/10/2013,3,Southampton_Swansea_2013
68,7,3,West Ham,Tottenham,E0,14,5,4,6,9,0,L Probert,16,0,A,0,0,D,5,0,0,06/10/2013,0,Tottenham_West Ham_2013
69,2,1,Arsenal,West Brom,E0,12,5,4,6,11,0,L Mason,14,1,D,1,0,H,6,2,0,06/10/2013,1,West Brom_Arsenal_2013
70,1,1,Norwich,Arsenal,E0,20,6,11,10,7,0,L Probert,12,4,H,1,0,H,8,0,0,19/10/2013,0,Arsenal_Norwich_2013
71,9,1,Cardiff,Chelsea,E0,20,3,7,6,5,1,A Taylor,13,4,H,1,0,D,12,2,0,19/10/2013,1,Chelsea_Cardiff_2013
72,7,1,Hull,Everton,E0,14,1,6,5,17,1,N Swarbrick,9,2,H,1,0,D,7,1,0,19/10/2013,3,Everton_Hull_2013
73,4,1,Southampton,Man United,E0,12,7,5,4,19,0,M Jones,18,1,D,1,0,H,10,3,0,19/10/2013,2,Man United_Southampton_2013
74,13,2,Liverpool,Newcastle,E0,14,7,4,3,10,1,A Marriner,23,2,D,1,0,D,8,3,1,19/10/2013,2,Newcastle_Liverpool_2013
75,6,0,West Brom,Stoke,E0,9,5,3,6,10,0,H Webb,12,0,D,0,0,D,12,0,0,19/10/2013,1,Stoke_West Brom_2013
76,2,0,Sunderland,Swansea,E0,14,1,6,7,13,0,C Pawson,6,4,H,0,0,D,12,2,0,19/10/2013,1,Swansea_Sunderland_2013
77,5,3,Man City,West Ham,E0,11,9,2,5,12,1,M Oliver,16,1,A,0,0,A,7,2,0,19/10/2013,1,West Ham_Man City_2013
78,7,2,Tottenham,Aston Villa,E0,15,6,2,4,12,1,P Dowd,13,0,A,0,0,A,13,4,0,20/10/2013,3,Aston Villa_Tottenham_2013
79,7,4,Fulham,Crystal Palace,E0,14,6,4,5,13,2,L Mason,9,1,A,1,0,A,10,1,0,21/10/2013,0,Crystal Palace_Fulham_2013
80,6,2,Everton,Aston Villa,E0,14,4,3,8,8,0,A Taylor,15,0,A,0,0,D,14,2,0,26/10/2013,0,Aston Villa_Everton_2013
81,3,2,Arsenal,Crystal Palace,E0,13,4,4,4,8,0,C Foy,10,0,A,0,1,D,12,0,0,26/10/2013,0,Crystal Palace_Arsenal_2013
82,9,1,West Brom,Liverpool,E0,18,3,7,3,11,0,J Moss,15,4,H,2,0,H,14,2,0,26/10/2013,0,Liverpool_West Brom_2013
83,2,2,Stoke,Man United,E0,19,5,5,12,18,2,L Mason,10,3,H,1,0,A,8,6,0,26/10/2013,2,Man United_Stoke_2013
84,2,0,Cardiff,Norwich,E0,31,4,10,13,10,0,M Jones,6,0,D,0,0,D,8,1,0,26/10/2013,1,Norwich_Cardiff_2013
85,3,0,Fulham,Southampton,E0,20,0,6,10,8,0,A Marriner,1,2,H,2,0,H,12,2,0,26/10/2013,0,Southampton_Fulham_2013
86,6,1,Man City,Chelsea,E0,12,6,4,3,15,0,H Webb,15,2,H,1,0,H,11,3,0,27/10/2013,2,Chelsea_Man City_2013
87,3,1,Newcastle,Sunderland,E0,8,4,4,5,14,0,L Probert,16,2,H,1,0,H,13,1,0,27/10/2013,1,Sunderland_Newcastle_2013
88,6,0,West Ham,Swansea,E0,10,4,5,9,14,0,P Dowd,15,0,D,0,0,D,12,3,0,27/10/2013,1,Swansea_West Ham_2013
89,4,0,Hull,Tottenham,E0,15,4,6,6,10,0,M Oliver,10,1,H,0,0,D,13,3,0,27/10/2013,3,Tottenham_Hull_2013
90,5,0,Liverpool,Arsenal,E0,12,4,7,3,7,0,M Atkinson,12,2,H,1,0,H,11,1,0,02/11/2013,2,Arsenal_Liverpool_2013
91,4,3,Man United,Fulham,E0,15,4,6,4,12,3,L Probert,10,1,A,0,0,A,6,1,0,02/11/2013,2,Fulham_Man United_2013
92,2,0,Sunderland,Hull,E0,25,1,2,4,11,0,A Marriner,9,1,H,1,2,H,17,0,0,02/11/2013,2,Hull_Sunderland_2013
93,3,0,Norwich,Man City,E0,27,1,9,10,9,0,P Dowd,7,7,H,4,0,H,6,1,0,02/11/2013,1,Man City_Norwich_2013
94,8,0,Chelsea,Newcastle,E0,15,2,8,3,11,0,L Mason,13,2,H,0,0,D,13,2,0,02/11/2013,2,Newcastle_Chelsea_2013
95,5,1,Southampton,Stoke,E0,9,2,3,5,13,1,C Foy,10,1,D,1,0,D,13,1,0,02/11/2013,3,Stoke_Southampton_2013
96,3,0,Crystal Palace,West Brom,E0,9,4,4,10,9,0,N Swarbrick,12,2,H,1,0,H,11,1,0,02/11/2013,0,West Brom_Crystal Palace_2013
97,1,0,Aston Villa,West Ham,E0,17,2,4,5,15,0,H Webb,8,0,D,0,0,D,8,2,0,02/11/2013,0,West Ham_Aston Villa_2013
98,3,0,Swansea,Cardiff,E0,9,3,3,6,7,0,M Dean,10,1,H,0,1,D,11,1,0,03/11/2013,1,Cardiff_Swansea_2013
99,4,0,Tottenham,Everton,E0,8,6,1,7,9,0,K Friend,16,0,D,0,0,D,11,1,0,03/11/2013,4,Everton_Tottenham_2013
100,3,0,Cardiff,Aston Villa,E0,17,2,6,5,3,0,M Atkinson,8,2,H,0,0,D,10,1,0,09/11/2013,1,Aston Villa_Cardiff_2013
101,4,2,West Brom,Chelsea,E0,17,3,7,9,15,0,L Probert,11,2,D,1,0,H,11,7,0,09/11/2013,3,Chelsea_West Brom_2013
102,7,0,Everton,Crystal Palace,E0,9,2,2,4,8,0,C Pawson,15,0,D,0,0,D,16,0,0,09/11/2013,1,Crystal Palace_Everton_2013
103,3,0,Fulham,Liverpool,E0,32,1,10,9,9,0,M Jones,4,4,H,3,0,H,13,1,0,09/11/2013,0,Liverpool_Fulham_2013
104,2,1,West Ham,Norwich,E0,15,4,6,4,11,1,J Moss,12,3,H,0,0,A,12,1,0,09/11/2013,1,Norwich_West Ham_2013
105,5,1,Hull,Southampton,E0,15,2,7,6,15,0,H Webb,10,4,H,3,0,H,10,2,0,09/11/2013,1,Southampton_Hull_2013
106,6,0,Arsenal,Man United,E0,5,2,2,5,11,0,M Oliver,10,1,H,1,0,H,12,3,0,10/11/2013,2,Man United_Arsenal_2013
107,14,0,Man City,Sunderland,E0,5,4,2,0,13,0,M Dean,24,1,H,1,0,H,6,1,0,10/11/2013,0,Sunderland_Man City_2013
108,3,3,Stoke,Swansea,E0,17,3,6,14,15,2,R Madley,6,3,D,0,0,A,12,3,0,10/11/2013,5,Swansea_Stoke_2013
109,4,1,Newcastle,Tottenham,E0,31,4,14,11,15,1,C Foy,8,0,A,0,0,A,5,2,0,10/11/2013,1,Tottenham_Newcastle_2013
110,6,0,Southampton,Arsenal,E0,9,4,4,5,14,0,M Clattenburg,10,2,H,1,0,H,10,3,0,23/11/2013,0,Arsenal_Southampton_2013
111,7,3,Liverpool,Everton,E0,18,5,12,6,15,2,P Dowd,11,3,D,1,0,A,16,3,0,23/11/2013,4,Everton_Liverpool_2013
112,8,2,Swansea,Fulham,E0,9,5,3,8,9,0,A Marriner,21,1,A,0,0,D,11,1,0,23/11/2013,3,Fulham_Swansea_2013
113,4,1,Crystal Palace,Hull,E0,15,2,2,11,11,0,A Taylor,9,0,A,0,1,D,8,1,0,23/11/2013,2,Hull_Crystal Palace_2013
114,5,1,Norwich,Newcastle,E0,21,2,5,6,7,0,M Dean,10,2,H,2,0,H,8,1,0,23/11/2013,0,Newcastle_Norwich_2013
115,7,0,Sunderland,Stoke,E0,17,3,5,3,5,0,K Friend,11,2,H,1,1,H,11,1,0,23/11/2013,2,Stoke_Sunderland_2013
116,4,3,Chelsea,West Ham,E0,8,8,1,8,10,2,C Foy,20,0,A,0,0,A,12,0,0,23/11/2013,0,West Ham_Chelsea_2013
117,8,2,Man United,Cardiff,E0,14,5,4,2,14,2,N Swarbrick,16,2,D,1,0,A,15,2,0,24/11/2013,4,Cardiff_Man United_2013
118,7,0,Tottenham,Man City,E0,15,5,10,4,11,0,M Atkinson,13,6,H,3,0,H,7,3,0,24/11/2013,1,Man City_Tottenham_2013
119,2,2,Aston Villa,West Brom,E0,11,7,4,4,14,0,M Oliver,15,2,D,2,0,H,9,2,0,25/11/2013,1,West Brom_Aston Villa_2013
120,6,0,Sunderland,Aston Villa,E0,13,1,4,7,12,0,N Swarbrick,7,0,D,0,0,D,14,1,0,30/11/2013,2,Aston Villa_Sunderland_2013
121,3,3,Arsenal,Cardiff,E0,10,6,4,3,8,1,L Mason,15,0,A,0,0,A,6,3,0,30/11/2013,0,Cardiff_Arsenal_2013
122,3,0,Stoke,Everton,E0,22,3,12,9,16,0,M Jones,4,4,H,1,0,H,9,3,0,30/11/2013,0,Everton_Stoke_2013
123,3,1,West Brom,Newcastle,E0,14,1,6,3,15,0,P Dowd,14,2,H,1,0,H,15,2,0,30/11/2013,1,Newcastle_West Brom_2013
124,4,0,Crystal Palace,Norwich,E0,10,3,3,5,14,0,C Foy,13,1,H,1,0,H,12,2,0,30/11/2013,1,Norwich_Crystal Palace_2013
125,3,0,Fulham,West Ham,E0,23,0,12,6,8,0,M Atkinson,10,3,H,0,0,D,11,2,0,30/11/2013,3,West Ham_Fulham_2013
126,4,1,Southampton,Chelsea,E0,16,1,7,8,14,1,M Oliver,9,3,H,0,0,A,15,4,0,01/12/2013,1,Chelsea_Southampton_2013
127,6,1,Liverpool,Hull,E0,12,4,4,2,16,1,H Webb,9,3,H,1,0,D,10,0,0,01/12/2013,2,Hull_Liverpool_2013
128,4,0,Swansea,Man City,E0,22,4,7,5,8,0,M Clattenburg,9,3,H,1,0,H,7,0,0,01/12/2013,1,Man City_Swansea_2013
129,7,2,Man United,Tottenham,E0,10,3,4,7,15,1,M Dean,8,2,D,1,0,D,9,3,0,01/12/2013,1,Tottenham_Man United_2013
130,4,0,West Ham,Crystal Palace,E0,10,2,5,3,9,0,L Mason,11,1,H,1,0,H,10,2,0,03/12/2013,1,Crystal Palace_West Ham_2013
131,1,0,Hull,Arsenal,E0,20,2,7,11,6,0,A Marriner,7,2,H,1,0,H,9,0,0,04/12/2013,0,Arsenal_Hull_2013
132,7,2,Tottenham,Fulham,E0,16,5,6,9,16,0,M Clattenburg,18,1,A,0,0,D,7,1,0,04/12/2013,2,Fulham_Tottenham_2013
133,0,1,Norwich,Liverpool,E0,28,5,12,4,6,0,A Taylor,14,5,H,3,0,H,10,1,0,04/12/2013,3,Liverpool_Norwich_2013
134,4,1,Everton,Man United,E0,18,4,6,7,12,0,M Atkinson,15,0,A,0,0,D,12,0,0,04/12/2013,2,Man United_Everton_2013
135,2,3,Aston Villa,Southampton,E0,21,3,9,8,13,1,J Moss,6,2,A,0,0,A,9,2,0,04/12/2013,3,Southampton_Aston Villa_2013
136,5,0,Cardiff,Stoke,E0,17,3,2,2,12,0,M Oliver,14,0,D,0,0,D,11,2,0,04/12/2013,2,Stoke_Cardiff_2013
137,5,4,Chelsea,Sunderland,E0,12,5,3,6,14,2,P Dowd,19,3,A,1,0,A,15,3,0,04/12/2013,4,Sunderland_Chelsea_2013
138,1,0,Newcastle,Swansea,E0,13,3,5,5,8,0,H Webb,14,3,H,1,0,H,4,2,0,04/12/2013,0,Swansea_Newcastle_2013
139,3,3,Man City,West Brom,E0,12,5,1,3,10,2,C Foy,15,2,A,0,0,A,8,1,0,04/12/2013,1,West Brom_Man City_2013
140,3,0,Cardiff,Crystal Palace,E0,19,2,5,8,12,0,M Jones,10,2,H,1,0,H,9,0,0,07/12/2013,0,Crystal Palace_Cardiff_2013
141,4,1,West Ham,Liverpool,E0,32,1,9,8,12,0,M Oliver,8,4,H,1,1,H,9,3,0,07/12/2013,0,Liverpool_West Ham_2013
142,4,1,Newcastle,Man United,E0,8,3,4,4,18,0,A Marriner,9,0,A,0,0,D,11,2,0,07/12/2013,0,Man United_Newcastle_2013
143,4,1,Man City,Southampton,E0,15,3,4,5,9,1,A Taylor,13,1,D,1,0,D,6,2,0,07/12/2013,0,Southampton_Man City_2013
144,2,2,Chelsea,Stoke,E0,9,6,3,5,8,1,J Moss,15,3,H,1,0,D,14,1,0,07/12/2013,4,Stoke_Chelsea_2013
145,10,2,Tottenham,Sunderland,E0,11,5,4,4,9,1,L Mason,22,1,A,1,0,D,14,0,0,07/12/2013,2,Sunderland_Tottenham_2013
146,3,2,Norwich,West Brom,E0,26,3,12,10,6,1,M Clattenburg,8,0,A,0,0,A,10,3,0,07/12/2013,1,West Brom_Norwich_2013
147,2,1,Everton,Arsenal,E0,11,4,5,3,11,0,H Webb,12,1,D,0,0,D,13,4,0,08/12/2013,0,Arsenal_Everton_2013
148,7,0,Aston Villa,Fulham,E0,22,2,10,4,13,0,M Dean,10,2,H,2,0,H,12,2,0,08/12/2013,0,Fulham_Aston Villa_2013
149,1,1,Hull,Swansea,E0,11,2,2,12,7,1,M Atkinson,9,1,D,0,0,A,8,3,0,09/12/2013,3,Swansea_Hull_2013
150,6,0,West Brom,Cardiff,E0,11,2,3,8,12,0,H Webb,12,1,H,0,0,D,16,1,0,14/12/2013,2,Cardiff_West Brom_2013
151,1,1,Crystal Palace,Chelsea,E0,16,5,7,3,7,1,M Clattenburg,10,2,H,2,0,H,13,1,0,14/12/2013,2,Chelsea_Crystal Palace_2013
152,2,1,Fulham,Everton,E0,22,3,7,12,7,0,A Taylor,16,4,H,1,0,H,10,2,0,14/12/2013,1,Everton_Fulham_2013
153,5,0,Stoke,Hull,E0,13,2,4,7,13,0,M Dean,11,0,D,0,0,D,11,0,0,14/12/2013,1,Hull_Stoke_2013
154,8,3,Arsenal,Man City,E0,22,6,7,8,6,1,M Atkinson,12,6,H,2,0,H,12,1,0,14/12/2013,2,Man City_Arsenal_2013
155,3,1,Southampton,Newcastle,E0,16,3,5,11,16,0,M Jones,8,1,D,1,0,H,10,2,0,14/12/2013,1,Newcastle_Southampton_2013
156,9,0,Sunderland,West Ham,E0,11,6,2,2,5,0,A Marriner,19,0,D,0,0,D,11,0,0,14/12/2013,1,West Ham_Sunderland_2013
157,4,3,Man United,Aston Villa,E0,17,5,6,3,8,2,C Foy,14,0,A,0,0,A,15,2,0,15/12/2013,4,Aston Villa_Man United_2013
158,5,1,Swansea,Norwich,E0,16,2,3,8,11,1,M Oliver,10,1,D,1,0,D,12,3,0,15/12/2013,0,Norwich_Swansea_2013
159,9,5,Liverpool,Tottenham,E0,9,10,0,2,15,2,J Moss,21,0,A,0,0,A,17,0,1,15/12/2013,3,Tottenham_Liverpool_2013
160,7,3,Newcastle,Crystal Palace,E0,9,6,4,3,14,2,N Swarbrick,13,0,A,0,0,A,11,2,0,21/12/2013,1,Crystal Palace_Newcastle_2013
161,4,4,Man City,Fulham,E0,12,10,5,4,15,2,K Friend,17,2,A,0,0,A,7,1,0,21/12/2013,1,Fulham_Man City_2013
162,5,1,Cardiff,Liverpool,E0,27,3,7,9,13,0,L Probert,10,3,H,3,0,H,11,0,0,21/12/2013,2,Liverpool_Cardiff_2013
163,2,1,West Ham,Man United,E0,21,1,8,8,16,0,M Jones,4,3,H,2,0,H,7,4,0,21/12/2013,1,Man United_West Ham_2013
164,7,1,Aston Villa,Stoke,E0,12,4,2,6,17,0,C Pawson,14,2,H,0,0,D,13,5,0,21/12/2013,1,Stoke_Aston Villa_2013
165,7,0,Norwich,Sunderland,E0,18,5,4,6,10,0,M Atkinson,14,0,D,0,0,D,13,1,1,21/12/2013,2,Sunderland_Norwich_2013
166,2,1,Hull,West Brom,E0,14,3,3,9,15,1,J Moss,6,1,D,0,0,A,8,1,0,21/12/2013,2,West Brom_Hull_2013
167,5,3,Tottenham,Southampton,E0,12,3,5,2,18,1,C Foy,13,2,A,1,0,D,10,1,0,22/12/2013,1,Southampton_Tottenham_2013
168,8,2,Everton,Swansea,E0,13,6,3,4,10,0,L Mason,14,1,A,0,0,D,11,0,0,22/12/2013,1,Swansea_Everton_2013
169,6,0,Chelsea,Arsenal,E0,7,4,2,8,11,0,M Dean,13,0,D,0,0,D,7,1,0,23/12/2013,2,Arsenal_Chelsea_2013
170,5,1,Crystal Palace,Aston Villa,E0,10,7,4,7,8,0,H Webb,12,0,A,0,0,D,11,2,0,26/12/2013,2,Aston Villa_Crystal Palace_2013
171,3,3,Southampton,Cardiff,E0,9,6,0,6,13,3,A Marriner,11,0,A,0,0,A,11,2,0,26/12/2013,1,Cardiff_Southampton_2013
172,7,0,Swansea,Chelsea,E0,19,1,7,13,9,0,M Jones,8,1,H,1,0,H,14,0,0,26/12/2013,1,Chelsea_Swansea_2013
173,2,1,Sunderland,Everton,E0,26,6,9,11,7,1,L Probert,13,0,A,0,0,A,11,0,1,26/12/2013,1,Everton_Sunderland_2013
174,5,3,Man United,Hull,E0,17,4,5,6,14,2,M Oliver,13,2,A,2,1,D,12,2,0,26/12/2013,2,Hull_Man United_2013
175,6,1,Liverpool,Man City,E0,20,5,6,7,9,1,L Mason,12,2,H,2,0,H,10,3,0,26/12/2013,1,Man City_Liverpool_2013
