,AC,FTAG,AwayTeam,HomeTeam,Div,HS,AST,HST,HC,AF,HTAG,Referee,AS,FTHG,FTR,HTHG,AR,HTR,HF,AY,HR,Date,HY,idGame
108,4,0,Derby,Aston Villa,E0,15,2,7,7,20,0,M Halsey,8,2,H,0,0,D,7,3,0,03/11/2007,0,Aston Villa_Derby_2007
109,3,0,Liverpool,Blackburn,E0,15,7,7,6,11,0,M Atkinson,11,0,D,0,0,D,7,1,0,03/11/2007,0,Blackburn_Liverpool_2007
110,5,1,Birmingham,Everton,E0,16,6,9,6,22,0,M Riley,7,3,H,1,0,H,14,1,0,03/11/2007,0,Everton_Birmingham_2007
111,9,1,Reading,Fulham,E0,9,6,7,8,6,0,M Clattenburg,13,3,H,1,0,H,11,0,1,03/11/2007,3,Fulham_Reading_2007
112,7,1,Tottenham,Middlesbrough,E0,5,4,3,6,8,1,M Dean,9,1,D,0,0,A,13,0,0,03/11/2007,1,Middlesbrough_Tottenham_2007
113,5,4,Portsmouth,Newcastle,E0,14,7,7,4,15,3,C Foy,10,1,A,1,0,A,15,2,0,03/11/2007,2,Newcastle_Portsmouth_2007
114,3,2,Chelsea,Wigan,E0,10,7,3,4,9,2,S Bennett,13,0,A,0,0,A,16,1,0,03/11/2007,2,Wigan_Chelsea_2007
115,3,1,Bolton,West Ham,E0,9,6,7,8,13,0,P Walton,11,1,D,1,0,H,13,1,0,04/11/2007,2,West Ham_Bolton_2007
116,3,0,Sunderland,Man City,E0,7,2,3,2,14,0,A Wiley,8,1,H,0,0,D,11,1,0,05/11/2007,0,Man City_Sunderland_2007
117,5,5,West Ham,Derby,E0,9,11,2,4,9,1,M Clattenburg,16,0,A,0,0,A,12,2,0,10/11/2007,2,Derby_West Ham_2007
118,2,0,Fulham,Liverpool,E0,20,3,12,8,12,0,S Tanner,5,2,H,0,0,D,9,2,0,10/11/2007,0,Liverpool_Fulham_2007
119,4,1,Newcastle,Sunderland,E0,19,5,8,7,15,0,M Atkinson,9,1,D,0,0,D,10,2,0,10/11/2007,1,Sunderland_Newcastle_2007
120,5,2,Aston Villa,Birmingham,E0,13,6,8,8,8,1,S Bennett,13,1,A,0,0,A,17,2,0,11/11/2007,3,Birmingham_Aston Villa_2007
121,7,0,Middlesbrough,Bolton,E0,15,7,7,6,22,0,L Probert,8,0,D,0,0,D,16,2,0,11/11/2007,1,Bolton_Middlesbrough_2007
122,1,1,Everton,Chelsea,E0,15,2,10,9,16,0,A Wiley,6,1,D,0,0,D,13,2,0,11/11/2007,2,Chelsea_Everton_2007
123,4,0,Blackburn,Man United,E0,22,7,15,9,19,0,C Foy,12,2,H,2,1,H,7,4,0,11/11/2007,1,Man United_Blackburn_2007
124,1,0,Man City,Portsmouth,E0,20,5,12,9,7,0,M Halsey,10,0,D,0,0,D,11,1,0,11/11/2007,1,Portsmouth_Man City_2007
125,2,0,Wigan,Tottenham,E0,19,2,8,5,16,0,H Webb,6,4,H,3,0,H,8,2,0,11/11/2007,0,Tottenham_Wigan_2007
126,1,3,Arsenal,Reading,E0,8,7,5,5,5,1,R Styles,16,1,A,0,0,A,9,1,0,12/11/2007,1,Reading_Arsenal_2007
127,3,0,Wigan,Arsenal,E0,13,2,6,7,17,0,P Walton,7,2,H,0,0,D,9,4,0,24/11/2007,1,Arsenal_Wigan_2007
128,3,2,Portsmouth,Birmingham,E0,4,8,3,4,21,1,M Atkinson,15,0,A,0,0,A,17,2,0,24/11/2007,3,Birmingham_Portsmouth_2007
129,6,0,Man United,Bolton,E0,6,3,5,4,13,0,M Clattenburg,13,1,H,1,0,H,16,0,0,24/11/2007,3,Bolton_Man United_2007
130,2,2,Chelsea,Derby,E0,9,5,4,3,6,1,A Marriner,9,0,A,0,1,A,8,1,0,24/11/2007,0,Derby_Chelsea_2007
131,6,1,Sunderland,Everton,E0,24,7,18,2,13,1,P Dowd,13,7,H,3,0,H,9,1,0,24/11/2007,0,Everton_Sunderland_2007
132,7,1,Reading,Man City,E0,13,3,9,2,15,1,S Tanner,5,2,H,1,0,D,12,2,0,24/11/2007,0,Man City_Reading_2007
133,6,3,Aston Villa,Middlesbrough,E0,15,8,8,11,17,1,K Stroud,11,0,A,0,0,A,16,1,0,24/11/2007,2,Middlesbrough_Aston Villa_2007
134,8,3,Liverpool,Newcastle,E0,6,11,2,0,11,1,A Wiley,17,0,A,0,0,A,13,1,0,24/11/2007,3,Newcastle_Liverpool_2007
135,6,2,Blackburn,Fulham,E0,5,10,2,3,10,0,M Dean,12,2,D,0,0,D,19,1,0,25/11/2007,2,Fulham_Blackburn_2007
136,8,1,Tottenham,West Ham,E0,14,5,9,7,5,0,M Riley,9,1,D,1,0,H,33,4,0,25/11/2007,3,West Ham_Tottenham_2007
137,2,4,Aston Villa,Blackburn,E0,16,7,10,11,16,1,P Dowd,7,0,A,0,0,A,11,1,1,28/11/2007,0,Blackburn_Aston Villa_2007
138,7,2,Arsenal,Aston Villa,E0,11,9,5,4,10,2,C Foy,14,1,A,1,0,A,16,2,0,01/12/2007,3,Aston Villa_Arsenal_2007
139,1,1,Newcastle,Blackburn,E0,13,8,6,1,17,0,M Atkinson,20,3,H,0,0,D,21,3,0,01/12/2007,2,Blackburn_Newcastle_2007
140,0,0,West Ham,Chelsea,E0,14,1,5,7,26,0,H Webb,4,1,H,0,0,D,15,3,0,01/12/2007,5,Chelsea_West Ham_2007
141,0,0,Everton,Portsmouth,E0,20,2,6,9,13,0,P Walton,4,0,D,0,0,D,14,2,0,01/12/2007,1,Portsmouth_Everton_2007
142,4,1,Middlesbrough,Reading,E0,12,11,7,5,16,0,A Wiley,16,1,D,0,0,D,11,1,0,01/12/2007,2,Reading_Middlesbrough_2007
143,3,0,Derby,Sunderland,E0,20,9,9,5,15,0,M Halsey,12,1,H,0,0,D,12,1,0,01/12/2007,1,Sunderland_Derby_2007
144,4,1,Man City,Wigan,E0,5,1,4,2,10,1,M Riley,4,1,D,1,0,D,13,2,1,01/12/2007,2,Wigan_Man City_2007
145,5,0,Bolton,Liverpool,E0,23,3,14,5,14,0,S Bennett,6,4,H,2,0,H,11,3,0,02/12/2007,0,Liverpool_Bolton_2007
146,3,3,Birmingham,Tottenham,E0,17,3,9,12,13,1,P Dowd,7,2,A,0,0,A,10,1,1,02/12/2007,0,Tottenham_Birmingham_2007
147,3,0,Fulham,Man United,E0,15,3,11,7,13,0,R Styles,12,2,H,1,0,H,3,1,0,03/12/2007,2,Man United_Fulham_2007
148,6,1,Arsenal,Newcastle,E0,12,2,8,6,10,1,M Dean,6,1,D,0,0,A,9,2,0,05/12/2007,3,Newcastle_Arsenal_2007
149,5,3,Portsmouth,Aston Villa,E0,14,8,6,7,23,2,M Riley,12,1,A,0,0,A,18,5,0,08/12/2007,2,Aston Villa_Portsmouth_2007
150,2,0,Sunderland,Chelsea,E0,11,2,4,10,12,0,P Walton,9,2,H,1,1,H,6,1,0,08/12/2007,0,Chelsea_Sunderland_2007
151,7,0,Fulham,Everton,E0,15,4,11,12,9,0,S Bennett,6,3,H,0,0,D,9,2,0,08/12/2007,0,Everton_Fulham_2007
152,3,1,Derby,Man United,E0,23,6,12,9,12,0,C Foy,10,4,H,2,0,H,12,2,0,08/12/2007,0,Man United_Derby_2007
153,5,1,Birmingham,Newcastle,E0,17,4,9,6,8,1,R Styles,7,2,H,1,0,D,10,2,0,08/12/2007,1,Newcastle_Birmingham_2007
154,7,1,Liverpool,Reading,E0,7,5,4,7,10,1,A Marriner,15,3,H,1,0,D,10,1,0,08/12/2007,0,Reading_Liverpool_2007
155,5,1,West Ham,Blackburn,E0,15,5,7,9,17,0,A Wiley,11,0,A,0,0,D,15,1,0,09/12/2007,1,Blackburn_West Ham_2007
156,11,1,Wigan,Bolton,E0,8,7,6,5,11,1,M Atkinson,11,4,H,2,0,H,13,1,0,09/12/2007,2,Bolton_Wigan_2007
157,4,1,Arsenal,Middlesbrough,E0,13,4,7,5,13,0,H Webb,7,2,H,1,0,H,15,2,0,09/12/2007,2,Middlesbrough_Arsenal_2007
158,6,1,Man City,Tottenham,E0,12,3,8,2,13,0,M Halsey,7,2,H,1,1,H,7,3,0,09/12/2007,2,Tottenham_Man City_2007
159,6,1,Reading,Birmingham,E0,15,6,9,6,19,0,L Probert,10,1,D,1,0,H,12,1,0,15/12/2007,2,Birmingham_Reading_2007
160,3,1,Middlesbrough,Derby,E0,13,5,9,5,7,1,R Styles,7,0,A,0,0,A,6,0,0,15/12/2007,0,Derby_Middlesbrough_2007
161,6,1,Newcastle,Fulham,E0,10,4,5,7,10,0,H Webb,6,0,A,0,0,D,17,1,0,15/12/2007,0,Fulham_Newcastle_2007
162,4,2,Bolton,Man City,E0,15,3,11,6,12,2,P Walton,9,4,H,1,0,A,12,1,0,15/12/2007,1,Man City_Bolton_2007
163,4,1,Tottenham,Portsmouth,E0,9,5,5,4,13,0,M Atkinson,12,0,A,0,0,D,22,2,0,15/12/2007,3,Portsmouth_Tottenham_2007
164,13,1,Aston Villa,Sunderland,E0,9,11,7,5,14,0,S Bennett,14,1,D,1,0,H,17,2,0,15/12/2007,2,Sunderland_Aston Villa_2007
165,2,2,Everton,West Ham,E0,11,8,3,9,14,1,S Tanner,12,0,A,0,0,A,16,2,0,15/12/2007,1,West Ham_Everton_2007
166,4,3,Blackburn,Wigan,E0,9,5,7,6,24,1,M Clattenburg,9,5,H,3,1,H,17,4,0,15/12/2007,4,Wigan_Blackburn_2007
167,5,0,Chelsea,Arsenal,E0,11,7,5,3,12,0,A Wiley,10,1,H,1,0,H,19,5,0,16/12/2007,5,Arsenal_Chelsea_2007
168,3,1,Man United,Liverpool,E0,19,3,6,3,13,1,M Halsey,5,0,A,0,0,A,14,3,0,16/12/2007,2,Liverpool_Man United_2007
169,1,1,Tottenham,Arsenal,E0,9,5,5,5,10,0,R Styles,10,2,H,0,0,D,10,3,0,22/12/2007,1,Arsenal_Tottenham_2007
170,4,1,Man City,Aston Villa,E0,9,2,6,7,15,1,L Mason,6,1,D,1,0,D,15,4,0,22/12/2007,2,Aston Villa_Man City_2007
171,2,0,Birmingham,Bolton,E0,10,1,6,7,18,0,C Foy,4,3,H,0,0,D,14,2,0,22/12/2007,3,Bolton_Birmingham_2007
172,4,1,Wigan,Fulham,E0,9,4,3,8,16,0,A Wiley,10,1,D,0,0,D,15,0,0,22/12/2007,0,Fulham_Wigan_2007
173,1,1,Portsmouth,Liverpool,E0,14,3,7,3,11,0,M Riley,9,4,H,2,0,H,13,2,0,22/12/2007,1,Liverpool_Portsmouth_2007
174,4,2,West Ham,Middlesbrough,E0,7,4,2,7,12,1,M Atkinson,8,1,A,1,0,D,15,3,0,22/12/2007,2,Middlesbrough_West Ham_2007
