Date,idGame,team,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total
2018-08-03,Reading_Derby_2018,Derby,1,1,1,1
2018-08-03,Reading_Derby_2018,Reading,1,1,1,1
2018-08-04,West Brom_Bolton_2018,Bolton,1,1,1,1
2018-08-04,Ipswich_Blackburn_2018,Blackburn,1,1,1,1
2018-08-04,Bristol City_Nott'm Forest_2018,Bristol City,1,1,1,1
2018-08-04,Millwall_Middlesbrough_2018,Millwall,1,1,1,1
2018-08-04,Wigan_Sheffield Weds_2018,Sheffield Weds,1,1,1,1
2018-08-04,Bristol City_Nott'm Forest_2018,Nott'm Forest,1,1,1,1
2018-08-04,Preston_QPR_2018,QPR,1,1,1,1
2018-08-04,Preston_QPR_2018,Preston,1,1,1,1
2018-08-04,Wigan_Sheffield Weds_2018,Wigan,1,1,1,1
2018-08-04,West Brom_Bolton_2018,West Brom,1,1,1,1
2018-08-04,Brentford_Rotherham_2018,Rotherham,1,1,1,1
2018-08-04,Birmingham_Norwich_2018,Norwich,1,1,1,1
2018-08-04,Millwall_Middlesbrough_2018,Middlesbrough,1,1,1,1
2018-08-04,Sheffield United_Swansea_2018,Sheffield United,1,1,1,1
2018-08-04,Sheffield United_Swansea_2018,Swansea,1,1,1,1
2018-08-04,Birmingham_Norwich_2018,Birmingham,1,1,1,1
2018-08-04,Brentford_Rotherham_2018,Brentford,1,1,1,1
2018-08-04,Ipswich_Blackburn_2018,Ipswich,1,1,1,1
2018-08-05,Leeds_Stoke_2018,Stoke,1,1,1,1
2018-08-05,Leeds_Stoke_2018,Leeds,1,1,1,1
2018-08-06,Hull_Aston Villa_2018,Hull,1,1,1,1
2018-08-06,Hull_Aston Villa_2018,Aston Villa,1,1,1,1
2018-08-07,Middlesbrough_Sheffield United_2018,Sheffield United,1,1,2,2
2018-08-07,Middlesbrough_Sheffield United_2018,Middlesbrough,1,1,2,2
2018-08-07,Nott'm Forest_West Brom_2018,Nott'm Forest,1,1,2,2
2018-08-07,Nott'm Forest_West Brom_2018,West Brom,1,1,2,2
2018-08-11,Rotherham_Ipswich_2018,Ipswich,1,1,2,2
