Date,idGame,team,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total
2008-08-09,QPR_Barnsley_2008,Barnsley,1,1,1,1
2008-08-09,Cardiff_Southampton_2008,Cardiff,1,1,1,1
2008-08-09,Coventry_Norwich_2008,Norwich,1,1,1,1
2008-08-09,Plymouth_Wolves_2008,Plymouth,1,1,1,1
2008-08-09,Ipswich_Preston_2008,Ipswich,1,1,1,1
2008-08-09,Birmingham_Sheffield United_2008,Birmingham,1,1,1,1
2008-08-09,Derby_Doncaster_2008,Doncaster,1,1,1,1
2008-08-09,Derby_Doncaster_2008,Derby,1,1,1,1
2008-08-09,Coventry_Norwich_2008,Coventry,1,1,1,1
2008-08-09,Sheffield Weds_Burnley_2008,Sheffield Weds,1,1,1,1
2008-08-09,Blackpool_Bristol City_2008,Blackpool,1,1,1,1
2008-08-09,Charlton_Swansea_2008,Swansea,1,1,1,1
2008-08-09,Ipswich_Preston_2008,Preston,1,1,1,1
2008-08-09,Blackpool_Bristol City_2008,Bristol City,1,1,1,1
2008-08-09,QPR_Barnsley_2008,QPR,1,1,1,1
2008-08-09,Birmingham_Sheffield United_2008,Sheffield United,1,1,1,1
2008-08-09,Cardiff_Southampton_2008,Southampton,1,1,1,1
2008-08-09,Plymouth_Wolves_2008,Wolves,1,1,1,1
2008-08-09,Charlton_Swansea_2008,Charlton,1,1,1,1
2008-08-09,Sheffield Weds_Burnley_2008,Burnley,1,1,1,1
2008-08-09,Crystal Palace_Watford_2008,Crystal Palace,1,1,1,1
2008-08-09,Crystal Palace_Watford_2008,Watford,1,1,1,1
2008-08-10,Nott'm Forest_Reading_2008,Reading,1,1,1,1
2008-08-10,Nott'm Forest_Reading_2008,Nott'm Forest,1,1,1,1
2008-08-16,Watford_Charlton_2008,Watford,1,1,2,2
2008-08-16,Burnley_Ipswich_2008,Burnley,1,1,2,2
2008-08-16,Watford_Charlton_2008,Charlton,1,1,2,2
2008-08-16,Reading_Plymouth_2008,Plymouth,1,1,2,2
2008-08-16,Doncaster_Cardiff_2008,Doncaster,1,1,2,2
2008-08-16,Barnsley_Coventry_2008,Barnsley,1,1,2,2
2008-08-16,Wolves_Sheffield Weds_2008,Wolves,1,1,2,2
2008-08-16,Swansea_Nott'm Forest_2008,Swansea,1,1,2,2
2008-08-16,Doncaster_Cardiff_2008,Cardiff,1,1,2,2
2008-08-16,Bristol City_Derby_2008,Bristol City,1,1,2,2
2008-08-16,Bristol City_Derby_2008,Derby,1,1,2,2
2008-08-16,Norwich_Blackpool_2008,Norwich,1,1,2,2
2008-08-16,Barnsley_Coventry_2008,Coventry,1,1,2,2
2008-08-16,Norwich_Blackpool_2008,Blackpool,1,1,2,2
2008-08-16,Southampton_Birmingham_2008,Southampton,1,1,2,2
2008-08-16,Swansea_Nott'm Forest_2008,Nott'm Forest,1,1,2,2
2008-08-16,Reading_Plymouth_2008,Reading,1,1,2,2
2008-08-16,Preston_Crystal Palace_2008,Crystal Palace,1,1,2,2
2008-08-16,Sheffield United_QPR_2008,QPR,1,1,2,2
2008-08-16,Sheffield United_QPR_2008,Sheffield United,1,1,2,2
2008-08-16,Wolves_Sheffield Weds_2008,Sheffield Weds,1,1,2,2
2008-08-16,Preston_Crystal Palace_2008,Preston,1,1,2,2
2008-08-16,Southampton_Birmingham_2008,Birmingham,1,1,2,2
2008-08-16,Burnley_Ipswich_2008,Ipswich,1,1,2,2
2008-08-23,Coventry_Bristol City_2008,Coventry,2,1,3,3
2008-08-23,Blackpool_Sheffield United_2008,Sheffield United,1,2,3,3
2008-08-23,Charlton_Reading_2008,Charlton,2,1,3,3
2008-08-23,Derby_Southampton_2008,Derby,2,1,3,3
2008-08-23,Charlton_Reading_2008,Reading,1,2,3,3
2008-08-23,Cardiff_Norwich_2008,Cardiff,2,1,3,3
2008-08-23,Ipswich_Wolves_2008,Wolves,1,2,3,3
2008-08-23,QPR_Doncaster_2008,Doncaster,1,2,3,3
2008-08-23,Sheffield Weds_Preston_2008,Sheffield Weds,2,1,3,3
2008-08-23,Crystal Palace_Burnley_2008,Burnley,1,2,3,3
2008-08-23,Sheffield Weds_Preston_2008,Preston,1,2,3,3
2008-08-23,Crystal Palace_Burnley_2008,Crystal Palace,2,1,3,3
2008-08-23,Ipswich_Wolves_2008,Ipswich,2,1,3,3
2008-08-23,QPR_Doncaster_2008,QPR,2,1,3,3
2008-08-23,Birmingham_Barnsley_2008,Barnsley,1,2,3,3
2008-08-23,Plymouth_Swansea_2008,Swansea,1,2,3,3
2008-08-23,Plymouth_Swansea_2008,Plymouth,2,1,3,3
2008-08-23,Nott'm Forest_Watford_2008,Nott'm Forest,2,1,3,3
2008-08-23,Coventry_Bristol City_2008,Bristol City,1,2,3,3
2008-08-23,Derby_Southampton_2008,Southampton,1,2,3,3
2008-08-23,Birmingham_Barnsley_2008,Birmingham,2,1,3,3
2008-08-23,Nott'm Forest_Watford_2008,Watford,1,2,3,3
2008-08-23,Blackpool_Sheffield United_2008,Blackpool,2,1,3,3
2008-08-23,Cardiff_Norwich_2008,Norwich,1,2,3,3
2008-08-30,Wolves_Nott'm Forest_2008,Nott'm Forest,2,2,4,4
2008-08-30,Wolves_Nott'm Forest_2008,Wolves,2,2,4,4
2008-08-30,Reading_Crystal Palace_2008,Reading,2,2,4,4
2008-08-30,Barnsley_Derby_2008,Derby,2,2,4,4
2008-08-30,Swansea_Sheffield Weds_2008,Sheffield Weds,2,2,4,4
2008-08-30,Sheffield United_Cardiff_2008,Cardiff,2,2,4,4
2008-08-30,Doncaster_Coventry_2008,Doncaster,2,2,4,4
2008-08-30,Burnley_Plymouth_2008,Plymouth,2,2,4,4
2008-08-30,Bristol City_QPR_2008,Bristol City,2,2,4,4
2008-08-30,Preston_Charlton_2008,Charlton,2,2,4,4
2008-08-30,Reading_Crystal Palace_2008,Crystal Palace,2,2,4,4
2008-08-30,Bristol City_QPR_2008,QPR,2,2,4,4
2008-08-30,Watford_Ipswich_2008,Watford,2,2,4,4
2008-08-30,Southampton_Blackpool_2008,Blackpool,2,2,4,4
2008-08-30,Norwich_Birmingham_2008,Birmingham,2,2,4,4
2008-08-30,Norwich_Birmingham_2008,Norwich,2,2,4,4
2008-08-30,Barnsley_Derby_2008,Barnsley,2,2,4,4
2008-08-30,Doncaster_Coventry_2008,Coventry,2,2,4,4
2008-08-30,Southampton_Blackpool_2008,Southampton,2,2,4,4
2008-08-30,Burnley_Plymouth_2008,Burnley,2,2,4,4
2008-08-30,Preston_Charlton_2008,Preston,2,2,4,4
2008-08-30,Swansea_Sheffield Weds_2008,Swansea,2,2,4,4
2008-08-30,Sheffield United_Cardiff_2008,Sheffield United,2,2,4,4
2008-08-30,Watford_Ipswich_2008,Ipswich,2,2,4,4
2008-09-13,Plymouth_Norwich_2008,Plymouth,3,2,5,6
2008-09-13,Cardiff_Bristol City_2008,Cardiff,3,2,5,6
2008-09-13,Sheffield Weds_Watford_2008,Sheffield Weds,3,2,5,6
2008-09-13,Cardiff_Bristol City_2008,Bristol City,2,3,5,6
2008-09-13,Charlton_Wolves_2008,Wolves,2,3,5,6
2008-09-13,Blackpool_Barnsley_2008,Barnsley,2,3,5,6
2008-09-13,Charlton_Wolves_2008,Charlton,3,2,5,6
2008-09-13,Birmingham_Doncaster_2008,Birmingham,3,2,5,6
2008-09-13,Coventry_Preston_2008,Preston,2,3,5,6
2008-09-13,Derby_Sheffield United_2008,Derby,3,2,5,6
2008-09-13,Coventry_Preston_2008,Coventry,3,2,5,6
2008-09-13,Ipswich_Reading_2008,Ipswich,3,2,5,6
2008-09-13,Crystal Palace_Swansea_2008,Swansea,2,3,5,6
2008-09-13,Nott'm Forest_Burnley_2008,Burnley,2,3,5,6
2008-09-13,Sheffield Weds_Watford_2008,Watford,2,3,5,6
2008-09-13,Derby_Sheffield United_2008,Sheffield United,2,3,5,6
