Date,idGame,team,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total
2009-08-07,Middlesbrough_Sheffield United_2009,Middlesbrough,1,1,1,1
2009-08-07,Middlesbrough_Sheffield United_2009,Sheffield United,1,1,1,1
2009-08-08,Sheffield Weds_Barnsley_2009,Barnsley,1,1,1,1
2009-08-08,Preston_Bristol City_2009,Bristol City,1,1,1,1
2009-08-08,Derby_Peterboro_2009,Derby,1,1,1,1
2009-08-08,Leicester_Swansea_2009,Leicester,1,1,1,1
2009-08-08,Reading_Nott'm Forest_2009,Nott'm Forest,1,1,1,1
2009-08-08,Reading_Nott'm Forest_2009,Reading,1,1,1,1
2009-08-08,Cardiff_Scunthorpe_2009,Scunthorpe,1,1,1,1
2009-08-08,Cardiff_Scunthorpe_2009,Cardiff,1,1,1,1
2009-08-08,Sheffield Weds_Barnsley_2009,Sheffield Weds,1,1,1,1
2009-08-08,West Brom_Newcastle_2009,West Brom,1,1,1,1
2009-08-08,Derby_Peterboro_2009,Peterboro,1,1,1,1
2009-08-08,Crystal Palace_Plymouth_2009,Crystal Palace,1,1,1,1
2009-08-08,QPR_Blackpool_2009,QPR,1,1,1,1
2009-08-08,Watford_Doncaster_2009,Doncaster,1,1,1,1
2009-08-08,Leicester_Swansea_2009,Swansea,1,1,1,1
2009-08-08,Watford_Doncaster_2009,Watford,1,1,1,1
2009-08-08,QPR_Blackpool_2009,Blackpool,1,1,1,1
2009-08-08,Preston_Bristol City_2009,Preston,1,1,1,1
2009-08-08,Crystal Palace_Plymouth_2009,Plymouth,1,1,1,1
2009-08-08,West Brom_Newcastle_2009,Newcastle,1,1,1,1
2009-08-09,Coventry_Ipswich_2009,Ipswich,1,1,1,1
2009-08-09,Coventry_Ipswich_2009,Coventry,1,1,1,1
2009-08-15,Sheffield United_Watford_2009,Sheffield United,1,1,2,2
2009-08-15,Scunthorpe_Derby_2009,Scunthorpe,1,1,2,2
2009-08-15,Swansea_Middlesbrough_2009,Middlesbrough,1,1,2,2
2009-08-15,Scunthorpe_Derby_2009,Derby,1,1,2,2
2009-08-15,Nott'm Forest_West Brom_2009,West Brom,1,1,2,2
2009-08-15,Nott'm Forest_West Brom_2009,Nott'm Forest,1,1,2,2
2009-08-15,Newcastle_Reading_2009,Reading,1,1,2,2
2009-08-15,Bristol City_Crystal Palace_2009,Bristol City,1,1,2,2
2009-08-15,Doncaster_Preston_2009,Preston,1,1,2,2
2009-08-15,Barnsley_Coventry_2009,Coventry,1,1,2,2
2009-08-15,Peterboro_Sheffield Weds_2009,Sheffield Weds,1,1,2,2
2009-08-15,Bristol City_Crystal Palace_2009,Crystal Palace,1,1,2,2
2009-08-15,Doncaster_Preston_2009,Doncaster,1,1,2,2
2009-08-15,Sheffield United_Watford_2009,Watford,1,1,2,2
2009-08-15,Blackpool_Cardiff_2009,Cardiff,1,1,2,2
2009-08-15,Plymouth_QPR_2009,QPR,1,1,2,2
2009-08-15,Ipswich_Leicester_2009,Ipswich,1,1,2,2
2009-08-15,Newcastle_Reading_2009,Newcastle,1,1,2,2
