Date,idGame,team,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total
2013-08-16,Antalyaspor_Erciyesspor_2013,Antalyaspor,1,1,1,1
2013-08-16,Antalyaspor_Erciyesspor_2013,Erciyesspor,1,1,1,1
2013-08-17,Karabukspor_Kasimpasa_2013,Kasimpasa,1,1,1,1
2013-08-17,Rizespor_Genclerbirligi_2013,Genclerbirligi,1,1,1,1
2013-08-17,Rizespor_Genclerbirligi_2013,Rizespor,1,1,1,1
2013-08-17,Konyaspor_Fenerbahce_2013,Fenerbahce,1,1,1,1
2013-08-17,Karabukspor_Kasimpasa_2013,Karabukspor,1,1,1,1
2013-08-17,Konyaspor_Fenerbahce_2013,Konyaspor,1,1,1,1
2013-08-18,Eskisehirspor_Bursaspor_2013,Bursaspor,1,1,1,1
2013-08-18,Besiktas_Trabzonspor_2013,Besiktas,1,1,1,1
2013-08-18,Akhisar Belediyespor_Elazigspor_2013,Elazigspor,1,1,1,1
2013-08-18,Akhisar Belediyespor_Elazigspor_2013,Akhisar Belediyespor,1,1,1,1
2013-08-18,Eskisehirspor_Bursaspor_2013,Eskisehirspor,1,1,1,1
2013-08-18,Besiktas_Trabzonspor_2013,Trabzonspor,1,1,1,1
2013-08-19,Galatasaray_Gaziantepspor_2013,Gaziantepspor,1,1,1,1
2013-08-19,Galatasaray_Gaziantepspor_2013,Galatasaray,1,1,1,1
2013-08-19,Kayserispor_Sivasspor_2013,Sivasspor,1,1,1,1
2013-08-19,Kayserispor_Sivasspor_2013,Kayserispor,1,1,1,1
2013-08-23,Genclerbirligi_Akhisar Belediyespor_2013,Akhisar Belediyespor,1,1,2,2
2013-08-23,Genclerbirligi_Akhisar Belediyespor_2013,Genclerbirligi,1,1,2,2
2013-08-24,Gaziantepspor_Antalyaspor_2013,Gaziantepspor,1,1,2,2
2013-08-24,Gaziantepspor_Antalyaspor_2013,Antalyaspor,1,1,2,2
2013-08-24,Fenerbahce_Eskisehirspor_2013,Eskisehirspor,1,1,2,2
2013-08-24,Kasimpasa_Kayserispor_2013,Kayserispor,1,1,2,2
2013-08-24,Fenerbahce_Eskisehirspor_2013,Fenerbahce,1,1,2,2
2013-08-24,Kasimpasa_Kayserispor_2013,Kasimpasa,1,1,2,2
2013-08-25,Sivasspor_Konyaspor_2013,Sivasspor,1,1,2,2
2013-08-25,Bursaspor_Galatasaray_2013,Galatasaray,1,1,2,2
2013-08-25,Elazigspor_Karabukspor_2013,Karabukspor,1,1,2,2
2013-08-25,Elazigspor_Karabukspor_2013,Elazigspor,1,1,2,2
2013-08-25,Bursaspor_Galatasaray_2013,Bursaspor,1,1,2,2
2013-08-25,Sivasspor_Konyaspor_2013,Konyaspor,1,1,2,2
2013-08-26,Trabzonspor_Rizespor_2013,Trabzonspor,1,1,2,2
2013-08-26,Erciyesspor_Besiktas_2013,Besiktas,1,1,2,2
2013-08-26,Erciyesspor_Besiktas_2013,Erciyesspor,1,1,2,2
2013-08-26,Trabzonspor_Rizespor_2013,Rizespor,1,1,2,2
2013-08-30,Konyaspor_Kasimpasa_2013,Kasimpasa,1,2,3,3
2013-08-30,Konyaspor_Kasimpasa_2013,Konyaspor,2,1,3,3
2013-08-30,Eskisehirspor_Galatasaray_2013,Eskisehirspor,2,1,3,3
2013-08-30,Eskisehirspor_Galatasaray_2013,Galatasaray,1,2,3,3
2013-08-31,Fenerbahce_Sivasspor_2013,Sivasspor,1,2,3,3
2013-08-31,Fenerbahce_Sivasspor_2013,Fenerbahce,2,1,3,3
2013-08-31,Kayserispor_Elazigspor_2013,Elazigspor,1,2,3,3
2013-08-31,Antalyaspor_Bursaspor_2013,Bursaspor,1,2,3,3
2013-08-31,Antalyaspor_Bursaspor_2013,Antalyaspor,2,1,3,3
2013-08-31,Kayserispor_Elazigspor_2013,Kayserispor,2,1,3,3
2013-09-01,Karabukspor_Genclerbirligi_2013,Genclerbirligi,1,2,3,3
2013-09-01,Rizespor_Erciyesspor_2013,Erciyesspor,1,2,3,3
2013-09-01,Akhisar Belediyespor_Trabzonspor_2013,Trabzonspor,1,2,3,3
2013-09-01,Akhisar Belediyespor_Trabzonspor_2013,Akhisar Belediyespor,2,1,3,3
2013-09-01,Rizespor_Erciyesspor_2013,Rizespor,2,1,3,3
2013-09-01,Besiktas_Gaziantepspor_2013,Besiktas,2,1,3,3
2013-09-01,Karabukspor_Genclerbirligi_2013,Karabukspor,2,1,3,3
2013-09-01,Besiktas_Gaziantepspor_2013,Gaziantepspor,1,2,3,3
2013-09-13,Galatasaray_Antalyaspor_2013,Antalyaspor,2,2,4,5
2013-09-13,Galatasaray_Antalyaspor_2013,Galatasaray,2,2,4,5
2013-09-14,Trabzonspor_Karabukspor_2013,Karabukspor,2,2,4,5
2013-09-14,Trabzonspor_Karabukspor_2013,Trabzonspor,2,2,4,5
2013-09-14,Erciyesspor_Akhisar Belediyespor_2013,Erciyesspor,2,2,4,5
2013-09-14,Gaziantepspor_Rizespor_2013,Rizespor,2,2,4,5
2013-09-14,Gaziantepspor_Rizespor_2013,Gaziantepspor,2,2,4,5
2013-09-14,Erciyesspor_Akhisar Belediyespor_2013,Akhisar Belediyespor,2,2,4,5
2013-09-15,Bursaspor_Besiktas_2013,Bursaspor,2,2,4,5
2013-09-15,Sivasspor_Eskisehirspor_2013,Eskisehirspor,2,2,4,5
2013-09-15,Bursaspor_Besiktas_2013,Besiktas,2,2,4,5
2013-09-15,Sivasspor_Eskisehirspor_2013,Sivasspor,2,2,4,5
2013-09-15,Genclerbirligi_Kayserispor_2013,Kayserispor,2,2,4,5
2013-09-15,Genclerbirligi_Kayserispor_2013,Genclerbirligi,2,2,4,5
2013-09-15,Elazigspor_Konyaspor_2013,Konyaspor,2,2,4,5
2013-09-15,Elazigspor_Konyaspor_2013,Elazigspor,2,2,4,5
2013-09-16,Kasimpasa_Fenerbahce_2013,Kasimpasa,2,2,4,5
2013-09-16,Kasimpasa_Fenerbahce_2013,Fenerbahce,2,2,4,5
2013-09-20,Karabukspor_Erciyesspor_2013,Karabukspor,3,2,5,6
2013-09-20,Karabukspor_Erciyesspor_2013,Erciyesspor,2,3,5,6
2013-09-20,Akhisar Belediyespor_Gaziantepspor_2013,Akhisar Belediyespor,3,2,5,6
2013-09-20,Akhisar Belediyespor_Gaziantepspor_2013,Gaziantepspor,2,3,5,6
2013-09-21,Fenerbahce_Elazigspor_2013,Fenerbahce,3,2,5,6
2013-09-21,Konyaspor_Genclerbirligi_2013,Konyaspor,3,2,5,6
2013-09-21,Konyaspor_Genclerbirligi_2013,Genclerbirligi,2,3,5,6
2013-09-21,Fenerbahce_Elazigspor_2013,Elazigspor,2,3,5,6
2013-09-21,Sivasspor_Kasimpasa_2013,Sivasspor,3,2,5,6
2013-09-21,Eskisehirspor_Antalyaspor_2013,Eskisehirspor,3,2,5,6
2013-09-21,Sivasspor_Kasimpasa_2013,Kasimpasa,2,3,5,6
2013-09-21,Eskisehirspor_Antalyaspor_2013,Antalyaspor,2,3,5,6
2013-09-22,Besiktas_Galatasaray_2013,Galatasaray,2,3,5,6
2013-09-22,Rizespor_Bursaspor_2013,Rizespor,3,2,5,6
2013-09-22,Besiktas_Galatasaray_2013,Besiktas,3,2,5,6
2013-09-22,Rizespor_Bursaspor_2013,Bursaspor,2,3,5,6
2013-09-23,Kayserispor_Trabzonspor_2013,Kayserispor,3,2,5,6
2013-09-23,Kayserispor_Trabzonspor_2013,Trabzonspor,2,3,5,6
2013-09-27,Bursaspor_Akhisar Belediyespor_2013,Akhisar Belediyespor,3,3,6,7
2013-09-27,Bursaspor_Akhisar Belediyespor_2013,Bursaspor,3,3,6,7
2013-09-28,Gaziantepspor_Karabukspor_2013,Karabukspor,3,3,6,7
2013-09-28,Gaziantepspor_Karabukspor_2013,Gaziantepspor,3,3,6,7
