Date,idGame,team,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total
2020-09-11,Rizespor_Fenerbahce_2020,Fenerbahce,1,1,1,1
2020-09-11,Rizespor_Fenerbahce_2020,Rizespor,1,1,1,1
2020-09-12,Goztep_Denizlispor_2020,Denizlispor,1,1,1,1
2020-09-12,Sivasspor_Alanyaspor_2020,Alanyaspor,1,1,1,1
2020-09-12,Karagumruk_Yeni Malatyaspor_2020,Karagumruk,1,1,1,1
2020-09-12,Karagumruk_Yeni Malatyaspor_2020,Yeni Malatyaspor,1,1,1,1
2020-09-12,Goztep_Denizlispor_2020,Goztep,1,1,1,1
2020-09-12,Galatasaray_Gaziantep_2020,Gaziantep,1,1,1,1
2020-09-12,Sivasspor_Alanyaspor_2020,Sivasspor,1,1,1,1
2020-09-12,Galatasaray_Gaziantep_2020,Galatasaray,1,1,1,1
2020-09-13,Antalyaspor_Genclerbirligi_2020,Antalyaspor,1,1,1,1
2020-09-13,Kayserispor_Kasimpasa_2020,Kasimpasa,1,1,1,1
2020-09-13,Trabzonspor_Besiktas_2020,Besiktas,1,1,1,1
2020-09-13,Trabzonspor_Besiktas_2020,Trabzonspor,1,1,1,1
2020-09-13,Antalyaspor_Genclerbirligi_2020,Genclerbirligi,1,1,1,1
2020-09-13,Kayserispor_Kasimpasa_2020,Kayserispor,1,1,1,1
2020-09-13,Ankaragucu_Erzurum BB_2020,Ankaragucu,1,1,1,1
2020-09-13,Ankaragucu_Erzurum BB_2020,Erzurum BB,1,1,1,1
2020-09-14,Hatayspor_Buyuksehyr_2020,Hatayspor,1,1,1,1
2020-09-14,Hatayspor_Buyuksehyr_2020,Buyuksehyr,1,1,1,1
2020-09-18,Yeni Malatyaspor_Goztep_2020,Goztep,1,1,2,2
2020-09-18,Yeni Malatyaspor_Goztep_2020,Yeni Malatyaspor,1,1,2,2
2020-09-19,Besiktas_Antalyaspor_2020,Antalyaspor,1,1,2,2
2020-09-19,Genclerbirligi_Konyaspor_2020,Genclerbirligi,1,1,2,2
2020-09-19,Besiktas_Antalyaspor_2020,Besiktas,1,1,2,2
2020-09-19,Denizlispor_Trabzonspor_2020,Trabzonspor,1,1,2,2
2020-09-19,Alanyaspor_Kayserispor_2020,Alanyaspor,1,1,2,2
2020-09-19,Alanyaspor_Kayserispor_2020,Kayserispor,1,1,2,2
2020-09-19,Denizlispor_Trabzonspor_2020,Denizlispor,1,1,2,2
2020-09-19,Genclerbirligi_Konyaspor_2020,Konyaspor,1,1,1,2
2020-09-20,Gaziantep_Karagumruk_2020,Karagumruk,1,1,2,2
2020-09-20,Erzurum BB_Sivasspor_2020,Sivasspor,1,1,2,2
2020-09-20,Buyuksehyr_Galatasaray_2020,Buyuksehyr,1,1,2,2
2020-09-20,Buyuksehyr_Galatasaray_2020,Galatasaray,1,1,2,2
2020-09-20,Gaziantep_Karagumruk_2020,Gaziantep,1,1,2,2
2020-09-20,Erzurum BB_Sivasspor_2020,Erzurum BB,1,1,2,2
2020-09-20,Kasimpasa_Rizespor_2020,Kasimpasa,1,1,2,2
2020-09-20,Kasimpasa_Rizespor_2020,Rizespor,1,1,2,2
2020-09-21,Fenerbahce_Hatayspor_2020,Fenerbahce,1,1,2,2
2020-09-21,Fenerbahce_Hatayspor_2020,Hatayspor,1,1,2,2
2020-09-25,Karagumruk_Buyuksehyr_2020,Buyuksehyr,1,2,3,3
2020-09-25,Karagumruk_Buyuksehyr_2020,Karagumruk,2,1,3,3
2020-09-26,Hatayspor_Kasimpasa_2020,Hatayspor,2,1,3,3
2020-09-26,Kayserispor_Erzurum BB_2020,Erzurum BB,1,2,3,3
2020-09-26,Trabzonspor_Yeni Malatyaspor_2020,Yeni Malatyaspor,1,2,3,3
2020-09-26,Kayserispor_Erzurum BB_2020,Kayserispor,2,1,3,3
