Date,idGame,team,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total
2016-08-19,Adanaspor_Bursaspor_2016,Adanaspor,1,1,1,1
2016-08-19,Adanaspor_Bursaspor_2016,Bursaspor,1,1,1,1
2016-08-20,Rizespor_Konyaspor_2016,Konyaspor,1,1,1,1
2016-08-20,Besiktas_Alanyaspor_2016,Alanyaspor,1,1,1,1
2016-08-20,Trabzonspor_Kasimpasa_2016,Trabzonspor,1,1,1,1
2016-08-20,Besiktas_Alanyaspor_2016,Besiktas,1,1,1,1
2016-08-20,Trabzonspor_Kasimpasa_2016,Kasimpasa,1,1,1,1
2016-08-20,Rizespor_Konyaspor_2016,Rizespor,1,1,1,1
2016-08-21,Genclerbirligi_Gaziantepspor_2016,Gaziantepspor,1,1,1,1
2016-08-21,Buyuksehyr_Fenerbahce_2016,Buyuksehyr,1,1,1,1
2016-08-21,Antalyaspor_Osmanlispor_2016,Osmanlispor,1,1,1,1
2016-08-21,Genclerbirligi_Gaziantepspor_2016,Genclerbirligi,1,1,1,1
2016-08-21,Buyuksehyr_Fenerbahce_2016,Fenerbahce,1,1,1,1
2016-08-21,Kayserispor_Akhisar Belediyespor_2016,Akhisar Belediyespor,1,1,1,1
2016-08-21,Antalyaspor_Osmanlispor_2016,Antalyaspor,1,1,1,1
2016-08-21,Kayserispor_Akhisar Belediyespor_2016,Kayserispor,1,1,1,1
2016-08-22,Galatasaray_Karabukspor_2016,Galatasaray,1,1,1,1
2016-08-22,Galatasaray_Karabukspor_2016,Karabukspor,1,1,1,1
2016-08-26,Alanyaspor_Antalyaspor_2016,Alanyaspor,1,1,2,2
2016-08-26,Alanyaspor_Antalyaspor_2016,Antalyaspor,1,1,2,2
2016-08-26,Konyaspor_Besiktas_2016,Besiktas,1,1,2,2
2016-08-26,Konyaspor_Besiktas_2016,Konyaspor,1,1,2,2
2016-08-27,Akhisar Belediyespor_Galatasaray_2016,Akhisar Belediyespor,1,1,2,2
2016-08-27,Akhisar Belediyespor_Galatasaray_2016,Galatasaray,1,1,2,2
2016-08-27,Gaziantepspor_Trabzonspor_2016,Gaziantepspor,1,1,2,2
2016-08-27,Kasimpasa_Adanaspor_2016,Kasimpasa,1,1,2,2
2016-08-27,Kasimpasa_Adanaspor_2016,Adanaspor,1,1,2,2
2016-08-27,Gaziantepspor_Trabzonspor_2016,Trabzonspor,1,1,2,2
2016-08-28,Fenerbahce_Kayserispor_2016,Fenerbahce,1,1,2,2
2016-08-28,Osmanlispor_Genclerbirligi_2016,Genclerbirligi,1,1,2,2
2016-08-28,Bursaspor_Buyuksehyr_2016,Buyuksehyr,1,1,2,2
2016-08-28,Bursaspor_Buyuksehyr_2016,Bursaspor,1,1,2,2
2016-08-28,Osmanlispor_Genclerbirligi_2016,Osmanlispor,1,1,2,2
2016-08-28,Fenerbahce_Kayserispor_2016,Kayserispor,1,1,2,2
2016-08-28,Karabukspor_Rizespor_2016,Rizespor,1,1,2,2
2016-08-28,Karabukspor_Rizespor_2016,Karabukspor,1,1,2,2
2016-09-10,Besiktas_Karabukspor_2016,Karabukspor,1,2,3,4
2016-09-10,Adanaspor_Gaziantepspor_2016,Gaziantepspor,1,2,3,4
2016-09-10,Genclerbirligi_Alanyaspor_2016,Alanyaspor,1,2,3,4
2016-09-10,Buyuksehyr_Kasimpasa_2016,Buyuksehyr,2,1,3,4
2016-09-10,Buyuksehyr_Kasimpasa_2016,Kasimpasa,1,2,3,4
2016-09-10,Besiktas_Karabukspor_2016,Besiktas,2,1,3,4
2016-09-10,Adanaspor_Gaziantepspor_2016,Adanaspor,2,1,3,4
2016-09-10,Kayserispor_Galatasaray_2016,Galatasaray,1,2,3,4
2016-09-10,Kayserispor_Galatasaray_2016,Kayserispor,2,1,3,4
2016-09-10,Genclerbirligi_Alanyaspor_2016,Genclerbirligi,2,1,3,4
2016-09-11,Trabzonspor_Osmanlispor_2016,Trabzonspor,2,1,3,4
2016-09-11,Rizespor_Akhisar Belediyespor_2016,Akhisar Belediyespor,1,2,3,4
2016-09-11,Rizespor_Akhisar Belediyespor_2016,Rizespor,2,1,3,4
2016-09-11,Fenerbahce_Bursaspor_2016,Fenerbahce,2,1,3,4
2016-09-11,Antalyaspor_Konyaspor_2016,Antalyaspor,2,1,3,4
2016-09-11,Antalyaspor_Konyaspor_2016,Konyaspor,1,2,3,4
2016-09-11,Fenerbahce_Bursaspor_2016,Bursaspor,1,2,3,4
2016-09-11,Trabzonspor_Osmanlispor_2016,Osmanlispor,1,2,3,4
2016-09-16,Karabukspor_Antalyaspor_2016,Antalyaspor,2,2,4,5
2016-09-16,Bursaspor_Kayserispor_2016,Kayserispor,2,2,4,5
2016-09-16,Bursaspor_Kayserispor_2016,Bursaspor,2,2,4,5
2016-09-16,Karabukspor_Antalyaspor_2016,Karabukspor,2,2,4,5
2016-09-17,Galatasaray_Rizespor_2016,Galatasaray,2,2,4,5
2016-09-17,Alanyaspor_Trabzonspor_2016,Trabzonspor,2,2,4,5
2016-09-17,Alanyaspor_Trabzonspor_2016,Alanyaspor,2,2,4,5
2016-09-17,Galatasaray_Rizespor_2016,Rizespor,2,2,4,5
2016-09-18,Gaziantepspor_Buyuksehyr_2016,Gaziantepspor,2,2,4,5
2016-09-18,Konyaspor_Genclerbirligi_2016,Konyaspor,2,2,4,5
2016-09-18,Konyaspor_Genclerbirligi_2016,Genclerbirligi,2,2,4,5
2016-09-18,Osmanlispor_Adanaspor_2016,Osmanlispor,2,2,4,5
2016-09-18,Osmanlispor_Adanaspor_2016,Adanaspor,2,2,4,5
2016-09-18,Gaziantepspor_Buyuksehyr_2016,Buyuksehyr,2,2,4,5
2016-09-18,Akhisar Belediyespor_Besiktas_2016,Besiktas,2,2,4,5
2016-09-18,Akhisar Belediyespor_Besiktas_2016,Akhisar Belediyespor,2,2,4,5
2016-09-19,Kasimpasa_Fenerbahce_2016,Kasimpasa,2,2,4,5
2016-09-19,Kasimpasa_Fenerbahce_2016,Fenerbahce,2,2,4,5
2016-09-23,Antalyaspor_Akhisar Belediyespor_2016,Akhisar Belediyespor,2,3,5,6
2016-09-23,Antalyaspor_Akhisar Belediyespor_2016,Antalyaspor,3,2,5,6
2016-09-24,Besiktas_Galatasaray_2016,Galatasaray,2,3,5,6
2016-09-24,Besiktas_Galatasaray_2016,Besiktas,3,2,5,6
2016-09-24,Trabzonspor_Konyaspor_2016,Konyaspor,2,3,5,6
2016-09-24,Trabzonspor_Konyaspor_2016,Trabzonspor,3,2,5,6
2016-09-24,Buyuksehyr_Osmanlispor_2016,Osmanlispor,2,3,5,6
2016-09-24,Buyuksehyr_Osmanlispor_2016,Buyuksehyr,3,2,5,6
2016-09-25,Bursaspor_Kasimpasa_2016,Bursaspor,3,2,5,6
2016-09-25,Genclerbirligi_Karabukspor_2016,Karabukspor,2,3,5,6
2016-09-25,Kayserispor_Rizespor_2016,Kayserispor,3,2,5,6
2016-09-25,Fenerbahce_Gaziantepspor_2016,Fenerbahce,3,2,5,6
2016-09-25,Bursaspor_Kasimpasa_2016,Kasimpasa,2,3,5,6
2016-09-25,Fenerbahce_Gaziantepspor_2016,Gaziantepspor,2,3,5,6
2016-09-25,Genclerbirligi_Karabukspor_2016,Genclerbirligi,3,2,5,6
