year,team,home_away_total,type_rating,points,game_id,date
2013,Arsenal,total,dynamic_ft_total,0,Arsenal_Aston Villa_2013,2013-08-17
2013,Arsenal,total,dynamic_ft_total,3,Fulham_Arsenal_2013,2013-08-24
2013,Arsenal,total,dynamic_ft_total,3,Arsenal_Tottenham_2013,2013-09-01
2013,Arsenal,total,dynamic_ft_total,3,Sunderland_Arsenal_2013,2013-09-14
2013,Arsenal,total,dynamic_ft_total,3,Arsenal_Stoke_2013,2013-09-22
2013,Arsenal,total,dynamic_ft_total,3,Swansea_Arsenal_2013,2013-09-28
2013,Arsenal,total,dynamic_ft_total,1,West Brom_Arsenal_2013,2013-10-06
2013,Arsenal,total,dynamic_ft_total,3,Arsenal_Norwich_2013,2013-10-19
2013,Arsenal,total,dynamic_ft_total,3,Crystal Palace_Arsenal_2013,2013-10-26
2013,Arsenal,total,dynamic_ft_total,3,Arsenal_Liverpool_2013,2013-11-02
2013,Arsenal,total,dynamic_ft_total,0,Man United_Arsenal_2013,2013-11-10
2013,Arsenal,total,dynamic_ft_total,3,Arsenal_Southampton_2013,2013-11-23
2013,Arsenal,total,dynamic_ft_total,3,Cardiff_Arsenal_2013,2013-11-30
2013,Arsenal,total,dynamic_ft_total,3,Arsenal_Hull_2013,2013-12-04
2013,Arsenal,total,dynamic_ft_total,1,Arsenal_Everton_2013,2013-12-08
2013,Arsenal,total,dynamic_ft_total,0,Man City_Arsenal_2013,2013-12-14
2013,Arsenal,total,dynamic_ft_total,1,Arsenal_Chelsea_2013,2013-12-23
2013,Arsenal,total,dynamic_ft_total,3,West Ham_Arsenal_2013,2013-12-26
2013,Arsenal,total,dynamic_ft_total,3,Newcastle_Arsenal_2013,2013-12-29
2013,Arsenal,total,dynamic_ft_total,3,Arsenal_Cardiff_2013,2014-01-01
2013,Arsenal,total,dynamic_ft_total,3,Aston Villa_Arsenal_2013,2014-01-13
2013,Arsenal,total,dynamic_ft_total,3,Arsenal_Fulham_2013,2014-01-18
2013,Arsenal,total,dynamic_ft_total,1,Southampton_Arsenal_2013,2014-01-28
2013,Arsenal,total,dynamic_ft_total,3,Arsenal_Crystal Palace_2013,2014-02-02
2013,Arsenal,total,dynamic_ft_total,0,Liverpool_Arsenal_2013,2014-02-08
2013,Arsenal,total,dynamic_ft_total,1,Arsenal_Man United_2013,2014-02-12
2013,Arsenal,total,dynamic_ft_total,3,Arsenal_Sunderland_2013,2014-02-22
2013,Arsenal,total,dynamic_ft_total,0,Stoke_Arsenal_2013,2014-03-01
2013,Arsenal,total,dynamic_ft_total,3,Tottenham_Arsenal_2013,2014-03-16
2013,Arsenal,total,dynamic_ft_total,0,Chelsea_Arsenal_2013,2014-03-22
2013,Arsenal,total,dynamic_ft_total,1,Arsenal_Swansea_2013,2014-03-25
2013,Arsenal,total,dynamic_ft_total,1,Arsenal_Man City_2013,2014-03-29
2013,Arsenal,total,dynamic_ft_total,0,Everton_Arsenal_2013,2014-04-06
2013,Arsenal,total,dynamic_ft_total,3,Arsenal_West Ham_2013,2014-04-15
2013,Arsenal,total,dynamic_ft_total,3,Hull_Arsenal_2013,2014-04-20
2013,Arsenal,total,dynamic_ft_total,3,Arsenal_Newcastle_2013,2014-04-28
2013,Arsenal,total,dynamic_ft_total,3,Arsenal_West Brom_2013,2014-05-04
2013,Arsenal,total,dynamic_ft_total,3,Norwich_Arsenal_2013,2014-05-11
2013,Arsenal,home,dynamic_ft_home,0,Arsenal_Aston Villa_2013,2013-08-17
2013,Arsenal,home,dynamic_ft_home,3,Arsenal_Tottenham_2013,2013-09-01
2013,Arsenal,home,dynamic_ft_home,3,Arsenal_Stoke_2013,2013-09-22
2013,Arsenal,home,dynamic_ft_home,3,Arsenal_Norwich_2013,2013-10-19
2013,Arsenal,home,dynamic_ft_home,3,Arsenal_Liverpool_2013,2013-11-02
2013,Arsenal,home,dynamic_ft_home,3,Arsenal_Southampton_2013,2013-11-23
2013,Arsenal,home,dynamic_ft_home,3,Arsenal_Hull_2013,2013-12-04
2013,Arsenal,home,dynamic_ft_home,1,Arsenal_Everton_2013,2013-12-08
2013,Arsenal,home,dynamic_ft_home,1,Arsenal_Chelsea_2013,2013-12-23
2013,Arsenal,home,dynamic_ft_home,3,Arsenal_Cardiff_2013,2014-01-01
2013,Arsenal,home,dynamic_ft_home,3,Arsenal_Fulham_2013,2014-01-18
2013,Arsenal,home,dynamic_ft_home,3,Arsenal_Crystal Palace_2013,2014-02-02
2013,Arsenal,home,dynamic_ft_home,1,Arsenal_Man United_2013,2014-02-12
2013,Arsenal,home,dynamic_ft_home,3,Arsenal_Sunderland_2013,2014-02-22
2013,Arsenal,home,dynamic_ft_home,1,Arsenal_Swansea_2013,2014-03-25
2013,Arsenal,home,dynamic_ft_home,1,Arsenal_Man City_2013,2014-03-29
2013,Arsenal,home,dynamic_ft_home,3,Arsenal_West Ham_2013,2014-04-15
2013,Arsenal,home,dynamic_ft_home,3,Arsenal_Newcastle_2013,2014-04-28
2013,Arsenal,home,dynamic_ft_home,3,Arsenal_West Brom_2013,2014-05-04
2013,Arsenal,away,dynamic_ft_away,3,Fulham_Arsenal_2013,2013-08-24
2013,Arsenal,away,dynamic_ft_away,3,Sunderland_Arsenal_2013,2013-09-14
2013,Arsenal,away,dynamic_ft_away,3,Swansea_Arsenal_2013,2013-09-28
2013,Arsenal,away,dynamic_ft_away,1,West Brom_Arsenal_2013,2013-10-06
2013,Arsenal,away,dynamic_ft_away,3,Crystal Palace_Arsenal_2013,2013-10-26
2013,Arsenal,away,dynamic_ft_away,0,Man United_Arsenal_2013,2013-11-10
2013,Arsenal,away,dynamic_ft_away,3,Cardiff_Arsenal_2013,2013-11-30
2013,Arsenal,away,dynamic_ft_away,0,Man City_Arsenal_2013,2013-12-14
2013,Arsenal,away,dynamic_ft_away,3,West Ham_Arsenal_2013,2013-12-26
2013,Arsenal,away,dynamic_ft_away,3,Newcastle_Arsenal_2013,2013-12-29
2013,Arsenal,away,dynamic_ft_away,3,Aston Villa_Arsenal_2013,2014-01-13
2013,Arsenal,away,dynamic_ft_away,1,Southampton_Arsenal_2013,2014-01-28
2013,Arsenal,away,dynamic_ft_away,0,Liverpool_Arsenal_2013,2014-02-08
2013,Arsenal,away,dynamic_ft_away,0,Stoke_Arsenal_2013,2014-03-01
2013,Arsenal,away,dynamic_ft_away,3,Tottenham_Arsenal_2013,2014-03-16
