,HTHG,Div,AwayTeam,FTR,HTAG,Date,HTR,HomeTeam,FTHG,FTAG,idGame
0,0.0,T1,Erciyesspor,D,0.0,2013-08-16,D,Antalyaspor,0.0,0.0,Antalyaspor_Erciyesspor_2013
1,1.0,T1,Kasimpasa,H,0.0,2013-08-17,H,Karabukspor,2.0,0.0,Karabukspor_Kasimpasa_2013
2,0.0,T1,Fenerbahce,H,2.0,2013-08-17,A,Konyaspor,3.0,2.0,Konyaspor_Fenerbahce_2013
3,1.0,T1,Genclerbirligi,H,0.0,2013-08-17,H,Rizespor,1.0,0.0,Rizespor_Genclerbirligi_2013
4,1.0,T1,Elazigspor,H,1.0,2013-08-18,D,Akhisar Belediyespor,3.0,1.0,Akhisar Belediyespor_Elazigspor_2013
5,0.0,T1,Trabzonspor,H,0.0,2013-08-18,D,Besiktas,2.0,0.0,Besiktas_Trabzonspor_2013
6,0.0,T1,Bursaspor,H,0.0,2013-08-18,D,Eskisehirspor,2.0,0.0,Eskisehirspor_Bursaspor_2013
7,1.0,T1,Gaziantepspor,H,0.0,2013-08-19,H,Galatasaray,2.0,1.0,Galatasaray_Gaziantepspor_2013
8,0.0,T1,Sivasspor,H,0.0,2013-08-19,D,Kayserispor,1.0,0.0,Kayserispor_Sivasspor_2013
9,2.0,T1,Akhisar Belediyespor,H,0.0,2013-08-23,H,Genclerbirligi,3.0,0.0,Genclerbirligi_Akhisar Belediyespor_2013
10,0.0,T1,Eskisehirspor,H,0.0,2013-08-24,D,Fenerbahce,1.0,0.0,Fenerbahce_Eskisehirspor_2013
11,0.0,T1,Antalyaspor,D,0.0,2013-08-24,D,Gaziantepspor,0.0,0.0,Gaziantepspor_Antalyaspor_2013
12,2.0,T1,Kayserispor,H,0.0,2013-08-24,H,Kasimpasa,3.0,1.0,Kasimpasa_Kayserispor_2013
13,0.0,T1,Galatasaray,D,1.0,2013-08-25,A,Bursaspor,1.0,1.0,Bursaspor_Galatasaray_2013
14,1.0,T1,Karabukspor,D,1.0,2013-08-25,D,Elazigspor,2.0,2.0,Elazigspor_Karabukspor_2013
15,0.0,T1,Konyaspor,H,0.0,2013-08-25,D,Sivasspor,2.0,0.0,Sivasspor_Konyaspor_2013
16,2.0,T1,Besiktas,A,1.0,2013-08-26,H,Erciyesspor,2.0,4.0,Erciyesspor_Besiktas_2013
17,1.0,T1,Rizespor,H,1.0,2013-08-26,D,Trabzonspor,2.0,1.0,Trabzonspor_Rizespor_2013
18,0.0,T1,Galatasaray,D,0.0,2013-08-30,D,Eskisehirspor,0.0,0.0,Eskisehirspor_Galatasaray_2013
19,1.0,T1,Kasimpasa,A,0.0,2013-08-30,H,Konyaspor,1.0,2.0,Konyaspor_Kasimpasa_2013
20,1.0,T1,Bursaspor,A,1.0,2013-08-31,D,Antalyaspor,1.0,2.0,Antalyaspor_Bursaspor_2013
21,3.0,T1,Sivasspor,H,0.0,2013-08-31,H,Fenerbahce,5.0,2.0,Fenerbahce_Sivasspor_2013
22,0.0,T1,Elazigspor,A,3.0,2013-08-31,A,Kayserispor,1.0,3.0,Kayserispor_Elazigspor_2013
23,1.0,T1,Trabzonspor,H,0.0,2013-09-01,H,Akhisar Belediyespor,3.0,0.0,Akhisar Belediyespor_Trabzonspor_2013
24,2.0,T1,Gaziantepspor,H,0.0,2013-09-01,H,Besiktas,2.0,0.0,Besiktas_Gaziantepspor_2013
25,0.0,T1,Genclerbirligi,H,0.0,2013-09-01,D,Karabukspor,1.0,0.0,Karabukspor_Genclerbirligi_2013
