,HTHG,Div,AwayTeam,FTR,HTAG,Date,HTR,HomeTeam,FTHG,FTAG,idGame
0,0,T1,Akhisar Belediyespor,A,0,2012-08-17,D,Eskisehirspor,0,1,Eskisehirspor_Akhisar Belediyespor_2012
1,0,T1,Fenerbahce,D,0,2012-08-18,D,Elazigspor,1,1,Elazigspor_Fenerbahce_2012
2,0,T1,Sivasspor,A,0,2012-08-18,D,Gaziantepspor,0,1,Gaziantepspor_Sivasspor_2012
3,0,T1,Trabzonspor,D,1,2012-08-18,A,Karabukspor,1,1,Karabukspor_Trabzonspor_2012
4,0,T1,Besiktas,D,0,2012-08-19,D,Buyuksehyr,1,1,Buyuksehyr_Besiktas_2012
5,0,T1,Bursaspor,A,1,2012-08-19,A,Kayserispor,0,1,Kayserispor_Bursaspor_2012
6,0,T1,Orduspor,D,0,2012-08-19,D,Mersin Idman Yurdu,0,0,Mersin Idman Yurdu_Orduspor_2012
7,1,T1,Kasimpasa,H,0,2012-08-20,H,Galatasaray,2,1,Galatasaray_Kasimpasa_2012
8,0,T1,Antalyaspor,H,0,2012-08-20,D,Genclerbirligi,3,1,Genclerbirligi_Antalyaspor_2012
9,1,T1,Karabukspor,H,1,2012-08-24,D,Kasimpasa,2,1,Kasimpasa_Karabukspor_2012
10,0,T1,Genclerbirligi,D,0,2012-08-25,D,Akhisar Belediyespor,0,0,Akhisar Belediyespor_Genclerbirligi_2012
11,1,T1,Gaziantepspor,H,0,2012-08-25,H,Fenerbahce,3,0,Fenerbahce_Gaziantepspor_2012
12,2,T1,Eskisehirspor,H,0,2012-08-25,H,Orduspor,2,0,Orduspor_Eskisehirspor_2012
13,3,T1,Mersin Idman Yurdu,D,2,2012-08-25,H,Sivasspor,3,3,Sivasspor_Mersin Idman Yurdu_2012
14,2,T1,Galatasaray,D,2,2012-08-26,D,Besiktas,3,3,Besiktas_Galatasaray_2012
15,0,T1,Buyuksehyr,A,0,2012-08-26,D,Bursaspor,0,1,Bursaspor_Buyuksehyr_2012
16,1,T1,Elazigspor,H,0,2012-08-26,H,Trabzonspor,2,0,Trabzonspor_Elazigspor_2012
17,0,T1,Kayserispor,H,0,2012-08-27,D,Antalyaspor,3,0,Antalyaspor_Kayserispor_2012
18,0,T1,Orduspor,D,1,2012-08-31,A,Genclerbirligi,1,1,Genclerbirligi_Orduspor_2012
19,1,T1,Eskisehirspor,A,2,2012-08-31,A,Mersin Idman Yurdu,1,3,Mersin Idman Yurdu_Eskisehirspor_2012
20,0,T1,Antalyaspor,A,1,2012-09-01,A,Buyuksehyr,0,1,Buyuksehyr_Antalyaspor_2012
21,0,T1,Kasimpasa,A,1,2012-09-01,A,Elazigspor,0,3,Elazigspor_Kasimpasa_2012
22,0,T1,Besiktas,A,3,2012-09-01,A,Karabukspor,0,3,Karabukspor_Besiktas_2012
23,1,T1,Akhisar Belediyespor,D,0,2012-09-01,H,Kayserispor,1,1,Kayserispor_Akhisar Belediyespor_2012
24,1,T1,Bursaspor,H,0,2012-09-02,H,Galatasaray,3,2,Galatasaray_Bursaspor_2012
25,0,T1,Trabzonspor,H,0,2012-09-02,D,Gaziantepspor,1,0,Gaziantepspor_Trabzonspor_2012
26,0,T1,Fenerbahce,D,0,2012-09-02,D,Sivasspor,0,0,Sivasspor_Fenerbahce_2012
27,0,T1,Galatasaray,A,2,2012-09-15,A,Antalyaspor,0,4,Antalyaspor_Galatasaray_2012
28,2,T1,Karabukspor,H,1,2012-09-15,H,Bursaspor,4,1,Bursaspor_Karabukspor_2012
29,0,T1,Gaziantepspor,H,0,2012-09-15,D,Kasimpasa,3,0,Kasimpasa_Gaziantepspor_2012
30,0,T1,Buyuksehyr,A,1,2012-09-16,A,Akhisar Belediyespor,0,4,Akhisar Belediyespor_Buyuksehyr_2012
31,2,T1,Genclerbirligi,H,0,2012-09-16,H,Eskisehirspor,4,2,Eskisehirspor_Genclerbirligi_2012
32,1,T1,Mersin Idman Yurdu,H,1,2012-09-16,D,Fenerbahce,2,1,Fenerbahce_Mersin Idman Yurdu_2012
33,0,T1,Sivasspor,H,0,2012-09-16,D,Trabzonspor,1,0,Trabzonspor_Sivasspor_2012
34,0,T1,Elazigspor,H,0,2012-09-17,D,Besiktas,3,0,Besiktas_Elazigspor_2012
35,2,T1,Kayserispor,H,1,2012-09-17,H,Orduspor,3,2,Orduspor_Kayserispor_2012
36,0,T1,Antalyaspor,H,0,2012-09-21,D,Karabukspor,1,0,Karabukspor_Antalyaspor_2012
37,0,T1,Orduspor,D,0,2012-09-22,D,Buyuksehyr,1,1,Buyuksehyr_Orduspor_2012
38,0,T1,Besiktas,H,1,2012-09-22,A,Gaziantepspor,3,2,Gaziantepspor_Besiktas_2012
39,2,T1,Eskisehirspor,H,1,2012-09-22,H,Kayserispor,3,2,Kayserispor_Eskisehirspor_2012
40,0,T1,Genclerbirligi,D,1,2012-09-22,A,Mersin Idman Yurdu,1,1,Mersin Idman Yurdu_Genclerbirligi_2012
41,1,T1,Bursaspor,D,0,2012-09-23,H,Elazigspor,1,1,Elazigspor_Bursaspor_2012
42,2,T1,Akhisar Belediyespor,H,0,2012-09-23,H,Galatasaray,3,0,Galatasaray_Akhisar Belediyespor_2012
43,1,T1,Kasimpasa,H,0,2012-09-23,H,Sivasspor,1,0,Sivasspor_Kasimpasa_2012
44,0,T1,Trabzonspor,D,0,2012-09-24,D,Fenerbahce,0,0,Fenerbahce_Trabzonspor_2012
45,1,T1,Galatasaray,H,0,2012-09-28,H,Orduspor,2,0,Orduspor_Galatasaray_2012
46,0,T1,Karabukspor,A,1,2012-09-29,A,Akhisar Belediyespor,1,3,Akhisar Belediyespor_Karabukspor_2012
47,0,T1,Gaziantepspor,D,1,2012-09-29,A,Bursaspor,1,1,Bursaspor_Gaziantepspor_2012
48,0,T1,Fenerbahce,H,0,2012-09-29,D,Kasimpasa,2,0,Kasimpasa_Fenerbahce_2012
