,HTHG,Div,AwayTeam,FTR,HTAG,Date,HTR,HomeTeam,FTHG,FTAG,idGame
0,0,T1,Eskisehirspor,D,0,2008-08-23,D,Buyuksehyr,0,0,Buyuksehyr_Eskisehirspor_2008
1,1,T1,Denizlispor,H,1,2008-08-23,D,Galatasaray,4,1,Galatasaray_Denizlispor_2008
2,0,T1,Fenerbahce,H,0,2008-08-23,D,Gaziantepspor,1,0,Gaziantepspor_Fenerbahce_2008
3,1,T1,Bursaspor,A,1,2008-08-23,D,Hacettepespor,1,2,Hacettepespor_Bursaspor_2008
4,0,T1,Kayserispor,D,0,2008-08-23,D,Sivasspor,0,0,Sivasspor_Kayserispor_2008
5,2,T1,Besiktas,A,0,2008-08-24,H,Antalyaspor,2,3,Antalyaspor_Besiktas_2008
6,1,T1,Kocaelispor,D,1,2008-08-24,D,Genclerbirligi,1,1,Genclerbirligi_Kocaelispor_2008
7,2,T1,Ankaragucu,H,1,2008-08-24,H,Konyaspor,3,2,Konyaspor_Ankaragucu_2008
8,0,T1,Ankaraspor,H,0,2008-08-24,D,Trabzonspor,2,0,Trabzonspor_Ankaraspor_2008
9,0,T1,Trabzonspor,A,2,2008-08-29,A,Ankaragucu,1,2,Ankaragucu_Trabzonspor_2008
10,0,T1,Gaziantepspor,A,1,2008-08-30,A,Ankaraspor,0,2,Ankaraspor_Gaziantepspor_2008
11,0,T1,Buyuksehyr,H,0,2008-08-30,D,Fenerbahce,2,0,Fenerbahce_Buyuksehyr_2008
12,0,T1,Sivasspor,A,0,2008-08-30,D,Kocaelispor,0,2,Kocaelispor_Sivasspor_2008
13,0,T1,Genclerbirligi,H,0,2008-08-31,D,Bursaspor,2,0,Bursaspor_Genclerbirligi_2008
14,1,T1,Antalyaspor,H,0,2008-08-31,H,Denizlispor,3,2,Denizlispor_Antalyaspor_2008
15,0,T1,Hacettepespor,D,0,2008-08-31,D,Eskisehirspor,0,0,Eskisehirspor_Hacettepespor_2008
16,0,T1,Galatasaray,D,0,2008-08-31,D,Kayserispor,0,0,Kayserispor_Galatasaray_2008
17,0,T1,Konyaspor,H,0,2008-09-01,D,Besiktas,2,0,Besiktas_Konyaspor_2008
18,1,T1,Antalyaspor,D,1,2008-09-13,D,Galatasaray,1,1,Galatasaray_Antalyaspor_2008
19,1,T1,Fenerbahce,H,1,2008-09-13,D,Hacettepespor,2,1,Hacettepespor_Fenerbahce_2008
20,0,T1,Kocaelispor,H,0,2008-09-13,D,Kayserispor,1,0,Kayserispor_Kocaelispor_2008
21,0,T1,Denizlispor,D,0,2008-09-13,D,Konyaspor,1,1,Konyaspor_Denizlispor_2008
22,0,T1,Ankaraspor,A,0,2008-09-14,D,Buyuksehyr,1,2,Buyuksehyr_Ankaraspor_2008
23,1,T1,Ankaragucu,D,0,2008-09-14,H,Gaziantepspor,2,2,Gaziantepspor_Ankaragucu_2008
24,2,T1,Eskisehirspor,H,0,2008-09-14,H,Genclerbirligi,3,1,Genclerbirligi_Eskisehirspor_2008
25,3,T1,Bursaspor,H,1,2008-09-14,H,Sivasspor,3,1,Sivasspor_Bursaspor_2008
26,0,T1,Besiktas,D,0,2008-09-14,D,Trabzonspor,0,0,Trabzonspor_Besiktas_2008
27,0,T1,Trabzonspor,A,0,2008-09-19,D,Denizlispor,0,1,Denizlispor_Trabzonspor_2008
28,0,T1,Buyuksehyr,D,0,2008-09-20,D,Ankaragucu,0,0,Ankaragucu_Buyuksehyr_2008
29,1,T1,Sivasspor,D,0,2008-09-20,H,Eskisehirspor,2,2,Eskisehirspor_Sivasspor_2008
30,1,T1,Genclerbirligi,H,0,2008-09-20,H,Fenerbahce,3,0,Fenerbahce_Genclerbirligi_2008
31,4,T1,Hacettepespor,H,0,2008-09-21,H,Ankaraspor,4,0,Ankaraspor_Hacettepespor_2008
32,0,T1,Konyaspor,A,0,2008-09-21,D,Antalyaspor,0,1,Antalyaspor_Konyaspor_2008
33,1,T1,Gaziantepspor,H,0,2008-09-21,H,Besiktas,3,0,Besiktas_Gaziantepspor_2008
34,1,T1,Kayserispor,H,0,2008-09-21,H,Bursaspor,1,0,Bursaspor_Kayserispor_2008
35,1,T1,Galatasaray,A,1,2008-09-21,D,Kocaelispor,1,4,Kocaelispor_Galatasaray_2008
36,0,T1,Fenerbahce,H,1,2008-09-26,A,Sivasspor,2,1,Sivasspor_Fenerbahce_2008
37,0,T1,Besiktas,D,1,2008-09-27,A,Buyuksehyr,1,1,Buyuksehyr_Besiktas_2008
38,0,T1,Ankaraspor,D,0,2008-09-27,D,Genclerbirligi,1,1,Genclerbirligi_Ankaraspor_2008
39,2,T1,Bursaspor,A,2,2008-09-27,D,Kocaelispor,2,3,Kocaelispor_Bursaspor_2008
40,1,T1,Antalyaspor,H,1,2008-09-27,D,Trabzonspor,3,2,Trabzonspor_Antalyaspor_2008
41,1,T1,Konyaspor,H,1,2008-09-28,D,Galatasaray,4,1,Galatasaray_Konyaspor_2008
42,1,T1,Denizlispor,H,0,2008-09-28,H,Gaziantepspor,2,1,Gaziantepspor_Denizlispor_2008
43,0,T1,Ankaragucu,A,0,2008-09-28,D,Hacettepespor,0,1,Hacettepespor_Ankaragucu_2008
44,1,T1,Eskisehirspor,H,0,2008-09-28,H,Kayserispor,1,0,Kayserispor_Eskisehirspor_2008
45,0,T1,Sivasspor,H,0,2008-10-04,D,Ankaraspor,2,0,Ankaraspor_Sivasspor_2008
46,1,T1,Gaziantepspor,A,1,2008-10-04,D,Antalyaspor,1,4,Antalyaspor_Gaziantepspor_2008
47,2,T1,Trabzonspor,A,1,2008-10-04,H,Konyaspor,2,3,Konyaspor_Trabzonspor_2008
48,0,T1,Genclerbirligi,A,0,2008-10-05,D,Ankaragucu,0,2,Ankaragucu_Genclerbirligi_2008
49,1,T1,Galatasaray,H,0,2008-10-05,H,Bursaspor,2,1,Bursaspor_Galatasaray_2008
50,2,T1,Buyuksehyr,H,0,2008-10-05,H,Denizlispor,2,1,Denizlispor_Buyuksehyr_2008
51,1,T1,Kocaelispor,H,1,2008-10-05,D,Eskisehirspor,2,1,Eskisehirspor_Kocaelispor_2008
52,0,T1,Kayserispor,A,2,2008-10-05,A,Fenerbahce,1,4,Fenerbahce_Kayserispor_2008
53,1,T1,Hacettepespor,H,1,2008-10-06,D,Besiktas,2,1,Besiktas_Hacettepespor_2008
54,0,T1,Eskisehirspor,A,2,2008-10-18,A,Bursaspor,1,2,Bursaspor_Eskisehirspor_2008
55,1,T1,Antalyaspor,H,1,2008-10-18,D,Buyuksehyr,2,1,Buyuksehyr_Antalyaspor_2008
56,0,T1,Denizlispor,H,0,2008-10-18,D,Hacettepespor,1,0,Hacettepespor_Denizlispor_2008
57,1,T1,Fenerbahce,A,0,2008-10-18,H,Kocaelispor,2,3,Kocaelispor_Fenerbahce_2008
58,2,T1,Trabzonspor,H,0,2008-10-19,H,Galatasaray,3,0,Galatasaray_Trabzonspor_2008
59,0,T1,Konyaspor,A,0,2008-10-19,D,Gaziantepspor,0,1,Gaziantepspor_Konyaspor_2008
60,0,T1,Besiktas,A,3,2008-10-19,A,Genclerbirligi,1,3,Genclerbirligi_Besiktas_2008
61,1,T1,Ankaraspor,A,1,2008-10-19,D,Kayserispor,1,2,Kayserispor_Ankaraspor_2008
62,1,T1,Ankaragucu,H,0,2008-10-19,H,Sivasspor,3,0,Sivasspor_Ankaragucu_2008
63,1,T1,Sivasspor,D,1,2008-10-24,D,Besiktas,1,1,Besiktas_Sivasspor_2008
64,1,T1,Kocaelispor,H,0,2008-10-25,H,Ankaraspor,4,0,Ankaraspor_Kocaelispor_2008
65,1,T1,Genclerbirligi,D,2,2008-10-25,A,Denizlispor,2,2,Denizlispor_Genclerbirligi_2008
66,1,T1,Bursaspor,H,0,2008-10-25,H,Fenerbahce,5,2,Fenerbahce_Bursaspor_2008
67,0,T1,Kayserispor,A,2,2008-10-26,A,Ankaragucu,1,3,Ankaragucu_Kayserispor_2008
68,1,T1,Hacettepespor,D,0,2008-10-26,H,Antalyaspor,1,1,Antalyaspor_Hacettepespor_2008
69,1,T1,Galatasaray,H,1,2008-10-26,D,Eskisehirspor,4,2,Eskisehirspor_Galatasaray_2008
70,0,T1,Buyuksehyr,A,0,2008-10-26,D,Konyaspor,1,2,Konyaspor_Buyuksehyr_2008
71,0,T1,Gaziantepspor,D,0,2008-10-26,D,Trabzonspor,1,1,Trabzonspor_Gaziantepspor_2008
72,0,T1,Trabzonspor,A,1,2008-11-01,A,Buyuksehyr,0,4,Buyuksehyr_Trabzonspor_2008
73,2,T1,Fenerbahce,D,2,2008-11-01,D,Eskisehirspor,2,2,Eskisehirspor_Fenerbahce_2008
74,0,T1,Konyaspor,A,0,2008-11-01,D,Hacettepespor,1,2,Hacettepespor_Konyaspor_2008
75,0,T1,Ankaraspor,A,1,2008-11-02,A,Bursaspor,0,1,Bursaspor_Ankaraspor_2008
76,2,T1,Gaziantepspor,H,1,2008-11-02,H,Galatasaray,3,1,Galatasaray_Gaziantepspor_2008
77,0,T1,Antalyaspor,A,2,2008-11-02,A,Genclerbirligi,1,2,Genclerbirligi_Antalyaspor_2008
78,0,T1,Besiktas,H,0,2008-11-02,D,Kayserispor,1,0,Kayserispor_Besiktas_2008
79,1,T1,Ankaragucu,D,1,2008-11-02,D,Kocaelispor,1,1,Kocaelispor_Ankaragucu_2008
80,1,T1,Denizlispor,H,0,2008-11-02,H,Sivasspor,3,1,Sivasspor_Denizlispor_2008
81,2,T1,Kocaelispor,H,2,2008-11-07,D,Besiktas,5,2,Besiktas_Kocaelispor_2008
82,0,T1,Bursaspor,D,0,2008-11-08,D,Ankaragucu,1,1,Ankaragucu_Bursaspor_2008
83,1,T1,Hacettepespor,H,0,2008-11-08,H,Trabzonspor,1,0,Trabzonspor_Hacettepespor_2008
