,HTHG,Div,AwayTeam,FTR,HTAG,Date,HTR,HomeTeam,FTHG,FTAG,idGame
0,1.0,T1,Besiktas,D,1.0,2009-08-07,D,Buyuksehyr,1,1,Buyuksehyr_Besiktas_2009
1,1.0,T1,Ankaragucu,D,2.0,2009-08-08,A,Diyarbakirspor,2,2,Diyarbakirspor_Ankaragucu_2009
2,0.0,T1,Trabzonspor,A,1.0,2009-08-08,A,Sivasspor,1,2,Sivasspor_Trabzonspor_2009
3,0.0,T1,Kasimpasa,H,0.0,2009-08-09,D,Bursaspor,2,1,Bursaspor_Kasimpasa_2009
4,0.0,T1,Fenerbahce,A,1.0,2009-08-09,A,Denizlispor,0,2,Denizlispor_Fenerbahce_2009
5,1.0,T1,Galatasaray,A,2.0,2009-08-09,A,Gaziantepspor,2,3,Gaziantepspor_Galatasaray_2009
6,0.0,T1,Kayserispor,D,0.0,2009-08-09,D,Genclerbirligi,0,0,Genclerbirligi_Kayserispor_2009
7,0.0,T1,Eskisehirspor,D,0.0,2009-08-09,D,Manisaspor,0,0,Manisaspor_Eskisehirspor_2009
8,0.0,T1,Manisaspor,D,0.0,2009-08-15,D,Ankaragucu,1,1,Ankaragucu_Manisaspor_2009
9,1.0,T1,Denizlispor,H,1.0,2009-08-15,D,Galatasaray,4,1,Galatasaray_Denizlispor_2009
10,1.0,T1,Diyarbakirspor,A,0.0,2009-08-15,H,Trabzonspor,1,2,Trabzonspor_Diyarbakirspor_2009
11,1.0,T1,Bursaspor,H,0.0,2009-08-16,H,Eskisehirspor,3,2,Eskisehirspor_Bursaspor_2009
12,0.0,T1,Sivasspor,H,0.0,2009-08-16,D,Fenerbahce,3,0,Fenerbahce_Sivasspor_2009
13,0.0,T1,Buyuksehyr,A,1.0,2009-08-16,A,Kasimpasa,1,3,Kasimpasa_Buyuksehyr_2009
14,1.0,T1,Gaziantepspor,D,0.0,2009-08-16,H,Kayserispor,1,1,Kayserispor_Gaziantepspor_2009
15,0.0,T1,Antalyaspor,H,0.0,2009-08-17,D,Besiktas,2,0,Besiktas_Antalyaspor_2009
16,1.0,T1,Ankaragucu,H,0.0,2009-08-22,H,Bursaspor,1,0,Bursaspor_Ankaragucu_2009
17,0.0,T1,Eskisehirspor,D,0.0,2009-08-22,D,Buyuksehyr,0,0,Buyuksehyr_Eskisehirspor_2009
18,0.0,T1,Besiktas,D,0.0,2009-08-22,D,Genclerbirligi,0,0,Genclerbirligi_Besiktas_2009
19,0.0,T1,Kasimpasa,H,0.0,2009-08-23,D,Antalyaspor,2,0,Antalyaspor_Kasimpasa_2009
20,2.0,T1,Kayserispor,H,1.0,2009-08-23,H,Galatasaray,4,1,Galatasaray_Kayserispor_2009
21,1.0,T1,Trabzonspor,H,0.0,2009-08-23,H,Manisaspor,1,0,Manisaspor_Trabzonspor_2009
